timestamp_broker	timestamp_local	run_id	account	symbol	magic	deal_ticket	position_id	entry_code	type_code	reason_code	direction	volume	price	profit	commission	swap	order_ticket	comment
2022.07.08 14:55:00	2022.07.08 14:55:00	BT_A1_XAU_SHORT_WR50_S2_PRIOR_DAY_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	2	2	0	1	3	SHORT	0.01	1746.92	0.00	0.00	0.00	2	A1_M5_MOM_WR50_S2_PR
2022.07.11 11:38:34	2022.07.11 11:38:34	BT_A1_XAU_SHORT_WR50_S2_PRIOR_DAY_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	3	2	1	0	5	SHORT	0.01	1733.98	12.94	0.00	0.00	3	tp 1734.01
2022.07.12 01:40:00	2022.07.12 01:40:00	BT_A1_XAU_SHORT_WR50_S2_PRIOR_DAY_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	4	4	0	1	3	SHORT	0.01	1731.90	0.00	0.00	0.00	4	A1_M5_MOM_WR50_S2_PR
2022.07.13 15:13:37	2022.07.13 15:13:37	BT_A1_XAU_SHORT_WR50_S2_PRIOR_DAY_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	5	4	1	0	4	SHORT	0.01	1745.26	-13.36	0.00	0.00	5	sl 1745.25
2022.07.18 18:00:00	2022.07.18 18:00:00	BT_A1_XAU_SHORT_WR50_S2_PRIOR_DAY_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	6	6	0	1	3	SHORT	0.01	1709.89	0.00	0.00	0.00	6	A1_M5_MOM_WR50_S2_PR
2022.07.19 09:31:41	2022.07.19 09:31:41	BT_A1_XAU_SHORT_WR50_S2_PRIOR_DAY_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	7	6	1	0	4	SHORT	0.01	1713.40	-3.51	0.00	0.00	7	sl 1713.39
2022.08.22 02:40:00	2022.08.22 02:40:00	BT_A1_XAU_SHORT_WR50_S2_PRIOR_DAY_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	8	8	0	1	3	SHORT	0.01	1747.78	0.00	0.00	0.00	8	A1_M5_MOM_WR50_S2_PR
2022.08.22 07:01:36	2022.08.22 07:01:36	BT_A1_XAU_SHORT_WR50_S2_PRIOR_DAY_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	9	8	1	0	5	SHORT	0.01	1740.78	7.00	0.00	0.00	9	tp 1740.78
2022.09.26 07:50:00	2022.09.26 07:50:00	BT_A1_XAU_SHORT_WR50_S2_PRIOR_DAY_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	10	10	0	1	3	SHORT	0.01	1643.80	0.00	0.00	0.00	10	A1_M5_MOM_WR50_S2_PR
2022.09.26 16:32:14	2022.09.26 16:32:14	BT_A1_XAU_SHORT_WR50_S2_PRIOR_DAY_SWEEP_STRUCTURAL	1025742	XAUUSD	932200	11	10	1	0	5	SHORT	0.01	1630.06	13.74	0.00	0.00	11	tp 1630.06
