timestamp_broker	timestamp_local	run_id	account	symbol	magic	stage	direction	reason	bid	ask	spread_points	recent_high	recent_low	signal_open	signal_high	signal_low	signal_close	atr	body_fraction	close_location	three_bar_move_atr	break_distance_atr	estimated_cost_r
2021.11.09 00:00:00	2021.11.09 00:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1823.95	1824.00	5	1824.88	1823.42	1823.65	1823.94	1823.54	1823.93	0.40	0.7000	0.9750	-0.0743	0.0000	0.0000
2021.11.09 04:00:00	2021.11.09 04:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1823.56	1823.61	5	1823.86	1822.43	1823.57	1823.62	1823.27	1823.61	0.44	0.1143	0.9714	0.4523	0.0000	0.0000
2021.11.09 08:00:00	2021.11.09 08:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1824.22	1824.27	5	1825.85	1819.23	1824.16	1825.02	1823.85	1824.21	1.52	0.0427	0.3077	-0.5273	0.0000	0.0000
2021.11.09 12:00:00	2021.11.09 12:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1824.11	1824.16	5	1826.40	1822.79	1824.85	1824.85	1823.62	1824.11	1.35	0.6016	0.3984	-0.3487	0.0000	0.0000
2021.11.09 16:00:00	2021.11.09 16:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	WOULD_SIGNAL	LONG	D1_COMPRESSION_H4_EXPANSION_LONG	1828.42	1828.47	5	1829.72	1823.46	1829.40	1829.48	1828.23	1828.42	1.26	0.7840	0.1520	1.5476	0.2415	0.0031
2021.11.09 20:00:00	2021.11.09 20:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	WOULD_SIGNAL	LONG	D1_COMPRESSION_H4_EXPANSION_LONG	1832.30	1832.35	5	1832.70	1829.84	1831.96	1832.55	1831.90	1832.30	0.86	0.5231	0.6154	1.5983	0.7579	0.0025
2021.11.10 00:00:00	2021.11.10 00:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1829.38	1829.43	5	1831.03	1829.38	1830.03	1830.32	1829.29	1829.41	0.58	0.6019	0.1165	-0.5545	0.0000	0.0000
2021.11.10 04:00:00	2021.11.10 04:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1826.47	1826.52	5	1827.48	1825.90	1826.18	1826.61	1826.12	1826.55	0.50	0.7551	0.8776	0.5759	0.0000	0.0000
2021.11.10 08:00:00	2021.11.10 08:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1825.59	1825.64	5	1827.21	1823.12	1825.86	1826.03	1825.34	1825.56	1.14	0.4348	0.3188	-0.7977	0.0000	0.0000
2021.11.10 12:00:00	2021.11.10 12:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1826.52	1826.57	5	1826.33	1824.14	1825.99	1826.65	1825.79	1826.52	0.83	0.6163	0.8488	0.2646	0.0000	0.0000
2021.11.10 16:00:00	2021.11.10 16:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	WOULD_SIGNAL	LONG	D1_COMPRESSION_H4_EXPANSION_LONG	1854.98	1855.03	5	1858.67	1851.46	1855.90	1855.93	1854.81	1854.93	2.03	0.8661	0.1071	-1.0081	2.6109	0.0012
2021.11.10 20:00:00	2021.11.10 20:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1852.61	1852.66	5	1851.32	1845.37	1851.26	1852.77	1851.17	1852.61	1.22	0.8437	0.9000	3.1184	0.0000	0.0000
2021.11.11 00:00:00	2021.11.11 00:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1850.18	1850.23	5	1852.57	1848.03	1849.78	1850.29	1849.73	1850.18	0.86	0.7143	0.8036	0.1045	0.0000	0.0000
2021.11.11 04:00:00	2021.11.11 04:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1849.26	1849.32	6	1850.63	1847.10	1849.33	1849.61	1849.11	1849.26	0.77	0.1400	0.3000	2.0167	0.0000	0.0000
2021.11.11 08:00:00	2021.11.11 08:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1861.49	1861.55	6	1863.87	1855.16	1863.62	1864.38	1861.43	1861.49	1.53	0.7220	0.0203	-0.0195	0.0000	0.0000
2021.11.11 12:00:00	2021.11.11 12:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1858.48	1858.53	5	1864.59	1854.91	1857.72	1858.51	1857.65	1858.48	1.90	0.8837	0.9651	0.8898	0.0000	0.0000
2021.11.11 16:00:00	2021.11.11 16:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1862.13	1862.18	5	1863.05	1859.80	1862.36	1862.85	1862.07	1862.13	1.01	0.2949	0.0769	0.6431	0.0000	0.0000
2021.11.11 20:00:00	2021.11.11 20:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1862.55	1862.72	17	1863.05	1861.57	1862.96	1863.07	1862.49	1862.59	0.49	0.6379	0.1724	1.6446	0.0000	0.0000
2021.11.12 00:00:00	2021.11.12 00:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1859.89	1859.94	5	1862.51	1859.61	1859.72	1860.15	1859.49	1859.98	0.69	0.3939	0.7424	-0.0868	0.0000	0.0000
2021.11.12 04:00:00	2021.11.12 04:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1857.20	1857.25	5	1857.34	1855.13	1857.15	1857.35	1856.22	1857.35	0.67	0.1770	1.0000	1.4134	0.0000	0.0000
2021.11.12 08:00:00	2021.11.12 08:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1853.26	1853.31	5	1858.74	1852.35	1854.28	1854.61	1852.90	1853.25	1.78	0.6023	0.2047	-0.2700	0.0000	0.0000
2021.11.12 12:00:00	2021.11.12 12:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1853.50	1853.55	5	1854.02	1848.72	1853.66	1853.81	1853.07	1853.49	1.45	0.2297	0.5676	0.9021	0.0000	0.0000
2021.11.12 16:00:00	2021.11.12 16:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1863.62	1863.67	5	1863.80	1859.77	1863.31	1863.85	1863.22	1863.62	1.22	0.4921	0.6349	0.0740	0.0000	0.0000
2021.11.12 20:00:00	2021.11.12 20:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1865.84	1865.98	14	1865.28	1862.51	1865.17	1866.19	1865.14	1865.82	0.74	0.6190	0.6476	1.9788	0.0000	0.0000
2021.11.14 22:05:00	2021.11.14 22:05:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1866.79	1866.84	5	1866.19	1863.87	1864.42	1864.53	1864.21	1864.35	0.54	0.2188	0.4375	0.3704	0.0000	0.0000
2021.11.15 00:00:00	2021.11.15 00:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1863.82	1863.87	5	1866.56	1863.98	1864.11	1864.36	1863.48	1863.82	0.76	0.3295	0.3864	-1.3434	0.0000	0.0000
2021.11.15 04:00:00	2021.11.15 04:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1859.07	1859.12	5	1859.38	1856.60	1859.18	1859.26	1858.67	1859.06	0.65	0.2034	0.6610	-0.3535	0.0000	0.0000
2021.11.15 08:00:00	2021.11.15 08:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1858.49	1858.54	5	1863.55	1858.98	1859.25	1859.32	1858.43	1858.61	1.21	0.7191	0.2022	-1.2705	0.0000	0.0000
2021.11.15 12:00:00	2021.11.15 12:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1863.91	1863.96	5	1864.56	1860.59	1862.59	1864.40	1862.57	1863.85	0.89	0.6885	0.6995	2.1453	0.0000	0.0000
2021.11.15 16:00:00	2021.11.15 16:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1863.45	1863.50	5	1864.83	1860.03	1862.94	1863.46	1862.71	1863.43	1.24	0.6533	0.9600	0.4184	0.0000	0.0000
2021.11.15 20:00:00	2021.11.15 20:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1863.17	1863.23	6	1867.32	1862.05	1863.53	1863.68	1863.24	1863.25	0.85	0.6364	0.0227	0.7251	0.0000	0.0000
2021.11.16 00:00:00	2021.11.16 00:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1864.24	1864.29	5	1864.83	1861.88	1864.30	1864.63	1864.19	1864.24	0.64	0.1364	0.1136	-0.1397	0.0000	0.0000
2021.11.16 04:00:00	2021.11.16 04:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1865.73	1865.78	5	1867.58	1864.00	1865.57	1865.79	1865.50	1865.74	0.80	0.5862	0.8276	0.1629	0.0000	0.0000
2021.11.16 08:00:00	2021.11.16 08:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	WOULD_SIGNAL	LONG	D1_COMPRESSION_H4_EXPANSION_LONG	1872.08	1872.13	5	1870.21	1863.38	1869.88	1874.30	1869.88	1872.08	1.57	0.4977	0.4977	4.1146	0.2361	0.0032
2021.11.16 12:00:00	2021.11.16 12:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1870.72	1870.77	5	1874.55	1869.51	1870.78	1871.29	1869.40	1870.72	1.23	0.0317	0.6984	-1.2484	0.0000	0.0000
2021.11.16 16:00:00	2021.11.16 16:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	WOULD_SIGNAL	SHORT	D1_COMPRESSION_H4_EXPANSION_SHORT	1855.15	1855.20	5	1862.09	1853.55	1855.77	1856.81	1855.16	1855.16	1.69	0.3697	0.0000	-0.3431	0.1449	0.0033
2021.11.16 20:00:00	2021.11.16 20:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	WOULD_SIGNAL	SHORT	D1_COMPRESSION_H4_EXPANSION_SHORT	1850.56	1850.61	5	1852.12	1849.70	1850.12	1850.58	1849.70	1850.58	0.79	0.5227	1.0000	0.6318	0.7223	0.0025
2021.11.17 00:00:00	2021.11.17 00:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1854.44	1854.51	7	1854.80	1849.53	1854.73	1854.90	1854.31	1854.44	0.88	0.4915	0.2203	1.2323	0.0000	0.0000
2021.11.17 04:00:00	2021.11.17 04:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1854.23	1854.29	6	1855.20	1852.85	1855.07	1855.07	1854.10	1854.19	0.76	0.9072	0.0928	0.0918	0.0000	0.0000
2021.11.17 08:00:00	2021.11.17 08:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1860.09	1860.14	5	1859.68	1855.87	1859.63	1860.12	1859.36	1860.09	0.96	0.6053	0.9605	1.3676	0.0000	0.0000
2021.11.17 12:00:00	2021.11.17 12:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1863.83	1863.88	5	1864.88	1860.66	1864.38	1864.59	1863.77	1863.83	1.15	0.6707	0.0732	0.3728	0.0000	0.0000
2021.11.17 16:00:00	2021.11.17 16:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1866.32	1866.37	5	1865.60	1862.20	1864.09	1866.38	1863.94	1866.31	1.32	0.9098	0.9713	2.0336	0.0000	0.0000
2021.11.17 20:00:00	2021.11.17 20:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1866.79	1866.85	6	1866.27	1862.84	1866.13	1866.84	1865.76	1866.76	0.78	0.5833	0.9259	1.6455	0.0000	0.0000
2021.11.18 00:00:00	2021.11.18 00:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1869.93	1869.98	5	1870.88	1866.28	1870.29	1870.94	1869.80	1869.93	0.68	0.3158	0.1140	0.0000	0.0000	0.0000
2021.11.18 04:00:00	2021.11.18 04:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1866.05	1866.14	9	1867.33	1864.89	1866.44	1866.44	1865.95	1866.05	0.65	0.7959	0.2041	-0.6315	0.0000	0.0000
2021.11.18 08:00:00	2021.11.18 08:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1865.08	1865.13	5	1869.74	1863.87	1864.08	1865.53	1863.97	1865.08	1.29	0.6410	0.7115	0.1942	0.0000	0.0000
2021.11.18 12:00:00	2021.11.18 12:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1865.47	1865.52	5	1866.72	1862.49	1866.03	1866.67	1865.30	1865.52	0.85	0.3723	0.1606	-0.5892	0.0000	0.0000
2021.11.18 16:00:00	2021.11.18 16:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1861.77	1861.82	5	1862.32	1858.26	1861.21	1861.96	1861.21	1861.77	1.24	0.7467	0.7467	0.2185	0.0000	0.0000
2021.11.18 20:00:00	2021.11.18 20:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1860.74	1860.79	5	1860.41	1856.84	1859.71	1861.05	1859.71	1860.79	0.84	0.8060	0.8060	2.2604	0.0000	0.0000
2021.11.19 00:00:00	2021.11.19 00:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1859.08	1859.13	5	1860.31	1858.58	1859.36	1859.39	1858.86	1859.06	0.63	0.5660	0.3774	-0.3818	0.0000	0.0000
2021.11.19 04:00:00	2021.11.19 04:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1862.55	1862.63	8	1863.72	1862.69	1862.99	1862.99	1862.33	1862.63	0.56	0.5455	0.4545	-1.0660	0.0000	0.0000
2021.11.19 08:00:00	2021.11.19 08:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1853.91	1853.96	5	1859.41	1853.81	1854.19	1854.72	1853.83	1853.92	1.34	0.3034	0.1011	-0.4848	0.0000	0.0000
2021.11.19 12:00:00	2021.11.19 12:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1860.28	1860.33	5	1864.03	1860.13	1860.93	1861.43	1860.20	1860.22	1.37	0.5772	0.0163	-2.3760	0.0000	0.0000
2021.11.19 16:00:00	2021.11.19 16:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1856.56	1856.61	5	1860.69	1856.55	1856.95	1857.42	1855.85	1856.59	1.58	0.2293	0.4713	-0.5265	0.0000	0.0000
2021.11.19 20:00:00	2021.11.19 20:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	WOULD_SIGNAL	SHORT	D1_COMPRESSION_H4_EXPANSION_SHORT	1847.05	1847.19	14	1849.99	1846.37	1847.02	1847.43	1846.52	1846.98	1.01	0.0440	0.5055	0.2859	0.5998	0.0058
2021.11.21 22:05:00	2021.11.21 22:05:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1842.19	1842.24	5	1847.71	1845.50	1845.50	1845.80	1845.45	1845.70	0.61	0.5714	0.7143	-1.6989	0.0000	0.0000
2021.11.22 00:00:00	2021.11.22 00:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1846.29	1846.34	5	1847.18	1843.59	1845.64	1846.54	1845.58	1846.29	1.19	0.6771	0.7396	0.4549	0.0000	0.0000
2021.11.22 04:00:00	2021.11.22 04:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1847.37	1847.42	5	1849.15	1846.40	1847.06	1847.50	1847.05	1847.41	0.66	0.7778	0.8000	-0.5764	0.0000	0.0000
2021.11.22 08:00:00	2021.11.22 08:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1844.80	1844.85	5	1847.08	1842.75	1845.55	1845.68	1843.88	1844.84	1.46	0.3944	0.5333	-1.2353	0.0000	0.0000
2021.11.22 12:00:00	2021.11.22 12:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	WOULD_SIGNAL	SHORT	D1_COMPRESSION_H4_EXPANSION_SHORT	1839.91	1839.96	5	1843.02	1839.65	1840.78	1840.93	1839.51	1839.91	1.48	0.6127	0.2817	-0.6760	0.1976	0.0019
2021.11.22 16:00:00	2021.11.22 16:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	WOULD_SIGNAL	SHORT	D1_COMPRESSION_H4_EXPANSION_SHORT	1815.69	1815.74	5	1822.17	1814.58	1817.24	1817.80	1815.49	1815.67	2.04	0.6797	0.0779	-0.7456	2.6215	0.0010
2021.11.22 20:00:00	2021.11.22 20:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	WOULD_SIGNAL	SHORT	D1_COMPRESSION_H4_EXPANSION_SHORT	1805.25	1805.30	5	1806.33	1802.86	1805.08	1807.15	1805.08	1805.29	1.03	0.1014	0.1014	0.4579	3.6245	0.0008
2021.11.23 00:00:00	2021.11.23 00:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1809.48	1809.53	5	1810.28	1808.01	1809.19	1809.48	1809.18	1809.48	0.76	0.9667	1.0000	0.3009	0.0000	0.0000
2021.11.23 04:00:00	2021.11.23 04:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1807.79	1807.84	5	1808.71	1807.05	1807.62	1807.99	1807.59	1807.80	0.54	0.4500	0.5250	0.7830	0.0000	0.0000
2021.11.23 08:00:00	2021.11.23 08:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	WOULD_SIGNAL	SHORT	D1_COMPRESSION_H4_EXPANSION_SHORT	1800.98	1801.03	5	1808.43	1801.47	1801.49	1802.44	1798.86	1800.98	2.09	0.1425	0.5922	-1.4402	0.1222	0.0010
2021.11.23 12:00:00	2021.11.23 12:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	WOULD_SIGNAL	SHORT	D1_COMPRESSION_H4_EXPANSION_SHORT	1791.87	1791.92	5	1797.49	1793.62	1793.93	1794.16	1791.42	1791.87	1.68	0.7518	0.1642	-1.9813	0.9661	0.0009
2021.11.23 16:00:00	2021.11.23 16:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	WOULD_SIGNAL	SHORT	D1_COMPRESSION_H4_EXPANSION_SHORT	1782.73	1782.78	5	1787.20	1782.05	1782.58	1782.93	1782.00	1782.81	1.51	0.2473	0.8710	-0.3177	1.8279	0.0008
2021.11.23 20:00:00	2021.11.23 20:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1790.48	1790.55	7	1791.84	1787.73	1791.37	1791.83	1790.24	1790.30	1.05	0.6730	0.0377	-0.5414	0.0000	0.0000
2021.11.24 00:00:00	2021.11.24 00:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1791.49	1791.55	6	1792.09	1789.38	1791.72	1791.76	1791.06	1791.51	0.83	0.3000	0.6429	0.3839	0.0000	0.0000
2021.11.24 04:00:00	2021.11.24 04:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1793.67	1793.72	5	1795.66	1792.64	1793.34	1793.69	1793.32	1793.68	0.67	0.9189	0.9730	0.3114	0.0000	0.0000
2021.11.24 08:00:00	2021.11.24 08:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1791.50	1791.55	5	1794.83	1790.41	1790.97	1791.52	1790.81	1791.49	1.16	0.7324	0.9577	0.2403	0.0000	0.0000
2021.11.24 12:00:00	2021.11.24 12:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1785.84	1785.89	5	1787.71	1784.26	1785.58	1785.86	1785.02	1785.86	1.04	0.3333	1.0000	0.2897	0.0000	0.0000
2021.11.24 16:00:00	2021.11.24 16:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1789.07	1789.12	5	1791.44	1783.42	1788.25	1789.33	1788.07	1789.02	1.61	0.6111	0.7540	0.0000	0.0000	0.0000
2021.11.24 20:00:00	2021.11.24 20:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1788.16	1788.33	17	1788.29	1784.68	1787.93	1788.43	1787.69	1788.12	0.74	0.2568	0.5811	0.1354	0.0000	0.0000
2021.11.25 00:00:00	2021.11.25 00:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1791.83	1791.90	7	1792.80	1789.18	1791.81	1791.90	1791.64	1791.85	0.93	0.1538	0.8077	-0.0323	0.0000	0.0000
2021.11.25 04:00:00	2021.11.25 04:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1791.92	1792.08	16	1792.62	1791.68	1791.90	1792.02	1791.82	1791.90	0.36	0.0000	0.4000	-0.0562	0.0000	0.0000
2021.11.25 08:00:00	2021.11.25 08:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1794.44	1794.49	5	1795.04	1792.69	1794.22	1794.75	1794.16	1794.44	0.69	0.3729	0.4746	-0.1743	0.0000	0.0000
2021.11.25 12:00:00	2021.11.25 12:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1790.80	1790.85	5	1792.83	1790.55	1791.06	1791.26	1790.68	1790.79	0.65	0.4655	0.1897	-0.5379	0.0000	0.0000
2021.11.25 16:00:00	2021.11.25 16:00:00	A1_XAU_H4_ADVERSE_R_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	NO_SIGNAL	NONE	no_h4_independent_candidate	1789.52	1789.60	8	1790.48	1787.85	1789.83	1789.86	1789.53	1789.53	0.60	0.9091	0.0000	-1.0107	0.0000	0.0000
