expert,broker,cost_model,symbol,trade_count,win_rate,profit_factor,total_pnl_usd,total_return_pct,avg_trade_R,median_trade_R,max_drawdown_usd,max_drawdown_pct,worst_month_usd,best_month_usd,losing_month_pct,max_consecutive_zero_trade_months,max_consecutive_losing_months,largest_single_trade_pct_of_pnl,top5_trades_pct_of_pnl,p95_to_best_pf_ratio,cell_id,time_window,tick_source,time_window_start,time_window_end
session_extreme_retest_v0,dukascopy,best_case,XAUUSD,2680,0.5138059701492538,1.5963056427155282,412549.0974386646,4125.490974386646,0.28343920670598177,1.4609623207749534,17956.981053982163,7.7108009577579155,-29.732512659079248,57073.378212211435,2.7777777777777777,0,1,0.764260655473756,3.780567038277048,,7,2022-01-01T00:00:00+00:00 to 2024-12-31T23:59:59+00:00,dukascopy,2022-01-01T00:00:00+00:00,2024-12-31T23:59:59+00:00
