family_id,raw_trades,raw_net_pnl_usd,raw_win_rate_pct,raw_profit_factor,raw_closed_trade_drawdown_usd,ml_trades,ml_net_pnl_usd,ml_win_rate_pct,ml_profit_factor,ml_closed_trade_drawdown_usd,delta_trades,delta_net_pnl_usd,delta_profit_factor,delta_closed_trade_drawdown_usd
R1_UPTREND,93,1237.92,50.53763440860215,2.7207673060884066,197.53999999999996,91,1233.6599999999999,50.54945054945055,2.7422607614958756,186.2199999999999,-2,-4.260000000000218,0.021493455407469053,-11.32000000000005
R2_DOWNTREND,4,557.8721335869955,75.0,12.8711260952257,46.99403654817206,4,557.8721335869955,75.0,12.8711260952257,46.99403654817206,0,0.0,0.0,0.0
R3_COMPRESSION,12,80.30920128065804,41.66666666666667,1.7510530120157273,38.73969110655365,11,89.38469990123514,45.45454545454545,1.913456100238181,38.73969110655365,-1,9.075498620577093,0.16240308822245364,0.0
R4_CHOP,10,30.231975145109747,40.0,1.5440438912140875,14.421414003886024,9,44.653389148995764,44.44444444444444,2.0852006930749996,12.80718628108918,-1,14.421414003886017,0.5411568018609121,-1.6142277227968442
V25_CHOP,13,12.484009244365495,30.76923076923077,1.1249166143812672,28.371503106522958,13,12.484009244365495,30.76923076923077,1.1249166143812672,28.371503106522958,0,0.0,0.0,0.0
V57_BREAK_SWING_H4ADX_HIGH,161,317.3170907267048,40.37267080745342,1.2749412748805524,104.66582841458023,136,356.37784679703054,41.17647058823529,1.3751693980281494,107.18690690319085,-25,39.06075607032574,0.10022812314759699,2.5210784886106126
V7_SWING_HEALTH,44,282.3055415899057,50.0,2.220736606541365,46.79740927733269,42,286.9426966713809,50.0,2.3140034844174613,46.79740927733269,-2,4.637155081475157,0.09326687787609611,0.0
V8_RETEST_HEALTH,19,-15.716700691306746,36.84210526315789,0.8790110145801051,73.36393842690934,19,-15.716700691306746,36.84210526315789,0.8790110145801051,73.36393842690934,0,0.0,0.0,0.0
