attempt_no,variant_id,regime_owner,mechanic,raw_signal_count,minimum_era_raw_signal_count,parameters_json,whole_trades,whole_stress_net_r,whole_stress_pf,whole_average_stress_r,whole_closed_drawdown_r,era_2016_2019_trades,era_2016_2019_stress_net_r,era_2016_2019_stress_pf,era_2016_2019_average_stress_r,era_2016_2019_closed_drawdown_r,era_2019_2021_trades,era_2019_2021_stress_net_r,era_2019_2021_stress_pf,era_2019_2021_average_stress_r,era_2019_2021_closed_drawdown_r,era_2021_2024_trades,era_2021_2024_stress_net_r,era_2021_2024_stress_pf,era_2021_2024_average_stress_r,era_2021_2024_closed_drawdown_r,era_2024_2026_trades,era_2024_2026_stress_net_r,era_2024_2026_stress_pf,era_2024_2026_average_stress_r,era_2024_2026_closed_drawdown_r,top_winners_removed_stress_net_r,daily_pvalue,minimum_era_trades,minimum_era_stress_pf,minimum_era_average_stress_r,gate_checks_json,economic_pass,daily_fdr_qvalue,statistical_pass
36093,3e0dbc34e321e94e,CHOP,CHOP_ADAPTIVE_LEVEL_REVERSION,102,23,"{""adaptive_span"":24,""flow_alignment_min"":-0.03,""geometry_id"":""BALANCED"",""h1_state_age_m5_max"":5,""level_slope_abs_max"":0.15,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""residual_half_life_max"":6.0,""residual_phi_max"":0.7,""residual_z_abs_min"":1.25,""session"":""NY"",""zero_crossing_min"":0.02}",21,5.748664632705797,1.5589131786880628,0.2737459348907522,2.3017692198046547,4,2.509230035730277,3.012156474290602,0.6273075089325693,1.2470352419361033,5,1.7617171820265507,1.778489715209057,0.35234343640531013,2.2629935214410075,8,0.8989813021603066,1.1960231660213902,0.11237266277003832,2.3017692198046555,4,0.578736112788663,1.2643465905615578,0.14468402819716575,1.107163282226416,-1.1465963510653197,0.1502003870971452,4,1.1960231660213902,0.11237266277003832,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": true, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": true, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
35904,2f111a52b1abc662,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,413,95,"{""autocorrelation_lag"":1,""flow_alignment_min"":0.01,""geometry_id"":""EXTENDED"",""h1_state_age_m5_max"":2,""impulse_h1_atr_min"":0.6,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.05,""session"":""ALL"",""stationarity_window"":96,""z_alignment_min"":0.0}",102,5.432599979133864,1.0845370471744487,0.05326078410915553,10.40808175007242,28,-3.105141443784076,0.8477629689860361,-0.11089790870657414,4.943292691038142,29,-2.0096485981468466,0.8936966410330859,-0.06929822752230505,6.565733079792971,24,-0.8697963000453721,0.9452074501821276,-0.036241512501890505,3.862409282246306,21,11.417186321110162,2.2564314391157416,0.5436755391004839,2.4854042645187313,-4.178990789822129,0.34778072896647255,21,0.8477629689860361,-0.11089790870657414,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
35511,1c2d8a8441528222,CHOP,CHOP_VARIANCE_RATIO_REVERSION,701,138,"{""flow_alignment_min"":-0.03,""geometry_id"":""BALANCED"",""h1_state_age_m5_max"":5,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.0,""session"":""NY"",""stationarity_window"":192,""variance_horizon"":4,""variance_ratio_max"":0.9,""z_abs_min"":1.25}",125,-7.467376784155617,0.9066776761867409,-0.059739014273244934,12.790625056682224,32,-1.4598112594496668,0.9291931118632328,-0.04561910185780209,9.718241849450642,27,-2.726593693831468,0.8445792060907438,-0.1009849516233877,6.839538329787848,34,-0.20208907432108902,0.9902564831636717,-0.005943796303561442,7.81599163192845,32,-3.078882756553392,0.854192457833019,-0.0962150861422935,6.098350046994938,-14.540900886714578,1.0,27,0.8445792060907438,-0.1009849516233877,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
35259,06325c5f9da9024f,CHOP,CHOP_AR1_MEAN_REVERSION,598,125,"{""flow_alignment_min"":-0.03,""geometry_id"":""FAST"",""h1_state_age_m5_max"":5,""half_life_max"":12.0,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.15,""phi_max"":0.995,""phi_min"":0.8,""session"":""NY"",""stationarity_window"":48,""z_abs_min"":0.75}",140,-18.187183632209276,0.7599769646754753,-0.12990845451578054,23.099635272224063,35,-5.910052525031049,0.6971180280171979,-0.1688586435723157,6.772680997355869,25,-3.127067459757627,0.7605095686211173,-0.12508269839030509,4.5903232499401,41,-6.31471774920848,0.7272312858635928,-0.15401750607825562,14.577004690738471,39,-2.8353458982121227,0.85860257489422,-0.07270117687723392,5.640687105648086,-22.808707069225463,1.0,25,0.6971180280171979,-0.1688586435723157,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
36125,56cfd6a958e11880,CHOP,CHOP_ADAPTIVE_LEVEL_REVERSION,466,76,"{""adaptive_span"":48,""flow_alignment_min"":0.0,""geometry_id"":""BALANCED"",""h1_state_age_m5_max"":2,""level_slope_abs_max"":0.7,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""residual_half_life_max"":6.0,""residual_phi_max"":0.95,""residual_z_abs_min"":1.25,""session"":""ALL"",""zero_crossing_min"":0.1}",121,-7.376268980494759,0.9020584280037884,-0.06096090066524594,13.26323207379252,30,-6.792235700873921,0.6768590818805856,-0.22640785669579738,8.02843311524355,23,-0.8697212918917911,0.9373323592897336,-0.03781396921268657,6.900931306574924,26,-1.2389314910214804,0.923613144168363,-0.04765121119313386,6.600294657928228,42,1.524619503292443,1.0630111094835306,0.036300464364105785,8.76169163316709,-14.462177565772677,1.0,23,0.6768590818805856,-0.22640785669579738,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
35724,31bca966d9a96275,CHOP,CHOP_HURST_REVERSION,776,172,"{""flow_alignment_min"":0.0,""geometry_id"":""EXTENDED"",""h1_state_age_m5_max"":2,""hurst_max"":0.5,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":-0.1,""session"":""ALL"",""stationarity_window"":48,""z_abs_min"":0.75,""zero_crossing_min"":0.1}",114,-7.464146949605728,0.8996983407237302,-0.06547497324215551,16.062511828955824,27,-4.159882922332795,0.7854610627500149,-0.15406973786417757,8.49663113158235,25,-2.0153922776772397,0.8826723088972495,-0.08061569110708959,5.6621692323190835,27,-6.215533495111851,0.6730627331290718,-0.23020494426340188,8.689960990244845,35,4.926661745516156,1.2615243811655055,0.14076176415760444,5.934090649012592,-17.05736379016779,1.0,25,0.6730627331290718,-0.23020494426340188,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
35955,5518d761ddcc9181,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,542,122,"{""autocorrelation_lag"":1,""flow_alignment_min"":0.01,""geometry_id"":""EXTENDED"",""h1_state_age_m5_max"":2,""impulse_h1_atr_min"":0.3,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":-0.05,""session"":""ALL"",""stationarity_window"":96,""z_alignment_min"":1.0}",138,-9.900058606936641,0.891521917614136,-0.07173955512272928,21.503953916370854,34,1.882771855123579,1.0879507012065,0.055375642797752325,6.555098964321553,44,-2.0276943316853195,0.9274907735597511,-0.046083962083757264,11.748817785995962,38,-9.506586322357018,0.6674165381089873,-0.2501733242725531,9.506586322357014,22,-0.2485498080178845,0.9813224186380756,-0.011297718546267477,5.647042165579625,-19.485571320969285,1.0,22,0.6674165381089873,-0.2501733242725531,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
35986,6e0542465861eda3,CHOP,CHOP_RETURN_AUTOCORRELATION_FADE,227,49,"{""autocorrelation_lag"":1,""flow_alignment_min"":0.01,""geometry_id"":""EXTENDED"",""h1_state_age_m5_max"":5,""impulse_h1_atr_min"":0.1,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":192,""z_alignment_min"":1.0}",102,-13.410264371515197,0.8065462050837067,-0.13147318011289408,14.383419794108976,26,-6.833825027369372,0.6412195327227265,-0.2628394241295912,7.300657767600355,26,2.172848164803611,1.144197280306047,0.08357108326167734,7.592155436976411,29,-3.6264383955749286,0.8129433149807138,-0.12504959984741132,9.65371421719471,21,-5.1228491133745075,0.67612676290218,-0.24394519587497654,8.852294397890866,-22.93484649056918,1.0,21,0.6412195327227265,-0.2628394241295912,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
35431,455c81679d1040bf,CHOP,CHOP_AR1_MEAN_REVERSION,291,67,"{""flow_alignment_min"":0.01,""geometry_id"":""FAST"",""h1_state_age_m5_max"":0,""half_life_max"":36.0,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""phi_max"":0.97,""phi_min"":0.8,""session"":""NY"",""stationarity_window"":48,""z_abs_min"":0.75}",172,-13.675791660012333,0.8403839061586653,-0.07951041662797868,19.7515640277419,29,-5.523868595285676,0.657638133050006,-0.190478227423644,5.523868595285676,31,-6.834998251928443,0.6286967054024895,-0.22048381457833688,10.005270729167444,50,-1.502807838816135,0.9343729810623745,-0.0300561567763227,5.161649807994965,62,0.18588302601792106,1.0065828812192787,0.0029981133228696947,7.57176837000306,-18.32537610897673,1.0,29,0.6286967054024895,-0.22048381457833688,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
35369,2e75fad2aa98eca1,CHOP,CHOP_AR1_MEAN_REVERSION,439,102,"{""flow_alignment_min"":0.0,""geometry_id"":""BALANCED"",""h1_state_age_m5_max"":0,""half_life_max"":96.0,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""phi_max"":0.97,""phi_min"":0.6,""session"":""NY"",""stationarity_window"":96,""z_abs_min"":0.75}",173,-4.918629152630118,0.9547520250360777,-0.028431382385145188,22.171053098556307,43,-12.165523918030448,0.6264590769965389,-0.28291916088442903,13.6691374881717,44,-8.353463936635,0.7314092900218,-0.1898514531053409,13.887736302634224,39,12.818043147208028,1.695880686727005,0.32866777300533406,5.717012724966146,47,2.7823155548273046,1.104540323485626,0.05919820329419797,4.539927183975822,-12.059529352902295,1.0,39,0.6264590769965389,-0.28291916088442903,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
