strategy_id,trades,wins,losses,profit_factor,expectancy_r,net_r,stress_profit_factor,stress_expectancy_r,stress_net_r,floating_drawdown_r,stress_floating_drawdown_r,average_trades_per_year,median_trades_per_calendar_month,latest_12_month_trades,latest_6_month_trades,latest_3_month_trades,latest_12_month_profit_factor,latest_12_month_expectancy_r,top_ten_winner_share,top_three_days_share,best_year_positive_net_share,gross_positive_r,standalone_gate_passed
MR_TREND_PULLBACK_CONTINUATION_V1,112,36,76,0.9011022738528323,-0.0652148227120688,-7.304060143751705,0.7060237765463688,-0.22517282104603314,-25.219355957155713,22.124276437018665,30.497393346216043,11.201303395399782,0.0,0,0,0,,0.0,0.302469638272036,0.12881612853380184,0.504087628365808,66.55062214573478,False
MR_COMPRESSION_BREAKOUT_V1,63,22,41,0.9727533031075988,-0.01727928677886108,-1.088595067068248,0.7415219367730239,-0.1940832291507055,-12.227243436494447,8.198239751106174,14.297085820682959,6.300733159912377,0.0,1,0,0,0.0,-1.0,0.5146059222737911,0.15438177668213982,0.8927639588736347,38.86469069697051,False
MR_FAILED_AUCTION_REVERSAL_V1,209,54,155,0.8548023846267301,-0.10293051608335212,-21.512477861420592,0.6682776308446221,-0.27978228939470895,-58.47449848349417,26.64958859025186,59.15542105224706,20.902432228915664,1.0,4,0,0,0.5107579479256428,-0.3669315390557479,0.39014557072505757,0.17235058270977877,0.4091191273498719,126.64751640650827,False
