candidate_id,family,regime,side,signal_time_utc,completion_time_utc,entry_time_utc,exit_time_utc,entry_price,stop_price,target_price,exit_price,exit_reason,risk_distance,risk_pips,target_first,fixed_0p01_lot_usd,r,extra_half_pip_stress_r,report_date_utc,availability_utc,vote_sum,vote_dealer,dealer_flow_change,vote_asset,asset_flow_change,vote_leveraged,leveraged_flow_change,oracle_member
20190627T000000Z_LONG,N11_NEUTRAL_CFTC_OPTIONS_EQUIVALENT_FLOW,NEUTRAL,LONG,2019-06-26 23:55:00+00:00,2019-06-27 00:00:00+00:00,2019-06-27 00:00:00+00:00,2019-06-27 00:10:00+00:00,1.13742,1.1370200000000001,1.13802,1.13701,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2019-06-18 00:00:00+00:00,2019-06-26 00:00:00+00:00,3.0,1.0,-4039.0,1.0,3896.0,1.0,462.0,0
20190703T000000Z_SHORT,N11_NEUTRAL_CFTC_OPTIONS_EQUIVALENT_FLOW,NEUTRAL,SHORT,2019-07-02 23:55:00+00:00,2019-07-03 00:00:00+00:00,2019-07-03 00:00:00+00:00,2019-07-03 00:50:00+00:00,1.12903,1.12943,1.12843,1.12944,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2019-06-25 00:00:00+00:00,2019-07-03 00:00:00+00:00,-1.0,-1.0,1694.0,-1.0,-6243.0,1.0,2989.0,0
20190712T000000Z_LONG,N11_NEUTRAL_CFTC_OPTIONS_EQUIVALENT_FLOW,NEUTRAL,LONG,2019-07-11 23:55:00+00:00,2019-07-12 00:00:00+00:00,2019-07-12 00:00:00+00:00,2019-07-12 00:45:00+00:00,1.1250600000000002,1.1246600000000002,1.12566,1.12565,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,2019-07-02 00:00:00+00:00,2019-07-10 00:00:00+00:00,1.0,1.0,-3420.0,1.0,4355.0,-1.0,-1183.0,1
20190718T000000Z_LONG,N11_NEUTRAL_CFTC_OPTIONS_EQUIVALENT_FLOW,NEUTRAL,LONG,2019-07-17 23:55:00+00:00,2019-07-18 00:00:00+00:00,2019-07-18 00:00:00+00:00,2019-07-18 00:50:00+00:00,1.12281,1.1224100000000001,1.12341,1.1234,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,2019-07-09 00:00:00+00:00,2019-07-17 00:00:00+00:00,3.0,1.0,-255.0,1.0,2247.0,1.0,546.0,1
20190724T000000Z_SHORT,N11_NEUTRAL_CFTC_OPTIONS_EQUIVALENT_FLOW,NEUTRAL,SHORT,2019-07-23 23:55:00+00:00,2019-07-24 00:00:00+00:00,2019-07-24 00:00:00+00:00,2019-07-24 00:35:00+00:00,1.11507,1.11547,1.11447,1.1144800000000001,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,2019-07-16 00:00:00+00:00,2019-07-24 00:00:00+00:00,-1.0,-1.0,2519.0,1.0,866.0,-1.0,-1678.0,1
20190814T000000Z_SHORT,N11_NEUTRAL_CFTC_OPTIONS_EQUIVALENT_FLOW,NEUTRAL,SHORT,2019-08-13 23:55:00+00:00,2019-08-14 00:00:00+00:00,2019-08-14 00:00:00+00:00,2019-08-14 01:00:00+00:00,1.11763,1.1180299999999999,1.11703,1.11804,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2019-08-06 00:00:00+00:00,2019-08-14 00:00:00+00:00,-1.0,-1.0,1614.0,-1.0,-3674.0,1.0,1402.0,0
20190821T000000Z_SHORT,N11_NEUTRAL_CFTC_OPTIONS_EQUIVALENT_FLOW,NEUTRAL,SHORT,2019-08-20 23:55:00+00:00,2019-08-21 00:00:00+00:00,2019-08-21 00:00:00+00:00,2019-08-21 02:00:00+00:00,1.1096899999999998,1.1100899999999998,1.10909,1.1100999999999999,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2019-08-13 00:00:00+00:00,2019-08-21 00:00:00+00:00,-1.0,-1.0,3975.0,-1.0,-4084.0,1.0,2244.0,0
20190829T000000Z_LONG,N11_NEUTRAL_CFTC_OPTIONS_EQUIVALENT_FLOW,NEUTRAL,LONG,2019-08-28 23:55:00+00:00,2019-08-29 00:00:00+00:00,2019-08-29 00:00:00+00:00,2019-08-29 02:00:00+00:00,1.10864,1.1082400000000001,1.10924,1.10823,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2019-08-20 00:00:00+00:00,2019-08-28 00:00:00+00:00,1.0,1.0,-4922.0,1.0,4970.0,-1.0,-632.0,0
20190904T000000Z_SHORT,N11_NEUTRAL_CFTC_OPTIONS_EQUIVALENT_FLOW,NEUTRAL,SHORT,2019-09-03 23:55:00+00:00,2019-09-04 00:00:00+00:00,2019-09-04 00:00:00+00:00,2019-09-04 00:05:00+00:00,1.09724,1.09764,1.09664,1.09765,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2019-08-27 00:00:00+00:00,2019-09-04 00:00:00+00:00,-1.0,-1.0,346.0,1.0,1612.0,-1.0,-2834.0,0
20190912T000000Z_LONG,N11_NEUTRAL_CFTC_OPTIONS_EQUIVALENT_FLOW,NEUTRAL,LONG,2019-09-11 23:55:00+00:00,2019-09-12 00:00:00+00:00,2019-09-12 00:00:00+00:00,2019-09-12 00:15:00+00:00,1.10142,1.10102,1.10202,1.10101,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2019-09-03 00:00:00+00:00,2019-09-11 00:00:00+00:00,1.0,1.0,-3617.0,1.0,8140.0,-1.0,-3917.0,0
20190918T000000Z_SHORT,N11_NEUTRAL_CFTC_OPTIONS_EQUIVALENT_FLOW,NEUTRAL,SHORT,2019-09-17 23:55:00+00:00,2019-09-18 00:00:00+00:00,2019-09-18 00:00:00+00:00,2019-09-18 01:10:00+00:00,1.10736,1.1077599999999999,1.10676,1.10677,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,2019-09-10 00:00:00+00:00,2019-09-18 00:00:00+00:00,-1.0,-1.0,6366.0,-1.0,-12077.0,1.0,4634.0,1
20190925T000000Z_LONG,N11_NEUTRAL_CFTC_OPTIONS_EQUIVALENT_FLOW,NEUTRAL,LONG,2019-09-24 23:55:00+00:00,2019-09-25 00:00:00+00:00,2019-09-25 00:00:00+00:00,2019-09-25 00:30:00+00:00,1.10142,1.10102,1.10202,1.10101,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2019-09-17 00:00:00+00:00,2019-09-25 00:00:00+00:00,1.0,1.0,-36.0,-1.0,-1983.0,1.0,2249.0,0
20191002T000000Z_LONG,N11_NEUTRAL_CFTC_OPTIONS_EQUIVALENT_FLOW,NEUTRAL,LONG,2019-10-01 23:55:00+00:00,2019-10-02 00:00:00+00:00,2019-10-02 00:00:00+00:00,2019-10-02 00:30:00+00:00,1.09348,1.09308,1.09408,1.0940699999999999,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,2019-09-24 00:00:00+00:00,2019-10-02 00:00:00+00:00,1.0,1.0,-1414.0,1.0,2147.0,-1.0,-2108.0,1
20191009T000000Z_SHORT,N11_NEUTRAL_CFTC_OPTIONS_EQUIVALENT_FLOW,NEUTRAL,SHORT,2019-10-08 23:55:00+00:00,2019-10-09 00:00:00+00:00,2019-10-09 00:00:00+00:00,2019-10-09 01:35:00+00:00,1.09596,1.09636,1.0953600000000001,1.09637,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2019-10-01 00:00:00+00:00,2019-10-09 00:00:00+00:00,-1.0,-1.0,619.0,1.0,6777.0,-1.0,-7462.0,0
20191016T000000Z_SHORT,N11_NEUTRAL_CFTC_OPTIONS_EQUIVALENT_FLOW,NEUTRAL,SHORT,2019-10-15 23:55:00+00:00,2019-10-16 00:00:00+00:00,2019-10-16 00:00:00+00:00,2019-10-16 01:10:00+00:00,1.10343,1.1038299999999999,1.10283,1.10284,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,2019-10-08 00:00:00+00:00,2019-10-16 00:00:00+00:00,-1.0,-1.0,2591.0,-1.0,-5867.0,1.0,3603.0,1
20191023T000000Z_LONG,N11_NEUTRAL_CFTC_OPTIONS_EQUIVALENT_FLOW,NEUTRAL,LONG,2019-10-22 23:55:00+00:00,2019-10-23 00:00:00+00:00,2019-10-23 00:00:00+00:00,2019-10-23 00:15:00+00:00,1.1129600000000002,1.1125600000000002,1.11356,1.1125500000000001,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2019-10-15 00:00:00+00:00,2019-10-23 00:00:00+00:00,1.0,1.0,-4463.0,-1.0,-1827.0,1.0,5435.0,0
20191115T000000Z_LONG,N11_NEUTRAL_CFTC_OPTIONS_EQUIVALENT_FLOW,NEUTRAL,LONG,2019-11-14 23:55:00+00:00,2019-11-15 00:00:00+00:00,2019-11-15 00:00:00+00:00,2019-11-15 01:05:00+00:00,1.10206,1.10166,1.10266,1.10265,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,2019-11-05 00:00:00+00:00,2019-11-13 00:00:00+00:00,1.0,1.0,-1088.0,1.0,2535.0,-1.0,-2178.0,1
20191204T000000Z_LONG,N11_NEUTRAL_CFTC_OPTIONS_EQUIVALENT_FLOW,NEUTRAL,LONG,2019-12-03 23:55:00+00:00,2019-12-04 00:00:00+00:00,2019-12-04 00:00:00+00:00,2019-12-04 01:05:00+00:00,1.10827,1.1078700000000001,1.10887,1.10786,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2019-11-26 00:00:00+00:00,2019-12-04 00:00:00+00:00,1.0,1.0,-267.0,1.0,3491.0,-1.0,-2989.0,0
20191218T000000Z_SHORT,N11_NEUTRAL_CFTC_OPTIONS_EQUIVALENT_FLOW,NEUTRAL,SHORT,2019-12-17 23:55:00+00:00,2019-12-18 00:00:00+00:00,2019-12-18 00:00:00+00:00,2019-12-18 01:35:00+00:00,1.1151099999999998,1.1155099999999998,1.11451,1.11452,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,2019-12-10 00:00:00+00:00,2019-12-18 00:00:00+00:00,-3.0,-1.0,6020.0,-1.0,-3172.0,-1.0,-2494.0,1
20191227T000000Z_SHORT,N11_NEUTRAL_CFTC_OPTIONS_EQUIVALENT_FLOW,NEUTRAL,SHORT,2019-12-26 23:55:00+00:00,2019-12-27 00:00:00+00:00,2019-12-27 00:00:00+00:00,2019-12-27 00:50:00+00:00,1.11012,1.11052,1.10952,1.11053,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2019-12-17 00:00:00+00:00,2019-12-25 00:00:00+00:00,-3.0,-1.0,3169.0,-1.0,-1607.0,-1.0,-3384.0,0
20200102T000000Z_LONG,N11_NEUTRAL_CFTC_OPTIONS_EQUIVALENT_FLOW,NEUTRAL,LONG,2020-01-01 23:55:00+00:00,2020-01-02 00:00:00+00:00,2020-01-02 00:00:00+00:00,2020-01-02 03:40:00+00:00,1.12196,1.1215600000000001,1.12256,1.12155,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2019-12-24 00:00:00+00:00,2020-01-01 00:00:00+00:00,1.0,1.0,-1647.0,1.0,4916.0,-1.0,-2465.0,0
20200108T000000Z_SHORT,N11_NEUTRAL_CFTC_OPTIONS_EQUIVALENT_FLOW,NEUTRAL,SHORT,2020-01-07 23:55:00+00:00,2020-01-08 00:00:00+00:00,2020-01-08 00:00:00+00:00,2020-01-08 00:10:00+00:00,1.11538,1.11578,1.11478,1.11579,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2019-12-31 00:00:00+00:00,2020-01-08 00:00:00+00:00,-1.0,-1.0,2597.0,-1.0,-10978.0,1.0,4439.0,0
20200115T000000Z_LONG,N11_NEUTRAL_CFTC_OPTIONS_EQUIVALENT_FLOW,NEUTRAL,LONG,2020-01-14 23:55:00+00:00,2020-01-15 00:00:00+00:00,2020-01-15 00:00:00+00:00,2020-01-15 05:55:00+00:00,1.11284,1.11244,1.11344,1.11343,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,2020-01-07 00:00:00+00:00,2020-01-15 00:00:00+00:00,1.0,1.0,-3549.0,1.0,9997.0,-1.0,-3792.0,1
20200122T000000Z_SHORT,N11_NEUTRAL_CFTC_OPTIONS_EQUIVALENT_FLOW,NEUTRAL,SHORT,2020-01-21 23:55:00+00:00,2020-01-22 00:00:00+00:00,2020-01-22 00:00:00+00:00,2020-01-22 01:30:00+00:00,1.1085,1.1089,1.1079,1.1079100000000002,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,2020-01-14 00:00:00+00:00,2020-01-22 00:00:00+00:00,-1.0,-1.0,528.0,-1.0,-544.0,1.0,129.0,1
20200129T000000Z_LONG,N11_NEUTRAL_CFTC_OPTIONS_EQUIVALENT_FLOW,NEUTRAL,LONG,2020-01-28 23:55:00+00:00,2020-01-29 00:00:00+00:00,2020-01-29 00:00:00+00:00,2020-01-29 01:25:00+00:00,1.1022800000000001,1.1018800000000002,1.10288,1.1018700000000001,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2020-01-21 00:00:00+00:00,2020-01-29 00:00:00+00:00,1.0,1.0,-1471.0,1.0,3823.0,-1.0,-2469.0,0
20200205T000000Z_LONG,N11_NEUTRAL_CFTC_OPTIONS_EQUIVALENT_FLOW,NEUTRAL,LONG,2020-02-04 23:55:00+00:00,2020-02-05 00:00:00+00:00,2020-02-05 00:00:00+00:00,2020-02-05 01:10:00+00:00,1.10457,1.10417,1.10517,1.10416,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2020-01-28 00:00:00+00:00,2020-02-05 00:00:00+00:00,1.0,1.0,-1900.0,1.0,6023.0,-1.0,-4017.0,0
20200212T000000Z_SHORT,N11_NEUTRAL_CFTC_OPTIONS_EQUIVALENT_FLOW,NEUTRAL,SHORT,2020-02-11 23:55:00+00:00,2020-02-12 00:00:00+00:00,2020-02-12 00:00:00+00:00,2020-02-12 00:50:00+00:00,1.0918599999999998,1.0922599999999998,1.09126,1.09127,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,2020-02-04 00:00:00+00:00,2020-02-12 00:00:00+00:00,-3.0,-1.0,226.0,-1.0,-845.0,-1.0,-1395.0,1
20200219T000000Z_LONG,N11_NEUTRAL_CFTC_OPTIONS_EQUIVALENT_FLOW,NEUTRAL,LONG,2020-02-18 23:55:00+00:00,2020-02-19 00:00:00+00:00,2020-02-19 00:00:00+00:00,2020-02-19 01:25:00+00:00,1.0795700000000001,1.0791700000000002,1.08017,1.08016,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,2020-02-11 00:00:00+00:00,2020-02-19 00:00:00+00:00,1.0,1.0,-413.0,-1.0,-5071.0,1.0,7499.0,1
20200326T000000Z_LONG,N11_NEUTRAL_CFTC_OPTIONS_EQUIVALENT_FLOW,NEUTRAL,LONG,2020-03-25 23:55:00+00:00,2020-03-26 00:00:00+00:00,2020-03-26 00:00:00+00:00,2020-03-26 00:00:00+00:00,1.0889,1.0885,1.0895,1.08849,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2020-03-17 00:00:00+00:00,2020-03-25 00:00:00+00:00,1.0,1.0,-2413.0,1.0,4082.0,-1.0,-1356.0,0
20200403T000000Z_SHORT,N11_NEUTRAL_CFTC_OPTIONS_EQUIVALENT_FLOW,NEUTRAL,SHORT,2020-04-02 23:55:00+00:00,2020-04-03 00:00:00+00:00,2020-04-03 00:00:00+00:00,2020-04-03 00:00:00+00:00,1.0845799999999999,1.0849799999999998,1.08398,1.08399,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,2020-03-24 00:00:00+00:00,2020-04-01 00:00:00+00:00,-1.0,-1.0,2332.0,1.0,1115.0,-1.0,-3006.0,1
20200410T000000Z_LONG,N11_NEUTRAL_CFTC_OPTIONS_EQUIVALENT_FLOW,NEUTRAL,LONG,2020-04-09 23:55:00+00:00,2020-04-10 00:00:00+00:00,2020-04-10 00:00:00+00:00,2020-04-10 00:20:00+00:00,1.09234,1.0919400000000001,1.09294,1.09193,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2020-03-31 00:00:00+00:00,2020-04-08 00:00:00+00:00,1.0,1.0,-2369.0,-1.0,-2588.0,1.0,3789.0,0
20200415T000000Z_SHORT,N11_NEUTRAL_CFTC_OPTIONS_EQUIVALENT_FLOW,NEUTRAL,SHORT,2020-04-14 23:55:00+00:00,2020-04-15 00:00:00+00:00,2020-04-15 00:00:00+00:00,2020-04-15 00:55:00+00:00,1.09831,1.0987099999999999,1.09771,1.09872,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2020-04-07 00:00:00+00:00,2020-04-15 00:00:00+00:00,-1.0,-1.0,1822.0,-1.0,-1217.0,1.0,419.0,0
20200422T000000Z_LONG,N11_NEUTRAL_CFTC_OPTIONS_EQUIVALENT_FLOW,NEUTRAL,LONG,2020-04-21 23:55:00+00:00,2020-04-22 00:00:00+00:00,2020-04-22 00:00:00+00:00,2020-04-22 00:25:00+00:00,1.0857100000000002,1.0853100000000002,1.08631,1.0853000000000002,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2020-04-14 00:00:00+00:00,2020-04-22 00:00:00+00:00,1.0,1.0,-410.0,-1.0,-882.0,1.0,1627.0,0
20200429T000000Z_LONG,N11_NEUTRAL_CFTC_OPTIONS_EQUIVALENT_FLOW,NEUTRAL,LONG,2020-04-28 23:55:00+00:00,2020-04-29 00:00:00+00:00,2020-04-29 00:00:00+00:00,2020-04-29 00:35:00+00:00,1.08332,1.08292,1.08392,1.08391,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,2020-04-21 00:00:00+00:00,2020-04-29 00:00:00+00:00,3.0,1.0,-1565.0,1.0,1314.0,1.0,1208.0,1
20200514T000000Z_SHORT,N11_NEUTRAL_CFTC_OPTIONS_EQUIVALENT_FLOW,NEUTRAL,SHORT,2020-05-13 23:55:00+00:00,2020-05-14 00:00:00+00:00,2020-05-14 00:00:00+00:00,2020-05-14 01:40:00+00:00,1.08209,1.08249,1.08149,1.0815000000000001,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,2020-05-05 00:00:00+00:00,2020-05-13 00:00:00+00:00,-3.0,-1.0,1648.0,-1.0,-139.0,-1.0,-1191.0,1
20200521T000000Z_LONG,N11_NEUTRAL_CFTC_OPTIONS_EQUIVALENT_FLOW,NEUTRAL,LONG,2020-05-20 23:55:00+00:00,2020-05-21 00:00:00+00:00,2020-05-21 00:00:00+00:00,2020-05-21 00:05:00+00:00,1.09802,1.09762,1.09862,1.09761,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2020-05-12 00:00:00+00:00,2020-05-20 00:00:00+00:00,3.0,1.0,-1299.0,1.0,240.0,1.0,1330.0,0
20200528T000000Z_LONG,N11_NEUTRAL_CFTC_OPTIONS_EQUIVALENT_FLOW,NEUTRAL,LONG,2020-05-27 23:55:00+00:00,2020-05-28 00:00:00+00:00,2020-05-28 00:00:00+00:00,2020-05-28 00:00:00+00:00,1.10173,1.1013300000000001,1.10233,1.10132,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2020-05-19 00:00:00+00:00,2020-05-27 00:00:00+00:00,1.0,-1.0,23.0,1.0,12.0,1.0,81.0,0
20200604T000000Z_LONG,N11_NEUTRAL_CFTC_OPTIONS_EQUIVALENT_FLOW,NEUTRAL,LONG,2020-06-03 23:55:00+00:00,2020-06-04 00:00:00+00:00,2020-06-04 00:00:00+00:00,2020-06-04 00:00:00+00:00,1.12358,1.12318,1.12418,1.12317,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2020-05-26 00:00:00+00:00,2020-06-03 00:00:00+00:00,1.0,1.0,-1139.0,-1.0,-59.0,1.0,113.0,0
20200610T000000Z_SHORT,N11_NEUTRAL_CFTC_OPTIONS_EQUIVALENT_FLOW,NEUTRAL,SHORT,2020-06-09 23:55:00+00:00,2020-06-10 00:00:00+00:00,2020-06-10 00:00:00+00:00,2020-06-10 00:05:00+00:00,1.13319,1.1335899999999999,1.13259,1.1336,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2020-06-02 00:00:00+00:00,2020-06-10 00:00:00+00:00,-3.0,-1.0,3557.0,-1.0,-434.0,-1.0,-3553.0,0
20200617T000000Z_LONG,N11_NEUTRAL_CFTC_OPTIONS_EQUIVALENT_FLOW,NEUTRAL,LONG,2020-06-16 23:55:00+00:00,2020-06-17 00:00:00+00:00,2020-06-17 00:00:00+00:00,2020-06-17 00:00:00+00:00,1.12657,1.1261700000000001,1.12717,1.12616,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2020-06-09 00:00:00+00:00,2020-06-17 00:00:00+00:00,3.0,1.0,-4822.0,1.0,5.0,1.0,5082.0,0
