signal_time_utc,completion_time_utc,matched_state_time_utc,trade_candidate,report_date_utc,availability_utc,side,futures_side,vote_dealer,dealer_flow_change,dealer_options_equivalent_net,vote_asset,asset_flow_change,asset_options_equivalent_net,vote_leveraged,leveraged_flow_change,leveraged_options_equivalent_net,vote_sum,candidate_id,year
2020-01-21 23:55:00+00:00,2020-01-22 00:00:00+00:00,2020-01-21 20:00:00+00:00,True,2020-01-14 00:00:00+00:00,2020-01-22 00:00:00+00:00,SHORT,LONG,-1.0,528.0,2447.0,-1.0,-544.0,5493.0,1.0,129.0,-9505.0,-1.0,20200122T000000Z_SHORT,2020
2020-01-23 23:55:00+00:00,2020-01-24 00:00:00+00:00,2020-01-23 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200124T000000Z_CASH,2020
2020-01-26 23:55:00+00:00,2020-01-27 00:00:00+00:00,2020-01-24 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200127T000000Z_CASH,2020
2020-01-28 23:55:00+00:00,2020-01-29 00:00:00+00:00,2020-01-28 20:00:00+00:00,True,2020-01-21 00:00:00+00:00,2020-01-29 00:00:00+00:00,LONG,LONG,1.0,-1471.0,976.0,1.0,3823.0,9316.0,-1.0,-2469.0,-11974.0,1.0,20200129T000000Z_LONG,2020
2020-02-04 23:55:00+00:00,2020-02-05 00:00:00+00:00,2020-02-04 20:00:00+00:00,True,2020-01-28 00:00:00+00:00,2020-02-05 00:00:00+00:00,LONG,SHORT,1.0,-1900.0,-924.0,1.0,6023.0,15339.0,-1.0,-4017.0,-15991.0,1.0,20200205T000000Z_LONG,2020
2020-02-09 23:55:00+00:00,2020-02-10 00:00:00+00:00,2020-02-07 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200210T000000Z_CASH,2020
2020-02-10 23:55:00+00:00,2020-02-11 00:00:00+00:00,2020-02-10 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200211T000000Z_CASH,2020
2020-02-11 23:55:00+00:00,2020-02-12 00:00:00+00:00,2020-02-11 20:00:00+00:00,True,2020-02-04 00:00:00+00:00,2020-02-12 00:00:00+00:00,SHORT,SHORT,-1.0,226.0,-698.0,-1.0,-845.0,14494.0,-1.0,-1395.0,-17386.0,-3.0,20200212T000000Z_SHORT,2020
2020-02-18 23:55:00+00:00,2020-02-19 00:00:00+00:00,2020-02-18 20:00:00+00:00,True,2020-02-11 00:00:00+00:00,2020-02-19 00:00:00+00:00,LONG,SHORT,1.0,-413.0,-1111.0,-1.0,-5071.0,9423.0,1.0,7499.0,-9887.0,1.0,20200219T000000Z_LONG,2020
2020-02-23 23:55:00+00:00,2020-02-24 00:00:00+00:00,2020-02-21 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200224T000000Z_CASH,2020
2020-02-24 23:55:00+00:00,2020-02-25 00:00:00+00:00,2020-02-24 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200225T000000Z_CASH,2020
2020-03-25 23:55:00+00:00,2020-03-26 00:00:00+00:00,2020-03-25 20:00:00+00:00,True,2020-03-17 00:00:00+00:00,2020-03-25 00:00:00+00:00,LONG,LONG,1.0,-2413.0,1690.0,1.0,4082.0,6164.0,-1.0,-1356.0,-8984.0,1.0,20200326T000000Z_LONG,2020
2020-04-02 23:55:00+00:00,2020-04-03 00:00:00+00:00,2020-04-02 20:00:00+00:00,True,2020-03-24 00:00:00+00:00,2020-04-01 00:00:00+00:00,SHORT,SHORT,-1.0,2332.0,4022.0,1.0,1115.0,7279.0,-1.0,-3006.0,-11990.0,-1.0,20200403T000000Z_SHORT,2020
2020-04-09 23:55:00+00:00,2020-04-10 00:00:00+00:00,2020-04-09 20:00:00+00:00,True,2020-03-31 00:00:00+00:00,2020-04-08 00:00:00+00:00,LONG,LONG,1.0,-2369.0,1653.0,-1.0,-2588.0,4691.0,1.0,3789.0,-8201.0,1.0,20200410T000000Z_LONG,2020
2020-04-12 23:55:00+00:00,2020-04-13 00:00:00+00:00,2020-04-09 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200413T000000Z_CASH,2020
2020-04-14 23:55:00+00:00,2020-04-15 00:00:00+00:00,2020-04-14 20:00:00+00:00,True,2020-04-07 00:00:00+00:00,2020-04-15 00:00:00+00:00,SHORT,LONG,-1.0,1822.0,3475.0,-1.0,-1217.0,3474.0,1.0,419.0,-7782.0,-1.0,20200415T000000Z_SHORT,2020
2020-04-16 23:55:00+00:00,2020-04-17 00:00:00+00:00,2020-04-16 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200417T000000Z_CASH,2020
2020-04-19 23:55:00+00:00,2020-04-20 00:00:00+00:00,2020-04-17 19:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200420T000000Z_CASH,2020
2020-04-21 23:55:00+00:00,2020-04-22 00:00:00+00:00,2020-04-21 20:00:00+00:00,True,2020-04-14 00:00:00+00:00,2020-04-22 00:00:00+00:00,LONG,LONG,1.0,-410.0,3065.0,-1.0,-882.0,2592.0,1.0,1627.0,-6155.0,1.0,20200422T000000Z_LONG,2020
2020-04-22 23:55:00+00:00,2020-04-23 00:00:00+00:00,2020-04-22 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200423T000000Z_CASH,2020
2020-04-23 23:55:00+00:00,2020-04-24 00:00:00+00:00,2020-04-23 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200424T000000Z_CASH,2020
2020-04-26 23:55:00+00:00,2020-04-27 00:00:00+00:00,2020-04-24 19:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200427T000000Z_CASH,2020
2020-04-27 23:55:00+00:00,2020-04-28 00:00:00+00:00,2020-04-27 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200428T000000Z_CASH,2020
2020-04-28 23:55:00+00:00,2020-04-29 00:00:00+00:00,2020-04-28 20:00:00+00:00,True,2020-04-21 00:00:00+00:00,2020-04-29 00:00:00+00:00,LONG,SHORT,1.0,-1565.0,1500.0,1.0,1314.0,3906.0,1.0,1208.0,-4947.0,3.0,20200429T000000Z_LONG,2020
2020-04-30 23:55:00+00:00,2020-05-01 00:00:00+00:00,2020-04-30 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200501T000000Z_CASH,2020
2020-05-03 23:55:00+00:00,2020-05-04 00:00:00+00:00,2020-05-01 19:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200504T000000Z_CASH,2020
2020-05-10 23:55:00+00:00,2020-05-11 00:00:00+00:00,2020-05-08 19:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200511T000000Z_CASH,2020
2020-05-13 23:55:00+00:00,2020-05-14 00:00:00+00:00,2020-05-13 20:00:00+00:00,True,2020-05-05 00:00:00+00:00,2020-05-13 00:00:00+00:00,SHORT,SHORT,-1.0,1648.0,2406.0,-1.0,-139.0,3569.0,-1.0,-1191.0,-5653.0,-3.0,20200514T000000Z_SHORT,2020
2020-05-17 23:55:00+00:00,2020-05-18 00:00:00+00:00,2020-05-15 19:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200518T000000Z_CASH,2020
2020-05-18 23:55:00+00:00,2020-05-19 00:00:00+00:00,2020-05-18 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200519T000000Z_CASH,2020
2020-05-20 23:55:00+00:00,2020-05-21 00:00:00+00:00,2020-05-20 20:00:00+00:00,True,2020-05-12 00:00:00+00:00,2020-05-20 00:00:00+00:00,LONG,SHORT,1.0,-1299.0,1107.0,1.0,240.0,3809.0,1.0,1330.0,-4323.0,3.0,20200521T000000Z_LONG,2020
2020-05-21 23:55:00+00:00,2020-05-22 00:00:00+00:00,2020-05-21 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200522T000000Z_CASH,2020
2020-05-25 23:55:00+00:00,2020-05-26 00:00:00+00:00,2020-05-25 16:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200526T000000Z_CASH,2020
2020-05-27 23:55:00+00:00,2020-05-28 00:00:00+00:00,2020-05-27 20:00:00+00:00,True,2020-05-19 00:00:00+00:00,2020-05-27 00:00:00+00:00,LONG,SHORT,-1.0,23.0,1130.0,1.0,12.0,3821.0,1.0,81.0,-4242.0,1.0,20200528T000000Z_LONG,2020
2020-05-28 23:55:00+00:00,2020-05-29 00:00:00+00:00,2020-05-28 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200529T000000Z_CASH,2020
2020-05-31 23:55:00+00:00,2020-06-01 00:00:00+00:00,2020-05-29 19:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200601T000000Z_CASH,2020
2020-06-03 23:55:00+00:00,2020-06-04 00:00:00+00:00,2020-06-03 20:00:00+00:00,True,2020-05-26 00:00:00+00:00,2020-06-03 00:00:00+00:00,LONG,LONG,1.0,-1139.0,-9.0,-1.0,-59.0,3762.0,1.0,113.0,-4129.0,1.0,20200604T000000Z_LONG,2020
2020-06-04 23:55:00+00:00,2020-06-05 00:00:00+00:00,2020-06-04 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200605T000000Z_CASH,2020
2020-06-08 23:55:00+00:00,2020-06-09 00:00:00+00:00,2020-06-08 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200609T000000Z_CASH,2020
2020-06-09 23:55:00+00:00,2020-06-10 00:00:00+00:00,2020-06-09 20:00:00+00:00,True,2020-06-02 00:00:00+00:00,2020-06-10 00:00:00+00:00,SHORT,LONG,-1.0,3557.0,3548.0,-1.0,-434.0,3328.0,-1.0,-3553.0,-7682.0,-3.0,20200610T000000Z_SHORT,2020
2020-06-14 23:55:00+00:00,2020-06-15 00:00:00+00:00,2020-06-12 19:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200615T000000Z_CASH,2020
2020-06-15 23:55:00+00:00,2020-06-16 00:00:00+00:00,2020-06-15 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200616T000000Z_CASH,2020
2020-06-16 23:55:00+00:00,2020-06-17 00:00:00+00:00,2020-06-16 20:00:00+00:00,True,2020-06-09 00:00:00+00:00,2020-06-17 00:00:00+00:00,LONG,LONG,1.0,-4822.0,-1274.0,1.0,5.0,3333.0,1.0,5082.0,-2600.0,3.0,20200617T000000Z_LONG,2020
2020-06-18 23:55:00+00:00,2020-06-19 00:00:00+00:00,2020-06-18 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200619T000000Z_CASH,2020
2020-06-21 23:55:00+00:00,2020-06-22 00:00:00+00:00,2020-06-19 19:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200622T000000Z_CASH,2020
2020-06-22 23:55:00+00:00,2020-06-23 00:00:00+00:00,2020-06-22 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200623T000000Z_CASH,2020
2020-06-23 23:55:00+00:00,2020-06-24 00:00:00+00:00,2020-06-23 20:00:00+00:00,True,2020-06-16 00:00:00+00:00,2020-06-24 00:00:00+00:00,SHORT,LONG,-1.0,1007.0,-267.0,-1.0,-293.0,3040.0,1.0,300.0,-2300.0,-1.0,20200624T000000Z_SHORT,2020
2020-06-28 23:55:00+00:00,2020-06-29 00:00:00+00:00,2020-06-26 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200629T000000Z_CASH,2020
2020-06-29 23:55:00+00:00,2020-06-30 00:00:00+00:00,2020-06-29 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200630T000000Z_CASH,2020
2020-06-30 23:55:00+00:00,2020-07-01 00:00:00+00:00,2020-06-30 20:00:00+00:00,True,2020-06-23 00:00:00+00:00,2020-07-01 00:00:00+00:00,SHORT,LONG,-1.0,970.0,703.0,1.0,479.0,3519.0,-1.0,-2388.0,-4688.0,-1.0,20200701T000000Z_SHORT,2020
2020-07-01 23:55:00+00:00,2020-07-02 00:00:00+00:00,2020-07-01 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200702T000000Z_CASH,2020
2020-07-02 23:55:00+00:00,2020-07-03 00:00:00+00:00,2020-07-02 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200703T000000Z_CASH,2020
2020-07-06 23:55:00+00:00,2020-07-07 00:00:00+00:00,2020-07-06 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200707T000000Z_CASH,2020
2020-07-14 23:55:00+00:00,2020-07-15 00:00:00+00:00,2020-07-14 20:00:00+00:00,True,2020-07-07 00:00:00+00:00,2020-07-15 00:00:00+00:00,LONG,LONG,1.0,-1278.0,-3479.0,1.0,2743.0,6040.0,-1.0,-1658.0,-3889.0,1.0,20200715T000000Z_LONG,2020
2020-08-09 23:55:00+00:00,2020-08-10 00:00:00+00:00,2020-08-07 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200810T000000Z_CASH,2020
2020-08-13 23:55:00+00:00,2020-08-14 00:00:00+00:00,2020-08-13 20:00:00+00:00,True,2020-08-04 00:00:00+00:00,2020-08-12 00:00:00+00:00,SHORT,LONG,-1.0,1339.0,-7958.0,-1.0,-2528.0,5522.0,-1.0,-248.0,-585.0,-3.0,20200814T000000Z_SHORT,2020
2020-08-16 23:55:00+00:00,2020-08-17 00:00:00+00:00,2020-08-14 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200817T000000Z_CASH,2020
2020-08-18 23:55:00+00:00,2020-08-19 00:00:00+00:00,2020-08-18 20:00:00+00:00,True,2020-08-11 00:00:00+00:00,2020-08-19 00:00:00+00:00,SHORT,LONG,-1.0,3023.0,-4935.0,1.0,1374.0,6896.0,-1.0,-4510.0,-5095.0,-1.0,20200819T000000Z_SHORT,2020
2020-08-19 23:55:00+00:00,2020-08-20 00:00:00+00:00,2020-08-19 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200820T000000Z_CASH,2020
2020-08-23 23:55:00+00:00,2020-08-24 00:00:00+00:00,2020-08-21 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200824T000000Z_CASH,2020
2020-08-24 23:55:00+00:00,2020-08-25 00:00:00+00:00,2020-08-24 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200825T000000Z_CASH,2020
2020-08-26 23:55:00+00:00,2020-08-27 00:00:00+00:00,2020-08-26 20:00:00+00:00,True,2020-08-18 00:00:00+00:00,2020-08-26 00:00:00+00:00,LONG,LONG,1.0,-955.0,-5890.0,1.0,1532.0,8428.0,-1.0,-395.0,-5490.0,1.0,20200827T000000Z_LONG,2020
2020-08-27 23:55:00+00:00,2020-08-28 00:00:00+00:00,2020-08-27 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200828T000000Z_CASH,2020
2020-09-01 23:55:00+00:00,2020-09-02 00:00:00+00:00,2020-09-01 20:00:00+00:00,True,2020-08-25 00:00:00+00:00,2020-09-02 00:00:00+00:00,SHORT,LONG,-1.0,2448.0,-3442.0,-1.0,-1273.0,7155.0,-1.0,-1006.0,-6496.0,-3.0,20200902T000000Z_SHORT,2020
2020-09-10 23:55:00+00:00,2020-09-11 00:00:00+00:00,2020-09-10 20:00:00+00:00,True,2020-09-01 00:00:00+00:00,2020-09-09 00:00:00+00:00,LONG,SHORT,1.0,-1525.0,-4967.0,1.0,315.0,7470.0,1.0,447.0,-6049.0,3.0,20200911T000000Z_LONG,2020
2020-09-14 23:55:00+00:00,2020-09-15 00:00:00+00:00,2020-09-14 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200915T000000Z_CASH,2020
2020-09-17 23:55:00+00:00,2020-09-18 00:00:00+00:00,2020-09-17 20:00:00+00:00,True,2020-09-08 00:00:00+00:00,2020-09-16 00:00:00+00:00,SHORT,SHORT,-1.0,6835.0,1868.0,-1.0,-7243.0,227.0,1.0,1239.0,-4810.0,-1.0,20200918T000000Z_SHORT,2020
2020-09-21 23:55:00+00:00,2020-09-22 00:00:00+00:00,2020-09-21 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200922T000000Z_CASH,2020
2020-09-22 23:55:00+00:00,2020-09-23 00:00:00+00:00,2020-09-22 20:00:00+00:00,True,2020-09-15 00:00:00+00:00,2020-09-23 00:00:00+00:00,LONG,SHORT,1.0,-99.0,1769.0,-1.0,-1329.0,-1102.0,1.0,2154.0,-2656.0,1.0,20200923T000000Z_LONG,2020
2020-09-23 23:55:00+00:00,2020-09-24 00:00:00+00:00,2020-09-23 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200924T000000Z_CASH,2020
2020-09-24 23:55:00+00:00,2020-09-25 00:00:00+00:00,2020-09-24 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20200925T000000Z_CASH,2020
2020-09-30 23:55:00+00:00,2020-10-01 00:00:00+00:00,2020-09-30 20:00:00+00:00,True,2020-09-22 00:00:00+00:00,2020-09-30 00:00:00+00:00,SHORT,SHORT,-1.0,1250.0,3019.0,1.0,1063.0,-39.0,-1.0,-1943.0,-4599.0,-1.0,20201001T000000Z_SHORT,2020
2020-10-05 23:55:00+00:00,2020-10-06 00:00:00+00:00,2020-10-05 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20201006T000000Z_CASH,2020
2020-10-06 23:55:00+00:00,2020-10-07 00:00:00+00:00,2020-10-06 20:00:00+00:00,True,2020-09-29 00:00:00+00:00,2020-10-07 00:00:00+00:00,LONG,SHORT,1.0,-958.0,2061.0,-1.0,-2094.0,-2133.0,1.0,3235.0,-1364.0,1.0,20201007T000000Z_LONG,2020
2020-10-11 23:55:00+00:00,2020-10-12 00:00:00+00:00,2020-10-09 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20201012T000000Z_CASH,2020
2020-10-14 23:55:00+00:00,2020-10-15 00:00:00+00:00,2020-10-14 20:00:00+00:00,True,2020-10-06 00:00:00+00:00,2020-10-14 00:00:00+00:00,LONG,LONG,1.0,-909.0,1152.0,-1.0,-1272.0,-3405.0,1.0,1832.0,468.0,1.0,20201015T000000Z_LONG,2020
2020-10-18 23:55:00+00:00,2020-10-19 00:00:00+00:00,2020-10-16 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20201019T000000Z_CASH,2020
2020-10-19 23:55:00+00:00,2020-10-20 00:00:00+00:00,2020-10-19 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20201020T000000Z_CASH,2020
2020-10-20 23:55:00+00:00,2020-10-21 00:00:00+00:00,2020-10-20 20:00:00+00:00,True,2020-10-13 00:00:00+00:00,2020-10-21 00:00:00+00:00,SHORT,SHORT,-1.0,189.0,1341.0,1.0,3688.0,283.0,-1.0,-3887.0,-3419.0,-1.0,20201021T000000Z_SHORT,2020
2020-10-21 23:55:00+00:00,2020-10-22 00:00:00+00:00,2020-10-21 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20201022T000000Z_CASH,2020
2020-10-25 23:55:00+00:00,2020-10-26 00:00:00+00:00,2020-10-23 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20201026T000000Z_CASH,2020
2020-10-28 23:55:00+00:00,2020-10-29 00:00:00+00:00,2020-10-28 20:00:00+00:00,True,2020-10-20 00:00:00+00:00,2020-10-28 00:00:00+00:00,LONG,SHORT,1.0,-1453.0,-112.0,-1.0,-2193.0,-1910.0,1.0,3342.0,-77.0,1.0,20201029T000000Z_LONG,2020
2020-11-09 23:55:00+00:00,2020-11-10 00:00:00+00:00,2020-11-09 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20201110T000000Z_CASH,2020
2020-11-24 23:55:00+00:00,2020-11-25 00:00:00+00:00,2020-11-24 21:00:00+00:00,True,2020-11-17 00:00:00+00:00,2020-11-25 00:00:00+00:00,LONG,LONG,1.0,-257.0,-2574.0,-1.0,-840.0,1500.0,1.0,1467.0,-917.0,1.0,20201125T000000Z_LONG,2020
2020-12-01 23:55:00+00:00,2020-12-02 00:00:00+00:00,2020-12-01 21:00:00+00:00,True,2020-11-24 00:00:00+00:00,2020-12-02 00:00:00+00:00,LONG,LONG,1.0,-130.0,-2704.0,1.0,654.0,2154.0,-1.0,-273.0,-1190.0,1.0,20201202T000000Z_LONG,2020
2020-12-02 23:55:00+00:00,2020-12-03 00:00:00+00:00,2020-12-02 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20201203T000000Z_CASH,2020
2020-12-03 23:55:00+00:00,2020-12-04 00:00:00+00:00,2020-12-03 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20201204T000000Z_CASH,2020
2020-12-06 23:55:00+00:00,2020-12-07 00:00:00+00:00,2020-12-04 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20201207T000000Z_CASH,2020
2020-12-07 23:55:00+00:00,2020-12-08 00:00:00+00:00,2020-12-07 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20201208T000000Z_CASH,2020
2020-12-09 23:55:00+00:00,2020-12-10 00:00:00+00:00,2020-12-09 21:00:00+00:00,True,2020-12-01 00:00:00+00:00,2020-12-09 00:00:00+00:00,SHORT,SHORT,-1.0,2295.0,-409.0,-1.0,-1737.0,417.0,-1.0,-1989.0,-3179.0,-3.0,20201210T000000Z_SHORT,2020
2020-12-10 23:55:00+00:00,2020-12-11 00:00:00+00:00,2020-12-10 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20201211T000000Z_CASH,2020
2020-12-16 23:55:00+00:00,2020-12-17 00:00:00+00:00,2020-12-16 21:00:00+00:00,True,2020-12-08 00:00:00+00:00,2020-12-16 00:00:00+00:00,LONG,SHORT,1.0,-823.0,-1232.0,-1.0,-811.0,-394.0,1.0,2590.0,-589.0,1.0,20201217T000000Z_LONG,2020
2020-12-21 23:55:00+00:00,2020-12-22 00:00:00+00:00,2020-12-21 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20201222T000000Z_CASH,2020
2020-12-22 23:55:00+00:00,2020-12-23 00:00:00+00:00,2020-12-22 21:00:00+00:00,True,2020-12-15 00:00:00+00:00,2020-12-23 00:00:00+00:00,SHORT,LONG,-1.0,2292.0,1060.0,-1.0,-1001.0,-1395.0,-1.0,-1371.0,-1960.0,-3.0,20201223T000000Z_SHORT,2020
2020-12-23 23:55:00+00:00,2020-12-24 00:00:00+00:00,2020-12-23 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20201224T000000Z_CASH,2020
2020-12-28 23:55:00+00:00,2020-12-29 00:00:00+00:00,2020-12-28 21:00:00+00:00,True,2020-12-21 00:00:00+00:00,2020-12-29 00:00:00+00:00,SHORT,LONG,-1.0,166.0,1226.0,-1.0,-1531.0,-2926.0,1.0,1454.0,-506.0,-1.0,20201229T000000Z_SHORT,2020
2021-01-05 23:55:00+00:00,2021-01-06 00:00:00+00:00,2021-01-05 21:00:00+00:00,True,2020-12-29 00:00:00+00:00,2021-01-06 00:00:00+00:00,SHORT,LONG,-1.0,959.0,2185.0,-1.0,-284.0,-3210.0,-1.0,-1016.0,-1522.0,-3.0,20210106T000000Z_SHORT,2021
2021-01-06 23:55:00+00:00,2021-01-07 00:00:00+00:00,2021-01-06 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20210107T000000Z_CASH,2021
2021-01-25 23:55:00+00:00,2021-01-26 00:00:00+00:00,2021-01-25 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20210126T000000Z_CASH,2021
2021-01-27 23:55:00+00:00,2021-01-28 00:00:00+00:00,2021-01-27 21:00:00+00:00,True,2021-01-19 00:00:00+00:00,2021-01-27 00:00:00+00:00,SHORT,LONG,-1.0,15.0,-739.0,-1.0,-39.0,4696.0,1.0,153.0,-6725.0,-1.0,20210128T000000Z_SHORT,2021
2021-02-08 23:55:00+00:00,2021-02-09 00:00:00+00:00,2021-02-08 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20210209T000000Z_CASH,2021
2021-02-11 23:55:00+00:00,2021-02-12 00:00:00+00:00,2021-02-11 21:00:00+00:00,True,2021-02-02 00:00:00+00:00,2021-02-10 00:00:00+00:00,SHORT,SHORT,-1.0,2070.0,316.0,1.0,1642.0,6674.0,-1.0,-2278.0,-7801.0,-1.0,20210212T000000Z_SHORT,2021
2021-02-14 23:55:00+00:00,2021-02-15 00:00:00+00:00,2021-02-12 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20210215T000000Z_CASH,2021
2021-02-16 23:55:00+00:00,2021-02-17 00:00:00+00:00,2021-02-16 21:00:00+00:00,True,2021-02-09 00:00:00+00:00,2021-02-17 00:00:00+00:00,SHORT,LONG,-1.0,1736.0,2052.0,-1.0,-2395.0,4279.0,1.0,440.0,-7361.0,-1.0,20210217T000000Z_SHORT,2021
2021-02-22 23:55:00+00:00,2021-02-23 00:00:00+00:00,2021-02-22 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20210223T000000Z_CASH,2021
2021-02-24 23:55:00+00:00,2021-02-25 00:00:00+00:00,2021-02-24 21:00:00+00:00,True,2021-02-16 00:00:00+00:00,2021-02-24 00:00:00+00:00,LONG,LONG,1.0,-1492.0,560.0,-1.0,-1225.0,3054.0,1.0,2414.0,-4947.0,1.0,20210225T000000Z_LONG,2021
2021-03-11 23:55:00+00:00,2021-03-12 00:00:00+00:00,2021-03-11 20:00:00+00:00,True,2021-03-02 00:00:00+00:00,2021-03-10 00:00:00+00:00,SHORT,SHORT,-1.0,3174.0,2558.0,1.0,649.0,2539.0,-1.0,-2791.0,-5721.0,-1.0,20210312T000000Z_SHORT,2021
2021-03-17 23:55:00+00:00,2021-03-18 00:00:00+00:00,2021-03-17 20:00:00+00:00,True,2021-03-09 00:00:00+00:00,2021-03-17 00:00:00+00:00,SHORT,SHORT,-1.0,2147.0,4705.0,1.0,581.0,3120.0,-1.0,-1814.0,-7535.0,-1.0,20210318T000000Z_SHORT,2021
2021-03-23 23:55:00+00:00,2021-03-24 00:00:00+00:00,2021-03-23 20:00:00+00:00,True,2021-03-16 00:00:00+00:00,2021-03-24 00:00:00+00:00,LONG,LONG,1.0,-681.0,4024.0,-1.0,-305.0,2815.0,1.0,961.0,-6574.0,1.0,20210324T000000Z_LONG,2021
2021-03-25 23:55:00+00:00,2021-03-26 00:00:00+00:00,2021-03-25 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20210326T000000Z_CASH,2021
2021-04-01 23:55:00+00:00,2021-04-02 00:00:00+00:00,2021-04-01 20:00:00+00:00,True,2021-03-23 00:00:00+00:00,2021-03-31 00:00:00+00:00,SHORT,SHORT,-1.0,2719.0,6743.0,1.0,297.0,3112.0,-1.0,-3124.0,-9698.0,-1.0,20210402T000000Z_SHORT,2021
2021-04-04 23:55:00+00:00,2021-04-05 00:00:00+00:00,2021-04-02 15:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20210405T000000Z_CASH,2021
2021-04-05 23:55:00+00:00,2021-04-06 00:00:00+00:00,2021-04-05 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20210406T000000Z_CASH,2021
2021-04-28 23:55:00+00:00,2021-04-29 00:00:00+00:00,2021-04-28 20:00:00+00:00,True,2021-04-20 00:00:00+00:00,2021-04-28 00:00:00+00:00,SHORT,LONG,-1.0,1335.0,5347.0,-1.0,-63.0,3762.0,-1.0,-1476.0,-8937.0,-3.0,20210429T000000Z_SHORT,2021
2021-05-03 23:55:00+00:00,2021-05-04 00:00:00+00:00,2021-05-03 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20210504T000000Z_CASH,2021
2021-05-10 23:55:00+00:00,2021-05-11 00:00:00+00:00,2021-05-10 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20210511T000000Z_CASH,2021
