candidate_id,trades,source_days,trades_per_source_day,stress_net_r,stress_pf,average_stress_r,closed_drawdown_r,positive_active_month_share,positive_active_year_share,top_winners_removed_stress_net_r,daily_pvalue,holm_pvalue,economic_pass,event_count,event_participation,gate_checks_json
R1_UPTREND_PORTABILITY_EXACT,63,2024,0.031126482213438736,10.097523628317902,1.2490167708061757,0.1602781528304429,7.2228471513872154,0.37037037037037035,0.6666666666666666,0.6086370180645548,0.19599121434406822,0.7839648573762729,False,,,"{""maximum_closed_drawdown_r"":true,""maximum_holm_pvalue"":false,""minimum_average_stress_r"":true,""minimum_positive_active_year_share"":true,""minimum_stress_pf"":false,""minimum_trades"":true,""top_winners_removed_positive"":true}"
R1B_STRICT_COMPRESSION_EXACT,45,2024,0.022233201581027668,-5.868255152305799,0.8306097743017805,-0.13040567005123996,10.69134499688543,0.2857142857142857,0.3333333333333333,-15.276636680154333,1.0,1.0,False,,,"{""maximum_closed_drawdown_r"":true,""maximum_holm_pvalue"":false,""minimum_average_stress_r"":false,""minimum_positive_active_year_share"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""top_winners_removed_positive"":false}"
COMPRESSION_LONG_PORTABILITY_EXACT,157,2024,0.0775691699604743,-35.34248518095049,0.7171741945416946,-0.22511137057930247,54.19424468260944,0.41379310344827586,0.2857142857142857,-44.86377694740927,1.0,1.0,False,,,"{""maximum_closed_drawdown_r"":false,""maximum_holm_pvalue"":false,""minimum_average_stress_r"":false,""minimum_positive_active_year_share"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""top_winners_removed_positive"":false}"
FOMC_IMPULSE_CHOP_RR2_V6,6,2024,0.0029644268774703555,0.9279318106728014,1.265851939320661,0.15465530177880024,3.490408281556914,0.5,0.75,-3.490408281556914,0.3921503011410116,1.0,False,52.0,0.11538461538461539,"{""maximum_closed_drawdown_r"":true,""maximum_holm_pvalue"":false,""minimum_average_stress_r"":true,""minimum_event_participation"":false,""minimum_positive_active_month_share"":true,""minimum_positive_active_year_share"":true,""minimum_stress_pf"":true,""minimum_trades"":false,""top_winners_removed_positive"":false}"
FOMC_IMPULSE_STABLE_NON_UPTREND_RR2_V7,18,2024,0.008893280632411068,11.018800403528399,2.3878538121692907,0.6121555779737999,2.377887508910157,0.6111111111111112,0.6666666666666666,5.282115264997357,0.04679818437655697,0.23399092188278486,False,52.0,0.34615384615384615,"{""maximum_closed_drawdown_r"":true,""maximum_holm_pvalue"":false,""minimum_average_stress_r"":true,""minimum_event_participation"":true,""minimum_positive_active_month_share"":true,""minimum_positive_active_year_share"":true,""minimum_stress_pf"":true,""minimum_trades"":true,""top_winners_removed_positive"":true}"
