source_id,run_id,account,symbol,magic,deal_ticket,position_id,entry_code,fee
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,15,15,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,16,16,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,17,17,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,18,18,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,19,4,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,20,20,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,21,16,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,22,15,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,23,23,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,24,18,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,25,25,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,26,9,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,27,10,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,28,28,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,29,29,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,30,5,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,31,31,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,32,20,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,33,33,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,34,33,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,35,17,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,36,25,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,37,37,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,38,23,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,39,39,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,40,40,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,41,41,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,42,6,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,43,37,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,44,29,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,45,28,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,46,46,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,47,47,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,48,48,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,49,49,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,50,48,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,51,47,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,52,49,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,53,53,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,54,53,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,55,46,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,56,39,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,57,40,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,58,41,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,59,31,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,60,60,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,61,61,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,62,61,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,63,60,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,64,64,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,65,64,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,66,66,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,67,67,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,68,68,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,69,69,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,70,70,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,71,66,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,72,68,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,73,73,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,74,69,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,75,67,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,76,73,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,77,70,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,78,78,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,79,79,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,80,80,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,81,80,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,82,79,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,83,78,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,84,84,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,85,85,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,86,84,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,87,87,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,88,88,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,89,89,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,90,90,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,91,91,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,92,92,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,93,93,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,94,85,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,95,87,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,96,88,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,97,92,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,98,89,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,99,90,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,100,91,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,101,93,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,102,102,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,103,102,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,104,104,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,105,105,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,106,106,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,107,107,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,108,108,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,109,104,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,110,110,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,111,111,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,112,107,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,113,111,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,114,110,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,115,108,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,116,105,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,117,117,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,118,118,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,119,118,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,120,117,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,121,121,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,122,122,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,123,106,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,124,124,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,125,121,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,126,126,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,127,122,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,128,128,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,129,129,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,130,129,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,131,131,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,132,132,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,133,133,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,134,134,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,135,135,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,136,136,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,137,124,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,138,138,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,139,139,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,140,139,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,141,136,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,142,138,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,143,143,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,144,144,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,145,145,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,146,126,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,147,147,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,148,148,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,149,134,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,150,135,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,151,131,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,152,152,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,153,153,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,154,128,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,155,132,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,156,144,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,157,157,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,158,143,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,159,159,0,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,160,157,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,161,159,1,0.0000000000000000
h4_d1_long_best_box2_atr80,BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH,1025742,XAUUSD,932200,162,162,0,0.0000000000000000
