timestamp_utc,tick_time_msc,date_utc,utc_block_start_ms,bid,ask,mid,spread_price,scale_dollars,impulse_dollars,pullback_dollars,resume_dollars,retracement_fraction,spread_baseline_dollars,spread_ratio_to_baseline,signed_update_imbalance,displacement_price,candidate_side
2026-05-27T18:21:05.000000Z,1779906065000,2026-05-27,1779897600000,4457.14,4457.64,4457.39,0.5,0.21999999999957254,5.889999999999418,-1.819999999999709,0.9800000000004729,0.30899830220711183,0.5,1.0,1.0,5.050000000000182,LONG
2026-05-28T14:14:25.000000Z,1779977665000,2026-05-28,1779969600000,4458.21,4458.71,4458.46,0.5,0.6599999999998545,19.850000000000364,-5.289999999999964,1.4899999999997817,0.26649874055414946,0.5,1.0,1.0,16.050000000000182,LONG
2026-05-29T06:00:40.000000Z,1780034440000,2026-05-29,1780027200000,4520.7,4521.2,4520.95,0.5,0.42999999999938154,9.145000000000437,-1.4149999999999636,1.4349999999994907,0.15472936030616688,0.5,1.0,1.0,9.164999999999964,LONG
2026-05-29T11:54:35.000000Z,1780055675000,2026-05-29,1780041600000,4533.19,4533.69,4533.44,0.5,0.3125000000002274,6.305000000000291,-1.4049999999997453,0.42999999999938154,0.22283901665339897,0.5,1.0,1.0,5.329999999999927,LONG
2026-05-29T18:47:05.000000Z,1780080425000,2026-05-29,1780070400000,4552.89,4553.39,4553.14,0.5,0.1899999999998272,-4.4650000000001455,0.75,-0.464999999999236,0.1679731243001065,0.5,1.0,-1.0,-4.1799999999993815,SHORT
2026-06-01T13:12:10.000000Z,1780319530000,2026-06-01,1780315200000,4485.09,4485.59,4485.34,0.5,0.5462499999998727,-14.539999999999964,2.3100000000004,-2.555000000000291,0.15887207702891376,0.5,1.0,-1.0,-14.784999999999854,SHORT
2026-06-01T17:30:40.000000Z,1780335040000,2026-06-01,1780329600000,4482.18,4482.68,4482.43,0.5,0.30624999999940883,9.960000000000036,-1.6549999999997453,0.805000000000291,0.166164658634512,0.5,1.0,1.0,9.110000000000582,LONG
2026-06-01T23:39:15.000000Z,1780357155000,2026-06-01,1780344000000,4485.41,4485.91,4485.66,0.5,0.13500000000021828,2.7650000000003274,-0.6350000000002183,2.1700000000000728,0.229656419529889,0.5,1.0,1.0,4.300000000000182,LONG
2026-06-03T22:57:45.000000Z,1780527465000,2026-06-03,1780516800000,4447.85,4448.35,4448.1,0.5,0.30999999999971806,9.739999999999782,-3.399999999999636,0.8100000000004002,0.3490759753593134,0.5,1.0,1.0,7.150000000000546,LONG
2026-06-04T22:31:50.000000Z,1780612310000,2026-06-04,1780603200000,4480.24,4480.74,4480.49,0.5,0.17000000000007276,5.5349999999998545,-0.8600000000005821,0.17000000000007276,0.1553748870823134,0.5,1.0,1.0,4.844999999999345,LONG
2026-06-05T11:52:40.000000Z,1780660360000,2026-06-05,1780646400000,4472.32,4472.82,4472.57,0.5,0.25,5.039999999999964,-0.9000000000005457,0.5399999999999636,0.17857142857153813,0.5,1.0,1.0,4.6799999999993815,LONG
2026-06-08T22:32:20.000000Z,1780957940000,2026-06-08,1780948800000,4327.01,4327.51,4327.26,0.5,0.17000000000007276,-3.630000000000109,1.1900000000005093,-0.2899999999999636,0.32782369146018553,0.5,1.0,-1.0,-2.7299999999995634,SHORT
2026-06-09T05:33:05.000000Z,1780983185000,2026-06-09,1780977600000,4340.48,4340.98,4340.73,0.5,0.3399999999994634,7.079999999999927,-1.3800000000001091,0.4899999999997817,0.19491525423730555,0.5,1.0,1.0,6.1899999999996,LONG
2026-06-09T13:49:30.000000Z,1781012970000,2026-06-09,1781006400000,4356.32,4356.82,4356.57,0.5,0.5749999999998181,17.640000000000327,-7.5700000000006185,1.3699999999998909,0.42913832199549196,0.5,1.0,1.0,11.4399999999996,LONG
2026-06-09T22:31:55.000000Z,1781044315000,2026-06-09,1781035200000,4256.28,4256.78,4256.53,0.5,0.15499999999974534,-4.890000000000327,1.4400000000005093,-0.4400000000005093,0.2944785276074464,0.5,1.0,-1.0,-3.8900000000003274,SHORT
2026-06-17T04:35:15.000000Z,1781670915000,2026-06-17,1781668800000,4319.8,4320.3,4320.05,0.5,0.23000000000047294,-5.175000000000182,0.944999999999709,-0.26999999999952706,0.18260869565211124,0.5,1.0,-1.0,-4.5,SHORT
2026-06-17T18:05:35.000000Z,1781719535000,2026-06-17,1781712000000,4316.31,4316.81,4316.56,0.5,0.7862499999998818,-15.800000000000182,2.8400000000001455,-1.9899999999997817,0.17974683544304512,0.5,1.0,-1.0,-14.949999999999818,SHORT
2026-06-18T23:03:25.000000Z,1781823805000,2026-06-18,1781812800000,4200.43,4200.93,4200.68,0.5,0.22000000000025466,-6.4650000000001455,0.9849999999996726,-0.7349999999996726,0.1523588553750426,0.5,1.0,-1.0,-6.2150000000001455,SHORT
2026-06-24T12:25:35.000000Z,1782303935000,2026-06-24,1782302400000,4017.48,4017.98,4017.73,0.5,0.7625000000001592,-20.31999999999971,3.2199999999998,-1.6199999999998909,0.15846456692912628,0.5,1.0,-1.0,-18.7199999999998,SHORT
2026-06-25T12:32:20.000000Z,1782390740000,2026-06-25,1782388800000,3997.9,3998.4,3998.15,0.5,0.5,-14.66000000000031,4.200000000000273,-2.230000000000018,0.2864938608458516,0.5,1.0,-1.0,-12.690000000000055,SHORT
2026-06-26T06:22:55.000000Z,1782454975000,2026-06-26,1782446400000,4021.55,4022.05,4021.8,0.5,0.46249999999997726,12.420000000000073,-2.9600000000000364,0.6100000000001273,0.2383252818035442,0.5,1.0,1.0,10.070000000000164,LONG
2026-06-26T13:01:45.000000Z,1782478905000,2026-06-26,1782475200000,4053.26,4053.76,4053.51,0.5,0.5124999999998181,-12.7800000000002,2.200000000000273,-1.75,0.17214397496089504,0.5,1.0,-1.0,-12.329999999999927,SHORT
2026-07-02T01:01:25.000000Z,1782954085000,2026-07-02,1782950400000,4059.15,4059.45,4059.3,0.3,0.38000000000010914,9.559999999999945,-2.349999999999909,0.45000000000027285,0.24581589958158184,0.3,1.0,1.0,7.660000000000309,LONG
2026-07-07T18:49:55.000000Z,1783450195000,2026-07-07,1783440000000,4134.11,4134.41,4134.26,0.3,0.25,-5.290000000000873,1.1700000000000728,-0.569999999999709,0.22117202268428726,0.3,1.0,-1.0,-4.690000000000509,SHORT
2026-07-08T08:19:15.000000Z,1783498755000,2026-07-08,1783497600000,4087.55,4087.85,4087.7,0.3,0.3899999999994179,-18.100000000000364,6.379999999999654,-0.8600000000001273,0.3524861878452777,0.3,1.0,-1.0,-12.580000000000837,SHORT
2026-07-08T11:45:15.000000Z,1783511115000,2026-07-08,1783497600000,4062.09,4062.39,4062.24,0.3,0.42000000000007276,12.309999999999945,-3.099999999999909,1.2399999999997817,0.2518277822908142,0.3,1.0,1.0,10.449999999999818,LONG
2026-07-09T05:02:00.000000Z,1783573320000,2026-07-09,1783569600000,4069.94,4070.24,4070.09,0.3,0.2625000000000455,5.929999999999836,-1.1799999999998363,1.3600000000001273,0.19898819561549222,0.3,1.0,1.0,6.110000000000127,LONG
2026-07-09T12:09:30.000000Z,1783598970000,2026-07-09,1783598400000,4118.58,4118.88,4118.73,0.3,0.32999999999992724,7.699999999998909,-1.4599999999991269,0.46999999999934516,0.1896103896103031,0.3,1.0,1.0,6.709999999999127,LONG
2026-07-13T10:42:25.000000Z,1783939345000,2026-07-13,1783929600000,4051.81,4052.11,4051.96,0.3,0.2199999999999136,-16.170000000000073,3.6599999999998545,-0.9499999999998181,0.22634508348793062,0.3,1.0,-1.0,-13.460000000000036,SHORT
2026-07-13T14:17:25.000000Z,1783952245000,2026-07-13,1783944000000,4013.77,4014.07,4013.92,0.3,0.8024999999997817,-23.399999999999636,5.739999999999782,-2.119999999999891,0.2452991452991398,0.3,1.0,-1.0,-19.779999999999745,SHORT
2026-07-14T12:32:10.000000Z,1784032330000,2026-07-14,1784030400000,4096.6,4096.9,4096.75,0.3,0.41000000000030923,9.61999999999989,-2.650000000000091,4.400000000000091,0.27546777546778806,0.3,1.0,1.0,11.36999999999989,LONG
2026-07-16T11:51:15.000000Z,1784202675000,2026-07-16,1784188800000,4034.22,4034.52,4034.37,0.3,0.33999999999969077,-8.430000000000291,2.1400000000003274,-0.7600000000002183,0.2538552787663409,0.3,1.0,-1.0,-7.050000000000182,SHORT
2026-07-17T12:43:50.000000Z,1784292230000,2026-07-17,1784289600000,3966.91,3967.21,3967.06,0.3,0.4499999999999318,-10.960000000000036,1.9400000000000546,-2.0399999999999636,0.17700729927007738,0.3,1.0,-1.0,-11.059999999999945,SHORT
