candidate_id,archetype,direction,signal_time,entry_time,exit_time,entry,exit,stop,target,spread_pips,net_pips,stress_net_pips,exit_reason,net_r,stress_r,specialist_id,owned_regime,stage
EURV4_ASIA_LONDON_COMPRESSION_SHORT,session_expansion_short,short,2024-07-19T08:00:00+00:00,2024-07-19T09:00:00+00:00,2024-07-19T11:00:00+00:00,1.0878800000000002,1.0892036557617735,1.0891836557617736,1.0852726884764534,0.1999999999990898,-13.236557617732903,-13.736557617732903,stop,-1.0153414732526498,-1.0536951563844486,EURV4_ASIA_LONDON_COMPRESSION_SHORT,compression,final_exam
EURV4_ASIA_LONDON_COMPRESSION_SHORT,session_expansion_short,short,2024-07-23T07:00:00+00:00,2024-07-23T08:00:00+00:00,2024-07-23T13:00:00+00:00,1.08758,1.0851407422281534,1.0888096288859233,1.0851207422281535,0.10000000000065512,24.392577718466146,23.892577718466146,target,1.983734929921647,1.9430722547255794,EURV4_ASIA_LONDON_COMPRESSION_SHORT,compression,final_exam
EURV4_ASIA_LONDON_COMPRESSION_SHORT,session_expansion_short,short,2024-07-29T07:00:00+00:00,2024-07-29T08:00:00+00:00,2024-07-29T12:00:00+00:00,1.08441,1.0816598313546466,1.0857950843226767,1.0816398313546467,0.1999999999990898,27.5016864535349,27.0016864535349,target,1.9855604459076988,1.9494615606763808,EURV4_ASIA_LONDON_COMPRESSION_SHORT,compression,final_exam
EURV4_ASIA_LONDON_COMPRESSION_SHORT,session_expansion_short,short,2024-08-13T08:00:00+00:00,2024-08-13T09:00:00+00:00,2024-08-13T12:00:00+00:00,1.0923200000000002,1.0935477638985307,1.0935277638985308,1.0899044722029387,0.09999999999843467,-12.277638985305206,-12.777638985305206,stop,-1.0165595279211785,-1.0579583477243129,EURV4_ASIA_LONDON_COMPRESSION_SHORT,compression,final_exam
EURV4_ASIA_LONDON_COMPRESSION_SHORT,session_expansion_short,short,2024-12-30T08:00:00+00:00,2024-12-30T09:00:00+00:00,2024-12-30T09:00:00+00:00,1.04125,1.042742258434667,1.0427222584346671,1.0383054831306657,0.10000000000065512,-14.922584346670487,-15.422584346670487,stop,-1.0135845715188114,-1.0475460003159942,EURV4_ASIA_LONDON_COMPRESSION_SHORT,compression,final_exam
EURV4_ASIA_LONDON_COMPRESSION_SHORT,session_expansion_short,short,2025-02-21T08:00:00+00:00,2025-02-21T09:00:00+00:00,2025-02-21T20:00:00+00:00,1.0476400000000001,1.0461099999999999,1.0497349920441867,1.0434500159116267,0.7999999999985796,15.300000000002534,14.800000000002534,time,0.7303130359114456,0.7064465968293762,EURV4_ASIA_LONDON_COMPRESSION_SHORT,compression,final_exam
EURV4_ASIA_LONDON_COMPRESSION_SHORT,session_expansion_short,short,2025-06-06T07:00:00+00:00,2025-06-06T08:00:00+00:00,2025-06-06T13:00:00+00:00,1.14264,1.1378192171202317,1.1450603914398843,1.1377992171202318,0.4999999999988347,48.20782879768392,47.70782879768392,target,1.9917368737674652,1.9710790581860347,EURV4_ASIA_LONDON_COMPRESSION_SHORT,compression,final_exam
EURV4_ASIA_LONDON_COMPRESSION_SHORT,session_expansion_short,short,2025-07-07T06:00:00+00:00,2025-07-07T07:00:00+00:00,2025-07-07T16:00:00+00:00,1.17557,1.1717864910353837,1.1774717544823081,1.1717664910353838,0.20000000000131024,37.83508964616322,37.33508964616322,target,1.989483395366769,1.9631918837835722,EURV4_ASIA_LONDON_COMPRESSION_SHORT,compression,final_exam
EURV4_ASIA_LONDON_COMPRESSION_SHORT,session_expansion_short,short,2025-08-14T06:00:00+00:00,2025-08-14T07:00:00+00:00,2025-08-14T14:00:00+00:00,1.1684800000000002,1.1647837343545535,1.1703381328227236,1.1647637343545536,0.3999999999981796,36.962656454466725,36.462656454466725,target,1.989236506801049,1.9623277738038476,EURV4_ASIA_LONDON_COMPRESSION_SHORT,compression,final_exam
EURV4_ASIA_LONDON_COMPRESSION_SHORT,session_expansion_short,short,2025-08-21T06:00:00+00:00,2025-08-21T07:00:00+00:00,2025-08-21T07:00:00+00:00,1.16296,1.1649016856172267,1.1648816856172268,1.1591166287655463,0.40000000000040004,-19.416856172267405,-19.916856172267405,stop,-1.0104075296295192,-1.0364263537034353,EURV4_ASIA_LONDON_COMPRESSION_SHORT,compression,final_exam
