policy_id,state_schema,short_window,long_window,minimum_profit_factor,core_frequency_edge_dd_pass,full_v62_gate_pass,development_1_new_trades,development_1_new_trades_per_weekday,development_1_new_net_usd,development_1_new_profit_factor,development_1_new_closed_drawdown_usd,development_1_new_top5_removed_net_usd,development_1_new_positive_month_share,development_1_combined_trades,development_1_combined_trades_per_weekday,development_1_combined_net_usd,development_1_combined_profit_factor,development_1_combined_closed_drawdown_usd,development_1_combined_top5_removed_net_usd,development_1_combined_positive_month_share,development_2_new_trades,development_2_new_trades_per_weekday,development_2_new_net_usd,development_2_new_profit_factor,development_2_new_closed_drawdown_usd,development_2_new_top5_removed_net_usd,development_2_new_positive_month_share,development_2_combined_trades,development_2_combined_trades_per_weekday,development_2_combined_net_usd,development_2_combined_profit_factor,development_2_combined_closed_drawdown_usd,development_2_combined_top5_removed_net_usd,development_2_combined_positive_month_share,confirmation_new_trades,confirmation_new_trades_per_weekday,confirmation_new_net_usd,confirmation_new_profit_factor,confirmation_new_closed_drawdown_usd,confirmation_new_top5_removed_net_usd,confirmation_new_positive_month_share,confirmation_combined_trades,confirmation_combined_trades_per_weekday,confirmation_combined_net_usd,confirmation_combined_profit_factor,confirmation_combined_closed_drawdown_usd,confirmation_combined_top5_removed_net_usd,confirmation_combined_positive_month_share,final_new_trades,final_new_trades_per_weekday,final_new_net_usd,final_new_profit_factor,final_new_closed_drawdown_usd,final_new_top5_removed_net_usd,final_new_positive_month_share,final_combined_trades,final_combined_trades_per_weekday,final_combined_net_usd,final_combined_profit_factor,final_combined_closed_drawdown_usd,final_combined_top5_removed_net_usd,final_combined_positive_month_share
S3_W60_240_PF1P0,mechanism|action_id|h4adx,60,240,1.0,False,False,482,0.6147959183673469,196.24309778610984,1.1971123970124797,178.3831576452731,135.91300794387453,0.3333333333333333,1068,1.3622448979591837,513.2164906728199,1.2028917652311866,244.26638509895275,375.50268576071437,0.5,476,0.9136276391554703,429.0964168030658,1.4279627205616254,154.41563910535226,360.75675949123934,0.4583333333333333,1071,2.055662188099808,1528.9133826317961,1.5530554479528507,378.9912374731291,1222.263382631796,0.4166666666666667,294,1.1264367816091954,540.3831043592666,1.7007957370070326,242.1892576298265,468.63397443520046,0.5,735,2.8160919540229883,1813.8352186216339,1.6683855826653236,308.66442865571935,1250.695218621634,0.75,60,0.22988505747126436,-190.14562149679125,0.3577600029468421,204.5725588690416,-237.50685314197156,0.25,424,1.6245210727969348,2347.1995416952504,1.8103864786038388,189.00200643134394,953.5868133332364,0.75
S4_W20_100_PF1P15,mechanism|action_id|regime|direction,20,100,1.15,False,False,551,0.7028061224489796,139.7823681644466,1.1294686458679029,185.7971036783967,80.97260333655413,0.3888888888888889,1137,1.4502551020408163,456.7557610511566,1.1747624394343383,241.8669112551549,319.0419561390511,0.4166666666666667,413,0.7927063339731286,263.92654964157634,1.307307759096946,133.79675129974623,196.6202364111698,0.4166666666666667,1008,1.9347408829174664,1363.7435154703064,1.5203796394702807,341.20818876946134,1057.0935154703066,0.5,311,1.1915708812260537,679.5731363411405,1.8653627839354652,107.16435865184292,606.2871499955004,0.75,752,2.8812260536398466,1953.0252506035079,1.7159286418840354,303.63898276733835,1389.8852506035078,0.8333333333333334,59,0.2260536398467433,9.114365725504936,1.0354609263768098,61.21842387431189,-62.684654467683366,0.25,423,1.6206896551724137,2546.4595289175463,1.8911948086723842,189.40453179170493,1152.8468005555324,0.9166666666666666
S1_W20_100_PF1P15,mechanism|action_id|direction,20,100,1.15,False,False,561,0.7155612244897959,613.1330618260774,1.6695002304802258,138.00044311398145,549.8806279315526,0.5,1147,1.4630102040816326,930.1064547127876,1.3796777506994997,238.83748501248897,792.392649800682,0.5555555555555556,403,0.7735124760076776,528.082101228688,1.8104187429140364,148.60714214784397,466.0579255230468,0.4166666666666667,998,1.9155470249520155,1627.899067057418,1.6745106179339988,318.01107654665077,1321.2490670574184,0.4166666666666667,267,1.0229885057471264,608.2014519667159,1.9752243104160414,169.96466959223937,537.6336252453661,0.4166666666666667,708,2.7126436781609193,1881.6535662290828,1.733213858652734,328.9761054256956,1318.5135662290832,0.6666666666666666,59,0.2260536398467433,-81.98655845589529,0.740880507582682,107.60062124800633,-164.28949789271098,0.25,423,1.6206896551724137,2455.358604736146,1.8418179801996957,176.79115053243174,1061.7458763741324,0.9166666666666666
S2_W20_100_PF1P15,mechanism|action_id|regime,20,100,1.15,False,False,565,0.7206632653061225,203.89671021758582,1.1852544511621104,177.96065327480554,143.0980091503754,0.3888888888888889,1151,1.468112244897959,520.8701031042958,1.197707468311665,246.44817231644163,383.15629819219026,0.4444444444444444,439,0.8426103646833013,278.33230924972446,1.3091178438024529,133.8021916141097,214.38083135227185,0.4166666666666667,1034,1.9846449136276392,1378.1492750784546,1.5176644913617234,356.72310248188677,1071.4992750784545,0.4583333333333333,298,1.1417624521072798,671.2036403711384,1.9101987491483783,135.55665974724525,598.1183652829598,0.6666666666666666,739,2.8314176245210727,1944.6557546335057,1.7255956698750323,304.70852971758455,1381.5157546335054,0.75,58,0.2222222222222222,-203.32720775080446,0.3649267292530299,203.32720775080443,-262.40718627142485,0.08333333333333333,422,1.6168582375478928,2334.017955441237,1.799186471308837,152.58940082371737,940.4052270792232,0.8333333333333334
S2_W60_240_PF1P1,mechanism|action_id|regime,60,240,1.1,False,False,489,0.6237244897959183,301.6915891535484,1.3030333819429631,141.69844178500358,238.91930448046799,0.3888888888888889,1075,1.371173469387755,618.6649820402583,1.2445808171747206,205.72745975862958,480.95117712815284,0.5277777777777778,426,0.817658349328215,326.48692417406596,1.3648810766261317,135.19282070483254,263.3985737274525,0.375,1021,1.9596928982725528,1426.3038900027962,1.536888294138125,345.5030949570054,1119.653890002796,0.375,302,1.157088122605364,613.9625476482929,1.7850109748112808,107.07172143338767,540.5123075780683,0.5833333333333334,743,2.846743295019157,1887.4146619106602,1.6926893748286673,309.4393389225801,1324.2746619106601,0.75,57,0.21839080459770116,-24.053981728539405,0.8877405241836601,69.04513101049578,-82.73588824711796,0.3333333333333333,421,1.6130268199233717,2513.2911814635017,1.892947837567035,141.53294619138967,1119.6784531014882,0.9166666666666666
S2_W40_160_PF1P1,mechanism|action_id|regime,40,160,1.1,False,False,497,0.6339285714285714,304.8482184944024,1.3150690181825269,124.44408210028018,243.43260321457322,0.3888888888888889,1083,1.3813775510204083,621.8216113811122,1.2485815815731178,228.88746304859507,484.10780646900696,0.5277777777777778,435,0.8349328214971209,438.9886492943958,1.4957975564352086,78.7171004815309,370.19029506526806,0.5833333333333334,1030,1.9769673704414588,1538.8056151231258,1.5812835084025956,292.85939414188016,1232.155615123126,0.5,318,1.2183908045977012,630.9386461849383,1.7715160480290204,142.65449466875623,555.771020457825,0.5,759,2.9080459770114944,1904.3907604473056,1.6898848849767214,342.48657202913773,1341.2507604473055,0.75,56,0.21455938697318008,-57.141773821142685,0.7654675827353488,104.63695122800985,-129.70149629500264,0.3333333333333333,420,1.6091954022988506,2480.2033893708985,1.8720919046798663,152.58940082371737,1086.5906610088848,0.8333333333333334
S1_W40_160_PF1P1,mechanism|action_id|direction,40,160,1.1,False,False,561,0.7155612244897959,495.54296956083584,1.49380680330425,147.6878722741138,435.6924536880572,0.4166666666666667,1147,1.4630102040816326,812.5163624475458,1.3202117230384336,265.97818219509463,674.8025575354403,0.5277777777777778,414,0.7946257197696737,519.2986180528399,1.7006141054165205,113.09859219734696,448.4178678528152,0.4583333333333333,1009,1.9366602687140115,1619.1155838815698,1.6468594799721314,263.7412418795632,1312.46558388157,0.5416666666666666,269,1.0306513409961686,690.2526644523059,2.0840170882717137,107.97909235963164,605.917290701747,0.5833333333333334,710,2.7203065134099615,1963.7047787146728,1.7612997250099356,291.7638896632513,1400.5647787146731,0.75,54,0.20689655172413793,-50.06091015360754,0.8218509347506832,108.39658746514328,-124.99965283596934,0.25,418,1.6015325670498084,2487.284253038434,1.8632403132313287,194.16319347564274,1093.67152467642,0.9166666666666666
S2_W60_240_PF1P15,mechanism|action_id|regime,60,240,1.15,False,False,449,0.5727040816326531,227.63575170841634,1.24233302394483,140.43737339622305,165.67882519462057,0.3611111111111111,1035,1.3201530612244898,544.6091445951264,1.220198030338062,218.2107283712476,406.8953396830208,0.5,373,0.7159309021113244,421.5921177998787,1.5846021900185447,115.15513290312819,359.3431446241924,0.375,968,1.8579654510556622,1521.4090836286089,1.6127310771872712,338.16146043757186,1214.7590836286086,0.4166666666666667,286,1.0957854406130267,487.48413851990347,1.628183144786307,121.15126977084856,413.48771782526944,0.5,727,2.78544061302682,1760.9362527822707,1.6477176622347287,334.82416446146703,1197.7962527822706,0.75,52,0.19923371647509577,-9.019644797171944,0.9537935518051006,52.367561435174736,-67.70155131575052,0.4166666666666667,416,1.5938697318007662,2528.3255183948695,1.9044165568018787,153.70618986771535,1134.7127900328555,1.0
S3_W60_240_PF1P05,mechanism|action_id|h4adx,60,240,1.05,False,False,452,0.576530612244898,206.5519813030582,1.2234570464355707,165.76759938958173,146.38925143862454,0.3611111111111111,1038,1.3239795918367347,523.5253741897683,1.212965265571994,251.10359466384654,385.81156927766267,0.5277777777777778,449,0.8618042226487524,304.78973055794233,1.309800722387711,152.1534543700892,236.8323351582958,0.4583333333333333,1044,2.0038387715930903,1404.6066963866724,1.5115732662060013,376.7290527378664,1097.9566963866723,0.4166666666666667,282,1.0804597701149425,559.1205978787085,1.7613559123184548,238.7108130776487,486.1792418277881,0.5,723,2.7701149425287355,1832.5727121410755,1.6845540977192106,300.7536367791267,1269.4327121410756,0.6666666666666666,52,0.19923371647509577,-181.7823245441911,0.3305975214052012,183.73538031602055,-239.7521935406597,0.08333333333333333,416,1.5938697318007662,2355.56283864785,1.8202140257649302,155.45837702494828,961.9501102858364,0.75
S3_W40_160_PF1P05,mechanism|action_id|h4adx,40,160,1.05,False,False,505,0.6441326530612245,345.370725310276,1.3616374839579155,132.6524317561193,283.50182241074566,0.3888888888888889,1091,1.3915816326530612,662.344118196986,1.2661151478014372,253.4058784665011,524.6303132848805,0.5277777777777778,520,0.9980806142034548,287.7709345912776,1.2559847906090371,123.5270178026907,229.57284097298918,0.4166666666666667,1115,2.140115163147793,1387.5879004200074,1.4807983964585705,325.8835457182695,1080.9379004200077,0.4166666666666667,276,1.0574712643678161,530.8339949526854,1.7388100270189533,201.93314370450264,457.69118954515307,0.4166666666666667,717,2.7471264367816093,1804.2861092150524,1.678008629364554,328.4757302971788,1241.1461092150525,0.75,48,0.1839080459770115,-208.86300863834458,0.2804623285596904,208.86300863834458,-270.2911258960495,0.0,412,1.578544061302682,2328.482154553697,1.8055351358936391,209.21811952709243,934.869426191683,0.8333333333333334
S2_W40_160_PF1P15,mechanism|action_id|regime,40,160,1.15,False,False,500,0.6377551020408163,278.34461806673465,1.2831413756454428,122.07788205221536,218.20976518391186,0.4166666666666667,1086,1.385204081632653,595.3180109534445,1.236520972819743,235.75473090890125,457.6042060413391,0.5277777777777778,414,0.7946257197696737,441.40454677875164,1.5306758475490103,76.77649558817774,377.77004356868156,0.5833333333333334,1009,1.9366602687140115,1541.2215126074816,1.5942370769484167,299.3326781374157,1234.571512607482,0.5,301,1.1532567049808429,626.7896911680843,1.8230082619625387,102.53217422856062,551.622065440971,0.5,742,2.842911877394636,1900.2418054304517,1.7026897353090975,338.52103249810267,1337.1018054304518,0.75,47,0.18007662835249041,-48.10060253856544,0.7624897369701918,95.59577994543264,-117.21118832455873,0.4166666666666667,411,1.5747126436781609,2489.244560653476,1.8881122471307745,152.58940082371737,1095.6318322914622,0.8333333333333334
S4_W60_240_PF1P15,mechanism|action_id|regime|direction,60,240,1.15,False,False,440,0.5612244897959183,229.53932238423192,1.2655051693730865,153.18655114822678,168.80667501165556,0.3888888888888889,1026,1.308673469387755,546.512715270942,1.2278601311488206,189.4054836875555,408.79891035883645,0.4722222222222222,452,0.8675623800383877,269.73726016624204,1.2615988133068796,124.8913993339557,199.59058434297876,0.375,1047,2.0095969289827256,1369.554225994972,1.490361842134782,332.07576259836867,1062.9042259949722,0.4583333333333333,304,1.1647509578544062,648.0212456182729,1.8265373955590893,134.49924133053366,573.1982019858443,0.6666666666666666,745,2.8544061302681993,1921.4733598806401,1.7046944920262703,283.42842700165795,1358.3333598806403,0.8333333333333334,46,0.17624521072796934,-33.20033147854666,0.840056672170259,80.03641509718874,-104.72703961539224,0.25,410,1.5708812260536398,2504.144831713495,1.8918197894936406,156.3820106419754,1110.532103351481,0.8333333333333334
S3_W20_100_PF1P15,mechanism|action_id|h4adx,20,100,1.15,False,False,545,0.6951530612244898,459.6300554940515,1.4689656642440556,147.69310096232698,397.39945839050597,0.4722222222222222,1131,1.4426020408163265,776.6034483807614,1.308909989506467,260.5900386941678,638.889643468656,0.5555555555555556,467,0.8963531669865643,407.8496422193052,1.4335893862106395,95.33499945055408,350.88225456632006,0.4583333333333333,1062,2.0383877159309023,1507.6666080480354,1.5578843855612268,268.20802176796553,1201.0166080480356,0.4583333333333333,257,0.9846743295019157,682.3702379126241,2.126122479837907,140.24827475178847,566.9990959708539,0.5,698,2.6743295019157087,1955.8223521749915,1.7674095233093345,280.83586184391663,1392.6823521749914,0.75,43,0.16475095785440613,-190.5113949801019,0.294106217074139,217.152128922161,-250.7391812598005,0.0,407,1.5593869731800767,2346.8337682119395,1.817650658666505,166.02283535170352,953.2210398499257,0.8333333333333334
S1_W60_240_PF1P05,mechanism|action_id|direction,60,240,1.05,False,False,561,0.7155612244897959,417.6825972390472,1.4011533786418333,151.4847459348578,356.307464148175,0.4444444444444444,1147,1.4630102040816326,734.6559901257572,1.285289654979093,271.3445479675294,596.9421852136518,0.5277777777777778,485,0.9309021113243762,414.15043025782904,1.4136032382960477,101.81522411424115,343.9439963894477,0.4583333333333333,1080,2.072936660268714,1513.9673960865593,1.547911842465572,323.7541830106425,1207.3173960865593,0.4583333333333333,255,0.9770114942528736,748.0704871381552,2.2746615061643056,106.23289537442895,662.1785158570128,0.5,696,2.6666666666666665,2021.5226014005225,1.799167924576618,291.7638896632513,1458.3826014005224,0.75,33,0.12643678160919541,-62.31855357260616,0.6760563121432656,69.29982047465737,-137.54030758985238,0.08333333333333333,397,1.5210727969348659,2475.0266096194355,1.8862475123745381,155.97785700603902,1081.4138812574213,0.8333333333333334
S3_W40_160_PF1P1,mechanism|action_id|h4adx,40,160,1.1,False,False,477,0.6084183673469388,341.7627886634346,1.3795585974711295,131.12841576774255,279.8938857639042,0.3888888888888889,1063,1.3558673469387754,658.7361815501447,1.2706014880633345,253.40587846650104,521.0223766380392,0.5,491,0.9424184261036468,247.41197988512988,1.232417534024094,126.94628863602406,192.0396037318982,0.375,1086,2.0844529750479848,1347.22894571386,1.4766672664249803,329.59620765863866,1040.57894571386,0.4166666666666667,266,1.0191570881226053,621.423475410289,1.9493054465869555,147.53695877994016,546.7980901291539,0.4166666666666667,707,2.7088122605363987,1894.8755896726561,1.7295657474293342,336.9110731019888,1331.7355896726563,0.75,33,0.12643678160919541,-113.50090727601662,0.3884233666309989,125.64923681936124,-172.15116126737237,0.0,397,1.5210727969348659,2423.844255916025,1.8700348374364724,168.57347762150835,1030.2315275540109,0.8333333333333334
S1_W40_160_PF1P15,mechanism|action_id|direction,40,160,1.15,False,False,544,0.6938775510204082,487.81015963602204,1.5080840266845406,147.69880977411378,429.2368522140289,0.4166666666666667,1130,1.441326530612245,804.783552522732,1.322685761671007,265.9891196950946,667.0697476106265,0.5277777777777778,397,0.761996161228407,524.8721583249279,1.7647439672015768,113.20870648940814,457.1057596259517,0.4166666666666667,992,1.9040307101727447,1624.6891241536582,1.6636333383737483,273.3080800703596,1318.0391241536581,0.5,263,1.0076628352490422,635.5944463195169,1.9938033188753708,132.47864516207778,551.5422004480006,0.5,704,2.6973180076628354,1909.046560581884,1.7393060914438143,291.7638896632513,1345.9065605818842,0.75,32,0.12260536398467432,4.159580297991804,1.0257063264842052,53.90895864063537,-70.77916238436998,0.16666666666666666,396,1.5172413793103448,2541.5047434900334,1.9201214641056126,168.27356415329268,1147.8920151280192,0.9166666666666666
S3_W60_240_PF1P1,mechanism|action_id|h4adx,60,240,1.1,False,False,416,0.5306122448979592,175.68983469825724,1.205226982764741,148.14476192258385,115.52710483382347,0.3333333333333333,1002,1.278061224489796,492.6632275849672,1.2061357069575345,248.835242759871,354.9494226728617,0.5,423,0.8119001919385797,363.7730049633325,1.403381242542935,116.2717502532328,293.8508543104103,0.4166666666666667,1018,1.9539347408829175,1463.5899707920626,1.5494688201486009,332.6280227523835,1156.9399707920625,0.4166666666666667,271,1.0383141762452108,522.5043352383166,1.7436568805425086,224.9732565307528,452.4015411023762,0.5,712,2.7279693486590038,1795.9564495006834,1.678930921230112,341.1614502381062,1232.8164495006836,0.75,32,0.12260536398467432,-105.68171940017018,0.3367122827976461,108.14954021361638,-141.91594536193847,0.08333333333333333,396,1.5172413793103448,2431.6634437918715,1.8811463229160106,152.58940082371737,1038.0507154298573,0.75
S3_W40_160_PF1P15,mechanism|action_id|h4adx,40,160,1.15,False,False,464,0.5918367346938775,396.043356858656,1.4649228523219724,127.76268899737342,334.1744539591256,0.4444444444444444,1050,1.3392857142857142,713.016749745366,1.2988627716577732,247.3476268855629,575.3029448332604,0.5277777777777778,454,0.8714011516314779,267.4341880606079,1.2777650769401872,127.00707128030882,212.2825141240511,0.375,1049,2.013435700575816,1367.251153889338,1.5018093116753826,350.8312078862698,1060.601153889338,0.375,262,1.003831417624521,595.7645162121939,1.9242235298879113,150.4370373740952,521.1391309310588,0.4166666666666667,703,2.6934865900383143,1869.2166304745613,1.7224675360636696,336.9110731019888,1306.0766304745612,0.75,24,0.09195402298850575,-90.18477167346148,0.31498552095069,90.18477167346147,-128.53252555454193,0.08333333333333333,388,1.4865900383141764,2447.16039151858,1.895745181412121,183.86300645057008,1053.547663156566,0.8333333333333334
S3_W60_240_PF1P15,mechanism|action_id|h4adx,60,240,1.15,False,False,392,0.5,221.7839508864065,1.281506601144921,131.84402671016406,161.62122102197281,0.3333333333333333,978,1.2474489795918366,538.7573437731165,1.2320464320600002,235.49018214182658,401.04353886101103,0.5,412,0.7907869481765835,338.90293288547525,1.377918428895603,113.95656292837553,268.9807822325531,0.4166666666666667,1007,1.9328214971209212,1438.7198987142053,1.541157394211538,330.31283542752635,1132.0698987142055,0.4583333333333333,264,1.0114942528735633,597.5578378114818,1.913143183720295,165.8773114373722,523.8176209632439,0.5,705,2.7011494252873565,1871.0099520738488,1.720435772299634,296.11414808235844,1307.8699520738492,0.75,23,0.08812260536398467,-51.20485415567807,0.48875419443958046,57.939830445690404,-87.43908011744635,0.08333333333333333,387,1.4827586206896552,2486.1403090363638,1.9206270092375357,152.58940082371737,1092.5275806743493,0.8333333333333334
S1_W60_240_PF1P1,mechanism|action_id|direction,60,240,1.1,False,False,554,0.7066326530612245,415.1026856922254,1.4056693918548113,159.20530657057805,353.7275526013532,0.4444444444444444,1140,1.4540816326530612,732.0760785789355,1.286283410826797,278.175004436583,594.36227366683,0.5277777777777778,453,0.8694817658349329,493.3898661391811,1.5488424804319678,88.06936943852065,423.18343227079976,0.5416666666666666,1048,2.0115163147792705,1593.206831967911,1.598769815289465,299.39193153712034,1286.5568319679112,0.4583333333333333,248,0.9501915708812261,623.8924386571543,2.032915603982501,129.196431166205,541.6304986446291,0.4166666666666667,689,2.6398467432950192,1897.3445529195214,1.745030340461915,291.7638896632513,1334.2045529195216,0.75,17,0.06513409961685823,-3.9019956427710696,0.9575940114035213,34.98467881026276,-77.6775566911663,0.08333333333333333,381,1.4597701149425288,2533.4431675492706,1.940980436727415,155.97785700603902,1139.8304391872564,0.8333333333333334
S1_W60_240_PF1P15,mechanism|action_id|direction,60,240,1.15,False,False,515,0.6568877551020408,353.64096520698644,1.3679941021810829,150.64886248109832,292.26583211611415,0.3888888888888889,1101,1.4043367346938775,670.6143580936964,1.2687924475118542,270.50866451376993,532.9005531815909,0.5277777777777778,410,0.7869481765834933,513.2125685429509,1.6499467342129035,94.3167425363499,443.0061346745696,0.5416666666666666,1005,1.9289827255278311,1613.0295343716812,1.6321990688062729,277.32831343724314,1306.379534371681,0.4166666666666667,239,0.9157088122605364,679.238283326426,2.239804762016076,96.03077330615224,596.7369696214005,0.5,680,2.6053639846743293,1952.6903975887933,1.784050685132208,291.7638896632513,1389.5503975887932,0.75,8,0.03065134099616858,-21.052197255881644,0.583718234561076,50.571989944561665,-29.574880943886214,0.08333333333333333,372,1.4252873563218391,2516.29296593616,1.949221805055383,152.58940082371737,1122.6802375741458,0.9166666666666666
