specialist_id,owned_regime,side,signal_time_utc,entry_time_utc,entry_delay_minutes,exit_time_utc,entry,stop,target,exit,entry_spread_pips,stop_pips,net_pips,r,stress_r,pnl_usd_001_lot,exit_reason,portfolio_risk_weight,pnl_usd_001_lot_equivalent,portfolio_sleeve
L0_PROTECTED_CHOP,chop,SHORT,2017-02-06 06:00:00+00:00,2017-02-06 07:00:00+00:00,0,2017-02-06 10:05:00+00:00,1.0768,1.0790867074733352,1.0739416156583308,1.0739516156583309,0.700000000000145,22.867074733353224,28.48384341669119,1.245626900197493,1.2237614011850322,2.848384341669119,TARGET,1.0,2.848384341669119,BASELINE_CHOP
L0_PROTECTED_COMPRESSION,compression,SHORT,2017-02-07 06:00:00+00:00,2017-02-07 07:00:00+00:00,0,2017-02-07 18:55:00+00:00,1.0693199999999998,1.0717220968349237,1.064515806330152,1.0695000000000001,0.700000000000145,24.02096834923927,-1.8000000000029104,-0.037467265553845074,-0.04787483931878521,-0.09000000000014552,TIME,0.5,-0.09000000000014552,BASELINE_COMPRESSION
L0_PROTECTED_COMPRESSION,compression,SHORT,2017-02-08 06:00:00+00:00,2017-02-08 07:00:00+00:00,0,2017-02-08 14:05:00+00:00,1.06662,1.0688182213681723,1.0622235572636551,1.0688282213681723,0.700000000000145,21.982213681723856,-22.082213681724472,-0.5022745661890221,-0.5136473971340625,-1.1041106840862236,STOP,0.5,-1.1041106840862236,BASELINE_COMPRESSION
L0_PROTECTED_COMPRESSION,compression,SHORT,2017-02-09 06:00:00+00:00,2017-02-09 07:00:00+00:00,0,2017-02-09 08:05:00+00:00,1.06724,1.0693625613167643,1.0629948773664712,1.0693725613167644,0.700000000000145,21.2256131676435,-21.325613167644253,-0.5023556445510181,-0.5141338673060197,-1.0662806583822126,STOP,0.5,-1.0662806583822126,BASELINE_COMPRESSION
L0_PROTECTED_COMPRESSION,compression,SHORT,2017-02-17 07:00:00+00:00,2017-02-17 08:00:00+00:00,0,2017-02-17 16:55:00+00:00,1.0655,1.0675523685491095,1.0613952629017804,1.0614052629017805,0.700000000000145,20.523685491097158,40.94737098219392,0.9975637903815137,0.9853827422891306,2.047368549109696,TARGET,0.5,2.047368549109696,BASELINE_COMPRESSION
L0_PROTECTED_CHOP,chop,SHORT,2017-02-21 08:00:00+00:00,2017-02-21 09:00:00+00:00,0,2017-02-21 10:00:00+00:00,1.05652,1.058347105501609,1.0542361181229885,1.0542461181229885,0.700000000000145,18.271055016091378,22.738818770113856,1.2445268623014765,1.2171611738089594,2.2738818770113856,TARGET,1.0,2.2738818770113856,BASELINE_CHOP
L0_PROTECTED_COMPRESSION,compression,SHORT,2017-03-01 07:00:00+00:00,2017-03-01 08:00:00+00:00,0,2017-03-01 16:35:00+00:00,1.05402,1.0566452438158602,1.0487695123682792,1.0566552438158603,0.700000000000145,26.252438158603514,-26.35243815860333,-0.5019045850026513,-0.5114275100159256,-1.3176219079301665,STOP,0.5,-1.3176219079301665,BASELINE_COMPRESSION
L0_PROTECTED_COMPRESSION,compression,SHORT,2017-03-02 09:00:00+00:00,2017-03-02 10:00:00+00:00,0,2017-03-02 21:55:00+00:00,1.05257,1.0548669486706146,1.0479761026587706,1.0507600000000001,0.700000000000145,22.969486706146444,18.099999999998673,0.3940009681443004,0.3831169634994294,0.9049999999999336,TIME,0.5,0.9049999999999336,BASELINE_COMPRESSION
L0_PROTECTED_CHOP,chop,SHORT,2017-03-07 09:00:00+00:00,2017-03-07 10:00:00+00:00,0,2017-03-07 17:10:00+00:00,1.05632,1.058599952094044,1.053470059882445,1.058609952094044,0.700000000000145,22.79952094043976,-22.899520940440343,-1.0043860570694365,-1.0263163424164916,-2.2899520940440343,STOP,1.0,-2.2899520940440343,BASELINE_CHOP
L0_PROTECTED_COMPRESSION,compression,SHORT,2017-03-23 08:00:00+00:00,2017-03-23 09:00:00+00:00,0,2017-03-23 11:05:00+00:00,1.07742,1.0794709835970377,1.0733180328059249,1.0794809835970378,0.700000000000145,20.509835970375995,-20.609835970377688,-0.5024378546992314,-0.5146271281951821,-1.0304917985188844,STOP,0.5,-1.0304917985188844,BASELINE_COMPRESSION
L0_PROTECTED_COMPRESSION,compression,SHORT,2017-03-29 06:00:00+00:00,2017-03-29 07:00:00+00:00,0,2017-03-29 11:50:00+00:00,1.07941,1.0815545042338819,1.0751209915322364,1.0751309915322365,0.700000000000145,21.44504233881821,42.79008467763523,0.9976684587882537,0.9860107527296619,2.1395042338817616,TARGET,0.5,2.1395042338817616,BASELINE_COMPRESSION
L0_PROTECTED_CHOP,chop,SHORT,2017-03-30 07:00:00+00:00,2017-03-30 08:00:00+00:00,0,2017-03-30 16:55:00+00:00,1.07367,1.0758424534898279,1.070954433137715,1.070964433137715,0.700000000000145,21.72453489827889,27.055668622848472,1.2453969095095305,1.2223814570572153,2.705566862284847,TARGET,1.0,2.705566862284847,BASELINE_CHOP
L0_PROTECTED_COMPRESSION,compression,SHORT,2017-04-13 06:00:00+00:00,2017-04-13 07:00:00+00:00,0,2017-04-13 18:55:00+00:00,1.06521,1.067458309078859,1.0607133818422823,1.0615,0.700000000000145,22.483090788588708,37.0999999999988,0.825064497333901,0.8139450297148454,1.85499999999994,TIME,0.5,1.85499999999994,BASELINE_COMPRESSION
L0_PROTECTED_CHOP,chop,SHORT,2017-05-03 08:00:00+00:00,2017-05-03 09:00:00+00:00,0,2017-05-03 19:25:00+00:00,1.0911899999999999,1.0928597513056122,1.0891028108679845,1.0891128108679846,0.700000000000145,16.697513056122258,20.77189132015267,1.2440110841857681,1.2140665051146549,2.077189132015267,TARGET,1.0,2.077189132015267,BASELINE_CHOP
L0_PROTECTED_CHOP,chop,SHORT,2017-05-08 09:00:00+00:00,2017-05-08 10:00:00+00:00,0,2017-05-08 21:55:00+00:00,1.0937999999999999,1.0968159469812067,1.0900300662734916,1.09227,0.700000000000145,30.159469812066654,15.299999999998093,0.5073033476827448,0.4907248069087968,1.5299999999998093,TIME,1.0,1.5299999999998093,BASELINE_CHOP
L0_PROTECTED_CHOP,chop,SHORT,2017-05-09 08:00:00+00:00,2017-05-09 09:00:00+00:00,0,2017-05-09 12:45:00+00:00,1.0906099999999999,1.0929051154556166,1.0877411056804789,1.087751105680479,0.700000000000145,22.951154556167715,28.588943195209104,1.2456429207186153,1.2238575243118086,2.8588943195209104,TARGET,1.0,2.8588943195209104,BASELINE_CHOP
L0_PROTECTED_COMPRESSION,compression,SHORT,2017-05-09 06:00:00+00:00,2017-05-09 07:00:00+00:00,0,2017-05-09 18:55:00+00:00,1.09062,1.0927406368597685,1.086378726280463,1.0868900000000001,0.700000000000145,21.206368597685316,37.29999999999789,0.8794527886323074,0.8676638772565385,1.8649999999998945,TIME,0.5,1.8649999999998945,BASELINE_COMPRESSION
L0_PROTECTED_CHOP,chop,SHORT,2017-05-10 08:00:00+00:00,2017-05-10 09:00:00+00:00,0,2017-05-10 20:55:00+00:00,1.0870799999999998,1.0892903641782852,1.0843170447771433,1.0868200000000001,0.700000000000145,22.10364178285261,2.599999999997049,0.1176276753640686,0.0950069685632605,0.2599999999997049,TIME,1.0,0.2599999999997049,BASELINE_CHOP
L0_PROTECTED_CHOP,chop,SHORT,2017-06-01 07:00:00+00:00,2017-06-01 08:00:00+00:00,0,2017-06-01 19:55:00+00:00,1.12323,1.1256822697097322,1.1201646628628348,1.12151,0.700000000000145,24.522697097321725,17.199999999999438,0.7013910391560461,0.6810017647619743,1.7199999999999438,TIME,1.0,1.7199999999999438,BASELINE_CHOP
L0_PROTECTED_COMPRESSION,compression,SHORT,2017-06-07 07:00:00+00:00,2017-06-07 08:00:00+00:00,0,2017-06-07 09:05:00+00:00,1.1253799999999998,1.12718095382859,1.1217780923428196,1.12719095382859,0.700000000000145,18.009538285901296,-18.109538285902005,-0.502776306599681,-0.5166578395979873,-0.9054769142951002,STOP,0.5,-0.9054769142951002,BASELINE_COMPRESSION
L0_PROTECTED_CHOP,chop,SHORT,2017-06-08 09:00:00+00:00,2017-06-08 10:00:00+00:00,0,2017-06-08 11:45:00+00:00,1.12329,1.1259702208668538,1.1199397239164326,1.125980220866854,0.700000000000145,26.80220866853885,-26.902208668539984,-1.0037310357977518,-1.0223862147862997,-2.6902208668539984,STOP,1.0,-2.6902208668539984,BASELINE_CHOP
L0_PROTECTED_CHOP,chop,SHORT,2017-06-09 08:00:00+00:00,2017-06-09 09:00:00+00:00,0,2017-06-09 20:55:00+00:00,1.11761,1.1208133979303014,1.1136057525871232,1.11976,0.700000000000145,32.03397930301363,-21.500000000000963,-0.6711623241255678,-0.6867707502680221,-2.1500000000000963,TIME,1.0,-2.1500000000000963,BASELINE_CHOP
L0_PROTECTED_CHOP,chop,SHORT,2017-06-15 07:00:00+00:00,2017-06-15 08:00:00+00:00,0,2017-06-15 09:50:00+00:00,1.11938,1.1220485437416534,1.1160443203229335,1.1160543203229336,0.700000000000145,26.685437416532746,33.25679677066429,1.2462526377798968,1.2275158266796886,3.3256796770664288,TARGET,1.0,3.3256796770664288,BASELINE_CHOP
L0_PROTECTED_COMPRESSION,compression,SHORT,2017-06-26 08:00:00+00:00,2017-06-26 09:00:00+00:00,0,2017-06-26 12:30:00+00:00,1.1185699999999998,1.120227796374609,1.1152544072507817,1.120237796374609,0.700000000000145,16.57796374609104,-16.677963746092317,-0.5030160519570703,-0.5180963117422293,-0.8338981873046158,STOP,0.5,-0.8338981873046158,BASELINE_COMPRESSION
L0_PROTECTED_COMPRESSION,compression,SHORT,2017-07-05 08:00:00+00:00,2017-07-05 09:00:00+00:00,0,2017-07-05 20:55:00+00:00,1.13414,1.136010191978172,1.1303996160436558,1.13521,0.700000000000145,18.701919781720875,-10.700000000001264,-0.2860668884501197,-0.29943450005993677,-0.5350000000000632,TIME,0.5,-0.5350000000000632,BASELINE_COMPRESSION
L0_PROTECTED_CHOP,chop,SHORT,2017-07-10 08:00:00+00:00,2017-07-10 09:00:00+00:00,0,2017-07-10 20:55:00+00:00,1.1396,1.1415802213418598,1.1371247233226753,1.13999,0.700000000000145,19.802213418597738,-3.900000000001125,-0.19694768042133834,-0.22219738303945136,-0.3900000000001125,TIME,1.0,-0.3900000000001125,BASELINE_CHOP
L0_PROTECTED_CHOP,chop,SHORT,2017-07-13 08:00:00+00:00,2017-07-13 09:00:00+00:00,0,2017-07-13 20:55:00+00:00,1.1403299999999998,1.1430373893023025,1.1369457633721214,1.13981,0.700000000000145,27.07389302302717,5.199999999998539,0.1920669478739456,0.17359897211683026,0.5199999999998539,TIME,1.0,0.5199999999998539,BASELINE_CHOP
L0_PROTECTED_CHOP,chop,SHORT,2017-07-17 06:00:00+00:00,2017-07-17 07:00:00+00:00,0,2017-07-17 14:10:00+00:00,1.1453499999999999,1.1472661044415327,1.1429548694480838,1.1472761044415327,0.700000000000145,19.16104441532873,-19.2610444153285,-1.005218922196108,-1.031313533176708,-1.9261044415328499,STOP,1.0,-1.9261044415328499,BASELINE_CHOP
L0_PROTECTED_CHOP,chop,SHORT,2017-08-14 07:00:00+00:00,2017-08-14 08:00:00+00:00,0,2017-08-14 14:05:00+00:00,1.18078,1.1836914888919634,1.1771406388850454,1.1771506388850455,0.700000000000145,29.114888919635682,36.29361114954488,1.2465653312201963,1.2293919873211305,3.629361114954488,TARGET,1.0,3.629361114954488,BASELINE_CHOP
L0_PROTECTED_CHOP,chop,SHORT,2017-08-15 06:00:00+00:00,2017-08-15 07:00:00+00:00,0,2017-08-15 08:40:00+00:00,1.1742899999999998,1.1766973321751648,1.1712808347810435,1.1767073321751649,0.700000000000145,24.073321751650557,-24.173321751650434,-1.004153975966903,-1.0249238558014429,-2.4173321751650434,STOP,1.0,-2.4173321751650434,BASELINE_CHOP
L0_PROTECTED_CHOP,chop,SHORT,2017-08-16 06:00:00+00:00,2017-08-16 07:00:00+00:00,0,2017-08-16 07:25:00+00:00,1.1730399999999999,1.175193547329571,1.1703480658380359,1.175203547329571,0.700000000000145,21.535473295711174,-21.63547329571136,-1.0046435013815136,-1.027861008289039,-2.163547329571136,STOP,1.0,-2.163547329571136,BASELINE_CHOP
L0_PROTECTED_CHOP,chop,SHORT,2017-08-17 06:00:00+00:00,2017-08-17 07:00:00+00:00,0,2017-08-17 09:20:00+00:00,1.1763,1.1790233267293009,1.1728958415883737,1.1729058415883737,0.700000000000145,27.23326729300975,33.94158411626158,1.246328020471261,1.2279681228276778,3.394158411626158,TARGET,1.0,3.394158411626158,BASELINE_CHOP
L0_PROTECTED_CHOP,chop,SHORT,2017-08-21 06:00:00+00:00,2017-08-21 07:00:00+00:00,0,2017-08-21 11:00:00+00:00,1.17377,1.1759321699401208,1.1710672875748487,1.175942169940121,0.700000000000145,21.621699401209586,-21.72169940120927,-1.0046249833625054,-1.0277499001751047,-2.172169940120927,STOP,1.0,-2.172169940120927,BASELINE_CHOP
L0_PROTECTED_CHOP,chop,SHORT,2017-08-22 06:00:00+00:00,2017-08-22 07:00:00+00:00,0,2017-08-22 09:05:00+00:00,1.17903,1.1809723008527897,1.176602123934013,1.176612123934013,0.700000000000145,19.423008527895874,24.17876065986979,1.2448514670187973,1.2191088021127976,2.417876065986979,TARGET,1.0,2.417876065986979,BASELINE_CHOP
L0_PROTECTED_CHOP,chop,SHORT,2017-08-24 06:00:00+00:00,2017-08-24 07:00:00+00:00,0,2017-08-24 12:10:00+00:00,1.1791,1.1810729983101511,1.1766337521123111,1.1810829983101512,0.700000000000145,19.7299831015107,-19.829983101511406,-1.0050684280613016,-1.0304105683676315,-1.9829983101511406,STOP,1.0,-1.9829983101511406,BASELINE_CHOP
L0_PROTECTED_COMPRESSION,compression,SHORT,2017-08-25 07:00:00+00:00,2017-08-25 08:00:00+00:00,0,2017-08-25 08:20:00+00:00,1.17804,1.1796832645995283,1.1747534708009433,1.1796932645995284,0.700000000000145,16.432645995283757,-16.532645995284145,-0.5030427236133819,-0.5182563416802319,-0.8266322997642073,STOP,0.5,-0.8266322997642073,BASELINE_COMPRESSION
L0_PROTECTED_CHOP,chop,SHORT,2017-09-05 07:00:00+00:00,2017-09-05 08:00:00+00:00,0,2017-09-05 10:30:00+00:00,1.18789,1.1903806499421123,1.1847766875723595,1.1903906499421124,0.700000000000145,24.90649942112356,-25.006499421125206,-1.004015016253823,-1.024090097522608,-2.5006499421125206,STOP,1.0,-2.5006499421125206,BASELINE_CHOP
L0_PROTECTED_CHOP,chop,SHORT,2017-09-18 07:00:00+00:00,2017-09-18 08:00:00+00:00,0,2017-09-18 09:35:00+00:00,1.19251,1.1953546793560765,1.1889541508049044,1.1953646793560766,0.700000000000145,28.446793560765265,-28.546793560766393,-1.0035153346821855,-1.0210920080929144,-2.8546793560766393,STOP,1.0,-2.8546793560766393,BASELINE_CHOP
L0_PROTECTED_CHOP,chop,SHORT,2017-09-25 06:00:00+00:00,2017-09-25 07:00:00+00:00,0,2017-09-25 10:50:00+00:00,1.19093,1.1935632987514768,1.1876383765606542,1.1876483765606543,0.700000000000145,26.332987514767463,32.81623439345793,1.2462024817751758,1.22721489065132,3.2816234393457933,TARGET,1.0,3.2816234393457933,BASELINE_CHOP
L0_PROTECTED_CHOP,chop,SHORT,2017-10-02 07:00:00+00:00,2017-10-02 08:00:00+00:00,0,2017-10-02 19:55:00+00:00,1.17418,1.1769381388012783,1.1707323264984022,1.17358,0.700000000000145,27.58138801278207,5.999999999999339,0.21753800052480146,0.19940983381439933,0.5999999999999339,TIME,1.0,0.5999999999999339,BASELINE_CHOP
L0_PROTECTED_CHOP,chop,SHORT,2017-10-16 06:00:00+00:00,2017-10-16 07:00:00+00:00,0,2017-10-16 10:45:00+00:00,1.17838,1.1806949828167366,1.1754862714790792,1.1807049828167366,0.700000000000145,23.149828167366717,-23.249828167366537,-1.004319686490839,-1.0259181189450732,-2.3249828167366537,STOP,1.0,-2.3249828167366537,BASELINE_CHOP
L0_PROTECTED_COMPRESSION,compression,SHORT,2017-10-17 06:00:00+00:00,2017-10-17 07:00:00+00:00,0,2017-10-17 18:55:00+00:00,1.1757,1.1775981252112337,1.1719037495775322,1.1772200000000002,0.700000000000145,18.981252112338435,-15.200000000001879,-0.4003950822117099,-0.41356597307393556,-0.7600000000000939,TIME,0.5,-0.7600000000000939,BASELINE_COMPRESSION
L0_PROTECTED_CHOP,chop,SHORT,2017-10-23 08:00:00+00:00,2017-10-23 09:00:00+00:00,0,2017-10-23 20:55:00+00:00,1.17459,1.176896421589305,1.171706973013369,1.17497,0.700000000000145,23.064215893049848,-3.8000000000004697,-0.164757389439177,-0.18643599331275024,-0.38000000000004697,TIME,1.0,-0.38000000000004697,BASELINE_CHOP
L0_PROTECTED_COMPRESSION,compression,SHORT,2017-11-03 07:00:00+00:00,2017-11-03 08:00:00+00:00,0,2017-11-03 12:30:00+00:00,1.1646299999999998,1.1665619680707302,1.160766063858539,1.1665719680707303,0.700000000000145,19.319680707304197,-19.419680707304376,-0.502588034489679,-0.5155282069380509,-0.9709840353652188,STOP,0.5,-0.9709840353652188,BASELINE_COMPRESSION
L0_PROTECTED_COMPRESSION,compression,SHORT,2017-11-07 07:00:00+00:00,2017-11-07 08:00:00+00:00,0,2017-11-07 19:55:00+00:00,1.1588399999999999,1.1607514618728578,1.155017076254284,1.1587800000000001,0.700000000000145,19.114618728580016,0.5999999999972694,0.01569479382552775,0.0026157989708617685,0.02999999999986347,TIME,0.5,0.02999999999986347,BASELINE_COMPRESSION
L0_PROTECTED_COMPRESSION,compression,SHORT,2017-11-10 07:00:00+00:00,2017-11-10 08:00:00+00:00,0,2017-11-10 09:45:00+00:00,1.16327,1.1651784187491625,1.1594531625016748,1.1651884187491626,0.700000000000145,19.08418749162588,-19.184187491625426,-0.5026199700679798,-0.5157198204079378,-0.9592093745812713,STOP,0.5,-0.9592093745812713,BASELINE_COMPRESSION
L0_PROTECTED_COMPRESSION,compression,SHORT,2017-11-13 07:00:00+00:00,2017-11-13 08:00:00+00:00,0,2017-11-13 12:10:00+00:00,1.16401,1.1658491702050418,1.1603316595899162,1.1658591702050418,0.700000000000145,18.391702050418417,-18.49170205041828,-0.5027186173342121,-0.5163117040052911,-0.924585102520914,STOP,0.5,-0.924585102520914,BASELINE_COMPRESSION
L0_PROTECTED_CHOP,chop,SHORT,2017-11-30 08:00:00+00:00,2017-11-30 09:00:00+00:00,0,2017-11-30 10:00:00+00:00,1.18459,1.186821291727528,1.18180088534059,1.18181088534059,0.700000000000145,22.31291727528106,27.791146594100535,1.2455182910971676,1.2231097465831826,2.7791146594100535,TARGET,1.0,2.7791146594100535,BASELINE_CHOP
L0_PROTECTED_CHOP,chop,SHORT,2017-12-04 07:00:00+00:00,2017-12-04 08:00:00+00:00,0,2017-12-04 08:55:00+00:00,1.18496,1.1878641889498147,1.1813297638127316,1.1878741889498148,0.700000000000145,29.04188949814774,-29.141889498147666,-1.0034433021310925,-1.0206598127865678,-2.9141889498147666,STOP,1.0,-2.9141889498147666,BASELINE_CHOP
L0_PROTECTED_CHOP,chop,SHORT,2017-12-05 07:00:00+00:00,2017-12-05 08:00:00+00:00,0,2017-12-05 13:50:00+00:00,1.18576,1.1877872766016855,1.183225904247893,1.183235904247893,0.700000000000145,20.272766016855954,25.240957521068808,1.2450672740010915,1.2204036440068287,2.5240957521068808,TARGET,1.0,2.5240957521068808,BASELINE_CHOP
L0_PROTECTED_COMPRESSION,compression,SHORT,2017-12-13 07:00:00+00:00,2017-12-13 08:00:00+00:00,0,2017-12-13 13:30:00+00:00,1.17381,1.1756640498506834,1.170101900298633,1.1756740498506835,0.700000000000145,18.540498506834513,-18.64049850683447,-0.5026967991168925,-0.5161807947013609,-0.9320249253417234,STOP,0.5,-0.9320249253417234,BASELINE_COMPRESSION
L0_PROTECTED_CHOP,chop,SHORT,2017-12-14 06:00:00+00:00,2017-12-14 07:00:00+00:00,0,2017-12-14 13:15:00+00:00,1.18234,1.1845971263295048,1.1795185920881188,1.1846071263295048,0.700000000000145,22.571263295048485,-22.67126329504876,-1.0044304121879706,-1.0265824731277624,-2.267126329504876,STOP,1.0,-2.267126329504876,BASELINE_CHOP
L0_PROTECTED_COMPRESSION,compression,SHORT,2017-12-20 06:00:00+00:00,2017-12-20 07:00:00+00:00,0,2017-12-20 08:05:00+00:00,1.18292,1.1846961345774472,1.1793677308451056,1.1847061345774472,0.700000000000145,17.761345774472396,-17.861345774472515,-0.5028151019993047,-0.5168906119958114,-0.8930672887236257,STOP,0.5,-0.8930672887236257,BASELINE_COMPRESSION
L0_PROTECTED_COMPRESSION,compression,SHORT,2017-12-26 09:00:00+00:00,2017-12-26 10:00:00+00:00,0,2017-12-26 14:40:00+00:00,1.18607,1.1875239553995975,1.183162089200805,1.1875339553995976,0.700000000000145,14.539553995975252,-14.639553995976495,-0.5034388950317501,-0.5206333701902869,-0.7319776997988248,STOP,0.5,-0.7319776997988248,BASELINE_COMPRESSION
L0_PROTECTED_CHOP,chop,SHORT,2018-01-23 06:00:00+00:00,2018-01-23 07:00:00+00:00,0,2018-01-23 14:35:00+00:00,1.22478,1.227545760371657,1.2213227995354285,1.2275557603716571,0.700000000000145,27.657603716570843,-27.757603716571655,-1.0036156422308162,-1.0216938533847504,-2.7757603716571655,STOP,1.0,-2.7757603716571655,BASELINE_CHOP
L0_PROTECTED_CHOP,chop,SHORT,2018-02-01 06:00:00+00:00,2018-02-01 07:00:00+00:00,0,2018-02-01 08:10:00+00:00,1.23938,1.242656281155046,1.2352846485561924,1.242666281155046,0.700000000000145,32.76281155046001,-32.862811550460336,-1.0030522411010518,-1.0183134466062607,-3.2862811550460336,STOP,1.0,-3.2862811550460336,BASELINE_CHOP
L0_PROTECTED_CHOP,chop,SHORT,2018-02-05 07:00:00+00:00,2018-02-05 08:00:00+00:00,0,2018-02-05 09:10:00+00:00,1.24397,1.2473003416636337,1.239807072920458,1.2473103416636337,0.700000000000145,33.30341663633668,-33.403416636337276,-1.0030026949214421,-1.0180161695285628,-3.340341663633728,STOP,1.0,-3.340341663633728,BASELINE_CHOP
L0_PROTECTED_CHOP,chop,SHORT,2018-02-07 09:00:00+00:00,2018-02-07 10:00:00+00:00,0,2018-02-07 15:30:00+00:00,1.23504,1.2386660235737164,1.2305074705328543,1.2305174705328543,0.700000000000145,36.26023573716482,45.22529467145597,1.2472421580288415,1.2334529481730565,4.522529467145597,TARGET,1.0,4.522529467145597,BASELINE_CHOP
L0_PROTECTED_CHOP,chop,SHORT,2018-02-19 08:00:00+00:00,2018-02-19 09:00:00+00:00,0,2018-02-19 20:55:00+00:00,1.23973,1.2429124263564326,1.2357519670544592,1.24072,0.700000000000145,31.824263564325523,-9.900000000000464,-0.3110833964779691,-0.32679467912837085,-0.9900000000000464,TIME,1.0,-0.9900000000000464,BASELINE_CHOP
L0_PROTECTED_CHOP,chop,SHORT,2018-02-20 06:00:00+00:00,2018-02-20 07:00:00+00:00,0,2018-02-20 09:55:00+00:00,1.2377799999999999,1.2403580440866007,1.234557444891749,1.234567444891749,0.700000000000145,25.780440866007954,32.12555108250914,1.2461210903831883,1.2267265422992857,3.212555108250914,TARGET,1.0,3.212555108250914,BASELINE_CHOP
L0_PROTECTED_CHOP,chop,SHORT,2018-03-05 06:00:00+00:00,2018-03-05 07:00:00+00:00,0,2018-03-05 08:50:00+00:00,1.2290999999999999,1.2324981729158535,1.2248522838551827,1.2325081729158536,0.700000000000145,33.98172915853749,-34.08172915853713,-1.0029427578429897,-1.0176565470579915,-3.4081729158537133,STOP,1.0,-3.4081729158537133,BASELINE_CHOP
L0_PROTECTED_CHOP,chop,SHORT,2018-03-13 07:00:00+00:00,2018-03-13 08:00:00+00:00,0,2018-03-13 09:00:00+00:00,1.23194,1.2337583027571604,1.2296671215535497,1.2337683027571604,0.700000000000145,18.183027571602985,-18.283027571603938,-1.0054996341839753,-1.0329978051035897,-1.8283027571603938,STOP,1.0,-1.8283027571603938,BASELINE_CHOP
L0_PROTECTED_CHOP,chop,SHORT,2018-03-14 07:00:00+00:00,2018-03-14 08:00:00+00:00,0,2018-03-14 13:25:00+00:00,1.2388599999999999,1.2411342858869985,1.2360171426412516,1.2360271426412517,0.700000000000145,22.742858869986343,28.328573587481642,1.2456030154092343,1.2236180924556892,2.8328573587481642,TARGET,1.0,2.8328573587481642,BASELINE_CHOP
L0_PROTECTED_COMPRESSION,compression,SHORT,2018-03-15 06:00:00+00:00,2018-03-15 07:00:00+00:00,0,2018-03-15 13:45:00+00:00,1.2365599999999999,1.2386210772372586,1.2324378455254825,1.2324478455254826,0.700000000000145,20.61077237258638,41.12154474517293,0.9975740841198938,0.9854445047193413,2.0560772372586467,TARGET,0.5,2.0560772372586467,BASELINE_COMPRESSION
L0_PROTECTED_COMPRESSION,compression,SHORT,2018-03-20 09:00:00+00:00,2018-03-20 10:00:00+00:00,0,2018-03-20 13:45:00+00:00,1.23163,1.2340276961807417,1.2268346076385166,1.2268446076385167,0.700000000000145,23.976961807417265,47.85392361483343,0.9979146649019942,0.9874879894120803,2.3926961807416713,TARGET,0.5,2.3926961807416713,BASELINE_COMPRESSION
L0_PROTECTED_CHOP,chop,SHORT,2018-03-22 09:00:00+00:00,2018-03-22 10:00:00+00:00,0,2018-03-22 16:10:00+00:00,1.23339,1.236473891760794,1.2295351352990074,1.2295451352990074,0.700000000000145,30.838917607940765,38.44864700992545,1.2467573440393784,1.2305440642363528,3.844864700992545,TARGET,1.0,3.844864700992545,BASELINE_CHOP
L0_PROTECTED_CHOP,chop,SHORT,2018-03-28 06:00:00+00:00,2018-03-28 07:00:00+00:00,0,2018-03-28 13:10:00+00:00,1.23933,1.2415344313901486,1.2365744607623144,1.2365844607623144,0.700000000000145,22.044313901484887,27.455392376856125,1.2454636828142223,1.2227820968853302,2.7455392376856125,TARGET,1.0,2.7455392376856125,BASELINE_CHOP
L0_PROTECTED_COMPRESSION,compression,SHORT,2018-04-04 06:00:00+00:00,2018-04-04 07:00:00+00:00,0,2018-04-04 07:55:00+00:00,1.22662,1.2285960325155192,1.2226679349689615,1.2286060325155193,0.700000000000145,19.760325155192323,-19.860325155192093,-0.5025303227354407,-0.5151819364126736,-0.9930162577596047,STOP,0.5,-0.9930162577596047,BASELINE_COMPRESSION
L0_PROTECTED_COMPRESSION,compression,SHORT,2018-04-05 06:00:00+00:00,2018-04-05 07:00:00+00:00,0,2018-04-05 09:30:00+00:00,1.2262899999999999,1.228279500437101,1.2223109991257977,1.228289500437101,0.700000000000145,19.89500437101113,-19.99500437101176,-0.5025131937177741,-0.5150791623065659,-0.999750218550588,STOP,0.5,-0.999750218550588,BASELINE_COMPRESSION
L0_PROTECTED_COMPRESSION,compression,SHORT,2018-04-17 09:00:00+00:00,2018-04-17 10:00:00+00:00,0,2018-04-17 21:55:00+00:00,1.23721,1.2392800391888639,1.2330699216222718,1.2374800000000001,0.700000000000145,20.700391888640425,-2.700000000002145,-0.06521615664396674,-0.07729322268913617,-0.13500000000010726,TIME,0.5,-0.13500000000010726,BASELINE_COMPRESSION
L0_PROTECTED_COMPRESSION,compression,SHORT,2018-04-18 06:00:00+00:00,2018-04-18 07:00:00+00:00,0,2018-04-18 11:05:00+00:00,1.2363,1.2381601240334403,1.2325797519331192,1.2381701240334404,0.700000000000145,18.601240334403556,-18.701240334404456,-0.5026879927951887,-0.5161279567710112,-0.9350620167202228,STOP,0.5,-0.9350620167202228,BASELINE_COMPRESSION
L0_PROTECTED_COMPRESSION,compression,SHORT,2018-04-20 07:00:00+00:00,2018-04-20 08:00:00+00:00,0,2018-04-20 13:25:00+00:00,1.23247,1.2347136803143057,1.2279826393713884,1.2279926393713885,0.700000000000145,22.436803143057766,44.77360628611482,0.9977715185322279,0.9866291111934465,2.238680314305741,TARGET,0.5,2.238680314305741,BASELINE_COMPRESSION
