attempt_no,policy_id,mechanic,raw_discovery_signal_count,raw_discovery_long_count,raw_discovery_short_count,parameters_json
130024,1ed110b5c371a050,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":2,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.925,""target_r"":1.5}"
130025,71a16c0a904a2beb,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":2,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.95,""target_r"":1.5}"
130026,adb3cc59af3ea0a4,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":2,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.975,""target_r"":1.5}"
130027,ac10030745077486,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":2,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.0,""target_r"":1.5}"
130028,08c7d722215fa6f2,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":2,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.025,""target_r"":1.5}"
130029,9aac0162259f8f02,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":2,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.05,""target_r"":1.5}"
130030,c45797ab859e0b6f,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":2,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.075,""target_r"":1.5}"
130031,3e2d0e117b66e606,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":3,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.85,""target_r"":1.5}"
130032,0d65f98455339a0f,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":3,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.875,""target_r"":1.5}"
130033,99f86a99d089e3c3,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":3,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.9,""target_r"":1.5}"
130034,99eff346c769d36e,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":3,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.925,""target_r"":1.5}"
130035,31f349335d1cab97,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":3,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.95,""target_r"":1.5}"
130036,a531ba2e077de95b,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":3,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.975,""target_r"":1.5}"
130037,592492051b1ae71e,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":3,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.0,""target_r"":1.5}"
130038,29ad1dfa6f7d619e,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":3,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.025,""target_r"":1.5}"
130039,1e5669ce1f9ac8c0,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":3,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.05,""target_r"":1.5}"
130040,48b48486f3dc3d1b,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":3,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.075,""target_r"":1.5}"
130041,c697c9d5a4a257dd,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":4,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.85,""target_r"":1.5}"
130042,fb241d5c72134a04,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":4,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.875,""target_r"":1.5}"
130043,d8d8f6671e9f8741,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":4,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.9,""target_r"":1.5}"
130044,b735cb3bf21e54b4,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":4,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.925,""target_r"":1.5}"
130045,34237608ecdac01f,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":4,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.95,""target_r"":1.5}"
130046,b80f819e90f62430,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":4,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.975,""target_r"":1.5}"
130047,bb76016c2c436e24,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":4,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.0,""target_r"":1.5}"
130048,cd3bd062b2a97260,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":4,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.025,""target_r"":1.5}"
130049,b66f35a801af27a8,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":4,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.05,""target_r"":1.5}"
130050,5bc194a79ea8158c,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":4,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.075,""target_r"":1.5}"
130051,97f869a2ce61c674,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":0,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.85,""target_r"":1.5}"
130052,09a5ae7bf1eace87,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":0,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.875,""target_r"":1.5}"
130053,a4b1d7143c3163b8,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":0,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.9,""target_r"":1.5}"
130054,7a5d580730d573fc,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":0,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.925,""target_r"":1.5}"
130055,1b6deb7e153bb620,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":0,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.95,""target_r"":1.5}"
130056,1987725316360352,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":0,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.975,""target_r"":1.5}"
130057,75b6b35abf2c6621,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":0,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.0,""target_r"":1.5}"
130058,a03af3587609843e,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":0,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.025,""target_r"":1.5}"
130059,e3d2f1a8dbceb84e,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":0,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.05,""target_r"":1.5}"
130060,18c1a37f96c927cd,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":0,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.075,""target_r"":1.5}"
130061,875fbefb5d8fe0ba,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":1,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.85,""target_r"":1.5}"
130062,d1aa64a492834328,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":1,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.875,""target_r"":1.5}"
130063,56e4b676b065d051,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":1,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.9,""target_r"":1.5}"
130064,d7c6ee5409dff8d0,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":1,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.925,""target_r"":1.5}"
130065,af39a9b564bf2d82,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":1,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.95,""target_r"":1.5}"
130066,bf2ef0df540b40a2,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":1,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.975,""target_r"":1.5}"
130067,eee9c214f7789a3b,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":1,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.0,""target_r"":1.5}"
130068,73524a18d96a81a6,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":1,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.025,""target_r"":1.5}"
