attempt_no,policy_id,mechanic,parameters_json,trades,calendar_weekdays,trades_per_source_day,stress_net_r,stress_pf,average_stress_r,positive_month_share,closed_drawdown_r,top_winners_removed_stress_net_r,block_pvalue,profitable_segments,worst_segment_pf,current_account_feasible_share,long_trades,short_trades,minimum_fold_auc,minimum_fold_frequency,fdr_qvalue,gate_checks_json,fold_diagnostics_json,gate_pass,segment_metrics_json
130240,41b1169af2927fe0,MICRO_EVENT_STATE,"{""event_pool_id"":3,""feature_set"":""MICRO_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.075,""target_r"":1.5}",376,521,0.7216890595009597,-127.05334927387548,0.564877022134311,-0.33790784381349864,0.16666666666666666,131.11092977341232,-133.8727067056932,1.0,0,0.4241764080720616,1.0,187,189,0.45610510685643163,0.36153846153846153,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.5302444578178573,""fold_id"":""D1"",""threshold"":0.33970384392650965,""trades"":72,""trades_per_weekday"":0.549618320610687},{""auc"":0.5098865962310927,""fold_id"":""D2"",""threshold"":0.293775496903959,""trades"":136,""trades_per_weekday"":1.0461538461538462},{""auc"":0.45610510685643163,""fold_id"":""D3"",""threshold"":0.3559179301358454,""trades"":47,""trades_per_weekday"":0.36153846153846153},{""auc"":0.48841947413520936,""fold_id"":""D4"",""threshold"":0.3374108691004343,""trades"":121,""trades_per_weekday"":0.9307692307692308}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-11.7229776599611,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.7675946379307906,""trades"":72},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-47.389122294287155,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.5571941360306386,""trades"":136},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-9.801632376635595,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.7079747289054428,""trades"":47},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-58.13961694299162,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.4241764080720616,""trades"":121}]"
130241,01022ecb9e603bbf,MICRO_EVENT_STATE,"{""event_pool_id"":4,""feature_set"":""MICRO_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.85,""target_r"":1.5}",323,521,0.6199616122840691,-129.77709931139435,0.5009207713854458,-0.40178668517459554,0.20833333333333334,140.35199518037976,-136.67343318469847,1.0,0,0.18730711479136722,1.0,156,167,0.414121381622372,0.2923076923076923,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.5758259414544178,""fold_id"":""D1"",""threshold"":0.36317320244075135,""trades"":66,""trades_per_weekday"":0.5038167938931297},{""auc"":0.49524394653415704,""fold_id"":""D2"",""threshold"":0.3345739923314327,""trades"":110,""trades_per_weekday"":0.8461538461538461},{""auc"":0.414121381622372,""fold_id"":""D3"",""threshold"":0.37166244794053627,""trades"":38,""trades_per_weekday"":0.2923076923076923},{""auc"":0.49939780436376907,""fold_id"":""D4"",""threshold"":0.35325334100970546,""trades"":109,""trades_per_weekday"":0.8384615384615385}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-13.42347299211416,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.7136310754728701,""trades"":66},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-57.138288600898186,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.3976058582113793,""trades"":110},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-30.420411210508238,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.18730711479136722,""trades"":38},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-28.794926507873793,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.6439562550538414,""trades"":109}]"
130242,0af397e71eba9096,MICRO_EVENT_STATE,"{""event_pool_id"":4,""feature_set"":""MICRO_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.875,""target_r"":1.5}",333,521,0.6391554702495201,-139.09169241641854,0.4859167132117577,-0.4176927700192749,0.20833333333333334,150.96151799537046,-145.98659733776645,1.0,0,0.18159211277625287,1.0,163,170,0.414121381622372,0.3,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.5758259414544178,""fold_id"":""D1"",""threshold"":0.36233023038041356,""trades"":69,""trades_per_weekday"":0.5267175572519084},{""auc"":0.49524394653415704,""fold_id"":""D2"",""threshold"":0.33122122407150784,""trades"":114,""trades_per_weekday"":0.8769230769230769},{""auc"":0.414121381622372,""fold_id"":""D3"",""threshold"":0.37108265625779335,""trades"":39,""trades_per_weekday"":0.3},{""auc"":0.49939780436376907,""fold_id"":""D4"",""threshold"":0.35198103267258374,""trades"":111,""trades_per_weekday"":0.8538461538461538}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-14.4759239665129,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.7058970517256377,""trades"":69},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-59.41300873094369,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.3962237925907929,""trades"":114},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-31.598445763549886,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.18159211277625287,""trades"":39},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-33.60431395541206,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.6015138416597741,""trades"":111}]"
130243,6f426b978384b3e8,MICRO_EVENT_STATE,"{""event_pool_id"":4,""feature_set"":""MICRO_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.9,""target_r"":1.5}",340,521,0.6525911708253359,-130.02536961068438,0.5197442840388242,-0.38242755767848347,0.20833333333333334,139.50438687041157,-136.92027453203235,1.0,0,0.18159211277625287,1.0,163,177,0.414121381622372,0.3,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.5758259414544178,""fold_id"":""D1"",""threshold"":0.36033589171480185,""trades"":71,""trades_per_weekday"":0.5419847328244275},{""auc"":0.49524394653415704,""fold_id"":""D2"",""threshold"":0.32104979725527716,""trades"":119,""trades_per_weekday"":0.9153846153846154},{""auc"":0.414121381622372,""fold_id"":""D3"",""threshold"":0.37060263822355244,""trades"":39,""trades_per_weekday"":0.3},{""auc"":0.49939780436376907,""fold_id"":""D4"",""threshold"":0.3513304856037134,""trades"":111,""trades_per_weekday"":0.8538461538461538}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-14.322786152660237,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.7158108345120018,""trades"":71},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-47.9858876099831,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.5014424385939888,""trades"":119},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-31.598445763549886,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.18159211277625287,""trades"":39},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-36.11825008449115,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.5774856421817858,""trades"":111}]"
130244,20e046672612d2c8,MICRO_EVENT_STATE,"{""event_pool_id"":4,""feature_set"":""MICRO_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.925,""target_r"":1.5}",343,521,0.6583493282149712,-131.12127256139226,0.5199604959986497,-0.38227776256965673,0.20833333333333334,140.60028982111942,-138.0161774827402,1.0,0,0.18159211277625287,1.0,165,178,0.414121381622372,0.3,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.5758259414544178,""fold_id"":""D1"",""threshold"":0.35981933775332386,""trades"":71,""trades_per_weekday"":0.5419847328244275},{""auc"":0.49524394653415704,""fold_id"":""D2"",""threshold"":0.32081863874541783,""trades"":121,""trades_per_weekday"":0.9307692307692308},{""auc"":0.414121381622372,""fold_id"":""D3"",""threshold"":0.369125829192942,""trades"":39,""trades_per_weekday"":0.3},{""auc"":0.49939780436376907,""fold_id"":""D4"",""threshold"":0.3510873925248351,""trades"":112,""trades_per_weekday"":0.8615384615384616}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-14.322786152660237,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.7158108345120018,""trades"":71},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-50.39077426818392,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.4892188267759551,""trades"":121},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-31.598445763549886,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.18159211277625287,""trades"":39},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-34.809266376998195,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.5927982447932665,""trades"":112}]"
130245,2dbbcd9782602390,MICRO_EVENT_STATE,"{""event_pool_id"":4,""feature_set"":""MICRO_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.95,""target_r"":1.5}",347,521,0.6660268714011516,-135.8305433179098,0.5110781401648438,-0.39144248794786685,0.20833333333333334,145.30956057763703,-142.72544823925773,1.0,0,0.1762563298440442,1.0,166,181,0.414121381622372,0.3076923076923077,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.5758259414544178,""fold_id"":""D1"",""threshold"":0.3591249995678554,""trades"":71,""trades_per_weekday"":0.5419847328244275},{""auc"":0.49524394653415704,""fold_id"":""D2"",""threshold"":0.316825031131499,""trades"":124,""trades_per_weekday"":0.9538461538461539},{""auc"":0.414121381622372,""fold_id"":""D3"",""threshold"":0.3683361270781226,""trades"":40,""trades_per_weekday"":0.3076923076923077},{""auc"":0.49939780436376907,""fold_id"":""D4"",""threshold"":0.3509263735657786,""trades"":112,""trades_per_weekday"":0.8615384615384616}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-14.322786152660237,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.7158108345120018,""trades"":71},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-53.93122041756655,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.4720654887159556,""trades"":124},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-32.76727037068481,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.1762563298440442,""trades"":40},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-34.809266376998195,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.5927982447932665,""trades"":112}]"
130246,9c27a54bfc7f36d1,MICRO_EVENT_STATE,"{""event_pool_id"":4,""feature_set"":""MICRO_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.975,""target_r"":1.5}",353,521,0.6775431861804223,-140.55445176541252,0.5048360778196501,-0.39817125146009213,0.20833333333333334,148.84183870065738,-147.44935668676044,1.0,0,0.17117604787382848,1.0,168,185,0.414121381622372,0.3153846153846154,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.5758259414544178,""fold_id"":""D1"",""threshold"":0.3578362157825351,""trades"":73,""trades_per_weekday"":0.5572519083969466},{""auc"":0.49524394653415704,""fold_id"":""D2"",""threshold"":0.3121776085912933,""trades"":127,""trades_per_weekday"":0.9769230769230769},{""auc"":0.414121381622372,""fold_id"":""D3"",""threshold"":0.3670306648808225,""trades"":41,""trades_per_weekday"":0.3153846153846154},{""auc"":0.49939780436376907,""fold_id"":""D4"",""threshold"":0.35090880247505374,""trades"":112,""trades_per_weekday"":0.8615384615384616}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-16.78027648744556,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.68253004639833,""trades"":73},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-55.0170651223404,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.4737978103381844,""trades"":127},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-33.947843778628354,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.17117604787382848,""trades"":41},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-34.809266376998195,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.5927982447932665,""trades"":112}]"
130247,a8aeda8d3d482508,MICRO_EVENT_STATE,"{""event_pool_id"":4,""feature_set"":""MICRO_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.0,""target_r"":1.5}",356,521,0.6833013435700576,-128.1909377358485,0.542825820120214,-0.36008690375238345,0.20833333333333334,136.47832467109336,-135.0919574665762,1.0,0,0.17109174285636328,1.0,173,183,0.414121381622372,0.3153846153846154,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.5758259414544178,""fold_id"":""D1"",""threshold"":0.3570560204361896,""trades"":73,""trades_per_weekday"":0.5572519083969466},{""auc"":0.49524394653415704,""fold_id"":""D2"",""threshold"":0.3095899701329876,""trades"":130,""trades_per_weekday"":1.0},{""auc"":0.414121381622372,""fold_id"":""D3"",""threshold"":0.365703619867657,""trades"":41,""trades_per_weekday"":0.3153846153846154},{""auc"":0.49939780436376907,""fold_id"":""D4"",""threshold"":0.35090880247505374,""trades"":112,""trades_per_weekday"":0.8615384615384616}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-16.78027648744556,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.68253004639833,""trades"":73},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-42.6333686247054,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.5782168680664908,""trades"":130},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-33.96802624669936,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.17109174285636328,""trades"":41},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-34.809266376998195,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.5927982447932665,""trades"":112}]"
130248,322bedd213a6b6fe,MICRO_EVENT_STATE,"{""event_pool_id"":4,""feature_set"":""MICRO_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.025,""target_r"":1.5}",358,521,0.6871401151631478,-130.62102666111355,0.538099288085005,-0.3648632029640043,0.20833333333333334,138.90841359635837,-137.52204639184117,1.0,0,0.16627968224450124,1.0,176,182,0.414121381622372,0.3230769230769231,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.5758259414544178,""fold_id"":""D1"",""threshold"":0.356788561734648,""trades"":73,""trades_per_weekday"":0.5572519083969466},{""auc"":0.49524394653415704,""fold_id"":""D2"",""threshold"":0.30734005855558405,""trades"":131,""trades_per_weekday"":1.0076923076923077},{""auc"":0.414121381622372,""fold_id"":""D3"",""threshold"":0.36482508065319486,""trades"":42,""trades_per_weekday"":0.3230769230769231},{""auc"":0.49939780436376907,""fold_id"":""D4"",""threshold"":0.35087115399801405,""trades"":112,""trades_per_weekday"":0.8615384615384616}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-16.78027648744556,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.68253004639833,""trades"":73},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-43.852004018931005,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.5711682832939318,""trades"":131},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-35.15394721967524,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.16627968224450124,""trades"":42},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-34.83479893506173,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.5926212394764961,""trades"":112}]"
130249,d09fceae3d93bb59,MICRO_EVENT_STATE,"{""event_pool_id"":4,""feature_set"":""MICRO_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.05,""target_r"":1.5}",362,521,0.6948176583493282,-135.37630201602724,0.5292054623980071,-0.37396768512714706,0.20833333333333334,142.50693938713079,-142.27732174675486,1.0,0,0.16627968224450124,1.0,178,184,0.414121381622372,0.3230769230769231,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.5758259414544178,""fold_id"":""D1"",""threshold"":0.35599753598497896,""trades"":75,""trades_per_weekday"":0.5725190839694656},{""auc"":0.49524394653415704,""fold_id"":""D2"",""threshold"":0.3067054680696367,""trades"":132,""trades_per_weekday"":1.0153846153846153},{""auc"":0.414121381622372,""fold_id"":""D3"",""threshold"":0.3642933066553694,""trades"":42,""trades_per_weekday"":0.3230769230769231},{""auc"":0.49939780436376907,""fold_id"":""D4"",""threshold"":0.35016650635198937,""trades"":113,""trades_per_weekday"":0.8692307692307693}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-19.12995431960296,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.6536555164342873,""trades"":75},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-42.5495143191949,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.5839407445235506,""trades"":132},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-35.15394721967524,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.16627968224450124,""trades"":42},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-38.54288615755413,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.561422641280995,""trades"":113}]"
130250,204ad66cfa72c6e9,MICRO_EVENT_STATE,"{""event_pool_id"":4,""feature_set"":""MICRO_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.075,""target_r"":1.5}",368,521,0.7063339731285988,-132.40255961493142,0.5433537139917809,-0.35978956417100927,0.20833333333333334,139.69702533703875,-139.30357934565907,1.0,0,0.16631107593912042,1.0,182,186,0.414121381622372,0.3230769230769231,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.5758259414544178,""fold_id"":""D1"",""threshold"":0.3553441756757063,""trades"":78,""trades_per_weekday"":0.5954198473282443},{""auc"":0.49524394653415704,""fold_id"":""D2"",""threshold"":0.30620220780186136,""trades"":132,""trades_per_weekday"":1.0153846153846153},{""auc"":0.414121381622372,""fold_id"":""D3"",""threshold"":0.36367390459386717,""trades"":42,""trades_per_weekday"":0.3230769230769231},{""auc"":0.49939780436376907,""fold_id"":""D4"",""threshold"":0.34925824022374974,""trades"":116,""trades_per_weekday"":0.8923076923076924}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-17.67102874386357,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.6868683170660477,""trades"":78},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-42.5495143191949,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.5839407445235506,""trades"":132},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-35.145987917974516,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.16631107593912042,""trades"":42},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-37.03602863389843,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.5842722496570459,""trades"":116}]"
130251,cd224f1381bf0c64,MICRO_EVENT_STATE,"{""event_pool_id"":0,""feature_set"":""MICRO_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.85,""target_r"":1.5}",330,521,0.6333973128598849,-120.7398740086548,0.5370788599842473,-0.3658784060868327,0.08333333333333333,122.25310790958135,-127.64993371158123,1.0,0,0.3419646790982206,0.996969696969697,166,164,0.4169994446498776,0.3,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.4954120645709429,""fold_id"":""D1"",""threshold"":0.3602808048152286,""trades"":71,""trades_per_weekday"":0.5419847328244275},{""auc"":0.5093601492503546,""fold_id"":""D2"",""threshold"":0.3263483359600444,""trades"":120,""trades_per_weekday"":0.9230769230769231},{""auc"":0.4169994446498776,""fold_id"":""D3"",""threshold"":0.3781118058754078,""trades"":39,""trades_per_weekday"":0.3},{""auc"":0.4862960088900211,""fold_id"":""D4"",""threshold"":0.3665741312208329,""trades"":100,""trades_per_weekday"":0.7692307692307693}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-19.241540716384534,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.6348131675292054,""trades"":71},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-48.00378720905232,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.5066275028741318,""trades"":120},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-23.153327469989584,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.3419646790982206,""trades"":39},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-30.341218613228357,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.5989227903675356,""trades"":100}]"
