specialist,seed_id,signal_time_utc,entry_time_utc,exit_time_utc,entry_price,stop_price,target_price,exit_price,exit_reason,risk_distance,r,extra_half_pip_stress_r,fixed_0p01_lot_usd
S2_SUPPORTIVE_PULLBACK,DEEP_M30_RSI_BB,2019-01-30 14:00:00+00:00,2019-01-30 14:30:00+00:00,2019-01-30 15:30:00+00:00,1.1411600000000002,1.1398851963357324,1.1421798429314145,1.1421698429314144,TARGET,0.0012748036642677985,0.7921556548037377,0.7529339288223348,1.009842931414262
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,2019-01-31 19:00:00+00:00,2019-01-31 19:15:00+00:00,2019-02-01 08:30:00+00:00,1.14426,1.1431580639224848,1.1451415488620122,1.1451315488620122,TARGET,0.0011019360775152975,0.7909250634368389,0.745550380621532,0.8715488620121281
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,2019-03-18 16:30:00+00:00,2019-03-18 16:45:00+00:00,2019-03-18 18:45:00+00:00,1.13277,1.1320088974889875,1.1333788820088102,1.1333688820088101,TARGET,0.0007611025110125791,0.7868611654077023,0.7211669924460609,0.5988820088100866
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,2019-03-21 15:45:00+00:00,2019-03-21 16:00:00+00:00,2019-03-21 16:15:00+00:00,1.13615,1.1350066155944116,1.1370647075244706,1.1349966155944116,STOP,0.0011433844055883657,-1.0087459650063355,-1.0524757900377264,-1.1533844055884312
S2_SUPPORTIVE_PULLBACK,DEEP_M30_RSI_BB,2019-03-21 16:00:00+00:00,2019-03-21 16:30:00+00:00,2019-03-21 18:25:00+00:00,1.13464,1.1330346089584309,1.1359243128332555,1.1359143128332554,TARGET,0.001605391041569204,0.7937709880389696,0.762625928234022,1.2743128332552978
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,2019-03-22 08:30:00+00:00,2019-03-22 08:45:00+00:00,2019-03-22 08:45:00+00:00,1.1313,1.1300455171161001,1.1323035863071198,1.1300355171161,STOP,0.0012544828838998434,-1.0079714120681968,-1.0478284724089197,-1.264482883899909
S2_SUPPORTIVE_PULLBACK,DEEP_M30_RSI_BB,2019-03-22 09:30:00+00:00,2019-03-22 10:00:00+00:00,2019-03-22 14:25:00+00:00,1.1305500000000002,1.1286836253137003,1.13204309974904,1.1286736253137002,STOP,0.0018663746862999098,-1.0053579809421282,-1.032147885652594,-1.8763746862999753
S2_SUPPORTIVE_PULLBACK,DEEP_M30_RSI_BB,2019-04-11 17:00:00+00:00,2019-04-11 17:30:00+00:00,2019-04-11 19:50:00+00:00,1.1252,1.1241582252740232,1.1260334197807813,1.1260234197807812,TARGET,0.001041774725976774,0.7904009957711555,0.7424059746276739,0.8234197807812649
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,2019-05-01 18:30:00+00:00,2019-05-01 18:45:00+00:00,2019-05-02 07:45:00+00:00,1.11998,1.1184592215597862,1.121196622752171,1.121186622752171,TARGET,0.0015207784402138103,0.7934244201945291,0.7605465211673899,1.2066227521709827
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,2019-05-07 16:00:00+00:00,2019-05-07 16:15:00+00:00,2019-05-07 17:10:00+00:00,1.1168600000000002,1.1158872405792484,1.1176382075366016,1.1176282075366015,TARGET,0.000972759420751812,0.7897199659167718,0.738319795501196,0.7682075366013397
