specialist,seed_id,signal_time_utc,entry_time_utc,exit_time_utc,entry_price,stop_price,target_price,exit_price,exit_reason,risk_distance,r,extra_half_pip_stress_r,fixed_0p01_lot_usd
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,2019-01-22 04:30:00+00:00,2019-01-22 05:00:00+00:00,2019-01-22 06:20:00+00:00,1.13593,1.1353040810813553,1.1364307351349159,1.1352940810813552,STOP,0.00062591891864483,-1.0159765102191134,-1.0958590613141568,-0.6359189186448955
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,2019-01-22 06:00:00+00:00,2019-01-22 06:30:00+00:00,2019-01-22 07:15:00+00:00,1.1354300000000002,1.1347511859095254,1.13597305127238,1.1347411859095253,STOP,0.0006788140904747664,-1.014731573991152,-1.088389443946429,-0.6888140904748319
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,2019-01-22 13:30:00+00:00,2019-01-22 14:00:00+00:00,2019-01-22 14:00:00+00:00,1.13464,1.133711629731713,1.1353826962146298,1.1337016297317128,STOP,0.0009283702682871819,-1.0107715642579929,-1.0646293855476046,-0.9383702682872475
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,2019-01-22 14:00:00+00:00,2019-01-22 14:30:00+00:00,2019-01-22 14:55:00+00:00,1.13466,1.13361,1.1355,1.1354899999999999,TARGET,0.0010499999999999954,0.7904761904760857,0.742857142857038,0.8299999999998864
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,2019-01-24 07:30:00+00:00,2019-01-24 08:00:00+00:00,2019-01-24 08:15:00+00:00,1.13707,1.1362841239618302,1.137698700830536,1.1362741239618301,STOP,0.0007858760381698193,-1.0127246531442209,-1.076347918864909,-0.7958760381698848
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,2019-01-24 08:00:00+00:00,2019-01-24 08:30:00+00:00,2019-01-24 08:35:00+00:00,1.13561,1.13402,1.136882,1.1368719999999999,TARGET,0.0015899999999999803,0.7937106918238301,0.7622641509433266,1.2619999999998743
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,2019-01-24 09:00:00+00:00,2019-01-24 09:30:00+00:00,2019-01-24 12:45:00+00:00,1.1343800000000002,1.1329461458980106,1.1355270832815918,1.1355170832815917,TARGET,0.0014338541019895956,0.7930257897325578,0.7581547383957302,1.1370832815915666
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,2019-01-24 17:00:00+00:00,2019-01-24 17:30:00+00:00,2019-01-25 03:00:00+00:00,1.13026,1.1279224758853499,1.13213001929172,1.13212001929172,TARGET,0.002337524114650158,0.7957219692676193,0.774331815606046,1.860019291719972
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,2019-02-05 07:00:00+00:00,2019-02-05 07:30:00+00:00,2019-02-05 08:05:00+00:00,1.1427500000000002,1.1420759090733148,1.1432892727413484,1.1420659090733147,STOP,0.0006740909266853556,-1.0148347939487001,-1.0890087636917143,-0.6840909266854212
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,2019-02-05 08:00:00+00:00,2019-02-05 08:30:00+00:00,2019-02-05 09:05:00+00:00,1.14158,1.1408268399662764,1.1421825280269788,1.1421725280269788,TARGET,0.00075316003372361,0.78672260933614,0.7203356560178646,0.5925280269787336
