entry_time,entry_date,entry_hour,direction,entry_deal,volume,entry_price,entry_comment,exit_time,exit_date,exit_hour,exit_deal,exit_price,profit,balance,exit_comment
2024.07.09 08:00:00,2024-07-09,8,LONG,812,0.01,1.08176,FXFREQ_EURUSD_RSI_BB_C,2024.07.09 08:52:06,2024-07-09,8,813,1.08228,0.52,1033.72,tp 1.08228
2024.07.09 12:00:00,2024-07-09,12,LONG,814,0.01,1.08139,FXFREQ_EURUSD_RSI_BB_C,2024.07.09 13:19:54,2024-07-09,13,815,1.08203,0.64,1034.36,tp 1.08203
2024.07.09 15:30:00,2024-07-09,15,LONG,816,0.01,1.08085,FXFREQ_EURUSD_RSI_BB_C,2024.07.09 20:24:10,2024-07-09,20,817,1.08166,0.81,1035.17,tp 1.08166
2024.07.18 15:30:00,2024-07-18,15,LONG,818,0.01,1.09064,FXFREQ_EURUSD_RSI_BB_C,2024.07.18 15:41:35,2024-07-18,15,819,1.09149,0.85,1036.02,tp 1.09149
2024.07.24 01:00:00,2024-07-24,1,LONG,820,0.01,1.08469,FXFREQ_EURUSD_RSI_BB_C,2024.07.24 01:52:06,2024-07-24,1,821,1.08502,0.33,1036.35,tp 1.08502
2024.07.24 02:30:00,2024-07-24,2,LONG,822,0.01,1.08437,FXFREQ_EURUSD_RSI_BB_C,2024.07.24 04:49:37,2024-07-24,4,823,1.08476,0.39,1036.74,tp 1.08473
2024.07.29 08:00:00,2024-07-29,8,LONG,824,0.01,1.08447,FXFREQ_EURUSD_RSI_BB_C,2024.07.29 08:30:23,2024-07-29,8,825,1.08371,-0.76,1035.98,sl 1.08372
2024.07.29 09:00:00,2024-07-29,9,LONG,826,0.01,1.08323,FXFREQ_EURUSD_RSI_BB_C,2024.07.29 09:50:22,2024-07-29,9,827,1.08387,0.64,1036.62,tp 1.08387
2024.07.29 12:00:00,2024-07-29,12,LONG,828,0.01,1.08178,FXFREQ_EURUSD_RSI_BB_C,2024.07.29 14:30:33,2024-07-29,14,829,1.08063,-1.15,1035.47,sl 1.08064
2024.08.01 08:00:00,2024-08-01,8,LONG,830,0.01,1.08011,FXFREQ_EURUSD_RSI_BB_C,2024.08.01 08:07:37,2024-08-01,8,831,1.07919,-0.92,1034.55,sl 1.07920
2024.08.01 08:30:00,2024-08-01,8,LONG,832,0.01,1.07843,FXFREQ_EURUSD_RSI_BB_C,2024.08.01 11:10:37,2024-08-01,11,833,1.07929,0.86,1035.41,tp 1.07929
2024.08.06 08:00:00,2024-08-06,8,LONG,834,0.01,1.09269,FXFREQ_EURUSD_RSI_BB_C,2024.08.06 09:12:37,2024-08-06,9,835,1.09167,-1.02,1034.39,sl 1.09167
2024.08.06 09:30:00,2024-08-06,9,LONG,836,0.01,1.09151,FXFREQ_EURUSD_RSI_BB_C,2024.08.06 13:48:59,2024-08-06,13,837,1.09245,0.94,1035.33,tp 1.09245
2024.08.07 05:30:00,2024-08-07,5,LONG,838,0.01,1.09089,FXFREQ_EURUSD_RSI_BB_C,2024.08.07 06:59:39,2024-08-07,6,839,1.09151,0.62,1035.95,tp 1.09150
2024.08.13 08:30:00,2024-08-13,8,LONG,840,0.01,1.09222,FXFREQ_EURUSD_RSI_BB_C,2024.08.13 09:04:24,2024-08-13,9,841,1.09157,-0.65,1035.3,sl 1.09157
2024.08.22 14:00:00,2024-08-22,14,LONG,842,0.01,1.11197,FXFREQ_EURUSD_RSI_BB_C,2024.08.22 14:22:13,2024-08-22,14,843,1.11026,-1.71,1033.59,sl 1.11026
2024.08.22 14:30:00,2024-08-22,14,LONG,844,0.01,1.11020,FXFREQ_EURUSD_RSI_BB_C,2024.08.22 14:57:36,2024-08-22,14,845,1.11158,1.38,1034.97,tp 1.11158
2024.08.28 05:00:00,2024-08-28,5,LONG,846,0.01,1.11598,FXFREQ_EURUSD_RSI_BB_C,2024.08.28 05:18:01,2024-08-28,5,847,1.11527,-0.71,1034.26,sl 1.11529
2024.08.28 05:30:00,2024-08-28,5,LONG,848,0.01,1.11466,FXFREQ_EURUSD_RSI_BB_C,2024.08.28 06:12:35,2024-08-28,6,849,1.11382,-0.84,1033.42,sl 1.11384
2024.08.28 12:30:00,2024-08-28,12,LONG,850,0.01,1.11102,FXFREQ_EURUSD_RSI_BB_C,2024.08.28 14:18:59,2024-08-28,14,851,1.11228,1.26,1034.68,tp 1.11224
2024.08.29 08:30:00,2024-08-29,8,LONG,852,0.01,1.10799,FXFREQ_EURUSD_RSI_BB_C,2024.08.29 09:06:36,2024-08-29,9,853,1.10899,1.0,1035.68,tp 1.10899
2024.08.30 02:00:00,2024-08-30,2,LONG,854,0.01,1.10717,FXFREQ_EURUSD_RSI_BB_C,2024.08.30 04:27:59,2024-08-30,4,855,1.10764,0.47,1036.15,tp 1.10763
2024.08.30 16:30:00,2024-08-30,16,LONG,856,0.01,1.10470,FXFREQ_EURUSD_RSI_BB_C,2024.09.02 06:34:04,2024-09-02,6,857,1.10607,1.37,1037.19,tp 1.10607
2024.09.03 04:30:00,2024-09-03,4,LONG,858,0.01,1.10549,FXFREQ_EURUSD_RSI_BB_C,2024.09.03 05:59:38,2024-09-03,5,859,1.10599,0.5,1037.69,tp 1.10599
2024.09.03 09:30:00,2024-09-03,9,LONG,860,0.01,1.10390,FXFREQ_EURUSD_RSI_BB_C,2024.09.03 12:37:21,2024-09-03,12,861,1.10468,0.78,1038.47,tp 1.10468
2024.09.09 05:30:00,2024-09-09,5,LONG,862,0.01,1.10733,FXFREQ_EURUSD_RSI_BB_C,2024.09.09 06:24:36,2024-09-09,6,863,1.10674,-0.59,1037.88,sl 1.10674
2024.09.09 08:30:00,2024-09-09,8,LONG,864,0.01,1.10483,FXFREQ_EURUSD_RSI_BB_C,2024.09.09 09:30:40,2024-09-09,9,865,1.10551,0.68,1038.56,tp 1.10549
2024.09.10 14:00:00,2024-09-10,14,LONG,866,0.01,1.10198,FXFREQ_EURUSD_RSI_BB_C,2024.09.10 16:36:36,2024-09-10,16,867,1.10287,0.89,1039.45,tp 1.10285
2024.09.19 01:00:00,2024-09-19,1,LONG,868,0.01,1.10818,FXFREQ_EURUSD_RSI_BB_C,2024.09.19 02:56:38,2024-09-19,2,869,1.11025,2.07,1041.52,tp 1.11024
2024.09.20 15:30:00,2024-09-20,15,LONG,870,0.01,1.11374,FXFREQ_EURUSD_RSI_BB_C,2024.09.20 15:38:27,2024-09-20,15,871,1.11484,1.1,1042.62,tp 1.11483
2024.09.23 08:00:00,2024-09-23,8,LONG,872,0.01,1.11017,FXFREQ_EURUSD_RSI_BB_C,2024.09.23 08:13:22,2024-09-23,8,873,1.10893,-1.24,1041.38,sl 1.10895
2024.09.23 08:30:00,2024-09-23,8,LONG,874,0.01,1.10911,FXFREQ_EURUSD_RSI_BB_C,2024.09.23 09:16:39,2024-09-23,9,875,1.11020,1.09,1042.47,tp 1.11020
2024.09.25 15:30:00,2024-09-25,15,LONG,876,0.01,1.11574,FXFREQ_EURUSD_RSI_BB_C,2024.09.25 16:19:17,2024-09-25,16,877,1.11401,-1.73,1040.74,sl 1.11401
2024.09.25 17:00:00,2024-09-25,17,LONG,878,0.01,1.11346,FXFREQ_EURUSD_RSI_BB_C,2024.09.26 05:55:22,2024-09-26,5,879,1.11492,1.46,1042.09,tp 1.11492
2024.09.30 14:30:00,2024-09-30,14,LONG,880,0.01,1.11454,FXFREQ_EURUSD_RSI_BB_C,2024.09.30 14:55:30,2024-09-30,14,881,1.11604,1.5,1043.59,tp 1.11603
2024.09.30 18:30:00,2024-09-30,18,LONG,882,0.01,1.11214,FXFREQ_EURUSD_RSI_BB_C,2024.09.30 22:27:59,2024-09-30,22,883,1.11392,1.78,1045.37,tp 1.11391
2024.10.01 08:00:00,2024-10-01,8,LONG,884,0.01,1.11156,FXFREQ_EURUSD_RSI_BB_C,2024.10.01 08:12:18,2024-10-01,8,885,1.11050,-1.06,1044.31,sl 1.11050
2024.10.01 09:00:00,2024-10-01,9,LONG,886,0.01,1.11020,FXFREQ_EURUSD_RSI_BB_C,2024.10.01 09:14:32,2024-10-01,9,887,1.11127,1.07,1045.38,tp 1.11126
2024.10.02 14:30:00,2024-10-02,14,LONG,888,0.01,1.10432,FXFREQ_EURUSD_RSI_BB_C,2024.10.03 05:14:23,2024-10-03,5,889,1.10278,-1.54,1043.73,sl 1.10278
2024.10.03 05:30:00,2024-10-03,5,LONG,890,0.01,1.10267,FXFREQ_EURUSD_RSI_BB_C,2024.10.03 06:23:12,2024-10-03,6,891,1.10316,0.49,1044.22,tp 1.10315
2024.10.03 15:00:00,2024-10-03,15,LONG,892,0.01,1.10172,FXFREQ_EURUSD_RSI_BB_C,2024.10.03 16:41:23,2024-10-03,16,893,1.10307,1.35,1045.57,tp 1.10306
2024.10.04 14:00:00,2024-10-04,14,LONG,894,0.01,1.09738,FXFREQ_EURUSD_RSI_BB_C,2024.10.04 15:49:28,2024-10-04,15,895,1.09556,-1.82,1043.75,sl 1.09558
2024.10.08 15:30:00,2024-10-08,15,LONG,896,0.01,1.09656,FXFREQ_EURUSD_RSI_BB_C,2024.10.08 16:18:37,2024-10-08,16,897,1.09752,0.96,1044.71,tp 1.09751
2024.10.09 05:00:00,2024-10-09,5,LONG,898,0.01,1.09635,FXFREQ_EURUSD_RSI_BB_C,2024.10.09 05:01:17,2024-10-09,5,899,1.09683,0.48,1045.19,tp 1.09682
2024.10.09 12:00:00,2024-10-09,12,LONG,900,0.01,1.09543,FXFREQ_EURUSD_RSI_BB_C,2024.10.09 14:45:16,2024-10-09,14,901,1.09435,-1.08,1044.11,sl 1.09436
2024.10.09 17:00:00,2024-10-09,17,LONG,902,0.01,1.09417,FXFREQ_EURUSD_RSI_BB_C,2024.10.10 08:10:29,2024-10-10,8,903,1.09308,-1.09,1042.91,sl 1.09309
2024.10.10 08:30:00,2024-10-10,8,LONG,904,0.01,1.09329,FXFREQ_EURUSD_RSI_BB_C,2024.10.10 10:55:36,2024-10-10,10,905,1.09388,0.59,1043.5,tp 1.09387
2024.10.10 17:00:00,2024-10-10,17,LONG,906,0.01,1.09067,FXFREQ_EURUSD_RSI_BB_C,2024.10.10 18:06:40,2024-10-10,18,907,1.09211,1.44,1044.94,tp 1.09209
2024.10.14 00:00:00,2024-10-14,0,LONG,908,0.01,1.09235,FXFREQ_EURUSD_RSI_BB_C,2024.10.14 00:02:36,2024-10-14,0,909,1.09165,-0.7,1044.24,sl 1.09172
2024.10.14 11:30:00,2024-10-14,11,LONG,910,0.01,1.09157,FXFREQ_EURUSD_RSI_BB_C,2024.10.14 12:40:33,2024-10-14,12,911,1.09078,-0.79,1043.45,sl 1.09078
2024.10.15 04:00:00,2024-10-15,4,LONG,912,0.01,1.08968,FXFREQ_EURUSD_RSI_BB_C,2024.10.15 05:05:37,2024-10-15,5,913,1.08911,-0.57,1042.88,sl 1.08911
2024.10.15 05:30:00,2024-10-15,5,LONG,914,0.01,1.08898,FXFREQ_EURUSD_RSI_BB_C,2024.10.15 06:38:59,2024-10-15,6,915,1.08944,0.46,1043.34,tp 1.08944
2024.10.15 17:30:00,2024-10-15,17,LONG,916,0.01,1.08849,FXFREQ_EURUSD_RSI_BB_C,2024.10.15 21:44:10,2024-10-15,21,917,1.08946,0.97,1044.31,tp 1.08939
2024.10.16 17:30:00,2024-10-16,17,LONG,918,0.01,1.08636,FXFREQ_EURUSD_RSI_BB_C,2024.10.16 22:00:36,2024-10-16,22,919,1.08738,1.02,1045.33,tp 1.08733
2024.10.17 03:30:00,2024-10-17,3,LONG,920,0.01,1.08542,FXFREQ_EURUSD_RSI_BB_C,2024.10.17 09:40:41,2024-10-17,9,921,1.08606,0.64,1045.97,tp 1.08605
2024.10.17 14:30:00,2024-10-17,14,LONG,922,0.01,1.08211,FXFREQ_EURUSD_RSI_BB_C,2024.10.17 15:27:03,2024-10-17,15,923,1.08349,1.38,1047.35,tp 1.08348
2024.10.21 08:00:00,2024-10-21,8,LONG,924,0.01,1.08483,FXFREQ_EURUSD_RSI_BB_C,2024.10.21 08:24:28,2024-10-21,8,925,1.08533,0.5,1047.85,tp 1.08533
2024.10.21 14:30:00,2024-10-21,14,LONG,926,0.01,1.08407,FXFREQ_EURUSD_RSI_BB_C,2024.10.21 15:03:25,2024-10-21,15,927,1.08314,-0.93,1046.92,sl 1.08314
2024.10.21 15:30:00,2024-10-21,15,LONG,928,0.01,1.08258,FXFREQ_EURUSD_RSI_BB_C,2024.10.21 17:16:59,2024-10-21,17,929,1.08160,-0.98,1045.94,sl 1.08161
2024.10.23 08:00:00,2024-10-23,8,LONG,930,0.01,1.07819,FXFREQ_EURUSD_RSI_BB_C,2024.10.23 08:45:35,2024-10-23,8,931,1.07877,0.58,1046.52,tp 1.07877
2024.10.23 12:00:00,2024-10-23,12,LONG,932,0.01,1.07635,FXFREQ_EURUSD_RSI_BB_C,2024.10.23 12:34:35,2024-10-23,12,933,1.07711,0.76,1047.28,tp 1.07710
2024.10.25 17:30:00,2024-10-25,17,LONG,934,0.01,1.08037,FXFREQ_EURUSD_RSI_BB_C,2024.10.27 21:00:05,2024-10-27,21,935,1.07918,-1.19,1045.76,sl 1.07920
2024.10.28 03:00:00,2024-10-28,3,LONG,936,0.01,1.07832,FXFREQ_EURUSD_RSI_BB_C,2024.10.28 05:05:05,2024-10-28,5,937,1.07893,0.61,1046.37,tp 1.07893
2024.10.29 11:30:00,2024-10-29,11,LONG,938,0.01,1.07884,FXFREQ_EURUSD_RSI_BB_C,2024.10.29 11:38:36,2024-10-29,11,939,1.07773,-1.11,1045.26,sl 1.07773
2024.10.29 12:00:00,2024-10-29,12,LONG,940,0.01,1.07776,FXFREQ_EURUSD_RSI_BB_C,2024.10.29 12:49:40,2024-10-29,12,941,1.07876,1.0,1046.26,tp 1.07875
2024.11.01 17:00:00,2024-11-01,17,LONG,942,0.01,1.08362,FXFREQ_EURUSD_RSI_BB_C,2024.11.03 21:00:00,2024-11-03,21,943,1.08755,3.93,1049.86,tp 1.08506
2024.11.05 23:30:00,2024-11-05,23,LONG,944,0.01,1.08791,FXFREQ_EURUSD_RSI_BB_C,2024.11.05 23:32:37,2024-11-05,23,945,1.08637,-1.54,1048.32,sl 1.08640
2024.11.06 00:00:00,2024-11-06,0,LONG,946,0.01,1.08372,FXFREQ_EURUSD_RSI_BB_C,2024.11.06 00:16:24,2024-11-06,0,947,1.08528,1.56,1049.88,tp 1.08527
2024.11.06 01:30:00,2024-11-06,1,LONG,948,0.01,1.07827,FXFREQ_EURUSD_RSI_BB_C,2024.11.06 02:00:37,2024-11-06,2,949,1.07538,-2.89,1046.99,sl 1.07539
2024.11.06 11:00:00,2024-11-06,11,LONG,950,0.01,1.07080,FXFREQ_EURUSD_RSI_BB_C,2024.11.06 14:08:35,2024-11-06,14,951,1.07363,2.83,1049.82,tp 1.07358
2024.11.08 14:30:00,2024-11-08,14,LONG,952,0.01,1.07428,FXFREQ_EURUSD_RSI_BB_C,2024.11.08 15:34:35,2024-11-08,15,953,1.07243,-1.85,1047.97,sl 1.07243
2024.11.08 16:00:00,2024-11-08,16,LONG,954,0.01,1.07100,FXFREQ_EURUSD_RSI_BB_C,2024.11.08 16:12:39,2024-11-08,16,955,1.06893,-2.07,1045.9,sl 1.06893
2024.11.08 16:30:00,2024-11-08,16,LONG,956,0.01,1.06979,FXFREQ_EURUSD_RSI_BB_C,2024.11.08 17:06:59,2024-11-08,17,957,1.07156,1.77,1047.67,tp 1.07156
2024.11.11 08:30:00,2024-11-11,8,LONG,958,0.01,1.06710,FXFREQ_EURUSD_RSI_BB_C,2024.11.11 08:58:26,2024-11-11,8,959,1.06824,1.14,1048.81,tp 1.06824
2024.11.12 16:00:00,2024-11-12,16,LONG,960,0.01,1.05982,FXFREQ_EURUSD_RSI_BB_C,2024.11.12 17:02:32,2024-11-12,17,961,1.06115,1.33,1050.14,tp 1.06112
2024.11.13 14:30:00,2024-11-13,14,LONG,962,0.01,1.05721,FXFREQ_EURUSD_RSI_BB_C,2024.11.13 14:52:37,2024-11-13,14,963,1.05925,2.04,1052.18,tp 1.05923
2024.11.13 16:00:00,2024-11-13,16,LONG,964,0.01,1.05664,FXFREQ_EURUSD_RSI_BB_C,2024.11.14 04:15:10,2024-11-14,4,965,1.05386,-2.78,1049.29,sl 1.05386
2024.11.14 04:30:00,2024-11-14,4,LONG,966,0.01,1.05387,FXFREQ_EURUSD_RSI_BB_C,2024.11.14 04:57:08,2024-11-14,4,967,1.05462,0.75,1050.04,tp 1.05460
2024.11.14 08:30:00,2024-11-14,8,LONG,968,0.01,1.05237,FXFREQ_EURUSD_RSI_BB_C,2024.11.14 09:22:37,2024-11-14,9,969,1.05094,-1.43,1048.61,sl 1.05094
2024.11.14 09:30:00,2024-11-14,9,LONG,970,0.01,1.05093,FXFREQ_EURUSD_RSI_BB_C,2024.11.14 10:45:17,2024-11-14,10,971,1.05212,1.19,1049.8,tp 1.05212
2024.11.19 08:30:00,2024-11-19,8,LONG,972,0.01,1.05349,FXFREQ_EURUSD_RSI_BB_C,2024.11.19 08:56:26,2024-11-19,8,973,1.05488,1.39,1051.19,tp 1.05488
2024.11.20 08:00:00,2024-11-20,8,LONG,974,0.01,1.05642,FXFREQ_EURUSD_RSI_BB_C,2024.11.20 08:34:25,2024-11-20,8,975,1.05536,-1.06,1050.13,sl 1.05536
2024.11.20 14:00:00,2024-11-20,14,LONG,976,0.01,1.05253,FXFREQ_EURUSD_RSI_BB_C,2024.11.20 15:11:37,2024-11-20,15,977,1.05073,-1.8,1048.33,sl 1.05076
2024.11.20 15:30:00,2024-11-20,15,LONG,978,0.01,1.05137,FXFREQ_EURUSD_RSI_BB_C,2024.11.20 16:19:51,2024-11-20,16,979,1.05290,1.53,1049.86,tp 1.05290
2024.11.21 09:00:00,2024-11-21,9,LONG,980,0.01,1.05173,FXFREQ_EURUSD_RSI_BB_C,2024.11.21 09:42:41,2024-11-21,9,981,1.05276,1.03,1050.89,tp 1.05276
2024.11.21 15:30:00,2024-11-21,15,LONG,982,0.01,1.04890,FXFREQ_EURUSD_RSI_BB_C,2024.11.21 16:03:29,2024-11-21,16,983,1.04668,-2.22,1048.67,sl 1.04668
2024.11.22 08:00:00,2024-11-22,8,LONG,984,0.01,1.04445,FXFREQ_EURUSD_RSI_BB_C,2024.11.22 08:09:14,2024-11-22,8,985,1.04284,-1.61,1047.06,sl 1.04284
2024.11.25 23:00:00,2024-11-25,23,LONG,986,0.01,1.04441,FXFREQ_EURUSD_RSI_BB_C,2024.11.25 23:15:37,2024-11-25,23,987,1.04277,-1.64,1045.42,sl 1.04281
2024.11.26 00:00:00,2024-11-26,0,LONG,988,0.01,1.04353,FXFREQ_EURUSD_RSI_BB_C,2024.11.26 00:19:19,2024-11-26,0,989,1.04507,1.54,1046.96,tp 1.04507
2024.12.01 22:30:00,2024-12-01,22,LONG,990,0.01,1.05343,FXFREQ_EURUSD_RSI_BB_C,2024.12.02 03:50:38,2024-12-02,3,991,1.05189,-1.54,1045.42,sl 1.05190
2024.12.02 14:00:00,2024-12-02,14,LONG,992,0.01,1.04713,FXFREQ_EURUSD_RSI_BB_C,2024.12.02 15:22:16,2024-12-02,15,993,1.04890,1.77,1047.19,tp 1.04890
2024.12.09 03:00:00,2024-12-09,3,LONG,994,0.01,1.05377,FXFREQ_EURUSD_RSI_BB_C,2024.12.09 06:01:05,2024-12-09,6,995,1.05459,0.82,1048.01,tp 1.05459
2024.12.10 08:00:00,2024-12-10,8,LONG,996,0.01,1.05379,FXFREQ_EURUSD_RSI_BB_C,2024.12.10 08:26:53,2024-12-10,8,997,1.05268,-1.11,1046.9,sl 1.05269
2024.12.10 08:30:00,2024-12-10,8,LONG,998,0.01,1.05259,FXFREQ_EURUSD_RSI_BB_C,2024.12.10 08:39:36,2024-12-10,8,999,1.05352,0.93,1047.83,tp 1.05350
2024.12.10 09:00:00,2024-12-10,9,LONG,1000,0.01,1.05313,FXFREQ_EURUSD_RSI_BB_C,2024.12.10 12:17:11,2024-12-10,12,1001,1.05192,-1.21,1046.62,sl 1.05193
2024.12.17 08:30:00,2024-12-17,8,LONG,1002,0.01,1.04841,FXFREQ_EURUSD_RSI_BB_C,2024.12.17 10:02:16,2024-12-17,10,1003,1.04919,0.78,1047.4,tp 1.04919
2024.12.18 15:00:00,2024-12-18,15,LONG,1004,0.01,1.04741,FXFREQ_EURUSD_RSI_BB_C,2024.12.18 17:30:42,2024-12-18,17,1005,1.04863,1.22,1048.62,tp 1.04863
2024.12.18 18:30:00,2024-12-18,18,LONG,1006,0.01,1.04145,FXFREQ_EURUSD_RSI_BB_C,2024.12.18 18:44:23,2024-12-18,18,1007,1.03917,-2.28,1046.34,sl 1.03919
2024.12.18 19:00:00,2024-12-18,19,LONG,1008,0.01,1.03776,FXFREQ_EURUSD_RSI_BB_C,2024.12.18 19:18:04,2024-12-18,19,1009,1.03513,-2.63,1043.71,sl 1.03515
2024.12.18 19:30:00,2024-12-18,19,LONG,1010,0.01,1.03560,FXFREQ_EURUSD_RSI_BB_C,2024.12.18 23:52:32,2024-12-18,23,1011,1.03787,2.27,1045.98,tp 1.03785
2024.12.19 16:00:00,2024-12-19,16,LONG,1012,0.01,1.03569,FXFREQ_EURUSD_RSI_BB_C,2024.12.19 16:24:36,2024-12-19,16,1013,1.03744,1.75,1047.73,tp 1.03743
2024.12.23 09:00:00,2024-12-23,9,LONG,1014,0.01,1.04080,FXFREQ_EURUSD_RSI_BB_C,2024.12.23 09:36:59,2024-12-23,9,1015,1.03976,-1.04,1046.69,sl 1.03977
2024.12.30 08:00:00,2024-12-30,8,LONG,1016,0.01,1.04129,FXFREQ_EURUSD_RSI_BB_C,2024.12.30 08:10:04,2024-12-30,8,1017,1.04184,0.55,1047.24,tp 1.04183
2024.12.30 15:00:00,2024-12-30,15,LONG,1018,0.01,1.03807,FXFREQ_EURUSD_RSI_BB_C,2024.12.30 17:36:11,2024-12-30,17,1019,1.04018,2.11,1049.35,tp 1.04017
2024.12.31 14:00:00,2024-12-31,14,LONG,1020,0.01,1.03753,FXFREQ_EURUSD_RSI_BB_C,2024.12.31 14:12:37,2024-12-31,14,1021,1.03881,1.28,1050.63,tp 1.03879
2024.12.31 15:00:00,2024-12-31,15,LONG,1022,0.01,1.03550,FXFREQ_EURUSD_RSI_BB_C,2025.01.02 01:49:23,2025-01-02,1,1023,1.03694,1.44,1051.85,tp 1.03693
2025.01.02 14:30:00,2025-01-02,14,LONG,1024,0.01,1.02855,FXFREQ_EURUSD_RSI_BB_C,2025.01.02 15:02:38,2025-01-02,15,1025,1.02613,-2.42,1049.43,sl 1.02613
2025.01.02 15:30:00,2025-01-02,15,LONG,1026,0.01,1.02534,FXFREQ_EURUSD_RSI_BB_C,2025.01.03 05:52:31,2025-01-03,5,1027,1.02771,2.37,1051.69,tp 1.02770
2025.01.08 08:00:00,2025-01-08,8,LONG,1028,0.01,1.03187,FXFREQ_EURUSD_RSI_BB_C,2025.01.08 10:19:41,2025-01-08,10,1029,1.03081,-1.06,1050.63,sl 1.03082
2025.01.08 11:30:00,2025-01-08,11,LONG,1030,0.01,1.02891,FXFREQ_EURUSD_RSI_BB_C,2025.01.08 12:27:36,2025-01-08,12,1031,1.03035,1.44,1052.07,tp 1.03033
2025.01.10 05:00:00,2025-01-10,5,LONG,1032,0.01,1.02861,FXFREQ_EURUSD_RSI_BB_C,2025.01.10 06:33:34,2025-01-10,6,1033,1.02919,0.58,1052.65,tp 1.02919
2025.01.10 15:30:00,2025-01-10,15,LONG,1034,0.01,1.02325,FXFREQ_EURUSD_RSI_BB_C,2025.01.13 08:24:19,2025-01-13,8,1035,1.02033,-2.92,1049.4,sl 1.02042
2025.01.13 08:30:00,2025-01-13,8,LONG,1036,0.01,1.01871,FXFREQ_EURUSD_RSI_BB_C,2025.01.13 09:10:33,2025-01-13,9,1037,1.02019,1.48,1050.88,tp 1.02019
2025.01.16 12:30:00,2025-01-16,12,LONG,1038,0.01,1.02646,FXFREQ_EURUSD_RSI_BB_C,2025.01.16 12:30:36,2025-01-16,12,1039,1.02764,1.18,1052.06,tp 1.02764
2025.01.27 22:30:00,2025-01-27,22,LONG,1040,0.01,1.04460,FXFREQ_EURUSD_RSI_BB_C,2025.01.27 22:34:34,2025-01-27,22,1041,1.04307,-1.53,1050.53,sl 1.04311
2025.01.27 23:30:00,2025-01-27,23,LONG,1042,0.01,1.04452,FXFREQ_EURUSD_RSI_BB_C,2025.01.28 01:05:05,2025-01-28,1,1043,1.04277,-1.75,1048.67,sl 1.04277
2025.01.29 09:00:00,2025-01-29,9,LONG,1044,0.01,1.04040,FXFREQ_EURUSD_RSI_BB_C,2025.01.29 12:11:12,2025-01-29,12,1045,1.03917,-1.23,1047.44,sl 1.03917
2025.01.31 08:30:00,2025-01-31,8,LONG,1046,0.01,1.03679,FXFREQ_EURUSD_RSI_BB_C,2025.01.31 08:40:14,2025-01-31,8,1047,1.03779,1.0,1048.44,tp 1.03776
2025.02.06 04:00:00,2025-02-06,4,LONG,1048,0.01,1.03873,FXFREQ_EURUSD_RSI_BB_C,2025.02.06 06:54:23,2025-02-06,6,1049,1.03786,-0.87,1047.57,sl 1.03786
2025.02.07 15:30:00,2025-02-07,15,LONG,1050,0.01,1.03356,FXFREQ_EURUSD_RSI_BB_C,2025.02.07 16:08:40,2025-02-07,16,1051,1.03567,2.11,1049.68,tp 1.03564
2025.02.11 02:00:00,2025-02-11,2,LONG,1052,0.01,1.02934,FXFREQ_EURUSD_RSI_BB_C,2025.02.11 02:35:07,2025-02-11,2,1053,1.02985,0.51,1050.19,tp 1.02985
2025.02.13 12:30:00,2025-02-13,12,LONG,1054,0.01,1.03845,FXFREQ_EURUSD_RSI_BB_C,2025.02.13 12:35:36,2025-02-13,12,1055,1.03983,1.38,1051.57,tp 1.03983
2025.02.18 00:30:00,2025-02-18,0,LONG,1056,0.01,1.04649,FXFREQ_EURUSD_RSI_BB_C,2025.02.18 02:33:29,2025-02-18,2,1057,1.04709,0.6,1052.17,tp 1.04708
2025.02.18 12:30:00,2025-02-18,12,LONG,1058,0.01,1.04491,FXFREQ_EURUSD_RSI_BB_C,2025.02.18 14:14:04,2025-02-18,14,1059,1.04585,0.94,1053.11,tp 1.04585
2025.02.18 17:30:00,2025-02-18,17,LONG,1060,0.01,1.04396,FXFREQ_EURUSD_RSI_BB_C,2025.02.18 22:00:03,2025-02-18,22,1061,1.04512,1.16,1054.27,tp 1.04511
2025.02.19 09:00:00,2025-02-19,9,LONG,1062,0.01,1.04295,FXFREQ_EURUSD_RSI_BB_C,2025.02.19 09:48:22,2025-02-19,9,1063,1.04194,-1.01,1053.26,sl 1.04195
2025.02.19 15:30:00,2025-02-19,15,LONG,1064,0.01,1.04070,FXFREQ_EURUSD_RSI_BB_C,2025.02.19 17:39:35,2025-02-19,17,1065,1.04188,1.18,1054.44,tp 1.04188
2025.02.26 05:30:00,2025-02-26,5,LONG,1066,0.01,1.04886,FXFREQ_EURUSD_RSI_BB_C,2025.02.26 05:56:32,2025-02-26,5,1067,1.04953,0.67,1055.11,tp 1.04953
2025.02.26 12:00:00,2025-02-26,12,LONG,1068,0.01,1.04769,FXFREQ_EURUSD_RSI_BB_C,2025.02.26 12:14:05,2025-02-26,12,1069,1.04889,1.2,1056.31,tp 1.04888
2025.02.27 14:00:00,2025-02-27,14,LONG,1070,0.01,1.04202,FXFREQ_EURUSD_RSI_BB_C,2025.02.27 20:07:40,2025-02-27,20,1071,1.03991,-2.11,1054.2,sl 1.03993
2025.02.28 01:00:00,2025-02-28,1,LONG,1072,0.01,1.03848,FXFREQ_EURUSD_RSI_BB_C,2025.02.28 06:37:38,2025-02-28,6,1073,1.03926,0.78,1054.98,tp 1.03926
