timestamp_broker	timestamp_local	run_id	account	symbol	magic	deal_ticket	position_id	entry_code	type_code	reason_code	direction	volume	price	profit	commission	swap	fee	order_ticket	comment
2016.08.02 08:00:00	2016.08.02 08:00:00	A1_XAU_H4_EPISODE_REPAIR_RULE_CLEAN_COMMON_RISK_TEN_YEAR	1025742	XAUUSD	932200	2	2	0	0	3	LONG	0.02	1358.80	0.00	0.00	0.00	0.0000000000000000	2	A1_M5_MOM_ROUTER_V1_
2016.08.05 12:30:30	2016.08.05 12:30:30	A1_XAU_H4_EPISODE_REPAIR_RULE_CLEAN_COMMON_RISK_TEN_YEAR	1025742	XAUUSD	932200	3	2	1	1	4	LONG	0.02	1346.43	-24.74	0.00	0.00	0.0000000000000000	3	sl 1346.48
2017.02.02 08:00:00	2017.02.02 08:00:00	A1_XAU_H4_EPISODE_REPAIR_RULE_CLEAN_COMMON_RISK_TEN_YEAR	1025742	XAUUSD	932200	4	4	0	0	3	LONG	0.01	1217.67	0.00	0.00	0.00	0.0000000000000000	4	A1_M5_MOM_ROUTER_V1_
2017.02.27 15:14:20	2017.02.27 15:14:20	A1_XAU_H4_EPISODE_REPAIR_RULE_CLEAN_COMMON_RISK_TEN_YEAR	1025742	XAUUSD	932200	5	4	1	1	5	LONG	0.01	1260.43	42.76	0.00	0.00	0.0000000000000000	5	tp 1260.41
2017.02.27 16:00:00	2017.02.27 16:00:00	A1_XAU_H4_EPISODE_REPAIR_RULE_CLEAN_COMMON_RISK_TEN_YEAR	1025742	XAUUSD	932200	6	6	0	0	3	LONG	0.01	1263.14	0.00	0.00	0.00	0.0000000000000000	6	A1_M5_MOM_ROUTER_V1_
2017.02.28 17:38:04	2017.02.28 17:38:04	A1_XAU_H4_EPISODE_REPAIR_RULE_CLEAN_COMMON_RISK_TEN_YEAR	1025742	XAUUSD	932200	7	6	1	1	4	LONG	0.01	1248.06	-15.08	0.00	0.00	0.0000000000000000	7	sl 1248.06
2017.03.21 16:00:00	2017.03.21 16:00:00	A1_XAU_H4_EPISODE_REPAIR_RULE_CLEAN_COMMON_RISK_TEN_YEAR	1025742	XAUUSD	932200	8	8	0	0	3	LONG	0.01	1244.31	0.00	0.00	0.00	0.0000000000000000	8	A1_M5_MOM_ROUTER_V1_
2017.04.11 18:12:21	2017.04.11 18:12:21	A1_XAU_H4_EPISODE_REPAIR_RULE_CLEAN_COMMON_RISK_TEN_YEAR	1025742	XAUUSD	932200	9	8	1	1	5	LONG	0.01	1273.88	29.57	0.00	0.00	0.0000000000000000	9	tp 1273.87
2017.05.26 08:00:00	2017.05.26 08:00:00	A1_XAU_H4_EPISODE_REPAIR_RULE_CLEAN_COMMON_RISK_TEN_YEAR	1025742	XAUUSD	932200	10	10	0	0	3	LONG	0.01	1261.53	0.00	0.00	0.00	0.0000000000000000	10	A1_M5_MOM_ROUTER_V1_
2017.06.06 06:19:36	2017.06.06 06:19:36	A1_XAU_H4_EPISODE_REPAIR_RULE_CLEAN_COMMON_RISK_TEN_YEAR	1025742	XAUUSD	932200	11	10	1	1	5	LONG	0.01	1288.40	26.87	0.00	0.00	0.0000000000000000	11	tp 1288.39
2017.08.01 16:00:00	2017.08.01 16:00:00	A1_XAU_H4_EPISODE_REPAIR_RULE_CLEAN_COMMON_RISK_TEN_YEAR	1025742	XAUUSD	932200	12	12	0	0	3	LONG	0.04	1271.86	0.00	0.00	0.00	0.0000000000000000	12	A1_M5_MOM_ROUTER_V1_
2017.08.02 02:23:04	2017.08.02 02:23:04	A1_XAU_H4_EPISODE_REPAIR_RULE_CLEAN_COMMON_RISK_TEN_YEAR	1025742	XAUUSD	932200	13	12	1	1	4	LONG	0.04	1265.94	-23.68	0.00	0.00	0.0000000000000000	13	sl 1265.94
