expert,broker,cost_model,symbol,trade_count,win_rate,profit_factor,total_pnl_usd,total_return_pct,avg_trade_R,median_trade_R,max_drawdown_usd,max_drawdown_pct,worst_month_usd,best_month_usd,losing_month_pct,max_consecutive_zero_trade_months,max_consecutive_losing_months,largest_single_trade_pct_of_pnl,top5_trades_pct_of_pnl,p95_to_best_pf_ratio,cell_id,time_window,tick_source,time_window_start,time_window_end
liquidity_sweep_continuation_v0,dukascopy,best_case,XAUUSD,1423,0.40196767392832045,0.9655954130533174,-1501.2605267853432,-15.012605267853433,-0.019494820809634633,-0.9535974986374222,3945.118412429747,32.014874552092145,-658.6450100326374,735.8622868817529,50.0,0,4,100.0,100.0,,7,2022-01-01T00:00:00+00:00 to 2024-12-31T23:59:59+00:00,dukascopy,2022-01-01T00:00:00+00:00,2024-12-31T23:59:59+00:00
