expert,broker,cost_model,symbol,trade_count,win_rate,profit_factor,total_pnl_usd,total_return_pct,avg_trade_R,median_trade_R,max_drawdown_usd,max_drawdown_pct,worst_month_usd,best_month_usd,losing_month_pct,max_consecutive_zero_trade_months,max_consecutive_losing_months,largest_single_trade_pct_of_pnl,top5_trades_pct_of_pnl,p95_to_best_pf_ratio,cell_id,time_window,tick_source,time_window_start,time_window_end
liquidity_sweep_continuation_v0,dukascopy,p95,XAUUSD,1423,0.40196767392832045,0.8612455153986104,-4720.770963228998,-47.207709632289976,-0.08686600473704471,-0.9390962048823003,5061.952167380783,49.25309614221451,-587.2031415567383,464.89299760868994,69.44444444444444,0,9,100.0,100.0,,9,2022-01-01T00:00:00+00:00 to 2024-12-31T23:59:59+00:00,dukascopy,2022-01-01T00:00:00+00:00,2024-12-31T23:59:59+00:00
