bar_start_utc,bar_end_utc,open,high,low,close,tick_volume,spread,real_volume,symbol,timeframe,source_terminal
2026-06-01 00:00:00,2026-06-01 04:00:00,1.16483,1.16533,1.16413,1.16436,9088,7,0,EURUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 04:00:00,2026-06-01 08:00:00,1.16435,1.16646,1.16431,1.16565,11077,7,0,EURUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 08:00:00,2026-06-01 12:00:00,1.16567,1.16603,1.16414,1.16459,11649,7,0,EURUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 12:00:00,2026-06-01 16:00:00,1.1646,1.16503,1.16066,1.16228,27181,7,0,EURUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 16:00:00,2026-06-01 20:00:00,1.1623,1.16376,1.16162,1.16314,13906,7,0,EURUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 20:00:00,2026-06-02 00:00:00,1.16313,1.1636,1.16257,1.16352,2931,7,0,EURUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-02 00:00:00,2026-06-02 04:00:00,1.16351,1.16367,1.16284,1.1634,7756,7,0,EURUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-02 04:00:00,2026-06-02 08:00:00,1.16339,1.1652,1.16339,1.16484,9614,7,0,EURUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-02 08:00:00,2026-06-02 12:00:00,1.16485,1.16526,1.16383,1.16492,10698,7,0,EURUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-02 12:00:00,2026-06-02 16:00:00,1.16493,1.16554,1.16352,1.16404,17501,7,0,EURUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-02 16:00:00,2026-06-02 20:00:00,1.16403,1.16409,1.16133,1.16321,9347,7,0,EURUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-02 20:00:00,2026-06-03 00:00:00,1.1632,1.16346,1.16195,1.1621,4621,7,0,EURUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-03 00:00:00,2026-06-03 04:00:00,1.16209,1.16333,1.16202,1.16272,8411,7,0,EURUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-03 04:00:00,2026-06-03 08:00:00,1.16274,1.16278,1.16121,1.1616,11342,7,0,EURUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-03 08:00:00,2026-06-03 12:00:00,1.16161,1.16228,1.16049,1.16176,13466,7,0,EURUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-03 12:00:00,2026-06-03 16:00:00,1.16177,1.16184,1.15946,1.16046,24207,7,0,EURUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-03 16:00:00,2026-06-03 20:00:00,1.16047,1.16048,1.15949,1.15978,11073,7,0,EURUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-03 20:00:00,2026-06-04 00:00:00,1.15979,1.16121,1.15943,1.16089,4608,7,0,EURUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-04 00:00:00,2026-06-04 04:00:00,1.1609,1.16124,1.16024,1.16058,9769,7,0,EURUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
