bar_start_utc,bar_end_utc,open,high,low,close,tick_volume,spread,real_volume,symbol,timeframe,source_terminal
2026-06-01 00:00:00,2026-06-01 04:00:00,159.357,159.493,159.357,159.475,9748,12,0,USDJPY,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 04:00:00,2026-06-01 08:00:00,159.476,159.495,159.404,159.462,7734,12,0,USDJPY,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 08:00:00,2026-06-01 12:00:00,159.461,159.489,159.435,159.484,6897,12,0,USDJPY,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 12:00:00,2026-06-01 16:00:00,159.483,159.758,159.431,159.655,19214,12,0,USDJPY,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 16:00:00,2026-06-01 20:00:00,159.654,159.757,159.565,159.689,12741,12,0,USDJPY,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 20:00:00,2026-06-02 00:00:00,159.688,159.7,159.568,159.642,4503,12,0,USDJPY,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-02 00:00:00,2026-06-02 04:00:00,159.641,159.719,159.633,159.714,8615,12,0,USDJPY,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-02 04:00:00,2026-06-02 08:00:00,159.715,159.741,159.685,159.689,7547,12,0,USDJPY,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-02 08:00:00,2026-06-02 12:00:00,159.688,159.748,159.65,159.74,6741,12,0,USDJPY,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-02 12:00:00,2026-06-02 16:00:00,159.739,159.897,159.731,159.873,10008,12,0,USDJPY,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-02 16:00:00,2026-06-02 20:00:00,159.872,159.983,159.862,159.923,6728,12,0,USDJPY,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-02 20:00:00,2026-06-03 00:00:00,159.924,159.993,159.832,159.976,4156,12,0,USDJPY,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-03 00:00:00,2026-06-03 04:00:00,159.977,159.981,159.812,159.882,8377,12,0,USDJPY,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-03 04:00:00,2026-06-03 08:00:00,159.883,159.991,159.544,159.696,11620,12,0,USDJPY,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-03 08:00:00,2026-06-03 12:00:00,159.694,159.878,159.367,159.833,13483,12,0,USDJPY,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-03 12:00:00,2026-06-03 16:00:00,159.834,159.999,159.8,159.965,14372,12,0,USDJPY,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-03 16:00:00,2026-06-03 20:00:00,159.966,160.074,159.947,160.07,10412,12,0,USDJPY,H4,C:\Program Files\MetaTrader 5\terminal64.exe
