bar_start_utc,bar_end_utc,open,high,low,close,tick_volume,spread,real_volume,symbol,timeframe,source_terminal
2026-06-01 00:00:00,2026-06-01 04:00:00,4539.45,4545.93,4509.71,4516.11,62513,50,0,XAUUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 04:00:00,2026-06-01 08:00:00,4515.98,4525.01,4492.25,4502.7,57395,50,0,XAUUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 08:00:00,2026-06-01 12:00:00,4502.71,4512.76,4489,4505.52,55816,50,0,XAUUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 12:00:00,2026-06-01 16:00:00,4505.66,4510.14,4447.46,4473.99,121816,50,0,XAUUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 16:00:00,2026-06-01 20:00:00,4473.95,4495.3,4462.8,4480.93,55807,50,0,XAUUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 20:00:00,2026-06-02 00:00:00,4481.06,4488.16,4479.13,4484.3,17903,50,0,XAUUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-02 00:00:00,2026-06-02 04:00:00,4484.29,4499.3,4462.7,4499.04,73186,50,0,XAUUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-02 04:00:00,2026-06-02 08:00:00,4498.98,4541.13,4497.48,4534.93,55814,50,0,XAUUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-02 08:00:00,2026-06-02 12:00:00,4534.79,4539.07,4521.23,4527.21,46188,50,0,XAUUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-02 12:00:00,2026-06-02 16:00:00,4527.3,4533.95,4489.89,4501.95,86033,50,0,XAUUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-02 16:00:00,2026-06-02 20:00:00,4501.93,4502.76,4478.64,4487.77,52586,50,0,XAUUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-02 20:00:00,2026-06-03 00:00:00,4487.79,4492.88,4462,4474.04,30824,50,0,XAUUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-03 00:00:00,2026-06-03 04:00:00,4474.02,4496.56,4463.24,4484.24,59037,50,0,XAUUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-03 04:00:00,2026-06-03 08:00:00,4484.28,4488.05,4452.69,4453.03,58323,50,0,XAUUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-03 08:00:00,2026-06-03 12:00:00,4453.14,4467.82,4438.74,4462.26,68120,50,0,XAUUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-03 12:00:00,2026-06-03 16:00:00,4462.25,4466.98,4426,4441.96,106399,50,0,XAUUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-03 16:00:00,2026-06-03 20:00:00,4441.99,4452.06,4433.48,4443.74,56541,50,0,XAUUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-03 20:00:00,2026-06-04 00:00:00,4443.82,4464.48,4423.63,4457.12,37272,50,0,XAUUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-04 00:00:00,2026-06-04 04:00:00,4457.14,4477.11,4442.98,4463.52,78736,50,0,XAUUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-04 04:00:00,2026-06-04 08:00:00,4463.68,4483.88,4459.15,4461.53,61241,50,0,XAUUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-04 08:00:00,2026-06-04 12:00:00,4461.51,4514.43,4458.25,4511.27,72199,50,0,XAUUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-04 12:00:00,2026-06-04 16:00:00,4511.12,4515.25,4457.04,4477.3,104145,50,0,XAUUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-04 16:00:00,2026-06-04 20:00:00,4477.3,4484.96,4472.48,4480.63,50356,50,0,XAUUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-04 20:00:00,2026-06-05 00:00:00,4480.62,4481.51,4460.27,4461.43,25940,50,0,XAUUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-05 00:00:00,2026-06-05 04:00:00,4461.51,4469.86,4435.1,4442.19,83978,50,0,XAUUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-05 04:00:00,2026-06-05 08:00:00,4442.2,4467.22,4428.45,4460.7,66854,50,0,XAUUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-05 08:00:00,2026-06-05 12:00:00,4460.68,4475.08,4458.31,4470.05,53796,50,0,XAUUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-05 12:00:00,2026-06-05 16:00:00,4469.97,4475.59,4333.79,4335.34,167656,50,0,XAUUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-05 16:00:00,2026-06-05 20:00:00,4335.36,4347.23,4313.7,4318.27,112364,50,0,XAUUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-05 20:00:00,2026-06-06 00:00:00,4318.47,4331.03,4311.46,4328.35,15376,50,0,XAUUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-07 20:00:00,2026-06-08 00:00:00,4329.4,4346.8,4310.1,4343.79,37451,50,0,XAUUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-08 00:00:00,2026-06-08 04:00:00,4343.77,4353.24,4299.7,4316.82,107112,50,0,XAUUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-08 04:00:00,2026-06-08 08:00:00,4316.91,4321.61,4268.34,4294.12,100285,50,0,XAUUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-08 08:00:00,2026-06-08 12:00:00,4294.11,4333.22,4272.83,4330.96,94693,50,0,XAUUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-08 12:00:00,2026-06-08 16:00:00,4330.93,4346.42,4314.64,4341.64,121932,50,0,XAUUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-08 16:00:00,2026-06-08 20:00:00,4341.6,4346.19,4323.1,4326.43,69034,50,0,XAUUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-08 20:00:00,2026-06-09 00:00:00,4326.38,4332.76,4312.74,4317.69,23249,50,0,XAUUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-09 00:00:00,2026-06-09 04:00:00,4317.62,4342.11,4314.86,4336.49,71667,50,0,XAUUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-09 04:00:00,2026-06-09 08:00:00,4336.49,4351.27,4322.16,4326.44,64949,50,0,XAUUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-09 08:00:00,2026-06-09 12:00:00,4326.45,4343.61,4320.89,4339.7,57525,50,0,XAUUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-09 12:00:00,2026-06-09 16:00:00,4339.72,4363.18,4262.98,4272.18,137888,50,0,XAUUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-09 16:00:00,2026-06-09 20:00:00,4272.23,4280.93,4236.34,4258.67,141226,50,0,XAUUSD,H4,C:\Program Files\MetaTrader 5\terminal64.exe
