attempt_no,policy_id,mechanic,raw_discovery_signal_count,raw_discovery_long_count,raw_discovery_short_count,parameters_json
121033,b1ae7aae70579ad2,FLOW_ALIGNED_BREAKOUT,469,195,274,"{""breakout_buffer_atr"":0.0,""channel_bars"":3,""flow_horizon"":3,""hold_hours"":4,""minimum_flow_bps"":0.0,""session"":""LONDON"",""stop_atr"":1.0,""target_r"":1.0}"
121034,1048eb0ba287a209,FLOW_ALIGNED_BREAKOUT,769,291,478,"{""breakout_buffer_atr"":0.1,""channel_bars"":3,""flow_horizon"":5,""hold_hours"":6,""minimum_flow_bps"":5.0,""session"":""BOTH"",""stop_atr"":0.6,""target_r"":2.0}"
121035,0761506b3cb21852,FLOW_ALIGNED_BREAKOUT,328,123,205,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""flow_horizon"":3,""hold_hours"":6,""minimum_flow_bps"":5.0,""session"":""NY"",""stop_atr"":1.0,""target_r"":1.25}"
121036,68165ccace6678e8,FLOW_ALIGNED_BREAKOUT,261,101,160,"{""breakout_buffer_atr"":0.05,""channel_bars"":12,""flow_horizon"":1,""hold_hours"":6,""minimum_flow_bps"":5.0,""session"":""BOTH"",""stop_atr"":1.25,""target_r"":2.0}"
121037,e10bd543c68c0abe,FLOW_ALIGNED_BREAKOUT,520,209,311,"{""breakout_buffer_atr"":0.05,""channel_bars"":6,""flow_horizon"":5,""hold_hours"":6,""minimum_flow_bps"":35.0,""session"":""BOTH"",""stop_atr"":0.8,""target_r"":2.0}"
121038,d11f362d2c69c0bd,FLOW_ALIGNED_BREAKOUT,240,92,148,"{""breakout_buffer_atr"":0.05,""channel_bars"":12,""flow_horizon"":3,""hold_hours"":4,""minimum_flow_bps"":5.0,""session"":""NY"",""stop_atr"":1.25,""target_r"":1.25}"
121039,df8b34f196158bc0,FLOW_ALIGNED_BREAKOUT,312,115,197,"{""breakout_buffer_atr"":0.1,""channel_bars"":6,""flow_horizon"":5,""hold_hours"":4,""minimum_flow_bps"":5.0,""session"":""NY"",""stop_atr"":0.6,""target_r"":2.0}"
121040,96d1cceeec459131,FLOW_ALIGNED_BREAKOUT,291,116,175,"{""breakout_buffer_atr"":0.1,""channel_bars"":6,""flow_horizon"":5,""hold_hours"":4,""minimum_flow_bps"":0.0,""session"":""LONDON"",""stop_atr"":1.0,""target_r"":1.0}"
121041,7dc63cf9af958647,FLOW_ALIGNED_BREAKOUT,322,124,198,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""flow_horizon"":5,""hold_hours"":6,""minimum_flow_bps"":20.0,""session"":""NY"",""stop_atr"":1.0,""target_r"":1.5}"
121042,27d0cb8a01e92ddf,FLOW_ALIGNED_BREAKOUT,679,261,418,"{""breakout_buffer_atr"":0.05,""channel_bars"":6,""flow_horizon"":5,""hold_hours"":8,""minimum_flow_bps"":0.0,""session"":""BOTH"",""stop_atr"":1.0,""target_r"":2.0}"
121043,2433c7d0e05a719e,FLOW_ALIGNED_BREAKOUT,386,138,248,"{""breakout_buffer_atr"":0.1,""channel_bars"":3,""flow_horizon"":5,""hold_hours"":2,""minimum_flow_bps"":10.0,""session"":""NY"",""stop_atr"":1.0,""target_r"":1.0}"
121044,f755a17098532daa,FLOW_ALIGNED_BREAKOUT,455,164,291,"{""breakout_buffer_atr"":0.05,""channel_bars"":3,""flow_horizon"":5,""hold_hours"":4,""minimum_flow_bps"":0.0,""session"":""NY"",""stop_atr"":0.6,""target_r"":1.5}"
121045,71d805be81cceb46,FLOW_ALIGNED_BREAKOUT,269,108,161,"{""breakout_buffer_atr"":0.1,""channel_bars"":6,""flow_horizon"":5,""hold_hours"":4,""minimum_flow_bps"":5.0,""session"":""LONDON"",""stop_atr"":0.8,""target_r"":2.0}"
121046,6862920dedff3cb6,FLOW_ALIGNED_BREAKOUT,360,157,203,"{""breakout_buffer_atr"":0.05,""channel_bars"":12,""flow_horizon"":3,""hold_hours"":4,""minimum_flow_bps"":20.0,""session"":""BOTH"",""stop_atr"":1.25,""target_r"":2.0}"
121047,1a96a34ffa41be59,FLOW_ALIGNED_BREAKOUT,346,126,220,"{""breakout_buffer_atr"":0.1,""channel_bars"":3,""flow_horizon"":3,""hold_hours"":4,""minimum_flow_bps"":5.0,""session"":""NY"",""stop_atr"":1.25,""target_r"":1.0}"
121048,2d8dbe3150cbed71,FLOW_ALIGNED_BREAKOUT,289,108,181,"{""breakout_buffer_atr"":0.0,""channel_bars"":12,""flow_horizon"":5,""hold_hours"":2,""minimum_flow_bps"":5.0,""session"":""NY"",""stop_atr"":0.8,""target_r"":1.25}"
121049,d59670a9a52eed57,FLOW_ALIGNED_BREAKOUT,266,100,166,"{""breakout_buffer_atr"":0.05,""channel_bars"":24,""flow_horizon"":5,""hold_hours"":2,""minimum_flow_bps"":20.0,""session"":""BOTH"",""stop_atr"":0.6,""target_r"":1.5}"
121050,b621203d1042f64c,FLOW_ALIGNED_BREAKOUT,352,157,195,"{""breakout_buffer_atr"":0.0,""channel_bars"":12,""flow_horizon"":3,""hold_hours"":2,""minimum_flow_bps"":35.0,""session"":""BOTH"",""stop_atr"":1.0,""target_r"":1.5}"
121051,ff2932c26ed41ede,FLOW_ALIGNED_BREAKOUT,261,101,160,"{""breakout_buffer_atr"":0.05,""channel_bars"":12,""flow_horizon"":1,""hold_hours"":2,""minimum_flow_bps"":5.0,""session"":""BOTH"",""stop_atr"":1.25,""target_r"":1.5}"
121052,0d204b6485b82305,FLOW_ALIGNED_BREAKOUT,589,227,362,"{""breakout_buffer_atr"":0.1,""channel_bars"":6,""flow_horizon"":3,""hold_hours"":6,""minimum_flow_bps"":0.0,""session"":""BOTH"",""stop_atr"":1.0,""target_r"":1.25}"
121053,39edf95f3b3bbffd,FLOW_ALIGNED_BREAKOUT,983,390,593,"{""breakout_buffer_atr"":0.0,""channel_bars"":3,""flow_horizon"":5,""hold_hours"":6,""minimum_flow_bps"":0.0,""session"":""BOTH"",""stop_atr"":0.6,""target_r"":1.25}"
121054,ce63c0b8a0d1006e,FLOW_ALIGNED_BREAKOUT,338,125,213,"{""breakout_buffer_atr"":0.05,""channel_bars"":6,""flow_horizon"":5,""hold_hours"":6,""minimum_flow_bps"":5.0,""session"":""NY"",""stop_atr"":0.8,""target_r"":1.0}"
121055,494c11871ef94aa4,FLOW_ALIGNED_BREAKOUT,446,179,267,"{""breakout_buffer_atr"":0.05,""channel_bars"":3,""flow_horizon"":5,""hold_hours"":2,""minimum_flow_bps"":0.0,""session"":""LONDON"",""stop_atr"":0.8,""target_r"":1.5}"
121056,7b56b320fad28b62,FLOW_ALIGNED_BREAKOUT,362,135,227,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""flow_horizon"":5,""hold_hours"":2,""minimum_flow_bps"":5.0,""session"":""NY"",""stop_atr"":0.6,""target_r"":1.25}"
121057,0e78201635a23ef7,FLOW_ALIGNED_BREAKOUT,426,155,271,"{""breakout_buffer_atr"":0.1,""channel_bars"":3,""flow_horizon"":1,""hold_hours"":2,""minimum_flow_bps"":5.0,""session"":""BOTH"",""stop_atr"":1.25,""target_r"":1.25}"
121058,51cdb7f5494867c9,FLOW_ALIGNED_BREAKOUT,318,126,192,"{""breakout_buffer_atr"":0.0,""channel_bars"":24,""flow_horizon"":3,""hold_hours"":2,""minimum_flow_bps"":5.0,""session"":""BOTH"",""stop_atr"":0.8,""target_r"":1.0}"
121059,4b2d9d693f1f3a91,FLOW_ALIGNED_BREAKOUT,713,277,436,"{""breakout_buffer_atr"":0.1,""channel_bars"":3,""flow_horizon"":3,""hold_hours"":6,""minimum_flow_bps"":5.0,""session"":""BOTH"",""stop_atr"":0.8,""target_r"":1.0}"
121060,3e5a20668580102f,FLOW_ALIGNED_BREAKOUT,279,103,176,"{""breakout_buffer_atr"":0.05,""channel_bars"":12,""flow_horizon"":1,""hold_hours"":6,""minimum_flow_bps"":0.0,""session"":""BOTH"",""stop_atr"":1.25,""target_r"":1.5}"
