month,baseline_pnl_usd,policy_pnl_usd,delta_pnl_usd
2021-01,67.87611894701776,58.62318714294526,-9.252931804072496
2021-02,62.03672887780734,53.28097442689276,-8.75575445091458
2021-03,94.67822274615365,113.68623256097516,19.008009814821506
2021-04,7.590409740535899,6.396142243117888,-1.1942674974180107
2021-05,-73.63630604840453,-86.44301139285997,-12.806705344455438
2021-06,86.23669696783519,83.57854790130617,-2.6581490665290204
2021-07,8.975429801516443,19.408519737953313,10.43308993643687
2021-08,-12.478159851701008,-7.7042231745466045,4.773936677154404
2021-09,-18.377151347229518,-30.628511391802373,-12.251360044572856
2021-10,4.110489534979237,8.794772376681317,4.68428284170208
2021-11,17.432302523553087,11.982476134664196,-5.449826388888891
2021-12,-4.043573870367798,17.19600436400456,21.239578234372356
2022-01,0.2805606951085098,0.2805606951085098,0.0
2022-02,-5.103627889992934,-10.207255779985868,-5.103627889992934
2022-03,-10.446538051053992,-24.84998834295906,-14.403450291905067
2022-04,-4.055526726346476,-4.055526726346476,0.0
2022-05,31.02276307319552,33.118562138543595,2.095799065348075
2022-06,18.904041413734447,5.9317884125948686,-12.972253001139578
2022-07,-62.70043321060184,-82.36332853726329,-19.66289532666145
2022-08,-8.187384286157682,-8.999361729143963,-0.8119774429862812
2022-09,14.708419001628876,14.708419001628876,0.0
2022-10,-10.637042716374847,-10.637042716374847,0.0
2022-11,16.10927878724398,12.130632953910645,-3.978645833333335
2022-12,5.99124172495544,5.99124172495544,0.0
2023-01,337.7745537788348,337.7745537788348,0.0
2023-02,-8.520511809994304,-26.435843950164514,-17.91533214017021
2023-03,-21.8448782346632,-18.796339486638562,3.0485387480246366
2023-04,2.0303298914237935,-7.979447213588841,-10.009777105012635
2023-05,-41.559705514945065,-49.70497882746961,-8.145273312524544
2023-06,-19.869335826171913,-29.30797034025644,-9.438634514084526
2023-07,-36.32793756504935,-33.882451453938245,2.4454861111111086
2023-08,-9.078618428659464,-5.04684759532613,4.031770833333334
2023-09,-25.220785918203305,-57.61197909593356,-32.39119317773026
2023-10,-56.343935663237914,-68.1141748975035,-11.770239234265588
2023-11,173.46934416658235,175.93424315368628,2.464898987103936
2023-12,231.28483673526412,244.56526274430027,13.280426009036148
2024-01,7.070335961541296,19.863810965575794,12.793475004034498
2024-02,65.4510608283727,60.25095941944004,-5.20010140893266
2024-03,547.8320385748456,552.4920139282641,4.659975353418531
2024-04,-41.41253758899259,-41.41253758899259,0.0
2024-05,-29.391219327050536,-1.8322892549953949,27.55893007205514
2024-06,26.975419754612975,26.975419754612975,0.0
2024-07,61.427664709889335,70.04785614693435,8.620191437045015
2024-08,-155.19921818693513,-155.19921818693513,0.0
2024-09,54.52508963060386,54.52508963060386,0.0
2024-10,226.6483040260763,226.6483040260763,0.0
2024-11,78.82320632459529,106.90395654697546,28.080750222380175
2024-12,0.6884506304342737,-15.414202357420482,-16.102652987854757
2025-01,211.1270346270463,220.54705060278525,9.420015975738949
2025-02,286.66347577521833,286.66347577521833,0.0
2025-03,505.6236918650641,505.6236918650641,0.0
2025-04,3.7611430764360616,7.134526337399572,3.373383260963511
2025-05,71.83657349264341,86.40506365202158,14.568490159378172
2025-06,-131.58082641323864,-131.58082641323864,0.0
2025-07,-63.458510980102744,-55.71378722926534,7.744723750837402
2025-08,89.08576468613006,84.07534620372671,-5.010418482403352
2025-09,413.982193692659,396.7382989718543,-17.24389472080469
2025-10,3.9624665488338824,0.6321989519310325,-3.33026759690285
2025-11,232.69661984048653,232.69661984048653,0.0
2025-12,156.5033340267852,156.5033340267852,0.0
2026-01,695.671714280377,695.671714280377,0.0
2026-02,-22.627864165908417,-22.627864165908417,0.0
2026-03,647.1820281728234,669.0596406588239,21.877612486000544
2026-04,61.09430237920253,61.09430237920253,0.0
2026-05,78.41234356714929,99.5256303225103,21.113286755361003
2026-06,210.2188588339967,210.2188588339967,0.0
