family,signal_time_utc,signal_complete_utc,entry_time_utc,state_latest_allowed_utc,side,atr,prior_day_atr,range_high,range_low,session_range,range_atr,daily_range_atr,body_fraction,close_location,matched_state_time_utc,direction,phase,shock,DXY_compressed,EURUSD_compressed,state_known_at_utc,state_known_lag_hours,neutral_owned,entry_bar_available,risk_eligible,entry_position,entry_price_decision_time,stop_price_decision_time,risk_distance,risk_pips,risk_points,window
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-02-11 11:45:00+00:00,2019-02-11 12:00:00+00:00,2019-02-11 12:00:00+00:00,2019-02-11 11:00:00+00:00,SHORT,0.0005131904450183339,0.005893477438615528,1.133,1.13164,0.0013600000000000279,2.6500883116626253,0.23076358807941982,0.4494382022471125,0.24719101123656056,2019-02-08 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-02-08 21:00:00+00:00,63.0,True,True,True,8208,1.13137,1.133,0.0016300000000000203,16.300000000000203,163.00000000000202,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-02-14 10:15:00+00:00,2019-02-14 10:30:00+00:00,2019-02-14 10:30:00+00:00,2019-02-14 09:00:00+00:00,SHORT,0.0008231715523697846,0.006306645383614541,1.129505,1.1271900000000001,0.002314999999999845,2.8122934925718885,0.36707312036514794,0.7727272727275021,0.053030303029969146,2019-02-13 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-02-13 21:00:00+00:00,13.5,True,True,True,9054,1.1270799999999999,1.129505,0.0024250000000001215,24.250000000001215,242.50000000001214,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-02-18 08:00:00+00:00,2019-02-18 08:15:00+00:00,2019-02-18 08:15:00+00:00,2019-02-18 07:00:00+00:00,SHORT,0.0005319850323454419,0.005946745593221982,1.1315650000000002,1.130175,0.0013900000000002244,2.6128554667636488,0.23374129231028937,0.7755905511811849,0.19685039370069654,2019-02-15 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-02-15 21:00:00+00:00,59.25,True,True,True,9603,1.12973,1.1315650000000002,0.001835000000000253,18.35000000000253,183.5000000000253,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-02-18 09:30:00+00:00,2019-02-18 09:45:00+00:00,2019-02-18 09:45:00+00:00,2019-02-18 08:00:00+00:00,LONG,0.0005954015190298885,0.005946745593221982,1.1315650000000002,1.130175,0.0013900000000002244,2.334559042215759,0.23374129231028937,0.7192307692306549,0.8807692307691402,2019-02-15 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-02-15 21:00:00+00:00,60.75,True,True,True,9621,1.13181,1.130175,0.001635000000000053,16.35000000000053,163.5000000000053,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-02-18 10:15:00+00:00,2019-02-18 10:30:00+00:00,2019-02-18 10:30:00+00:00,2019-02-18 09:00:00+00:00,LONG,0.0005715714786110091,0.005946745593221982,1.1315650000000002,1.130175,0.0013900000000002244,2.43189181408789,0.23374129231028937,0.9099099099100973,0.9189189189187675,2019-02-15 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-02-15 21:00:00+00:00,61.5,True,True,True,9630,1.1322,1.130175,0.0020250000000001656,20.250000000001656,202.50000000001654,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-02-18 10:30:00+00:00,2019-02-18 10:45:00+00:00,2019-02-18 10:45:00+00:00,2019-02-18 09:00:00+00:00,LONG,0.00059217351585307,0.005946745593221982,1.1315650000000002,1.130175,0.0013900000000002244,2.3472849811559473,0.23374129231028937,0.8081395348837239,0.9709302325582025,2019-02-15 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-02-15 21:00:00+00:00,61.75,True,True,True,9633,1.13288,1.130175,0.0027050000000001795,27.050000000001795,270.5000000000179,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-02-18 11:30:00+00:00,2019-02-18 11:45:00+00:00,2019-02-18 11:45:00+00:00,2019-02-18 10:00:00+00:00,LONG,0.0005264020925208377,0.005946745593221982,1.1315650000000002,1.130175,0.0013900000000002244,2.640567010939838,0.23374129231028937,0.8918918918912431,0.9729729729728108,2019-02-15 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-02-15 21:00:00+00:00,62.75,True,True,True,9645,1.13294,1.130175,0.0027650000000001285,27.650000000001285,276.50000000001285,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-02-18 11:45:00+00:00,2019-02-18 12:00:00+00:00,2019-02-18 12:00:00+00:00,2019-02-18 11:00:00+00:00,LONG,0.0005163019430550693,0.005946745593221982,1.1315650000000002,1.130175,0.0013900000000002244,2.6922230657806483,0.23374129231028937,0.4285714285712638,0.7402597402592459,2019-02-15 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-02-15 21:00:00+00:00,63.0,True,True,True,9648,1.13311,1.130175,0.002935000000000132,29.35000000000132,293.5000000000132,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-02-19 08:15:00+00:00,2019-02-19 08:30:00+00:00,2019-02-19 08:30:00+00:00,2019-02-19 07:00:00+00:00,LONG,0.0005672769266668489,0.00580840662227756,1.1305399999999999,1.129365,0.001174999999999926,2.0712987691988074,0.20229299985530141,0.793689320388201,0.878640776698891,2019-02-15 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-02-15 21:00:00+00:00,83.5,True,True,True,9894,1.13193,1.129365,0.0025650000000001505,25.650000000001505,256.500000000015,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-02-19 08:45:00+00:00,2019-02-19 09:00:00+00:00,2019-02-19 09:00:00+00:00,2019-02-19 08:00:00+00:00,LONG,0.0005965551051362333,0.00580840662227756,1.1305399999999999,1.129365,0.001174999999999926,1.9696420161077917,0.20229299985530141,0.46859903381622303,0.7632850241545676,2019-02-15 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-02-15 21:00:00+00:00,84.0,True,True,True,9900,1.13226,1.129365,0.002895000000000092,28.95000000000092,289.50000000000915,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-02-19 10:15:00+00:00,2019-02-19 10:30:00+00:00,2019-02-19 10:30:00+00:00,2019-02-19 09:00:00+00:00,LONG,0.0006748404895690068,0.00580840662227756,1.1305399999999999,1.129365,0.001174999999999926,1.741152195462295,0.20229299985530141,0.9000000000003454,0.9000000000003454,2019-02-15 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-02-15 21:00:00+00:00,85.5,True,True,True,9918,1.13098,1.129365,0.001615000000000144,16.15000000000144,161.5000000000144,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-02-19 11:15:00+00:00,2019-02-19 11:30:00+00:00,2019-02-19 11:30:00+00:00,2019-02-19 10:00:00+00:00,SHORT,0.0007882278015040541,0.00580840662227756,1.1305399999999999,1.129365,0.001174999999999926,1.4906858115862622,0.20229299985530141,0.9006622516556629,0.09271523178810025,2019-02-15 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-02-15 21:00:00+00:00,86.5,True,True,True,9930,1.12843,1.1305399999999999,0.0021099999999998342,21.099999999998342,210.9999999999834,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-02-20 08:00:00+00:00,2019-02-20 08:15:00+00:00,2019-02-20 08:15:00+00:00,2019-02-20 07:00:00+00:00,LONG,0.0005036175739948246,0.00597852043497203,1.134575,1.133155,0.0014199999999999768,2.8195997783321385,0.23751696016518178,0.40372670807466865,0.8198757763975892,2019-02-19 20:00:00+00:00,USD_DOWN,TRANSITION,False,False,False,2019-02-19 21:00:00+00:00,11.25,False,True,False,10179,1.13508,1.133155,0.0019250000000001766,19.250000000001766,192.50000000001765,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-02-20 08:30:00+00:00,2019-02-20 08:45:00+00:00,2019-02-20 08:45:00+00:00,2019-02-20 07:00:00+00:00,LONG,0.0005746498469649297,0.00597852043497203,1.134575,1.133155,0.0014199999999999768,2.471070004629511,0.23751696016518178,0.6256684491979841,0.887700534759324,2019-02-19 20:00:00+00:00,USD_DOWN,TRANSITION,False,False,False,2019-02-19 21:00:00+00:00,11.75,False,True,False,10185,1.13491,1.133155,0.001755000000000173,17.55000000000173,175.50000000001728,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-02-20 09:00:00+00:00,2019-02-20 09:15:00+00:00,2019-02-20 09:15:00+00:00,2019-02-20 08:00:00+00:00,LONG,0.0006075297149850987,0.00597852043497203,1.134575,1.133155,0.0014199999999999768,2.3373342323425383,0.23751696016518178,0.5194805194809314,0.9610389610392907,2019-02-19 20:00:00+00:00,USD_DOWN,TRANSITION,False,False,False,2019-02-19 21:00:00+00:00,12.25,False,True,False,10191,1.1349600000000002,1.133155,0.0018050000000002786,18.050000000002786,180.50000000002785,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-02-20 09:15:00+00:00,2019-02-20 09:30:00+00:00,2019-02-20 09:30:00+00:00,2019-02-20 08:00:00+00:00,LONG,0.0006316347353432883,0.00597852043497203,1.134575,1.133155,0.0014199999999999768,2.2481347534318528,0.23751696016518178,0.6719576719577863,0.6719576719577863,2019-02-19 20:00:00+00:00,USD_DOWN,TRANSITION,False,False,False,2019-02-19 21:00:00+00:00,12.5,False,True,False,10194,1.1356000000000002,1.133155,0.0024450000000002525,24.450000000002525,244.50000000002524,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-02-21 08:00:00+00:00,2019-02-21 08:15:00+00:00,2019-02-21 08:15:00+00:00,2019-02-21 07:00:00+00:00,LONG,0.0006123258184849099,0.005881483261045461,1.13398,1.1320299999999999,0.0019500000000001183,3.1845790935698948,0.33154901807091036,0.7607655502393584,0.7846889952153802,2019-02-21 07:00:00+00:00,USD_DOWN,ESTABLISHED,False,False,True,2019-02-21 08:00:00+00:00,0.25,False,True,False,10467,1.1344,1.1320299999999999,0.0023700000000002053,23.700000000002053,237.00000000002052,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-02-21 08:15:00+00:00,2019-02-21 08:30:00+00:00,2019-02-21 08:30:00+00:00,2019-02-21 07:00:00+00:00,LONG,0.0007125168314502489,0.005881483261045461,1.13398,1.1320299999999999,0.0019500000000001183,2.736777454128501,0.33154901807091036,0.859693877551118,0.859693877551118,2019-02-21 07:00:00+00:00,USD_DOWN,ESTABLISHED,False,False,True,2019-02-21 08:00:00+00:00,0.5,False,True,False,10470,1.13606,1.1320299999999999,0.0040300000000002,40.300000000002,403.00000000001995,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-02-21 08:45:00+00:00,2019-02-21 09:00:00+00:00,2019-02-21 09:00:00+00:00,2019-02-21 08:00:00+00:00,LONG,0.0007592619618116919,0.005881483261045461,1.13398,1.1320299999999999,0.0019500000000001183,2.5682835412262452,0.33154901807091036,0.40845070422521995,0.6549295774647117,2019-02-21 08:00:00+00:00,USD_DOWN,ESTABLISHED,True,False,True,2019-02-21 09:00:00+00:00,0.0,False,True,False,10476,1.1356700000000002,1.1320299999999999,0.0036400000000003097,36.4000000000031,364.0000000000309,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-02-21 10:45:00+00:00,2019-02-21 11:00:00+00:00,2019-02-21 11:00:00+00:00,2019-02-21 10:00:00+00:00,LONG,0.0008021734283592315,0.005881483261045461,1.13398,1.1320299999999999,0.0019500000000001183,2.4308957777230984,0.33154901807091036,0.8633093525183465,0.9424460431657204,2019-02-21 10:00:00+00:00,USD_DOWN,ESTABLISHED,False,True,True,2019-02-21 11:00:00+00:00,0.0,False,True,False,10500,1.1345100000000001,1.1320299999999999,0.0024800000000002598,24.800000000002598,248.00000000002595,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-02-21 11:00:00+00:00,2019-02-21 11:15:00+00:00,2019-02-21 11:15:00+00:00,2019-02-21 10:00:00+00:00,LONG,0.0007963038977621315,0.005881483261045461,1.13398,1.1320299999999999,0.0019500000000001183,2.4488138328598437,0.33154901807091036,0.458333333333359,0.8402777777776193,2019-02-21 10:00:00+00:00,USD_DOWN,ESTABLISHED,False,True,True,2019-02-21 11:00:00+00:00,0.25,False,True,False,10503,1.13484,1.1320299999999999,0.0028100000000002012,28.100000000002012,281.0000000000201,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-02-21 11:45:00+00:00,2019-02-21 12:00:00+00:00,2019-02-21 12:00:00+00:00,2019-02-21 11:00:00+00:00,LONG,0.0007918548335945422,0.005881483261045461,1.13398,1.1320299999999999,0.0019500000000001183,2.4625725793050948,0.33154901807091036,0.7238493723846278,0.9916317991631255,2019-02-21 11:00:00+00:00,USD_DOWN,ESTABLISHED,True,True,True,2019-02-21 12:00:00+00:00,0.0,False,True,False,10512,1.13507,1.1320299999999999,0.0030400000000001537,30.400000000001537,304.00000000001535,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-02-25 10:30:00+00:00,2019-02-25 10:45:00+00:00,2019-02-25 10:45:00+00:00,2019-02-25 09:00:00+00:00,LONG,0.0005368787438153745,0.005351338820888094,1.135895,1.134245,0.0016500000000001513,3.073319662973218,0.30833405531334335,0.6524064171125179,0.8181818181819909,2019-02-25 09:00:00+00:00,USD_DOWN,ESTABLISHED,False,True,True,2019-02-25 10:00:00+00:00,0.75,False,True,False,11073,1.1362,1.134245,0.001955000000000151,19.55000000000151,195.5000000000151,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-02-25 11:30:00+00:00,2019-02-25 11:45:00+00:00,2019-02-25 11:45:00+00:00,2019-02-25 10:00:00+00:00,LONG,0.0005240167847280048,0.005351338820888094,1.135895,1.134245,0.0016500000000001513,3.148754101181315,0.30833405531334335,0.42647058823546696,0.8676470588236447,2019-02-25 10:00:00+00:00,USD_DOWN,ESTABLISHED,False,True,True,2019-02-25 11:00:00+00:00,0.75,False,True,False,11085,1.13673,1.134245,0.0024850000000000705,24.850000000000705,248.50000000000702,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-02-26 09:30:00+00:00,2019-02-26 09:45:00+00:00,2019-02-26 09:45:00+00:00,2019-02-26 08:00:00+00:00,LONG,0.0004480841503974477,0.0051891003336817995,1.1359400000000002,1.134785,0.0011550000000002392,2.5776408270093056,0.2225819363143316,0.8787878787880725,0.886363636363881,2019-02-26 08:00:00+00:00,USD_DOWN,ESTABLISHED,False,True,True,2019-02-26 09:00:00+00:00,0.75,False,True,False,11349,1.13626,1.134785,0.001475000000000115,14.750000000001151,147.5000000000115,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-02-26 09:45:00+00:00,2019-02-26 10:00:00+00:00,2019-02-26 10:00:00+00:00,2019-02-26 09:00:00+00:00,LONG,0.0004700067110833328,0.0051891003336817995,1.1359400000000002,1.134785,0.0011550000000002392,2.4574117193732072,0.2225819363143316,0.7284768211919809,0.927152317880596,2019-02-26 09:00:00+00:00,USD_DOWN,ESTABLISHED,True,True,True,2019-02-26 10:00:00+00:00,0.0,False,True,False,11352,1.1368,1.134785,0.0020150000000001,20.150000000001,201.50000000000998,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-02-26 11:15:00+00:00,2019-02-26 11:30:00+00:00,2019-02-26 11:30:00+00:00,2019-02-26 10:00:00+00:00,LONG,0.000506982060795964,0.0051891003336817995,1.1359400000000002,1.134785,0.0011550000000002392,2.2781871180745217,0.2225819363143316,0.6714285714283902,0.7714285714283902,2019-02-26 10:00:00+00:00,USD_DOWN,ESTABLISHED,True,True,True,2019-02-26 11:00:00+00:00,0.5,False,True,False,11370,1.1363400000000001,1.134785,0.0015550000000001951,15.550000000001951,155.5000000000195,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-02-26 11:45:00+00:00,2019-02-26 12:00:00+00:00,2019-02-26 12:00:00+00:00,2019-02-26 11:00:00+00:00,LONG,0.0005065814707883562,0.0051891003336817995,1.1359400000000002,1.134785,0.0011550000000002392,2.2799886427010367,0.2225819363143316,0.385542168674499,0.8674698795177564,2019-02-26 11:00:00+00:00,USD_DOWN,ESTABLISHED,False,True,True,2019-02-26 12:00:00+00:00,0.0,False,True,False,11376,1.1365,1.134785,0.001715000000000133,17.15000000000133,171.5000000000133,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-02-27 08:00:00+00:00,2019-02-27 08:15:00+00:00,2019-02-27 08:15:00+00:00,2019-02-27 07:00:00+00:00,LONG,0.0004419240144560737,0.0052298788812759405,1.138375,1.1372550000000001,0.0011199999999997878,2.5343723431239633,0.21415409905755597,0.8253968253970659,0.9325396825397595,2019-02-27 07:00:00+00:00,USD_DOWN,ESTABLISHED,False,False,True,2019-02-27 08:00:00+00:00,0.25,False,True,False,11619,1.1389500000000001,1.1372550000000001,0.001695000000000002,16.95000000000002,169.5000000000002,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-02-27 08:15:00+00:00,2019-02-27 08:30:00+00:00,2019-02-27 08:30:00+00:00,2019-02-27 07:00:00+00:00,LONG,0.0004564294419949261,0.0052298788812759405,1.138375,1.1372550000000001,0.0011199999999997878,2.4538294355083217,0.21415409905755597,0.4263565891476658,0.7364341085274734,2019-02-27 07:00:00+00:00,USD_DOWN,ESTABLISHED,False,False,True,2019-02-27 08:00:00+00:00,0.5,False,True,False,11622,1.13921,1.1372550000000001,0.001954999999999929,19.54999999999929,195.4999999999929,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-02-27 09:45:00+00:00,2019-02-27 10:00:00+00:00,2019-02-27 10:00:00+00:00,2019-02-27 09:00:00+00:00,LONG,0.0005252288970377555,0.0052298788812759405,1.138375,1.1372550000000001,0.0011199999999997878,2.1324036173875593,0.21415409905755597,0.6685082872926659,0.8508287292817978,2019-02-27 09:00:00+00:00,USD_DOWN,ESTABLISHED,False,True,True,2019-02-27 10:00:00+00:00,0.0,False,True,False,11640,1.13957,1.1372550000000001,0.002314999999999845,23.14999999999845,231.49999999998448,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-02-27 11:00:00+00:00,2019-02-27 11:15:00+00:00,2019-02-27 11:15:00+00:00,2019-02-27 10:00:00+00:00,LONG,0.0005333231184696723,0.0052298788812759405,1.138375,1.1372550000000001,0.0011199999999997878,2.10004022179563,0.21415409905755597,0.8682634730540801,0.9820359281438591,2019-02-27 10:00:00+00:00,USD_DOWN,ESTABLISHED,False,True,True,2019-02-27 11:00:00+00:00,0.25,False,True,False,11655,1.14025,1.1372550000000001,0.002994999999999859,29.94999999999859,299.49999999998585,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-02-28 11:00:00+00:00,2019-02-28 11:15:00+00:00,2019-02-28 11:15:00+00:00,2019-02-28 10:00:00+00:00,LONG,0.0005991505316960169,0.005150958961184813,1.13839,1.13673,0.0016599999999999948,2.770589212866137,0.3222700884454659,0.9894366197182405,0.9964788732392571,2019-02-28 10:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,False,2019-02-28 11:00:00+00:00,0.25,True,True,True,11943,1.14161,1.13673,0.0048799999999999955,48.799999999999955,487.9999999999995,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-02-28 11:15:00+00:00,2019-02-28 11:30:00+00:00,2019-02-28 11:30:00+00:00,2019-02-28 10:00:00+00:00,LONG,0.0005927826365748736,0.005150958961184813,1.13839,1.13673,0.0016599999999999948,2.800351929320255,0.3222700884454659,0.3039215686272589,0.6960784313723057,2019-02-28 10:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,False,2019-02-28 11:00:00+00:00,0.5,True,True,True,11946,1.14176,1.13673,0.00503000000000009,50.3000000000009,503.000000000009,development_2019_2022
