family,signal_time_utc,signal_complete_utc,entry_time_utc,state_latest_allowed_utc,side,atr,prior_day_atr,range_high,range_low,session_range,range_atr,daily_range_atr,body_fraction,close_location,matched_state_time_utc,direction,phase,shock,DXY_compressed,EURUSD_compressed,state_known_at_utc,state_known_lag_hours,neutral_owned,entry_bar_available,risk_eligible,entry_position,entry_price_decision_time,stop_price_decision_time,risk_distance,risk_pips,risk_points,window
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-06-14 11:45:00+00:00,2019-06-14 12:00:00+00:00,2019-06-14 12:00:00+00:00,2019-06-14 11:00:00+00:00,SHORT,0.0006051252338848517,0.004882310829697783,1.1287449999999999,1.127055,0.0016899999999999693,2.7928103231628856,0.3461475639199688,0.5911949685536769,0.1698113207545062,2019-06-14 11:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,False,2019-06-14 12:00:00+00:00,0.0,True,True,True,33816,1.1258899999999998,1.1287449999999999,0.002855000000000052,28.55000000000052,285.5000000000052,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-06-19 09:15:00+00:00,2019-06-19 09:30:00+00:00,2019-06-19 09:30:00+00:00,2019-06-19 08:00:00+00:00,LONG,0.00038105271869938716,0.00490485200455537,1.120095,1.11893,0.0011650000000000826,3.0573197429911323,0.23751990863701727,0.568421052631825,0.94736842105273,2019-06-18 19:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,False,2019-06-18 20:00:00+00:00,13.5,True,True,True,34650,1.1202400000000001,1.11893,0.0013100000000001444,13.100000000001444,131.00000000001444,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-06-19 10:00:00+00:00,2019-06-19 10:15:00+00:00,2019-06-19 10:15:00+00:00,2019-06-19 09:00:00+00:00,LONG,0.0003973406789295154,0.00490485200455537,1.120095,1.11893,0.0011650000000000826,2.931992775415635,0.23751990863701727,0.6956521739128196,0.9565217391307705,2019-06-18 19:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,False,2019-06-18 20:00:00+00:00,14.25,True,True,True,34659,1.1205800000000001,1.11893,0.0016500000000001513,16.500000000001513,165.00000000001512,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-06-24 08:15:00+00:00,2019-06-24 08:30:00+00:00,2019-06-24 08:30:00+00:00,2019-06-24 07:00:00+00:00,LONG,0.0006066354454325342,0.005294017547430903,1.1389550000000002,1.13726,0.001695000000000224,2.794099838316702,0.3201727203988545,0.9828767123286551,0.9897260273971931,2019-06-24 07:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,True,2019-06-24 08:00:00+00:00,0.5,True,True,True,35502,1.13947,1.13726,0.0022100000000000453,22.100000000000453,221.00000000000452,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-07-02 11:00:00+00:00,2019-07-02 11:15:00+00:00,2019-07-02 11:15:00+00:00,2019-07-02 10:00:00+00:00,LONG,0.0005958723281198159,0.005002785980136499,1.12995,1.12858,0.0013700000000000934,2.2991502295851176,0.27384741330923645,0.463917525773177,0.886597938144009,2019-07-02 10:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,False,2019-07-02 11:00:00+00:00,0.25,True,True,True,37263,1.13019,1.12858,0.0016100000000001113,16.100000000001113,161.0000000000111,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-07-18 11:45:00+00:00,2019-07-18 12:00:00+00:00,2019-07-18 12:00:00+00:00,2019-07-18 11:00:00+00:00,SHORT,0.0006479955258747478,0.004182625307588589,1.1244,1.12339,0.0010099999999999554,1.5586527370486507,0.24147513241683397,0.6086956521741649,0.2681159420285448,2019-07-18 11:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,False,2019-07-18 12:00:00+00:00,0.0,True,True,True,40728,1.1219299999999999,1.1244,0.0024700000000001943,24.700000000001943,247.0000000000194,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-07-23 08:30:00+00:00,2019-07-23 08:45:00+00:00,2019-07-23 08:45:00+00:00,2019-07-23 07:00:00+00:00,SHORT,0.0004039806398427947,0.00414708263249785,1.119595,1.1184150000000002,0.0011799999999997368,2.9209320537214922,0.2845373735147894,0.6526315789475948,0.3263157894733299,2019-07-23 07:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,True,2019-07-23 08:00:00+00:00,0.75,True,True,True,41553,1.1182299999999998,1.119595,0.0013650000000000606,13.650000000000606,136.50000000000605,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-07-23 09:00:00+00:00,2019-07-23 09:15:00+00:00,2019-07-23 09:15:00+00:00,2019-07-23 08:00:00+00:00,SHORT,0.0003846057557827973,0.00414708263249785,1.119595,1.1184150000000002,0.0011799999999997368,3.0680768091940136,0.2845373735147894,0.8636363636374188,0.0909090909087239,2019-07-23 08:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,True,2019-07-23 09:00:00+00:00,0.25,True,True,True,41559,1.11809,1.119595,0.0015049999999998676,15.049999999998676,150.49999999998676,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-07-23 09:45:00+00:00,2019-07-23 10:00:00+00:00,2019-07-23 10:00:00+00:00,2019-07-23 09:00:00+00:00,SHORT,0.00039869673668178895,0.00414708263249785,1.119595,1.1184150000000002,0.0011799999999997368,2.95964298534384,0.2845373735147894,0.8041237113402345,0.15463917525742044,2019-07-23 09:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-07-23 10:00:00+00:00,0.0,True,True,True,41568,1.1176899999999999,1.119595,0.0019050000000000455,19.050000000000455,190.50000000000455,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-07-23 10:00:00+00:00,2019-07-23 10:15:00+00:00,2019-07-23 10:15:00+00:00,2019-07-23 09:00:00+00:00,SHORT,0.0003884326840616378,0.00414708263249785,1.119595,1.1184150000000002,0.0011799999999997368,3.037849409738369,0.2845373735147894,0.3333333333342041,0.07843137254789274,2019-07-23 09:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-07-23 10:00:00+00:00,0.25,True,True,True,41571,1.1176,1.119595,0.001994999999999969,19.94999999999969,199.49999999999687,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-07-23 11:30:00+00:00,2019-07-23 11:45:00+00:00,2019-07-23 11:45:00+00:00,2019-07-23 10:00:00+00:00,SHORT,0.0003928755059173715,0.00414708263249785,1.119595,1.1184150000000002,0.0011799999999997368,3.0034959732203594,0.2845373735147894,0.5492957746472266,0.183098591549701,2019-07-23 10:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-07-23 11:00:00+00:00,0.75,True,True,True,41589,1.11814,1.119595,0.001454999999999984,14.54999999999984,145.4999999999984,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-07-23 11:45:00+00:00,2019-07-23 12:00:00+00:00,2019-07-23 12:00:00+00:00,2019-07-23 11:00:00+00:00,SHORT,0.0004373129697803997,0.00414708263249785,1.119595,1.1184150000000002,0.0011799999999997368,2.698296372486468,0.2845373735147894,0.8817733990148516,0.08374384236444365,2019-07-23 11:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-07-23 12:00:00+00:00,0.0,True,True,True,41592,1.11726,1.119595,0.002334999999999976,23.34999999999976,233.49999999999758,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-09-04 10:45:00+00:00,2019-09-04 11:00:00+00:00,2019-09-04 11:00:00+00:00,2019-09-04 10:00:00+00:00,LONG,0.0006653205722768749,0.004734115272948877,1.0994350000000002,1.0973700000000002,0.0020649999999999835,3.103766944907617,0.43619554677926053,0.3225806451615368,0.6666666666663483,2019-09-04 10:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-09-04 11:00:00+00:00,0.0,True,True,True,50508,1.1017400000000002,1.0973700000000002,0.004369999999999985,43.69999999999985,436.99999999999847,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-09-04 11:45:00+00:00,2019-09-04 12:00:00+00:00,2019-09-04 12:00:00+00:00,2019-09-04 11:00:00+00:00,LONG,0.0006570641364223327,0.004734115272948877,1.0994350000000002,1.0973700000000002,0.0020649999999999835,3.1427677840458026,0.43619554677926053,0.7151898734180488,0.9746835443041888,2019-09-04 11:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-09-04 12:00:00+00:00,0.0,True,True,True,50520,1.1015700000000002,1.0973700000000002,0.0041999999999999815,41.999999999999815,419.9999999999981,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-09-11 10:45:00+00:00,2019-09-11 11:00:00+00:00,2019-09-11 11:00:00+00:00,2019-09-11 10:00:00+00:00,SHORT,0.0004901233493062352,0.004549232875240513,1.104935,1.10341,0.0015249999999999986,3.1114616395211967,0.3352213530988724,0.9306930693069285,0.05940594059399846,2019-09-11 10:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-09-11 11:00:00+00:00,0.0,True,True,True,51948,1.10075,1.104935,0.004185000000000105,41.85000000000105,418.5000000000105,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-09-11 11:30:00+00:00,2019-09-11 11:45:00+00:00,2019-09-11 11:45:00+00:00,2019-09-11 10:00:00+00:00,SHORT,0.000483837827414624,0.004549232875240513,1.104935,1.10341,0.0015249999999999986,3.1518825391325853,0.3352213530988724,0.6545454545461739,0.1999999999998385,2019-09-11 10:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-09-11 11:00:00+00:00,0.75,True,True,True,51957,1.10039,1.104935,0.004545000000000021,45.45000000000021,454.5000000000021,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-09-11 11:45:00+00:00,2019-09-11 12:00:00+00:00,2019-09-11 12:00:00+00:00,2019-09-11 11:00:00+00:00,SHORT,0.0005064208397421446,0.004549232875240513,1.104935,1.10341,0.0015249999999999986,3.0113294720977244,0.3352213530988724,0.868750000000236,0.05624999999981959,2019-09-11 11:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-09-11 12:00:00+00:00,0.0,True,True,True,51960,1.0996899999999998,1.104935,0.005245000000000166,52.45000000000166,524.5000000000166,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-09-16 10:45:00+00:00,2019-09-16 11:00:00+00:00,2019-09-16 11:00:00+00:00,2019-09-16 10:00:00+00:00,SHORT,0.000619115054438274,0.005241986936426093,1.1082299999999998,1.1067,0.0015299999999998093,2.4712692560641822,0.29187405816828305,0.6015624999999404,0.007812500000395734,2019-09-16 10:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,False,2019-09-16 11:00:00+00:00,0.0,True,True,True,52812,1.10384,1.1082299999999998,0.004389999999999894,43.89999999999894,438.99999999998937,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-09-16 11:30:00+00:00,2019-09-16 11:45:00+00:00,2019-09-16 11:45:00+00:00,2019-09-16 10:00:00+00:00,SHORT,0.0006097816233968158,0.005241986936426093,1.1082299999999998,1.1067,0.0015299999999998093,2.509094963336015,0.29187405816828305,0.526717557251572,0.01526717557261742,2019-09-16 10:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,False,2019-09-16 11:00:00+00:00,0.75,True,True,True,52821,1.1034899999999999,1.1082299999999998,0.0047399999999999665,47.399999999999665,473.9999999999966,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-09-16 11:45:00+00:00,2019-09-16 12:00:00+00:00,2019-09-16 12:00:00+00:00,2019-09-16 11:00:00+00:00,SHORT,0.0006205115074399072,0.005241986936426093,1.1082299999999998,1.1067,0.0015299999999998093,2.465707697045378,0.29187405816828305,0.671052631578586,0.24342105263168273,2019-09-16 11:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-09-16 12:00:00+00:00,0.0,True,True,True,52824,1.10296,1.1082299999999998,0.005269999999999886,52.69999999999886,526.9999999999885,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-09-18 10:15:00+00:00,2019-09-18 10:30:00+00:00,2019-09-18 10:30:00+00:00,2019-09-18 09:00:00+00:00,SHORT,0.000550259620290872,0.005734468327836767,1.106865,1.10515,0.001714999999999911,3.116710615787775,0.2990687020930616,0.9900990099009248,0.009900990099075201,2019-09-18 09:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,False,2019-09-18 10:00:00+00:00,0.5,True,True,True,53382,1.10467,1.106865,0.002194999999999947,21.94999999999947,219.49999999999469,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-09-19 08:00:00+00:00,2019-09-19 08:15:00+00:00,2019-09-19 08:15:00+00:00,2019-09-19 07:00:00+00:00,LONG,0.0005956267039894413,0.005760577732991299,1.10527,1.1035,0.0017700000000000493,2.9716599140783755,0.3072608481373517,0.6531365313652774,0.6531365313652774,2019-09-19 07:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,True,2019-09-19 08:00:00+00:00,0.25,True,True,True,53643,1.10606,1.1035,0.0025600000000001177,25.600000000001177,256.00000000001177,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-09-19 08:45:00+00:00,2019-09-19 09:00:00+00:00,2019-09-19 09:00:00+00:00,2019-09-19 08:00:00+00:00,LONG,0.0005880436839157447,0.005760577732991299,1.10527,1.1035,0.0017700000000000493,3.009980463039301,0.3072608481373517,0.32926829268235885,0.8048780487803029,2019-09-19 08:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,True,2019-09-19 09:00:00+00:00,0.0,True,True,True,53652,1.1059700000000001,1.1035,0.0024700000000001943,24.700000000001943,247.0000000000194,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-09-19 09:30:00+00:00,2019-09-19 09:45:00+00:00,2019-09-19 09:45:00+00:00,2019-09-19 08:00:00+00:00,LONG,0.0006212088096074512,0.005760577732991299,1.10527,1.1035,0.0017700000000000493,2.849283481859396,0.3072608481373517,0.6629213483145815,0.893258426966072,2019-09-19 08:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,True,2019-09-19 09:00:00+00:00,0.75,True,True,True,53661,1.10673,1.1035,0.003230000000000066,32.30000000000066,323.0000000000066,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-09-19 10:30:00+00:00,2019-09-19 10:45:00+00:00,2019-09-19 10:45:00+00:00,2019-09-19 09:00:00+00:00,LONG,0.0006028881146188455,0.005760577732991299,1.10527,1.1035,0.0017700000000000493,2.935868127237951,0.3072608481373517,0.707692307693527,0.9384615384624424,2019-09-19 09:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,True,2019-09-19 10:00:00+00:00,0.75,True,True,True,53673,1.1064800000000001,1.1035,0.0029800000000002047,29.800000000002047,298.00000000002046,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-09-19 11:15:00+00:00,2019-09-19 11:30:00+00:00,2019-09-19 11:30:00+00:00,2019-09-19 10:00:00+00:00,LONG,0.0006227241938110902,0.005760577732991299,1.10527,1.1035,0.0017700000000000493,2.842349819697221,0.3072608481373517,0.9468599033819327,0.980676328502716,2019-09-19 10:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,True,2019-09-19 11:00:00+00:00,0.5,True,True,True,53682,1.1073000000000002,1.1035,0.0038000000000002476,38.00000000000247,380.0000000000247,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-09-26 11:15:00+00:00,2019-09-26 11:30:00+00:00,2019-09-26 11:30:00+00:00,2019-09-26 10:00:00+00:00,SHORT,0.000510454989506254,0.005567351663077523,1.09557,1.0940850000000002,0.0014849999999997365,2.9091693303578583,0.2667336446246432,0.7580645161289051,0.08064516129012618,2019-09-26 10:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,False,2019-09-26 11:00:00+00:00,0.5,True,True,True,55122,1.09318,1.09557,0.002389999999999892,23.899999999998922,238.9999999999892,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-09-26 11:30:00+00:00,2019-09-26 11:45:00+00:00,2019-09-26 11:45:00+00:00,2019-09-26 10:00:00+00:00,SHORT,0.0005200653473986649,0.005567351663077523,1.09557,1.0940850000000002,0.0014849999999997365,2.8554103968426583,0.2667336446246432,0.7209302325583797,0.2093023255817316,2019-09-26 10:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,False,2019-09-26 11:00:00+00:00,0.75,True,True,True,55125,1.09273,1.09557,0.0028399999999999537,28.399999999999537,283.99999999999534,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-09-30 11:45:00+00:00,2019-09-30 12:00:00+00:00,2019-09-30 12:00:00+00:00,2019-09-30 11:00:00+00:00,SHORT,0.0005382098227034921,0.005225917129657923,1.094795,1.0931,0.001695000000000002,3.1493293665392708,0.3243449825066309,0.4800000000001658,0.1466666666664377,2019-09-30 11:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,False,2019-09-30 12:00:00+00:00,0.0,True,True,True,55704,1.0908,1.094795,0.003994999999999971,39.949999999999704,399.49999999999704,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-10-17 11:15:00+00:00,2019-10-17 11:30:00+00:00,2019-10-17 11:30:00+00:00,2019-10-17 10:00:00+00:00,LONG,0.0010020543765167948,0.0048101233787991105,1.1086550000000002,1.106515,0.002140000000000253,2.135612647528201,0.4448950331362441,0.7797833935018004,0.8555956678700488,2019-10-17 10:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-10-17 11:00:00+00:00,0.5,True,True,True,59442,1.11227,1.106515,0.005755000000000177,57.550000000001766,575.5000000000176,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-10-23 09:30:00+00:00,2019-10-23 09:45:00+00:00,2019-10-23 09:45:00+00:00,2019-10-23 08:00:00+00:00,SHORT,0.0004443642492359742,0.004725407446831041,1.1128749999999998,1.1117949999999999,0.0010799999999999699,2.430438546433219,0.22855172006897329,0.827814569536192,0.15894039735113946,2019-10-23 08:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,True,2019-10-23 09:00:00+00:00,0.75,True,True,True,60573,1.1114,1.1128749999999998,0.001474999999999893,14.74999999999893,147.49999999998929,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-10-23 09:45:00+00:00,2019-10-23 10:00:00+00:00,2019-10-23 10:00:00+00:00,2019-10-23 09:00:00+00:00,SHORT,0.00046226680286198406,0.004725407446831041,1.1128749999999998,1.1117949999999999,0.0010799999999999699,2.3363131276429088,0.22855172006897329,0.3381294964028018,0.2374100719423656,2019-10-23 09:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,True,2019-10-23 10:00:00+00:00,0.0,True,True,True,60576,1.11116,1.1128749999999998,0.001714999999999911,17.14999999999911,171.4999999999911,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-11-22 10:45:00+00:00,2019-11-22 11:00:00+00:00,2019-11-22 11:00:00+00:00,2019-11-22 10:00:00+00:00,SHORT,0.0005606711585586144,0.003622109599385807,1.1072549999999999,1.1062699999999999,0.0009850000000000136,1.756823023556755,0.2719409705788687,0.9620253164554401,0.0,2019-11-22 10:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,False,2019-11-22 11:00:00+00:00,0.0,True,True,True,66912,1.10564,1.1072549999999999,0.001614999999999922,16.14999999999922,161.49999999999218,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-11-22 11:00:00+00:00,2019-11-22 11:15:00+00:00,2019-11-22 11:15:00+00:00,2019-11-22 10:00:00+00:00,SHORT,0.0005584803615187076,0.003622109599385807,1.1072549999999999,1.1062699999999999,0.0009850000000000136,1.763714658330056,0.2719409705788687,0.7924528301889638,0.2075471698110362,2019-11-22 10:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,False,2019-11-22 11:00:00+00:00,0.25,True,True,True,66915,1.10524,1.1072549999999999,0.002014999999999878,20.14999999999878,201.49999999998778,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-12-10 11:45:00+00:00,2019-12-10 12:00:00+00:00,2019-12-10 12:00:00+00:00,2019-12-10 11:00:00+00:00,LONG,0.00034732848771120675,0.003529104676100269,1.1072350000000002,1.10651,0.0007250000000000867,2.087361174367311,0.20543454120528556,0.6849315068496401,0.9315068493152185,2019-12-10 11:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-12-10 12:00:00+00:00,0.0,True,True,True,70380,1.10847,1.10651,0.0019599999999999618,19.599999999999618,195.99999999999616,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-12-11 10:15:00+00:00,2019-12-11 10:30:00+00:00,2019-12-11 10:30:00+00:00,2019-12-11 09:00:00+00:00,SHORT,0.0003344067363950327,0.00352595434209312,1.1090200000000001,1.108275,0.0007450000000002177,2.2278259344636933,0.21129031397438963,0.8527131782942988,0.07751937984546828,2019-12-11 09:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,True,2019-12-11 10:00:00+00:00,0.5,True,True,True,70650,1.10795,1.1090200000000001,0.0010700000000001264,10.700000000001264,107.00000000001263,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-12-13 08:45:00+00:00,2019-12-13 09:00:00+00:00,2019-12-13 09:00:00+00:00,2019-12-13 08:00:00+00:00,LONG,0.0006033014719088175,0.004226409611294573,1.11747,1.1162999999999998,0.0011700000000001154,1.9393289333412207,0.2768307162830197,0.33142857142847426,0.7885714285713025,2019-12-13 08:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-12-13 09:00:00+00:00,0.0,True,True,True,71208,1.11781,1.1162999999999998,0.0015100000000001224,15.100000000001224,151.00000000001222,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-12-13 09:30:00+00:00,2019-12-13 09:45:00+00:00,2019-12-13 09:45:00+00:00,2019-12-13 08:00:00+00:00,LONG,0.0006147060254313785,0.004226409611294573,1.11747,1.1162999999999998,0.0011700000000001154,1.9033488392749227,0.2768307162830197,0.9851851851850877,0.9925925925925438,2019-12-13 08:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-12-13 09:00:00+00:00,0.75,True,True,True,71217,1.11803,1.1162999999999998,0.0017300000000002314,17.300000000002314,173.00000000002314,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-12-27 09:45:00+00:00,2019-12-27 10:00:00+00:00,2019-12-27 10:00:00+00:00,2019-12-27 09:00:00+00:00,LONG,0.00042106235081911653,0.0036058341490332693,1.1129950000000002,1.1117599999999999,0.0012350000000003192,2.9330572956660776,0.3425005002882412,0.6734693877548431,0.9693877551022998,2019-12-27 09:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-12-27 10:00:00+00:00,0.0,True,True,True,73921,1.1139400000000002,1.1117599999999999,0.002180000000000293,21.800000000002928,218.00000000002927,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-12-27 10:00:00+00:00,2019-12-27 10:15:00+00:00,2019-12-27 10:15:00+00:00,2019-12-27 09:00:00+00:00,LONG,0.00042027218290346686,0.0036058341490332693,1.1129950000000002,1.1117599999999999,0.0012350000000003192,2.9385718356810417,0.3425005002882412,0.6341463414632033,0.9878048780481596,2019-12-27 09:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-12-27 10:00:00+00:00,0.25,True,True,True,73924,1.11419,1.1117599999999999,0.0024300000000001543,24.300000000001543,243.0000000000154,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2019-12-27 10:30:00+00:00,2019-12-27 10:45:00+00:00,2019-12-27 10:45:00+00:00,2019-12-27 09:00:00+00:00,LONG,0.00042995407607489836,0.0036058341490332693,1.1129950000000002,1.1117599999999999,0.0012350000000003192,2.872399795054347,0.3425005002882412,0.5000000000005046,0.7500000000002524,2019-12-27 09:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2019-12-27 10:00:00+00:00,0.75,True,True,True,73930,1.11406,1.1117599999999999,0.0023000000000001908,23.000000000001908,230.00000000001907,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2020-01-06 11:00:00+00:00,2020-01-06 11:15:00+00:00,2020-01-06 11:15:00+00:00,2020-01-06 10:00:00+00:00,LONG,0.0005100189597280236,0.003709387051971258,1.1166749999999999,1.1157249999999999,0.0009500000000000064,1.862675851318567,0.25610700277156395,0.7597765363132247,0.7709497206705934,2020-01-06 10:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-01-06 11:00:00+00:00,0.25,True,True,True,75376,1.12037,1.1157249999999999,0.004645000000000232,46.45000000000232,464.5000000000232,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2020-02-24 08:15:00+00:00,2020-02-24 08:30:00+00:00,2020-02-24 08:30:00+00:00,2020-02-24 07:00:00+00:00,LONG,0.0005332595322299899,0.004001328205748957,1.0820750000000001,1.08052,0.0015550000000001951,2.9160285114782307,0.38862095785245254,0.7943262411349662,0.9503546099290646,2020-02-24 07:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-02-24 08:00:00+00:00,0.5,True,True,True,85420,1.08287,1.08052,0.0023500000000000743,23.500000000000743,235.00000000000742,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2020-03-25 10:15:00+00:00,2020-03-25 10:30:00+00:00,2020-03-25 10:30:00+00:00,2020-03-25 09:00:00+00:00,LONG,0.0013639914209344134,0.014195598041047286,1.08406,1.0805699999999998,0.003490000000000215,2.558667119481853,0.24585086094356184,0.6000000000000593,0.8200000000000118,2020-03-25 09:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,True,2020-03-25 10:00:00+00:00,0.5,True,True,True,91791,1.08461,1.0805699999999998,0.004040000000000266,40.400000000002656,404.00000000002655,development_2019_2022
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER,2020-04-28 10:45:00+00:00,2020-04-28 11:00:00+00:00,2020-04-28 11:00:00+00:00,2020-04-28 10:00:00+00:00,LONG,0.000988594836295645,0.008212711040531232,1.08409,1.0809799999999998,0.003110000000000168,3.145879268046374,0.3786812886331625,0.6011235955053755,0.9157303370783756,2020-04-28 10:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,2020-04-28 11:00:00+00:00,0.0,True,True,True,98708,1.08833,1.0809799999999998,0.00735000000000019,73.50000000000189,735.0000000000189,development_2019_2022
