family,regime,signal_time_utc,entry_time_utc,side,window,risk_pips,status,exit_time_utc,entry_price,stop_price,target_price,exit_price,exit_reason,risk_distance,r,extra_half_pip_stress_r,fixed_0p01_lot_usd
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2019-09-26 11:15:00+00:00,2019-09-26 11:30:00+00:00,SHORT,development_2019_2022,23.89999999999892,CLOSED,2019-09-26 12:20:00+00:00,1.09318,1.09557,1.0895950000000003,1.09558,STOP,0.0023899999999998,-1.0041841004184764,-1.0251046025105284,-2.3999999999999577
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2019-09-30 11:45:00+00:00,2019-09-30 12:00:00+00:00,SHORT,development_2019_2022,39.9499999999997,CLOSED,2019-10-01 00:00:00+00:00,1.0908,1.094795,1.0848075000000001,1.08996,TIME_12H,0.0039949999999999,0.21026282853566283,0.1977471839799679,0.8399999999999519
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2019-10-17 11:15:00+00:00,2019-10-17 11:30:00+00:00,LONG,development_2019_2022,57.550000000001766,CLOSED,2019-10-17 23:30:00+00:00,1.11227,1.106515,1.1209025000000001,1.11238,TIME_12H,0.0057550000000001,0.01911381407468819,0.010425716767998505,0.10999999999983245
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2019-10-23 09:30:00+00:00,2019-10-23 09:45:00+00:00,SHORT,development_2019_2022,14.74999999999893,CLOSED,2019-10-23 18:20:00+00:00,1.1114,1.1128749999999998,1.1091875000000002,1.112885,STOP,0.0014749999999998,-1.0067796610170576,-1.040677966101808,-1.4849999999999586
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2019-12-10 11:45:00+00:00,2019-12-10 12:00:00+00:00,LONG,development_2019_2022,19.599999999999618,CLOSED,2019-12-11 00:00:00+00:00,1.10847,1.10651,1.11141,1.1092,TIME_12H,0.0019599999999999,0.37244897959180334,0.3469387755101694,0.7299999999998974
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2019-12-11 10:15:00+00:00,2019-12-11 10:30:00+00:00,SHORT,development_2019_2022,10.700000000001264,CLOSED,2019-12-11 13:50:00+00:00,1.10795,1.10902,1.106345,1.10903,STOP,0.0010700000000001,-1.009345794392401,-1.0560747663550134,-1.0799999999999699
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2019-12-13 08:45:00+00:00,2019-12-13 09:00:00+00:00,LONG,development_2019_2022,15.100000000001224,CLOSED,2019-12-13 14:10:00+00:00,1.11781,1.1162999999999998,1.1200750000000002,1.1162899999999998,STOP,0.0015100000000001,-1.0066225165563492,-1.0397350993378038,-1.5200000000001879
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2020-01-06 11:00:00+00:00,2020-01-06 11:15:00+00:00,LONG,development_2019_2022,46.45000000000232,CLOSED,2020-01-06 23:15:00+00:00,1.12037,1.115725,1.1273375000000003,1.11954,TIME_12H,0.0046450000000002,-0.1786867599569586,-0.18945102260496674,-0.8300000000001084
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2020-02-24 08:15:00+00:00,2020-02-24 08:30:00+00:00,LONG,development_2019_2022,23.500000000000743,CLOSED,2020-02-24 17:25:00+00:00,1.08287,1.08052,1.086395,1.086385,TARGET,0.00235,1.495744680851036,1.4744680851063552,3.514999999999935
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2020-03-25 10:15:00+00:00,2020-03-25 10:30:00+00:00,LONG,development_2019_2022,40.400000000002656,CLOSED,2020-03-25 10:50:00+00:00,1.08461,1.0805699999999998,1.0906700000000005,1.0805599999999997,STOP,0.0040400000000002,-1.002475247524785,-1.0148514851485466,-4.050000000000331
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2020-04-28 10:45:00+00:00,2020-04-28 11:00:00+00:00,LONG,development_2019_2022,73.50000000000189,CLOSED,2020-04-28 23:00:00+00:00,1.08833,1.0809799999999998,1.099355,1.08253,TIME_12H,0.0073500000000001,-0.7891156462584964,-0.7959183673469317,-5.800000000000027
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2020-05-05 10:45:00+00:00,2020-05-05 11:00:00+00:00,SHORT,development_2019_2022,77.3500000000027,CLOSED,2020-05-05 23:00:00+00:00,1.08377,1.0915050000000002,1.0721674999999995,1.08389,TIME_12H,0.0077350000000002,-0.015513897866854157,-0.021978021978036923,-0.12000000000012001
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2020-05-11 09:00:00+00:00,2020-05-11 09:15:00+00:00,SHORT,development_2019_2022,35.00000000000058,CLOSED,2020-05-11 21:15:00+00:00,1.0812199999999998,1.08472,1.0759699999999999,1.08074,TIME_12H,0.0035,0.13714285714280397,0.12285714285708968,0.4799999999998139
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2020-05-26 11:45:00+00:00,2020-05-26 12:00:00+00:00,LONG,development_2019_2022,64.5999999999991,CLOSED,2020-05-27 00:00:00+00:00,1.09793,1.0914700000000002,1.1076199999999998,1.09765,TIME_12H,0.0064599999999999,-0.04334365325078364,-0.05108359133127911,-0.280000000000058
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2020-05-27 11:00:00+00:00,2020-05-27 11:15:00+00:00,LONG,development_2019_2022,70.0500000000015,CLOSED,2020-05-27 23:15:00+00:00,1.10213,1.095125,1.1126375000000002,1.10143,TIME_12H,0.0070050000000001,-0.09992862241258173,-0.10706638115633609,-0.700000000000145
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2020-06-02 11:30:00+00:00,2020-06-02 11:45:00+00:00,LONG,development_2019_2022,52.30000000000068,CLOSED,2020-06-02 23:45:00+00:00,1.1167500000000001,1.11152,1.1245950000000002,1.11848,TIME_12H,0.00523,0.33078393881449086,0.32122370936898414,1.7299999999997873
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2020-07-06 08:30:00+00:00,2020-07-06 08:45:00+00:00,SHORT,development_2019_2022,19.35000000000242,CLOSED,2020-07-06 11:10:00+00:00,1.12834,1.130275,1.1254374999999996,1.130285,STOP,0.0019350000000002,-1.005167958656271,-1.031007751937922,-1.9450000000000855
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2020-07-06 11:00:00+00:00,2020-07-06 11:15:00+00:00,LONG,development_2019_2022,27.30000000000121,CLOSED,2020-07-06 23:15:00+00:00,1.13135,1.12862,1.1354450000000003,1.13122,TIME_12H,0.0027300000000001,-0.047619047619113834,-0.06593406593413148,-0.13000000000018552
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2020-08-24 11:00:00+00:00,2020-08-24 11:15:00+00:00,LONG,development_2019_2022,45.95000000000127,CLOSED,2020-08-24 15:25:00+00:00,1.1840700000000002,1.179475,1.1909625000000004,1.179465,STOP,0.0045950000000001,-1.0021762785636763,-1.0130576713819568,-4.605000000000192
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2020-09-28 11:45:00+00:00,2020-09-28 12:00:00+00:00,LONG,development_2019_2022,53.14999999999959,CLOSED,2020-09-29 00:00:00+00:00,1.16758,1.162265,1.1755525,1.1676799999999998,TIME_12H,0.0053149999999999,0.018814675446805047,0.009407337723380598,0.09999999999976694
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2020-10-05 09:45:00+00:00,2020-10-05 10:00:00+00:00,LONG,development_2019_2022,37.949999999999925,CLOSED,2020-10-05 22:00:00+00:00,1.17578,1.171985,1.1814725,1.17837,TIME_12H,0.0037949999999999,0.6824769433464923,0.6693017127799571,2.58999999999987
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2020-10-15 10:45:00+00:00,2020-10-15 11:00:00+00:00,SHORT,development_2019_2022,37.250000000002,CLOSED,2020-10-15 23:00:00+00:00,1.17176,1.175485,1.1661724999999996,1.1706500000000002,TIME_12H,0.0037250000000002,0.29798657718111754,0.284563758389172,1.1099999999997223
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2020-10-20 11:15:00+00:00,2020-10-20 11:30:00+00:00,LONG,development_2019_2022,53.45000000000155,CLOSED,2020-10-20 23:30:00+00:00,1.18134,1.175995,1.1893575000000003,1.18276,TIME_12H,0.0053450000000001,0.2656688493919458,0.256314312441525,1.4199999999999768
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2020-10-26 11:45:00+00:00,2020-10-26 12:00:00+00:00,SHORT,development_2019_2022,26.299999999999105,CLOSED,2020-10-27 00:00:00+00:00,1.18213,1.1847599999999998,1.178185,1.18106,TIME_12H,0.0026299999999999,0.4068441064638574,0.3878326996197502,1.0699999999999044
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2020-10-28 08:00:00+00:00,2020-10-28 08:15:00+00:00,SHORT,development_2019_2022,26.000000000001577,CLOSED,2020-10-28 12:40:00+00:00,1.1759199999999999,1.17852,1.1720199999999996,1.1720299999999997,TARGET,0.0026000000000001,1.4961538461538544,1.4769230769230859,3.890000000000171
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2020-12-07 10:30:00+00:00,2020-12-07 10:45:00+00:00,SHORT,development_2019_2022,29.400000000001647,CLOSED,2020-12-07 13:15:00+00:00,1.2103599999999999,1.2133,1.2059499999999996,1.21331,STOP,0.0029400000000001,-1.0034013605442618,-1.0204081632653497,-2.95000000000023
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2020-12-09 10:30:00+00:00,2020-12-09 10:45:00+00:00,SHORT,development_2019_2022,22.050000000000125,CLOSED,2020-12-09 15:05:00+00:00,1.21255,1.214755,1.2092425,1.2092525,TARGET,0.002205,1.4954648526076886,1.4727891156462374,3.2974999999999532
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2020-12-16 09:45:00+00:00,2020-12-16 10:00:00+00:00,LONG,development_2019_2022,53.50000000000188,CLOSED,2020-12-16 19:00:00+00:00,1.22069,1.21534,1.2287150000000002,1.21533,STOP,0.0053500000000001,-1.0018691588784918,-1.011214953271015,-5.360000000000031
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2020-12-28 08:30:00+00:00,2020-12-28 08:45:00+00:00,LONG,development_2019_2022,16.54999999999962,CLOSED,2020-12-28 10:15:00+00:00,1.22363,1.221975,1.2261125,1.221965,STOP,0.0016549999999999,-1.006042296072585,-1.0362537764351245,-1.6650000000000276
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2020-12-28 10:15:00+00:00,2020-12-28 10:30:00+00:00,SHORT,development_2019_2022,19.050000000000452,CLOSED,2020-12-28 14:30:00+00:00,1.2214099999999999,1.223315,1.2185525,1.223325,STOP,0.001905,-1.0052493438320793,-1.0314960629921843,-1.915000000000111
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2021-01-07 11:45:00+00:00,2021-01-07 12:00:00+00:00,SHORT,development_2019_2022,68.90000000000063,CLOSED,2021-01-08 00:00:00+00:00,1.2256799999999999,1.23257,1.215345,1.22665,TIME_12H,0.00689,-0.1407837445573494,-0.14804063860669628,-0.9700000000001374
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2021-01-20 10:45:00+00:00,2021-01-20 11:00:00+00:00,SHORT,development_2019_2022,36.84999999999938,CLOSED,2021-01-20 23:00:00+00:00,1.2121,1.215785,1.2065725,1.21124,TIME_12H,0.0036849999999999,0.23337856173673927,0.21981004070553128,0.8599999999998609
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2021-02-09 08:15:00+00:00,2021-02-09 08:30:00+00:00,SHORT,development_2019_2022,18.65000000000228,CLOSED,2021-02-09 08:40:00+00:00,1.2068299999999998,1.208695,1.2040324999999996,1.2087050000000001,STOP,0.0018650000000002,-1.0053619302949555,-1.0321715817694834,-1.875000000000293
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2021-02-09 11:30:00+00:00,2021-02-09 11:45:00+00:00,LONG,development_2019_2022,32.05000000000124,CLOSED,2021-02-09 23:45:00+00:00,1.21066,1.207455,1.2154675000000001,1.21172,TIME_12H,0.0032050000000001,0.33073322932911253,0.31513260530415205,1.0599999999998388
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2021-02-16 11:00:00+00:00,2021-02-16 11:15:00+00:00,LONG,development_2019_2022,39.40000000000055,CLOSED,2021-02-16 13:30:00+00:00,1.21679,1.21285,1.2227000000000001,1.21284,STOP,0.00394,-1.0025380710660203,-1.0152284263959697,-3.95000000000012
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2021-02-25 09:45:00+00:00,2021-02-25 10:00:00+00:00,LONG,development_2019_2022,52.74999999999918,CLOSED,2021-02-25 18:35:00+00:00,1.22205,1.2167750000000002,1.2299624999999998,1.216765,STOP,0.0052749999999999,-1.0018957345971724,-1.0113744075829545,-5.284999999999984
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2021-04-05 08:15:00+00:00,2021-04-05 08:30:00+00:00,LONG,development_2019_2022,15.500000000001624,CLOSED,2021-04-05 09:25:00+00:00,1.1756900000000001,1.17414,1.1780150000000003,1.17413,STOP,0.0015500000000001,-1.0064516129033079,-1.0387096774194349,-1.5600000000002279
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2021-07-13 10:00:00+00:00,2021-07-13 10:15:00+00:00,SHORT,development_2019_2022,25.55000000000307,CLOSED,2021-07-13 12:50:00+00:00,1.1839899999999999,1.1865450000000002,1.1801574999999995,1.1801674999999996,TARGET,0.0025550000000003,1.4960861056750823,1.4765166340508185,3.822500000000284
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2021-08-19 08:15:00+00:00,2021-08-19 08:30:00+00:00,LONG,development_2019_2022,25.400000000002088,CLOSED,2021-08-19 20:30:00+00:00,1.1694200000000001,1.16688,1.1732300000000004,1.1676499999999999,TIME_12H,0.0025400000000002,-0.6968503937008393,-0.7165354330709165,-1.7700000000002714
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2021-08-31 08:45:00+00:00,2021-08-31 09:00:00+00:00,SHORT,development_2019_2022,11.450000000001737,CLOSED,2021-08-31 10:20:00+00:00,1.18201,1.1831550000000002,1.1802924999999997,1.1831650000000002,STOP,0.0011450000000001,-1.0087336244542693,-1.0524017467250077,-1.1550000000002392
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2021-08-31 11:00:00+00:00,2021-08-31 11:15:00+00:00,LONG,development_2019_2022,17.049999999998455,CLOSED,2021-08-31 13:05:00+00:00,1.18404,1.182335,1.1865974999999997,1.1823249999999998,STOP,0.0017049999999998,-1.0058651026394922,-1.0351906158359767,-1.715000000000133
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2021-10-13 11:15:00+00:00,2021-10-13 11:30:00+00:00,LONG,development_2019_2022,16.35000000000053,CLOSED,2021-10-13 12:30:00+00:00,1.15619,1.154555,1.1586425,1.154545,STOP,0.001635,-1.006116207951143,-1.0366972477064946,-1.6450000000001186
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2021-12-13 08:45:00+00:00,2021-12-13 09:00:00+00:00,SHORT,development_2019_2022,23.6000000000014,CLOSED,2021-12-13 14:15:00+00:00,1.12741,1.1297700000000002,1.12387,1.1297800000000002,STOP,0.0023600000000001,-1.0042372881356376,-1.0254237288136028,-2.3700000000002053
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2021-12-14 11:15:00+00:00,2021-12-14 11:30:00+00:00,LONG,development_2019_2022,50.90000000000039,CLOSED,2021-12-14 16:20:00+00:00,1.13216,1.12707,1.1397950000000001,1.12706,STOP,0.00509,-1.0019646365422603,-1.0117878192534588,-5.1000000000001044
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2021-12-30 08:45:00+00:00,2021-12-30 09:00:00+00:00,SHORT,development_2019_2022,25.250000000001105,CLOSED,2021-12-30 12:00:00+00:00,1.1301599999999998,1.132685,1.1263724999999998,1.132695,STOP,0.0025250000000001,-1.003960396039634,-1.0237623762376529,-2.535000000000176
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2022-01-24 11:45:00+00:00,2022-01-24 12:00:00+00:00,SHORT,development_2019_2022,25.34999999999954,CLOSED,2022-01-24 17:55:00+00:00,1.1303999999999998,1.1329349999999998,1.1265975,1.1329449999999999,STOP,0.0025349999999999,-1.0039447731755897,-1.0236686390533025,-2.5450000000000195
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2022-01-25 10:45:00+00:00,2022-01-25 11:00:00+00:00,SHORT,development_2019_2022,35.70000000000073,CLOSED,2022-01-25 23:00:00+00:00,1.12801,1.13158,1.122655,1.13059,TIME_12H,0.00357,-0.7226890756302596,-0.736694677871156,-2.5800000000000267
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2022-02-21 08:45:00+00:00,2022-02-21 09:00:00+00:00,SHORT,development_2019_2022,22.64999999999961,CLOSED,2022-02-21 13:55:00+00:00,1.13563,1.137895,1.1322325,1.1322425,TARGET,0.0022649999999999,1.4955849889624842,1.4735099337748452,3.3874999999998767
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2022-02-24 09:30:00+00:00,2022-02-24 09:45:00+00:00,SHORT,development_2019_2022,27.44999999999997,CLOSED,2022-02-24 10:20:00+00:00,1.12283,1.125575,1.1187125000000002,1.1187225000000003,TARGET,0.0027449999999999,1.4963570127504038,1.47814207650268,4.107499999999709
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2022-03-07 10:00:00+00:00,2022-03-07 10:15:00+00:00,SHORT,development_2019_2022,58.750000000000746,CLOSED,2022-03-07 12:30:00+00:00,1.08392,1.089795,1.0751075,1.0898050000000001,STOP,0.005875,-1.0017021276595983,-1.0102127659574707,-5.88500000000014
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2022-03-17 08:00:00+00:00,2022-03-17 08:15:00+00:00,LONG,development_2019_2022,28.300000000001106,CLOSED,2022-03-17 15:40:00+00:00,1.10504,1.10221,1.109285,1.109275,TARGET,0.0028300000000001,1.4964664310953497,1.478798586572382,4.234999999999989
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2022-05-11 09:45:00+00:00,2022-05-11 10:00:00+00:00,LONG,development_2019_2022,26.80000000000016,CLOSED,2022-05-11 12:30:00+00:00,1.0564,1.05372,1.06042,1.05371,STOP,0.00268,-1.0037313432836124,-1.022388059701523,-2.690000000000081
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2022-05-17 10:15:00+00:00,2022-05-17 10:30:00+00:00,LONG,development_2019_2022,72.75000000000142,CLOSED,2022-05-17 22:30:00+00:00,1.05189,1.0446149999999998,1.0628025,1.05496,TIME_12H,0.0072750000000001,0.4219931271477476,0.4151202749140707,3.069999999999906
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2022-05-18 11:00:00+00:00,2022-05-18 11:15:00+00:00,SHORT,development_2019_2022,27.099999999999905,CLOSED,2022-05-18 13:45:00+00:00,1.05124,1.05395,1.0471750000000002,1.05396,STOP,0.0027099999999999,-1.0036900369004267,-1.0221402214022723,-2.7200000000000557
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2022-05-31 09:45:00+00:00,2022-05-31 10:00:00+00:00,SHORT,development_2019_2022,28.050000000001685,CLOSED,2022-05-31 12:55:00+00:00,1.07235,1.075155,1.0681424999999998,1.0681524999999998,TARGET,0.0028050000000001,1.4964349376113821,1.4786096256684238,4.197500000000076
N48_NEUTRAL_0608_UTC_RANGE_BREAKOUT_TRANSFER_FRESH_V1_1,NEUTRAL,2022-07-06 11:00:00+00:00,2022-07-06 11:15:00+00:00,SHORT,development_2019_2022,86.34999999999948,CLOSED,2022-07-06 23:15:00+00:00,1.0190299999999999,1.0276649999999998,1.0060775,1.01834,TIME_12H,0.0086349999999999,0.07990735379268853,0.07411696583669541,0.6899999999998574
