expert,broker,cost_model,symbol,trade_count,win_rate,profit_factor,total_pnl_usd,total_return_pct,avg_trade_R,median_trade_R,max_drawdown_usd,max_drawdown_pct,worst_month_usd,best_month_usd,losing_month_pct,max_consecutive_zero_trade_months,max_consecutive_losing_months,largest_single_trade_pct_of_pnl,top5_trades_pct_of_pnl,p95_to_best_pf_ratio,cell_id,time_window,tick_source,time_window_start,time_window_end
d1_w1_momentum_h4_pullback_v0,dukascopy,p95,XAUUSD,67,0.4626865671641791,1.4622608434971367,767.227348865692,7.672273488656919,0.22430894136395294,-0.6791634957443269,339.701426552876,3.16068273942021,-131.50247061042978,222.13981716330136,30.555555555555557,2,2,11.281507338370151,56.00693467738359,,9,2022-01-01T00:00:00+00:00 to 2024-12-31T23:59:59+00:00,dukascopy,2022-01-01T00:00:00+00:00,2024-12-31T23:59:59+00:00
