timestamp_broker	timestamp_local	run_id	account	symbol	magic	action	direction	lots	bid	ask	spread_points	entry_reference	sl	tp	stop_points	estimated_cost_r	retcode	retcode_description	order_ticket	deal_ticket	result_price	reason
2016.09.09 08:00:00	2016.09.09 08:00:00	A1_XAU_H4_EPISODE_REPAIR_RULE_CLEAN_COMMON_RISK_TEN_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1335.29	1335.61	32	1335.29	0.00	0.00	1722.00	0.0186	0		0	0	0.00	direction_mode_block	
2016.09.12 16:00:00	2016.09.12 16:00:00	A1_XAU_H4_EPISODE_REPAIR_RULE_CLEAN_COMMON_RISK_TEN_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1322.15	1322.44	29	1322.15	0.00	0.00	1731.00	0.0168	0		0	0	0.00	direction_mode_block	
2016.09.13 20:00:00	2016.09.13 20:00:00	A1_XAU_H4_EPISODE_REPAIR_RULE_CLEAN_COMMON_RISK_TEN_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1317.89	1318.15	26	1317.87	0.00	0.00	1234.00	0.0211	0		0	0	0.00	direction_mode_block	
2016.09.16 16:00:00	2016.09.16 16:00:00	A1_XAU_H4_EPISODE_REPAIR_RULE_CLEAN_COMMON_RISK_TEN_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1308.31	1308.67	36	1308.32	0.00	0.00	1963.00	0.0183	0		0	0	0.00	direction_mode_block	
2016.09.22 16:00:00	2016.09.22 16:00:00	A1_XAU_H4_EPISODE_REPAIR_RULE_CLEAN_COMMON_RISK_TEN_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	LONG	0.00	1342.59	1342.88	29	1342.70	0.00	0.00	3492.00	0.0083	0		0	0	0.00	regime_router_block_long_r1_uptrend_only_state_compression	
2016.09.27 16:00:00	2016.09.27 16:00:00	A1_XAU_H4_EPISODE_REPAIR_RULE_CLEAN_COMMON_RISK_TEN_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1326.84	1327.15	31	1326.85	0.00	0.00	1517.00	0.0204	0		0	0	0.00	direction_mode_block	
2016.09.28 08:00:00	2016.09.28 08:00:00	A1_XAU_H4_EPISODE_REPAIR_RULE_CLEAN_COMMON_RISK_TEN_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1323.03	1323.34	31	1323.06	0.00	0.00	1896.00	0.0164	0		0	0	0.00	direction_mode_block	
2016.09.28 16:00:00	2016.09.28 16:00:00	A1_XAU_H4_EPISODE_REPAIR_RULE_CLEAN_COMMON_RISK_TEN_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1321.34	1321.60	26	1321.42	0.00	0.00	2060.00	0.0126	0		0	0	0.00	direction_mode_block	
2016.09.29 16:00:00	2016.09.29 16:00:00	A1_XAU_H4_EPISODE_REPAIR_RULE_CLEAN_COMMON_RISK_TEN_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1317.73	1318.08	35	1317.73	0.00	0.00	2169.00	0.0161	0		0	0	0.00	direction_mode_block	
2016.10.03 16:00:00	2016.10.03 16:00:00	A1_XAU_H4_EPISODE_REPAIR_RULE_CLEAN_COMMON_RISK_TEN_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1311.59	1311.85	26	1311.59	0.00	0.00	1638.00	0.0159	0		0	0	0.00	direction_mode_block	
2016.10.04 08:00:00	2016.10.04 08:00:00	A1_XAU_H4_EPISODE_REPAIR_RULE_CLEAN_COMMON_RISK_TEN_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1308.00	1308.46	46	1308.02	0.00	0.00	1150.00	0.0400	0		0	0	0.00	direction_mode_block	
2016.10.07 16:00:00	2016.10.07 16:00:00	A1_XAU_H4_EPISODE_REPAIR_RULE_CLEAN_COMMON_RISK_TEN_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1246.15	1246.42	27	1246.16	0.00	0.00	3089.00	0.0087	0		0	0	0.00	direction_mode_block	
2016.10.11 12:00:00	2016.10.11 12:00:00	A1_XAU_H4_EPISODE_REPAIR_RULE_CLEAN_COMMON_RISK_TEN_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1255.71	1255.95	24	1255.70	0.00	0.00	915.00	0.0262	0		0	0	0.00	direction_mode_block	
2016.10.11 20:00:00	2016.10.11 20:00:00	A1_XAU_H4_EPISODE_REPAIR_RULE_CLEAN_COMMON_RISK_TEN_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1253.36	1253.67	31	1253.35	0.00	0.00	1150.00	0.0270	0		0	0	0.00	direction_mode_block	
2016.10.18 04:00:00	2016.10.18 04:00:00	A1_XAU_H4_EPISODE_REPAIR_RULE_CLEAN_COMMON_RISK_TEN_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	LONG	0.00	1258.61	1258.97	36	1258.67	0.00	0.00	864.00	0.0417	0		0	0	0.00	regime_router_block_long_r1_uptrend_only_state_compression	
2016.10.19 12:00:00	2016.10.19 12:00:00	A1_XAU_H4_EPISODE_REPAIR_RULE_CLEAN_COMMON_RISK_TEN_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	LONG	0.00	1270.38	1270.64	26	1270.37	0.00	0.00	1996.00	0.0130	0		0	0	0.00	regime_router_block_long_r1_uptrend_only_state_compression	
2016.10.25 16:00:00	2016.10.25 16:00:00	A1_XAU_H4_EPISODE_REPAIR_RULE_CLEAN_COMMON_RISK_TEN_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	LONG	0.00	1272.86	1273.22	36	1272.77	0.00	0.00	1249.00	0.0288	0		0	0	0.00	regime_router_block_long_r1_uptrend_only_state_compression	
2016.11.01 12:00:00	2016.11.01 12:00:00	A1_XAU_H4_EPISODE_REPAIR_RULE_CLEAN_COMMON_RISK_TEN_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	LONG	0.00	1286.86	1287.17	31	1286.85	0.00	0.00	1574.00	0.0197	0		0	0	0.00	regime_router_block_long_r1_uptrend_only_state_compression	
2016.11.02 04:00:00	2016.11.02 04:00:00	A1_XAU_H4_EPISODE_REPAIR_RULE_CLEAN_COMMON_RISK_TEN_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	LONG	0.00	1292.60	1292.92	32	1292.60	0.00	0.00	2149.00	0.0149	0		0	0	0.00	regime_router_block_long_r1_uptrend_only_state_compression	
