timestamp_broker	timestamp_local	run_id	account	symbol	magic	deal_ticket	position_id	entry_code	type_code	reason_code	direction	volume	price	profit	commission	swap	fee	order_ticket	comment
2021.09.03 16:00:00	2021.09.03 16:00:00	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	2	2	0	0	3	LONG	0.01	1829.33	0.00	0.00	0.00	0.0000000000000000	2	A1_M5_MOM_ROUTER_V1_
2021.09.07 14:02:39	2021.09.07 14:02:39	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	3	2	1	1	4	LONG	0.01	1804.79	-24.54	0.00	0.00	0.0000000000000000	3	sl 1804.83
2021.11.08 04:00:00	2021.11.08 04:00:00	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	4	4	0	0	3	LONG	0.01	1820.07	0.00	0.00	0.00	0.0000000000000000	4	A1_M5_MOM_ROUTER_V1_
2021.11.08 16:00:00	2021.11.08 16:00:00	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	5	5	0	0	3	LONG	0.01	1824.11	0.00	0.00	0.00	0.0000000000000000	5	A1_M5_MOM_ROUTER_V1_
2021.11.09 16:00:00	2021.11.09 16:00:00	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	6	6	0	0	3	LONG	0.01	1828.47	0.00	0.00	0.00	0.0000000000000000	6	A1_M5_MOM_ROUTER_V1_
2021.11.09 20:00:00	2021.11.09 20:00:00	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	7	7	0	0	3	LONG	0.01	1832.35	0.00	0.00	0.00	0.0000000000000000	7	A1_M5_MOM_ROUTER_V1_
2021.11.10 13:31:16	2021.11.10 13:31:16	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	8	6	1	1	5	LONG	0.01	1860.39	31.92	0.00	0.00	0.0000000000000000	8	tp 1860.39
2021.11.10 16:00:00	2021.11.10 16:00:00	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	9	9	0	0	3	LONG	0.01	1855.03	0.00	0.00	0.00	0.0000000000000000	9	A1_M5_MOM_ROUTER_V1_
2021.11.16 07:56:43	2021.11.16 07:56:43	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	10	7	1	1	5	LONG	0.01	1872.04	39.69	0.00	0.00	0.0000000000000000	10	tp 1872.03
2021.11.22 13:33:30	2021.11.22 13:33:30	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	11	9	1	1	4	LONG	0.01	1812.55	-42.48	0.00	0.00	0.0000000000000000	11	sl 1812.56
2021.11.23 12:38:39	2021.11.23 12:38:39	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	12	4	1	1	4	LONG	0.01	1785.16	-34.91	0.00	0.00	0.0000000000000000	12	sl 1785.16
2021.11.23 12:38:39	2021.11.23 12:38:39	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	13	5	1	1	4	LONG	0.01	1785.14	-38.97	0.00	0.00	0.0000000000000000	13	sl 1785.15
2021.12.31 16:00:00	2021.12.31 16:00:00	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	14	14	0	0	3	LONG	0.01	1825.38	0.00	0.00	0.00	0.0000000000000000	14	A1_M5_MOM_ROUTER_V1_
2022.01.06 12:04:40	2022.01.06 12:04:40	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	15	14	1	1	4	LONG	0.01	1789.54	-35.84	0.00	0.00	0.0000000000000000	15	sl 1789.55
2022.01.19 16:00:00	2022.01.19 16:00:00	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	16	16	0	0	3	LONG	0.01	1840.24	0.00	0.00	0.00	0.0000000000000000	16	A1_M5_MOM_ROUTER_V1_
2022.01.19 20:00:00	2022.01.19 20:00:00	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	17	17	0	0	3	LONG	0.01	1842.66	0.00	0.00	0.00	0.0000000000000000	17	A1_M5_MOM_ROUTER_V1_
2022.01.25 16:00:00	2022.01.25 16:00:00	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	18	18	0	0	3	LONG	0.01	1849.45	0.00	0.00	0.00	0.0000000000000000	18	A1_M5_MOM_ROUTER_V1_
2022.01.26 16:12:37	2022.01.26 16:12:37	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	19	18	1	1	4	LONG	0.01	1829.76	-19.69	0.00	0.00	0.0000000000000000	19	sl 1829.77
2022.01.27 12:00:30	2022.01.27 12:00:30	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	20	17	1	1	4	LONG	0.01	1805.91	-36.75	0.00	0.00	0.0000000000000000	20	sl 1805.92
2022.01.27 12:00:31	2022.01.27 12:00:31	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	21	16	1	1	4	LONG	0.01	1805.86	-34.38	0.00	0.00	0.0000000000000000	21	sl 1805.86
2022.04.18 08:00:00	2022.04.18 08:00:00	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	22	22	0	0	3	LONG	0.01	1991.65	0.00	0.00	0.00	0.0000000000000000	22	A1_M5_MOM_ROUTER_V1_
2022.04.19 13:04:01	2022.04.19 13:04:01	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	23	22	1	1	4	LONG	0.01	1960.43	-31.22	0.00	0.00	0.0000000000000000	23	sl 1960.43
2022.11.24 04:00:00	2022.11.24 04:00:00	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	24	24	0	0	3	LONG	0.01	1755.77	0.00	0.00	0.00	0.0000000000000000	24	A1_M5_MOM_ROUTER_V1_
2022.11.24 12:00:00	2022.11.24 12:00:00	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	25	25	0	0	3	LONG	0.01	1757.46	0.00	0.00	0.00	0.0000000000000000	25	A1_M5_MOM_ROUTER_V1_
2022.11.30 20:00:00	2022.11.30 20:00:00	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	26	26	0	0	3	LONG	0.01	1769.94	0.00	0.00	0.00	0.0000000000000000	26	A1_M5_MOM_ROUTER_V1_
2022.12.01 12:00:00	2022.12.01 12:00:00	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	27	27	0	0	3	LONG	0.01	1784.92	0.00	0.00	0.00	0.0000000000000000	27	A1_M5_MOM_ROUTER_V1_
2022.12.01 16:00:00	2022.12.01 16:00:00	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	28	28	0	0	3	LONG	0.01	1802.45	0.00	0.00	0.00	0.0000000000000000	28	A1_M5_MOM_ROUTER_V1_
2022.12.05 04:00:00	2022.12.05 04:00:00	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	29	29	0	0	3	LONG	0.01	1808.84	0.00	0.00	0.00	0.0000000000000000	29	A1_M5_MOM_ROUTER_V1_
2022.12.05 14:01:28	2022.12.05 14:01:28	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	30	29	1	1	4	LONG	0.01	1778.51	-30.33	0.00	0.00	0.0000000000000000	30	sl 1778.51
2022.12.09 04:00:00	2022.12.09 04:00:00	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	31	31	0	0	3	LONG	0.01	1796.71	0.00	0.00	0.00	0.0000000000000000	31	A1_M5_MOM_ROUTER_V1_
2022.12.09 12:00:00	2022.12.09 12:00:00	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	32	32	0	0	3	LONG	0.01	1800.73	0.00	0.00	0.00	0.0000000000000000	32	A1_M5_MOM_ROUTER_V1_
2022.12.13 13:00:42	2022.12.13 13:00:42	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	33	24	1	1	5	LONG	0.01	1812.77	57.00	0.00	0.00	0.0000000000000000	33	tp 1812.77
2022.12.13 13:14:31	2022.12.13 13:14:31	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	34	25	1	1	5	LONG	0.01	1817.68	60.22	0.00	0.00	0.0000000000000000	34	tp 1817.68
2022.12.13 16:00:00	2022.12.13 16:00:00	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	35	35	0	0	3	LONG	0.01	1808.91	0.00	0.00	0.00	0.0000000000000000	35	A1_M5_MOM_ROUTER_V1_
2022.12.15 07:30:20	2022.12.15 07:30:20	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	36	35	1	1	4	LONG	0.01	1777.68	-31.23	0.00	0.00	0.0000000000000000	36	sl 1777.71
2022.12.19 08:00:00	2022.12.19 08:00:00	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	37	37	0	0	3	LONG	0.01	1797.01	0.00	0.00	0.00	0.0000000000000000	37	A1_M5_MOM_ROUTER_V1_
2022.12.20 08:00:00	2022.12.20 08:00:00	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	38	38	0	0	3	LONG	0.01	1803.28	0.00	0.00	0.00	0.0000000000000000	38	A1_M5_MOM_ROUTER_V1_
2022.12.20 16:00:00	2022.12.20 16:00:00	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	39	39	0	0	3	LONG	0.01	1818.15	0.00	0.00	0.00	0.0000000000000000	39	A1_M5_MOM_ROUTER_V1_
2022.12.27 12:00:00	2022.12.27 12:00:00	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	40	40	0	0	3	LONG	0.01	1809.02	0.00	0.00	0.00	0.0000000000000000	40	A1_M5_MOM_ROUTER_V1_
2022.12.27 14:35:31	2022.12.27 14:35:31	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	41	26	1	1	5	LONG	0.01	1830.47	60.53	0.00	0.00	0.0000000000000000	41	tp 1830.44
2022.12.27 16:00:00	2022.12.27 16:00:00	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	42	42	0	0	3	LONG	0.01	1820.87	0.00	0.00	0.00	0.0000000000000000	42	A1_M5_MOM_ROUTER_V1_
2023.01.03 02:22:36	2023.01.03 02:22:36	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	43	38	1	1	5	LONG	0.01	1842.19	38.91	0.00	0.00	0.0000000000000000	43	tp 1842.18
2023.01.03 02:22:38	2023.01.03 02:22:38	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	44	37	1	1	5	LONG	0.01	1842.37	45.36	0.00	0.00	0.0000000000000000	44	tp 1842.35
2023.01.03 04:00:00	2023.01.03 04:00:00	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	45	45	0	0	3	LONG	0.01	1840.51	0.00	0.00	0.00	0.0000000000000000	45	A1_M5_MOM_ROUTER_V1_
2023.01.03 06:22:27	2023.01.03 06:22:27	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	46	40	1	1	5	LONG	0.01	1844.50	35.48	0.00	0.00	0.0000000000000000	46	tp 1844.48
2023.01.03 20:00:00	2023.01.03 20:00:00	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	47	47	0	0	3	LONG	0.01	1838.19	0.00	0.00	0.00	0.0000000000000000	47	A1_M5_MOM_ROUTER_V1_
2023.01.04 06:26:27	2023.01.04 06:26:27	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	48	31	1	1	5	LONG	0.01	1852.38	55.67	0.00	0.00	0.0000000000000000	48	tp 1852.35
2023.01.04 07:23:05	2023.01.04 07:23:05	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	49	32	1	1	5	LONG	0.01	1864.43	63.70	0.00	0.00	0.0000000000000000	49	tp 1864.43
2023.01.04 08:00:00	2023.01.04 08:00:00	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	50	50	0	0	3	LONG	0.01	1860.08	0.00	0.00	0.00	0.0000000000000000	50	A1_M5_MOM_ROUTER_V1_
2023.01.04 16:00:00	2023.01.04 16:00:00	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	51	51	0	0	3	LONG	0.01	1858.63	0.00	0.00	0.00	0.0000000000000000	51	A1_M5_MOM_ROUTER_V1_
2023.01.09 00:45:28	2023.01.09 00:45:28	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	52	27	1	1	5	LONG	0.01	1874.02	89.10	0.00	0.00	0.0000000000000000	52	tp 1874.02
2023.01.09 04:00:00	2023.01.09 04:00:00	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	53	53	0	0	3	LONG	0.01	1877.01	0.00	0.00	0.00	0.0000000000000000	53	A1_M5_MOM_ROUTER_V1_
2023.01.09 06:18:30	2023.01.09 06:18:30	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	54	42	1	1	5	LONG	0.01	1880.19	59.32	0.00	0.00	0.0000000000000000	54	tp 1880.19
2023.01.11 08:00:00	2023.01.11 08:00:00	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	55	55	0	0	3	LONG	0.01	1884.08	0.00	0.00	0.00	0.0000000000000000	55	A1_M5_MOM_ROUTER_V1_
2023.01.11 15:17:38	2023.01.11 15:17:38	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	56	55	1	1	4	LONG	0.01	1867.84	-16.24	0.00	0.00	0.0000000000000000	56	sl 1867.84
2023.01.12 11:21:17	2023.01.12 11:21:17	BT_A1_XAU_ROUTER_V1_R1_LONG_BOX2_PREVHEALTH	1025742	XAUUSD	932200	57	39	1	1	5	LONG	0.01	1886.69	68.54	0.00	0.00	0.0000000000000000	57	tp 1886.69
