timestamp_broker	timestamp_local	run_id	account	symbol	magic	action	direction	position_ticket	volume	entry_price	current_price	current_sl	new_sl	tp	risk_points	unrealized_r	trigger_r	lock_r	retcode	reason
2021.11.10 14:48:27	2021.11.10 14:48:27	A1_XAU_H4_CLUSTER_HIGHWATER_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_TRIGGER_OPEN_OK	SHORT	9	0.03	0.00	1854.22	0.00	0.00	0.00	0.00	0.0000	5.00	2.00	10009	pass
2021.11.10 16:00:00	2021.11.10 16:00:00	A1_XAU_H4_CLUSTER_HIGHWATER_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_REBALANCE_OPEN_OK	SHORT	11	0.01	0.00	1854.91	0.00	0.00	0.00	0.00	0.0000	5.00	2.00	10009	pass
2021.11.11 07:48:39	2021.11.11 07:48:39	A1_XAU_H4_CLUSTER_HIGHWATER_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_RELEASE_CLOSE_OK	SHORT	11	0.01	1854.91	1862.07	0.00	0.00	0.00	0.00	0.0000	5.00	2.00	10009	pass
2021.11.11 07:48:39	2021.11.11 07:48:39	A1_XAU_H4_CLUSTER_HIGHWATER_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_RELEASE_CLOSE_OK	SHORT	9	0.03	1854.22	1862.07	0.00	0.00	0.00	0.00	0.0000	5.00	2.00	10009	pass
2021.11.15 06:16:38	2021.11.15 06:16:38	A1_XAU_H4_CLUSTER_HIGHWATER_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_TRIGGER_OPEN_OK	SHORT	14	0.04	0.00	1856.38	0.00	0.00	0.00	0.00	0.0000	5.00	2.00	10009	pass
2021.11.15 09:22:26	2021.11.15 09:22:26	A1_XAU_H4_CLUSTER_HIGHWATER_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_RELEASE_CLOSE_OK	SHORT	14	0.04	1856.38	1863.80	0.00	0.00	0.00	0.00	0.0000	5.00	2.00	10009	pass
2021.11.15 14:05:38	2021.11.15 14:05:38	A1_XAU_H4_CLUSTER_HIGHWATER_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_TRIGGER_OPEN_OK	SHORT	16	0.04	0.00	1858.45	0.00	0.00	0.00	0.00	0.0000	5.00	2.00	10009	pass
2021.11.15 17:58:34	2021.11.15 17:58:34	A1_XAU_H4_CLUSTER_HIGHWATER_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_RELEASE_CLOSE_OK	SHORT	16	0.04	1858.45	1865.64	0.00	0.00	0.00	0.00	0.0000	5.00	2.00	10009	pass
2021.11.16 12:59:18	2021.11.16 12:59:18	A1_XAU_H4_CLUSTER_HIGHWATER_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_TRIGGER_OPEN_OK	SHORT	19	0.03	0.00	1869.24	0.00	0.00	0.00	0.00	0.0000	5.00	2.00	10009	pass
2021.11.22 13:33:30	2021.11.22 13:33:30	A1_XAU_H4_CLUSTER_HIGHWATER_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_REBALANCE_CLOSE_OK	SHORT	19	0.01	1869.24	1812.60	0.00	0.00	0.00	0.00	0.0000	5.00	2.00	10009	pass
2021.11.23 12:38:39	2021.11.23 12:38:39	A1_XAU_H4_CLUSTER_HIGHWATER_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_REBALANCE_CLOSE_OK	SHORT	19	0.01	1869.24	1785.21	0.00	0.00	0.00	0.00	0.0000	5.00	2.00	10009	pass
2021.11.23 12:38:39	2021.11.23 12:38:39	A1_XAU_H4_CLUSTER_HIGHWATER_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_FLAT_CLOSE_OK	SHORT	19	0.01	1869.24	1785.19	0.00	0.00	0.00	0.00	0.0000	5.00	2.00	10009	pass
2022.01.26 13:22:20	2022.01.26 13:22:20	A1_XAU_H4_CLUSTER_HIGHWATER_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_TRIGGER_OPEN_OK	SHORT	31	0.03	0.00	1836.71	0.00	0.00	0.00	0.00	0.0000	5.00	2.00	10009	pass
2022.01.26 16:12:37	2022.01.26 16:12:37	A1_XAU_H4_CLUSTER_HIGHWATER_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_REBALANCE_CLOSE_OK	SHORT	31	0.01	1836.71	1829.81	0.00	0.00	0.00	0.00	0.0000	5.00	2.00	10009	pass
2022.01.27 12:00:30	2022.01.27 12:00:30	A1_XAU_H4_CLUSTER_HIGHWATER_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_REBALANCE_CLOSE_OK	SHORT	31	0.01	1836.71	1805.96	0.00	0.00	0.00	0.00	0.0000	5.00	2.00	10009	pass
2022.01.27 12:00:31	2022.01.27 12:00:31	A1_XAU_H4_CLUSTER_HIGHWATER_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_FLAT_CLOSE_OK	SHORT	31	0.01	1836.71	1805.91	0.00	0.00	0.00	0.00	0.0000	5.00	2.00	10009	pass
2022.12.02 12:30:20	2022.12.02 12:30:20	A1_XAU_H4_CLUSTER_HIGHWATER_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_TRIGGER_OPEN_OK	SHORT	45	0.05	0.00	1794.73	0.00	0.00	0.00	0.00	0.0000	5.00	2.00	10009	pass
2022.12.04 23:21:24	2022.12.04 23:21:24	A1_XAU_H4_CLUSTER_HIGHWATER_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_RELEASE_CLOSE_OK	SHORT	45	0.05	1794.73	1800.74	0.00	0.00	0.00	0.00	0.0000	5.00	2.00	10009	pass
2022.12.05 06:02:28	2022.12.05 06:02:28	A1_XAU_H4_CLUSTER_HIGHWATER_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_TRIGGER_OPEN_OK	SHORT	48	0.06	0.00	1801.92	0.00	0.00	0.00	0.00	0.0000	5.00	2.00	10009	pass
2022.12.05 14:01:28	2022.12.05 14:01:28	A1_XAU_H4_CLUSTER_HIGHWATER_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_REBALANCE_CLOSE_OK	SHORT	48	0.01	1801.92	1778.55	0.00	0.00	0.00	0.00	0.0000	5.00	2.00	10009	pass
2022.12.09 04:00:01	2022.12.09 04:00:01	A1_XAU_H4_CLUSTER_HIGHWATER_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_REBALANCE_OPEN_OK	SHORT	52	0.01	0.00	1796.56	0.00	0.00	0.00	0.00	0.0000	5.00	2.00	10009	pass
2022.12.09 12:00:00	2022.12.09 12:00:00	A1_XAU_H4_CLUSTER_HIGHWATER_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_REBALANCE_OPEN_OK	SHORT	54	0.01	0.00	1800.60	0.00	0.00	0.00	0.00	0.0000	5.00	2.00	10009	pass
2022.12.09 12:30:15	2022.12.09 12:30:15	A1_XAU_H4_CLUSTER_HIGHWATER_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_RELEASE_CLOSE_OK	SHORT	54	0.01	1800.60	1804.26	0.00	0.00	0.00	0.00	0.0000	5.00	2.00	10009	pass
2022.12.09 12:30:15	2022.12.09 12:30:15	A1_XAU_H4_CLUSTER_HIGHWATER_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	CLUSTER_HEDGE_RELEASE_CLOSE_OK	SHORT	52	0.01	1796.56	1804.26	0.00	0.00	0.00	0.00	0.0000	5.00	2.00	10009	pass
