specialist,symbol,signal_time_utc,entry_time_utc,exit_time_utc,side,entry_price,stop_price,target_price,exit_price,exit_reason,risk_distance,r,extra_half_pip_stress_r
r1_usd_trend_synchronization,USDJPY,2021-12-21 15:00:00+00:00,2021-12-21 16:00:00+00:00,2021-12-21 23:15:00+00:00,LONG,114.083,113.96253125,114.3239375,113.96153125,STOP,0.1204687500000031,-1.0083009079118213,-1.0498054474708345
r1_usd_trend_synchronization,USDJPY,2022-01-27 07:00:00+00:00,2022-01-27 08:00:00+00:00,2022-01-27 10:10:00+00:00,LONG,114.768,114.60029166666668,115.10341666666666,115.10241666666666,TARGET,0.16770833333332807,1.9940372670807398,1.9642236024844655
r1_usd_trend_synchronization,USDJPY,2022-01-27 10:00:00+00:00,2022-01-27 11:00:00+00:00,2022-01-28 05:00:00+00:00,LONG,115.159,114.981890625,115.51321875,115.407,TIME,0.17710937499999452,1.4002646669607306,1.3720335244816826
r1_usd_trend_synchronization,USDJPY,2022-02-02 12:00:00+00:00,2022-02-02 13:00:00+00:00,2022-02-02 13:40:00+00:00,SHORT,114.237,114.361921875,113.98715625000001,114.362921875,STOP,0.12492187499999399,-1.0080050031270273,-1.048030018761801
r1_usd_trend_synchronization,USDJPY,2022-03-11 16:00:00+00:00,2022-03-11 17:00:00+00:00,2022-03-13 21:00:00+00:00,LONG,117.092,116.92077604166667,117.43444791666667,117.35199999999999,TIME,0.17122395833333232,1.5184790874524274,1.4892775665398796
r1_usd_trend_synchronization,USDJPY,2022-03-14 02:00:00+00:00,2022-03-14 03:00:00+00:00,2022-03-14 04:55:00+00:00,LONG,117.83800000000001,117.63706250000001,118.23987500000001,117.63606250000001,STOP,0.2009375000000017,-1.0049766718506896,-1.0298600311041886
r1_usd_trend_synchronization,USDJPY,2022-03-28 05:00:00+00:00,2022-03-28 06:00:00+00:00,2022-03-28 07:55:00+00:00,LONG,123.238,122.929015625,123.85596875,123.85496875,TARGET,0.30898437499999803,1.9967635903919154,1.9805815423514601
r1_usd_trend_synchronization,USDJPY,2022-04-05 15:00:00+00:00,2022-04-05 16:00:00+00:00,2022-04-06 01:00:00+00:00,LONG,123.49600000000001,123.27665104166668,123.93469791666666,123.93369791666666,TARGET,0.21934895833332968,1.9954410542561611,1.9726463255371771
r1_usd_trend_synchronization,USDJPY,2022-04-06 00:00:00+00:00,2022-04-06 01:00:00+00:00,2022-04-06 09:10:00+00:00,LONG,123.837,123.61843229166668,124.27413541666667,123.61743229166667,STOP,0.2185677083333311,-1.004575241272481,-1.0274514476349261
r1_usd_trend_synchronization,USDJPY,2022-04-08 12:00:00+00:00,2022-04-08 13:00:00+00:00,2022-04-10 21:00:00+00:00,LONG,124.403,124.23302604166668,124.74294791666668,124.008,STOP,0.16997395833333445,-2.3238853991114286,-2.353301669986256
r1_usd_trend_synchronization,USDJPY,2022-04-18 16:00:00+00:00,2022-04-18 17:00:00+00:00,2022-04-19 00:50:00+00:00,LONG,126.968,126.77891145833334,127.34617708333334,127.34517708333334,TARGET,0.18908854166666805,1.9947114722490027,1.9682688334940104
r1_usd_trend_synchronization,USDJPY,2022-04-19 02:00:00+00:00,2022-04-19 03:00:00+00:00,2022-04-19 04:40:00+00:00,LONG,127.738,127.55523958333333,128.10352083333333,128.10252083333333,TARGET,0.18276041666666448,1.9945283556568882,1.9671701339412995
r1_usd_trend_synchronization,USDJPY,2022-05-09 06:00:00+00:00,2022-05-09 07:00:00+00:00,2022-05-09 11:35:00+00:00,LONG,131.28,131.013125,131.81375,131.012125,STOP,0.2668750000000042,-1.0037470725995294,-1.0224824355971873
r1_usd_trend_synchronization,USDJPY,2022-06-06 18:00:00+00:00,2022-06-06 19:00:00+00:00,2022-06-07 01:10:00+00:00,LONG,132.005,131.7625,132.48999999999998,132.48899999999998,TARGET,0.24249999999999589,1.995876288659747,1.9752577319587157
r1_usd_trend_synchronization,USDJPY,2022-06-13 00:00:00+00:00,2022-06-13 01:00:00+00:00,2022-06-13 06:05:00+00:00,LONG,134.96800000000002,134.6041979166667,135.69560416666667,134.6031979166667,STOP,0.3638020833333311,-1.0027487473156749,-1.0164924838940572
r1_usd_trend_synchronization,USDJPY,2022-06-14 18:00:00+00:00,2022-06-14 19:00:00+00:00,2022-06-15 00:50:00+00:00,LONG,135.26,134.87794270833334,136.02411458333333,134.87694270833333,STOP,0.38205729166666347,-1.0026174084929353,-1.0157044509576618
r1_usd_trend_synchronization,USDJPY,2022-07-11 11:00:00+00:00,2022-07-11 12:00:00+00:00,2022-07-12 01:45:00+00:00,LONG,137.352,137.04447395833333,137.96705208333333,137.04347395833332,STOP,0.30752604166666436,-1.0032517571344441,-1.0195105428063893
r1_usd_trend_synchronization,USDJPY,2022-08-01 09:00:00+00:00,2022-08-01 10:00:00+00:00,2022-08-01 11:45:00+00:00,SHORT,132.016,132.48415104166665,131.07969791666667,132.48515104166665,STOP,0.4681510416666631,-1.0021360627468432,-1.0128163764810592
r1_usd_trend_synchronization,USDJPY,2022-08-18 16:00:00+00:00,2022-08-18 17:00:00+00:00,2022-08-19 00:30:00+00:00,LONG,135.647,135.34288541666666,136.25522916666665,136.25422916666665,TARGET,0.3041145833333303,1.9967117657132913,1.9802705942798264
r1_usd_trend_synchronization,USDJPY,2022-08-19 00:00:00+00:00,2022-08-19 01:00:00+00:00,2022-08-19 10:50:00+00:00,LONG,136.28300000000002,136.00182812500003,136.84534375,136.84434375,TARGET,0.2811718749999977,1.996443456515686,1.97866073909418
r1_usd_trend_synchronization,USDJPY,2022-08-19 10:00:00+00:00,2022-08-19 11:00:00+00:00,2022-08-21 21:00:00+00:00,LONG,136.871,136.57659895833334,137.45980208333333,136.841,TIME,0.2944010416666609,-0.10190181335692756,-0.11888544891641485
r1_usd_trend_synchronization,USDJPY,2022-08-22 00:00:00+00:00,2022-08-22 01:00:00+00:00,2022-08-22 06:45:00+00:00,LONG,137.279,136.99597916666667,137.84504166666665,136.99497916666667,STOP,0.2830208333333302,-1.0035333087964637,-1.0211998527787973
r1_usd_trend_synchronization,USDJPY,2022-08-26 06:00:00+00:00,2022-08-26 07:00:00+00:00,2022-08-26 12:30:00+00:00,LONG,137.035,136.78651041666666,137.53197916666667,136.78551041666665,STOP,0.2484895833333341,-1.0040243135611342,-1.0241458813666255
r1_usd_trend_synchronization,USDJPY,2022-08-29 01:00:00+00:00,2022-08-29 02:00:00+00:00,2022-08-29 20:00:00+00:00,LONG,138.522,138.17262499999998,139.22074999999998,138.69299999999998,TIME,0.349374999999997,0.48944543828262965,0.4751341681574059
r1_usd_trend_synchronization,USDJPY,2022-09-07 11:00:00+00:00,2022-09-07 12:00:00+00:00,2022-09-07 14:30:00+00:00,LONG,144.967,144.53481250000002,145.831375,144.5338125,STOP,0.4321875000000016,-1.0023138105567626,-1.0138828633405659
r1_usd_trend_synchronization,USDJPY,2022-09-21 04:00:00+00:00,2022-09-21 05:00:00+00:00,2022-09-21 06:00:00+00:00,LONG,144.03,143.81,144.47,143.809,STOP,0.21999999999999947,-1.0045454545454735,-1.0272727272727462
r1_usd_trend_synchronization,USDJPY,2022-09-21 16:00:00+00:00,2022-09-21 17:00:00+00:00,2022-09-21 17:45:00+00:00,LONG,144.399,144.15530208333334,144.88639583333332,144.15430208333333,STOP,0.2436979166666668,-1.0041034409061753,-1.0246206454370579
r1_usd_trend_synchronization,USDJPY,2022-09-23 17:00:00+00:00,2022-09-23 18:00:00+00:00,2022-09-25 21:00:00+00:00,LONG,143.37800000000001,142.93789583333333,144.25820833333336,143.635,TIME,0.44010416666667196,0.5839526627218332,0.5725917159762712
r1_usd_trend_synchronization,USDJPY,2022-10-04 18:00:00+00:00,2022-10-04 19:00:00+00:00,2022-10-04 21:35:00+00:00,SHORT,143.947,144.19694791666666,143.44710416666666,144.19794791666666,STOP,0.2499479166666685,-1.00400083350695,-1.0240050010418529
r1_usd_trend_synchronization,USDJPY,2022-10-21 09:00:00+00:00,2022-10-21 10:00:00+00:00,2022-10-21 11:00:00+00:00,LONG,150.961,150.75769270833334,151.36761458333334,151.36661458333333,TARGET,0.2033072916666671,1.99508133726135,1.9704880235685103
r1_usd_trend_synchronization,USDJPY,2022-11-03 09:00:00+00:00,2022-11-03 10:00:00+00:00,2022-11-03 14:00:00+00:00,LONG,148.24,147.78796875,149.1440625,147.78696875,STOP,0.45203124999999267,-1.0022122364328057,-1.0132734185966497
r1_usd_trend_synchronization,USDJPY,2022-11-11 18:00:00+00:00,2022-11-11 19:00:00+00:00,2022-11-13 22:00:00+00:00,SHORT,138.594,139.35936458333333,137.06327083333332,139.191,TIME,0.7653645833333329,-0.7800204151071908,-0.7865532494045708
r1_usd_trend_synchronization,USDJPY,2022-11-24 01:00:00+00:00,2022-11-24 02:00:00+00:00,2022-11-24 08:05:00+00:00,SHORT,138.779,139.194703125,137.94759375,139.195703125,STOP,0.4157031249999976,-1.0024055628641242,-1.0144333771847407
r1_usd_trend_synchronization,USDJPY,2022-12-02 07:00:00+00:00,2022-12-02 08:00:00+00:00,2022-12-02 08:45:00+00:00,SHORT,134.64,135.06119791666666,133.79760416666664,133.79860416666665,TARGET,0.4211979166666765,1.9976258192159875,1.9857549152961163
r1_usd_trend_synchronization,USDJPY,2022-12-09 01:00:00+00:00,2022-12-09 02:00:00+00:00,2022-12-09 08:00:00+00:00,SHORT,136.099,136.43381770833332,135.42936458333332,136.43481770833333,STOP,0.3348177083333326,-1.0029866998522348,-1.0179201991133378
r1_usd_trend_synchronization,USDJPY,2023-01-12 01:00:00+00:00,2023-01-12 02:00:00+00:00,2023-01-12 09:35:00+00:00,SHORT,131.665,131.99958333333333,130.9958333333333,130.9968333333333,TARGET,0.3345833333333381,1.997011207970119,1.9820672478206796
r1_usd_trend_synchronization,USDJPY,2023-01-12 17:00:00+00:00,2023-01-12 18:00:00+00:00,2023-01-13 12:00:00+00:00,SHORT,129.19,129.76541666666665,128.03916666666666,128.685,TIME,0.5754166666666652,0.877624909485874,0.8689355539464099
r1_usd_trend_synchronization,USDJPY,2023-01-16 02:00:00+00:00,2023-01-16 03:00:00+00:00,2023-01-16 06:25:00+00:00,SHORT,127.365,127.82302083333333,126.44895833333334,127.82402083333334,STOP,0.45802083333332944,-1.0021833068001158,-1.0130998408005707
r1_usd_trend_synchronization,USDJPY,2023-02-06 15:00:00+00:00,2023-02-06 16:00:00+00:00,2023-02-07 00:25:00+00:00,LONG,132.851,132.41253645833334,133.72792708333333,132.41153645833333,STOP,0.4384635416666649,-1.0022806913345697,-1.0136841480073737
r1_usd_trend_synchronization,USDJPY,2023-02-15 06:00:00+00:00,2023-02-15 07:00:00+00:00,2023-02-15 15:00:00+00:00,LONG,133.324,132.89629166666668,134.17941666666667,134.17841666666666,TARGET,0.42770833333333425,1.9976619581100425,1.9859717486604567
r1_usd_trend_synchronization,USDJPY,2023-02-17 01:00:00+00:00,2023-02-17 02:00:00+00:00,2023-02-17 15:10:00+00:00,LONG,134.64000000000001,134.328046875,135.26390625000002,134.327046875,STOP,0.31195312500000555,-1.0032056098171849,-1.0192336589030848
r1_usd_trend_synchronization,USDJPY,2023-02-24 11:00:00+00:00,2023-02-24 12:00:00+00:00,2023-02-24 14:10:00+00:00,LONG,135.407,135.07075,136.0795,136.0785,TARGET,0.33624999999999794,1.9970260223047869,1.9821561338289504
r1_usd_trend_synchronization,USDJPY,2023-03-17 18:00:00+00:00,2023-03-17 19:00:00+00:00,2023-03-19 21:00:00+00:00,SHORT,131.662,132.07642708333333,130.83314583333333,131.913,TIME,0.414427083333336,-0.6056553977629836,-0.617720246323999
r1_usd_trend_synchronization,USDJPY,2023-05-16 15:00:00+00:00,2023-05-16 16:00:00+00:00,2023-05-16 17:20:00+00:00,LONG,136.622,136.4285625,137.00887500000005,136.4275625,STOP,0.19343750000001325,-1.0051696284329945,-1.0310177705977746
r1_usd_trend_synchronization,USDJPY,2023-05-17 05:00:00+00:00,2023-05-17 06:00:00+00:00,2023-05-17 12:40:00+00:00,LONG,136.798,136.58971875,137.21456250000003,137.21356250000002,TARGET,0.20828125000000863,1.995198799699945,1.971192798199571
r1_usd_trend_synchronization,USDJPY,2023-05-17 13:00:00+00:00,2023-05-17 14:00:00+00:00,2023-05-18 07:55:00+00:00,LONG,137.351,137.13115625,137.79068750000002,137.7896875,TARGET,0.2198437500000046,1.9954513148543243,1.9727078891258243
r1_usd_trend_synchronization,USDJPY,2023-05-18 14:00:00+00:00,2023-05-18 15:00:00+00:00,2023-05-18 16:05:00+00:00,LONG,138.625,138.37208333333334,139.13083333333333,138.37108333333333,STOP,0.25291666666666934,-1.003953871499174,-1.0237232289950553
r1_usd_trend_synchronization,USDJPY,2023-05-24 14:00:00+00:00,2023-05-24 15:00:00+00:00,2023-05-24 20:30:00+00:00,LONG,138.995,138.761328125,139.46234375,139.46134375,TARGET,0.23367187499999736,1.9957204948177791,1.9743229689067123
