specialist,symbol,signal_time_utc,entry_time_utc,exit_time_utc,side,entry_price,stop_price,target_price,exit_price,exit_reason,risk_distance,r,extra_half_pip_stress_r
r2_crossasset_compression_release,GBPUSD,2021-08-02 06:00:00+00:00,2021-08-02 07:00:00+00:00,2021-08-02 10:55:00+00:00,LONG,1.39161,1.38994375,1.3949425,1.38993375,STOP,0.0016662499999999802,-1.0060015003751333,-1.0360090022506026
r2_crossasset_compression_release,GBPUSD,2021-08-03 10:00:00+00:00,2021-08-03 11:00:00+00:00,2021-08-03 12:10:00+00:00,LONG,1.39357,1.3921897916666668,1.3963304166666666,1.3921797916666667,STOP,0.00138020833333329,-1.0072452830188419,-1.0434716981131826
r2_crossasset_compression_release,GBPUSD,2021-08-04 06:00:00+00:00,2021-08-04 07:00:00+00:00,2021-08-04 08:15:00+00:00,LONG,1.39426,1.39283,1.3971200000000001,1.39282,STOP,0.0014299999999999868,-1.0069930069930917,-1.041958041958127
r2_crossasset_compression_release,GBPUSD,2021-09-08 06:00:00+00:00,2021-09-08 07:00:00+00:00,2021-09-08 07:40:00+00:00,SHORT,1.3760999999999999,1.3775372916666666,1.3732254166666666,1.3775472916666667,STOP,0.0014372916666666458,-1.0069575300769262,-1.0417451804610405
r2_crossasset_compression_release,GBPUSD,2021-09-20 07:00:00+00:00,2021-09-20 08:00:00+00:00,2021-09-20 10:15:00+00:00,SHORT,1.3669499999999999,1.3686260416666667,1.3635979166666665,1.3686360416666667,STOP,0.001676041666666711,-1.0059664387819407,-1.0357986326912003
r2_crossasset_compression_release,GBPUSD,2021-10-08 05:00:00+00:00,2021-10-08 06:00:00+00:00,2021-10-08 09:15:00+00:00,SHORT,1.35965,1.3611189583333334,1.3567120833333333,1.3611289583333335,STOP,0.001468958333333344,-1.0068075450291436,-1.0408452701745128
r2_crossasset_compression_release,GBPUSD,2021-10-11 17:00:00+00:00,2021-10-11 18:00:00+00:00,2021-10-12 06:00:00+00:00,SHORT,1.36072,1.362419375,1.35732125,1.3606800000000001,TIME,0.001699375000000003,0.02353806546513741,-0.005884516366418256
r2_crossasset_compression_release,GBPUSD,2021-10-14 06:00:00+00:00,2021-10-14 07:00:00+00:00,2021-10-14 09:20:00+00:00,LONG,1.36883,1.3672039583333333,1.3720820833333331,1.372072083333333,TARGET,0.001626041666666624,1.9938500960921512,1.9631005765533933
r2_crossasset_compression_release,GBPUSD,2021-10-15 06:00:00+00:00,2021-10-15 07:00:00+00:00,2021-10-15 07:50:00+00:00,LONG,1.36991,1.3684877083333333,1.3727545833333332,1.3727445833333332,TARGET,0.0014222916666666863,1.9929690933058668,1.9578145598358219
r2_crossasset_compression_release,GBPUSD,2021-11-12 01:00:00+00:00,2021-11-12 02:00:00+00:00,2021-11-12 06:55:00+00:00,SHORT,1.33568,1.3373427083333334,1.3323545833333332,1.3373527083333334,STOP,0.001662708333333383,-1.0060142839243538,-1.036085703545954
r2_crossasset_compression_release,GBPUSD,2021-11-24 12:00:00+00:00,2021-11-24 13:00:00+00:00,2021-11-24 17:40:00+00:00,SHORT,1.3350499999999998,1.3365358333333333,1.332078333333333,1.332088333333333,TARGET,0.00148583333333339,1.9932697700504578,1.9596186203028427
r2_crossasset_compression_release,GBPUSD,2021-12-02 11:00:00+00:00,2021-12-02 12:00:00+00:00,2021-12-02 13:40:00+00:00,LONG,1.33295,1.3312064583333334,1.3364370833333334,1.3311964583333333,STOP,0.0017435416666667092,-1.0057354522643303,-1.0344127135858734
r2_crossasset_compression_release,GBPUSD,2021-12-10 10:00:00+00:00,2021-12-10 11:00:00+00:00,2021-12-10 11:20:00+00:00,SHORT,1.3190199999999999,1.320422083333333,1.3162158333333334,1.3204320833333332,STOP,0.0014020833333332945,-1.0071322436850065,-1.0427934621099704
r2_crossasset_compression_release,GBPUSD,2022-02-02 10:00:00+00:00,2022-02-02 11:00:00+00:00,2022-02-02 12:55:00+00:00,LONG,1.35512,1.3537872916666667,1.3577854166666667,1.3577754166666667,TARGET,0.001332708333333349,1.9924964827261873,1.9549788963575774
r2_crossasset_compression_release,GBPUSD,2022-03-23 08:00:00+00:00,2022-03-23 09:00:00+00:00,2022-03-23 09:20:00+00:00,SHORT,1.32225,1.3241195833333332,1.3185108333333333,1.3241295833333333,STOP,0.0018695833333333227,-1.0053487853800167,-1.03209271227995
r2_crossasset_compression_release,GBPUSD,2022-03-28 00:00:00+00:00,2022-03-28 01:00:00+00:00,2022-03-28 11:40:00+00:00,SHORT,1.31582,1.317653125,1.31215375,1.31216375,TARGET,0.0018331250000000003,1.9945448346402541,1.9672690078417543
r2_crossasset_compression_release,GBPUSD,2022-04-11 06:00:00+00:00,2022-04-11 07:00:00+00:00,2022-04-11 07:05:00+00:00,SHORT,1.2990599999999999,1.3006895833333332,1.2958008333333333,1.3006995833333332,STOP,0.0016295833333332492,-1.0061365379698977,-1.0368192278190427
r2_crossasset_compression_release,GBPUSD,2022-05-09 02:00:00+00:00,2022-05-09 03:00:00+00:00,2022-05-09 10:05:00+00:00,SHORT,1.22901,1.2320849999999999,1.2228599999999998,1.232095,STOP,0.0030750000000000313,-1.0032520325203165,-1.0195121951219424
r2_crossasset_compression_release,GBPUSD,2022-05-19 10:00:00+00:00,2022-05-19 11:00:00+00:00,2022-05-19 13:30:00+00:00,LONG,1.24255,1.24003375,1.2475825,1.2475725,TARGET,0.0025162500000000068,1.9960258320913726,1.976154992548402
r2_crossasset_compression_release,GBPUSD,2022-05-23 01:00:00+00:00,2022-05-23 02:00:00+00:00,2022-05-23 09:00:00+00:00,LONG,1.2534800000000001,1.2512829166666668,1.2578741666666668,1.2578641666666668,TARGET,0.002197083333333331,1.9954485112838862,1.9726910677033818
r2_crossasset_compression_release,GBPUSD,2022-05-26 10:00:00+00:00,2022-05-26 11:00:00+00:00,2022-05-26 11:40:00+00:00,LONG,1.26171,1.2592083333333335,1.2667133333333336,1.2591983333333334,STOP,0.00250166666666668,-1.0039973351099307,-1.0239840106595641
r2_crossasset_compression_release,GBPUSD,2022-05-27 00:00:00+00:00,2022-05-27 01:00:00+00:00,2022-05-27 09:30:00+00:00,LONG,1.26227,1.2600404166666666,1.2667291666666667,1.2600304166666665,STOP,0.002229583333333359,-1.0044851429640027,-1.0269108577836623
r2_crossasset_compression_release,GBPUSD,2022-06-08 08:00:00+00:00,2022-06-08 09:00:00+00:00,2022-06-08 11:05:00+00:00,SHORT,1.25212,1.2542464583333333,1.2478670833333332,1.2542564583333333,STOP,0.0021264583333333122,-1.004702655040711,-1.028215930244003
r2_crossasset_compression_release,GBPUSD,2022-06-10 09:00:00+00:00,2022-06-10 10:00:00+00:00,2022-06-10 12:30:00+00:00,SHORT,1.24549,1.247499375,1.24147125,1.24148125,TARGET,0.002009375000000017,1.995023328149231,1.970139968895732
r2_crossasset_compression_release,GBPUSD,2022-06-24 09:00:00+00:00,2022-06-24 10:00:00+00:00,2022-06-24 11:40:00+00:00,LONG,1.23007,1.2276870833333333,1.2348358333333334,1.2276770833333333,STOP,0.0023829166666666604,-1.0041965378563038,-1.0251792271376468
r2_crossasset_compression_release,GBPUSD,2022-06-27 07:00:00+00:00,2022-06-27 08:00:00+00:00,2022-06-27 09:20:00+00:00,LONG,1.2322300000000002,1.2296477083333335,1.2373945833333335,1.2296377083333334,STOP,0.002582291666666653,-1.0038725292456998,-1.0232351754740179
r2_crossasset_compression_release,GBPUSD,2022-07-11 06:00:00+00:00,2022-07-11 07:00:00+00:00,2022-07-11 12:30:00+00:00,SHORT,1.19719,1.20001125,1.1915475,1.1915575,TARGET,0.0028212499999999974,1.9964554718652847,1.9787328311918244
r2_crossasset_compression_release,GBPUSD,2022-07-25 09:00:00+00:00,2022-07-25 10:00:00+00:00,2022-07-25 22:00:00+00:00,LONG,1.20513,1.2021975,1.210995,1.2046999999999999,TIME,0.0029325000000000045,-0.146632566069958,-0.16368286445017963
r2_crossasset_compression_release,GBPUSD,2022-08-01 08:00:00+00:00,2022-08-01 09:00:00+00:00,2022-08-01 14:50:00+00:00,LONG,1.22312,1.2202245833333334,1.2289108333333334,1.2289008333333333,TARGET,0.002895416666666669,1.9965462656497366,1.9792775938984055
r2_crossasset_compression_release,GBPUSD,2022-08-18 06:00:00+00:00,2022-08-18 07:00:00+00:00,2022-08-18 07:30:00+00:00,SHORT,1.20024,1.2025602083333333,1.1955995833333333,1.2025702083333334,STOP,0.0023202083333332957,-1.004309957798382,-1.025859746790032
r2_crossasset_compression_release,GBPUSD,2022-08-19 09:00:00+00:00,2022-08-19 10:00:00+00:00,2022-08-19 11:35:00+00:00,SHORT,1.18701,1.1893189583333332,1.1823920833333332,1.1824020833333333,TARGET,0.0023089583333333144,1.995669042677963,1.9740142560678393
r2_crossasset_compression_release,GBPUSD,2022-08-22 07:00:00+00:00,2022-08-22 08:00:00+00:00,2022-08-22 08:55:00+00:00,SHORT,1.1794099999999998,1.1815014583333332,1.1752270833333331,1.1815114583333333,STOP,0.0020914583333333328,-1.0047813527244152,-1.0286881163462898
r2_crossasset_compression_release,GBPUSD,2022-08-23 06:00:00+00:00,2022-08-23 07:00:00+00:00,2022-08-23 07:20:00+00:00,SHORT,1.17276,1.1748858333333334,1.1685083333333333,1.1748958333333335,STOP,0.002125833333333336,-1.0047040376323537,-1.028224225793859
r2_crossasset_compression_release,GBPUSD,2022-08-24 10:00:00+00:00,2022-08-24 11:00:00+00:00,2022-08-24 14:45:00+00:00,SHORT,1.1775,1.1798725,1.172755,1.1798825000000002,STOP,0.0023725000000000365,-1.0042149631191315,-1.0252897787144948
r2_crossasset_compression_release,GBPUSD,2022-08-26 06:00:00+00:00,2022-08-26 07:00:00+00:00,2022-08-26 09:05:00+00:00,SHORT,1.17882,1.1808635416666666,1.1747329166666667,1.1808735416666667,STOP,0.002043541666666676,-1.0048934651850525,-1.0293607911102232
r2_crossasset_compression_release,GBPUSD,2022-08-31 07:00:00+00:00,2022-08-31 08:00:00+00:00,2022-08-31 20:00:00+00:00,SHORT,1.1640599999999999,1.1662779166666666,1.1596241666666665,1.16138,TIME,0.0022179166666667083,1.2083411609993207,1.185797482622466
r2_crossasset_compression_release,GBPUSD,2022-09-07 11:00:00+00:00,2022-09-07 12:00:00+00:00,2022-09-07 13:35:00+00:00,SHORT,1.14239,1.1448758333333333,1.1374183333333334,1.1448858333333334,STOP,0.002485833333333326,-1.0040227958431263,-1.0241367750586812
r2_crossasset_compression_release,GBPUSD,2022-09-15 05:00:00+00:00,2022-09-15 06:00:00+00:00,2022-09-15 07:25:00+00:00,SHORT,1.1510399999999998,1.1532687499999998,1.1465824999999998,1.15327875,STOP,0.002228749999999983,-1.0044868199663866,-1.026920919798131
r2_crossasset_compression_release,GBPUSD,2022-09-23 06:00:00+00:00,2022-09-23 07:00:00+00:00,2022-09-23 08:35:00+00:00,SHORT,1.12182,1.1251629166666668,1.1151341666666668,1.1151441666666668,TARGET,0.0033429166666666768,1.99700860027417,1.9820516016452283
r2_crossasset_compression_release,GBPUSD,2022-10-04 06:00:00+00:00,2022-10-04 07:00:00+00:00,2022-10-04 09:25:00+00:00,LONG,1.1370900000000002,1.133506041666667,1.1442579166666669,1.1334960416666668,STOP,0.00358395833333335,-1.0027902110096973,-1.0167412660582353
r2_crossasset_compression_release,GBPUSD,2022-10-10 08:00:00+00:00,2022-10-10 09:00:00+00:00,2022-10-10 09:00:00+00:00,SHORT,1.10538,1.1088620833333334,1.0984158333333334,1.1088720833333334,STOP,0.003482083333333339,-1.0028718439631608,-1.0172310637788842
r2_crossasset_compression_release,GBPUSD,2022-10-21 09:00:00+00:00,2022-10-21 10:00:00+00:00,2022-10-21 13:00:00+00:00,SHORT,1.11209,1.115519375,1.10523125,1.1155293750000002,STOP,0.003429375000000003,-1.0029159832331342,-1.0174958993986163
r2_crossasset_compression_release,GBPUSD,2022-11-11 07:00:00+00:00,2022-11-11 08:00:00+00:00,2022-11-11 18:50:00+00:00,LONG,1.17458,1.1700664583333333,1.1836070833333332,1.1835970833333331,TARGET,0.004513541666666667,1.9977844449572695,1.9867066697437916
r2_crossasset_compression_release,GBPUSD,2022-11-16 10:00:00+00:00,2022-11-16 11:00:00+00:00,2022-11-16 13:30:00+00:00,LONG,1.1926,1.1878097916666668,1.2021804166666668,1.1877997916666667,STOP,0.004790208333333342,-1.002087591875798,-1.0125255512547395
r2_crossasset_compression_release,GBPUSD,2022-11-23 07:00:00+00:00,2022-11-23 08:00:00+00:00,2022-11-23 08:10:00+00:00,LONG,1.1904000000000001,1.1883620833333335,1.1944758333333334,1.1883520833333334,STOP,0.002037916666666676,-1.0049069719893822,-1.0294418319362233
r2_crossasset_compression_release,GBPUSD,2022-11-29 08:00:00+00:00,2022-11-29 09:00:00+00:00,2022-11-29 09:10:00+00:00,LONG,1.20523,1.2023558333333333,1.2109783333333333,1.2023458333333332,STOP,0.0028741666666666776,-1.003479269353478,-1.020875616120657
r2_crossasset_compression_release,GBPUSD,2022-12-06 12:00:00+00:00,2022-12-06 13:00:00+00:00,2022-12-06 14:00:00+00:00,LONG,1.2225000000000001,1.2194879166666668,1.2285241666666669,1.2194779166666667,STOP,0.0030120833333333783,-1.003319961267134,-1.0199197676027265
r2_crossasset_compression_release,GBPUSD,2022-12-12 10:00:00+00:00,2022-12-12 11:00:00+00:00,2022-12-12 14:40:00+00:00,LONG,1.22865,1.225995,1.23396,1.2259849999999999,STOP,0.002654999999999972,-1.0037664783428126,-1.0225988700565605
r2_crossasset_compression_release,GBPUSD,2022-12-14 09:00:00+00:00,2022-12-14 10:00:00+00:00,2022-12-14 12:40:00+00:00,LONG,1.23946,1.2363641666666667,1.2456516666666666,1.2363541666666666,STOP,0.0030958333333333254,-1.0032301480484644,-1.0193808882907256
r2_crossasset_compression_release,GBPUSD,2022-12-14 18:00:00+00:00,2022-12-14 19:00:00+00:00,2022-12-14 19:00:00+00:00,LONG,1.2439,1.2415975000000001,1.248505,1.2415875,STOP,0.0023024999999999665,-1.0043431053202925,-1.0260586319218128
r2_crossasset_compression_release,GBPUSD,2023-01-12 01:00:00+00:00,2023-01-12 02:00:00+00:00,2023-01-12 06:15:00+00:00,LONG,1.21598,1.214014375,1.2199112500000002,1.214004375,STOP,0.001965625000000045,-1.0050874403815535,-1.030524642289343
r2_crossasset_compression_release,GBPUSD,2023-01-19 18:00:00+00:00,2023-01-19 19:00:00+00:00,2023-01-20 07:00:00+00:00,LONG,1.23817,1.2361097916666668,1.2422904166666666,1.2360997916666667,STOP,0.002060208333333313,-1.0048538780462921,-1.0291232682778628
r2_crossasset_compression_release,GBPUSD,2023-02-03 10:00:00+00:00,2023-02-03 11:00:00+00:00,2023-02-03 13:30:00+00:00,LONG,1.22567,1.2226102083333334,1.2317895833333334,1.2226002083333334,STOP,0.003059791666666691,-1.0032681963641197,-1.0196091781847774
r2_crossasset_compression_release,GBPUSD,2023-02-06 10:00:00+00:00,2023-02-06 11:00:00+00:00,2023-02-06 11:55:00+00:00,SHORT,1.20268,1.2055589583333333,1.1969220833333334,1.2055689583333333,STOP,0.00287895833333332,-1.0034734785440467,-1.0208408712642147
r2_crossasset_compression_release,GBPUSD,2023-02-06 15:00:00+00:00,2023-02-06 16:00:00+00:00,2023-02-06 19:10:00+00:00,SHORT,1.2012099999999999,1.2035679166666666,1.1964941666666666,1.2035779166666667,STOP,0.002357916666666654,-1.0042410319845128,-1.0254461919067606
r2_crossasset_compression_release,GBPUSD,2023-02-10 16:00:00+00:00,2023-02-10 17:00:00+00:00,2023-02-12 22:00:00+00:00,SHORT,1.2058499999999999,1.2080331249999998,1.2014837499999997,1.2071800000000001,TIME,0.002183125000000017,-0.6092184368738689,-0.6321213856285208
r2_crossasset_compression_release,GBPUSD,2023-02-15 06:00:00+00:00,2023-02-15 07:00:00+00:00,2023-02-15 08:00:00+00:00,SHORT,1.21384,1.2167391666666667,1.2080416666666667,1.2080516666666667,TARGET,0.0028991666666666562,1.9965507329692342,1.9793043978154543
r2_crossasset_compression_release,GBPUSD,2023-02-22 16:00:00+00:00,2023-02-22 17:00:00+00:00,2023-02-23 05:00:00+00:00,SHORT,1.20618,1.2083364583333334,1.2018670833333334,1.2061300000000001,TIME,0.0021564583333333145,0.02318616558781207,-5.4040105723629495e-14
r2_crossasset_compression_release,GBPUSD,2023-02-23 09:00:00+00:00,2023-02-23 10:00:00+00:00,2023-02-23 12:25:00+00:00,SHORT,1.2029999999999998,1.2049052083333331,1.1991895833333333,1.2049152083333332,STOP,0.0019052083333333063,-1.005248769819603,-1.0314926189174711
