attempt_no,portfolio_id,weights_json,active_component_count,total_risk_weight,tie_priority,whole_trades,whole_stress_net_r,whole_stress_pf,whole_average_stress_r,whole_closed_drawdown_r,era_2019_2021_trades,era_2019_2021_stress_net_r,era_2019_2021_stress_pf,era_2019_2021_average_stress_r,era_2019_2021_closed_drawdown_r,era_2021_2023_trades,era_2021_2023_stress_net_r,era_2021_2023_stress_pf,era_2021_2023_average_stress_r,era_2021_2023_closed_drawdown_r,era_2023_2024_trades,era_2023_2024_stress_net_r,era_2023_2024_stress_pf,era_2023_2024_average_stress_r,era_2023_2024_closed_drawdown_r,era_2024_2026_trades,era_2024_2026_stress_net_r,era_2024_2026_stress_pf,era_2024_2026_average_stress_r,era_2024_2026_closed_drawdown_r,top_winners_removed_stress_net_r,daily_pvalue,minimum_era_trades,minimum_era_stress_pf,minimum_era_average_stress_r,gate_checks_json,economic_pass,selection_adjusted_pvalue,statistical_pass
25168,13023b57723d762b,"{""23925"":0.75,""24877"":0.25,""24995"":1.0,""25048"":0.5}",4,2.5,ATTEMPT_ASCENDING,330,29.324916713452872,1.236160658882064,0.08886338398016022,8.547798877572728,81,3.7924885166774818,1.1187002277327946,0.04682084588490718,5.74113580008577,105,9.926883065603738,1.2550460547274582,0.09454174348194036,6.075452970581312,96,9.773638736680187,1.2969070554287987,0.10180873684041862,5.496885663034605,48,5.831906394491462,1.2861112403584058,0.12149804988523878,8.54779887757273,15.975028034460884,0.05080794619871826,48,1.1187002277327946,0.04682084588490718,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": true, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25169,9052083de36360e7,"{""23925"":0.75,""24877"":0.25,""24995"":1.0,""25048"":0.5}",4,2.5,ATTEMPT_DESCENDING,333,20.451034394658283,1.1612060184461628,0.061414517701676524,9.251653880256475,82,0.8571553405412238,1.0257839416932928,0.010453113909039314,6.6519245598882915,106,7.116791071722307,1.178763368828662,0.0671395384124746,5.4281826138225515,96,10.54738525228534,1.328894782354711,0.10986859637797229,5.76140825044949,49,1.9297027301094114,1.0887687371148278,0.03938168836957982,9.251653880256477,7.104768345458565,0.1319591088067383,49,1.0257839416932928,0.010453113909039314,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25170,136a00e0a06016d0,"{""23925"":0.75,""24877"":0.25,""24995"":1.0,""25048"":0.75}",4,2.75,ATTEMPT_ASCENDING,330,32.15314420949909,1.230181043280019,0.09743377033181543,8.305789632343192,81,5.552130108682983,1.153256837585339,0.06854481615658004,7.1177887452647415,105,9.885759074632924,1.2277974591567986,0.09415008642507547,7.46264765704925,96,10.907385939588625,1.28460369577825,0.11361860353738151,6.550245286347776,48,5.807869086594561,1.267191325994507,0.12099727263738669,8.305789632343194,18.8032555305071,0.050976952271144266,48,1.153256837585339,0.06854481615658004,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": true, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25171,86db2669fc6cb84a,"{""23925"":0.75,""24877"":0.25,""24995"":1.0,""25048"":0.75}",4,2.75,ATTEMPT_DESCENDING,333,21.55438225673955,1.1475722427303585,0.06472787464486351,9.259437119942346,82,1.9699820260514558,1.0516133622102506,0.024024171049408,7.488661971857624,106,6.410007704764642,1.1394747189484227,0.06047177079966644,7.328688423680758,96,11.788170716043005,1.3099803486322417,0.1227934449587813,6.550245286347776,49,1.3862218098804502,1.0579891867992264,0.02829024101796837,9.259437119942348,8.208116207539826,0.1464419898033152,49,1.0516133622102506,0.024024171049408,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25172,27ad17eb627852a8,"{""23925"":0.75,""24877"":0.25,""24995"":1.0,""25048"":1.0}",4,3.0,ATTEMPT_ASCENDING,330,34.981371705545314,1.2253967983048994,0.10600415668347064,9.358660044151668,81,7.3117717006884835,1.1805148484599337,0.09026878642825288,8.494441690443717,105,9.84463508366211,1.2056433879646484,0.09375842936821058,9.35866004415167,96,12.041133142497063,1.2753425348382745,0.12542847023434442,8.42402300503823,48,5.783831778697664,1.2504893302268616,0.12049649538953466,8.06378038711366,21.611611903384077,0.055500807904485756,48,1.1805148484599337,0.09026878642825288,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": true, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25173,05c3b289dad2772b,"{""23925"":0.75,""24877"":0.25,""24995"":1.0,""25048"":1.0}",4,3.0,ATTEMPT_DESCENDING,333,22.657730118820826,1.1371060127317656,0.06804123158805053,9.376658742036762,82,3.0828087115616913,1.0715395687848916,0.037595228189776723,8.494441690443715,106,5.703224337806975,1.1094560133323117,0.053804003186858254,9.22919423353897,96,13.02895617980067,1.296191010567584,0.1357182935395903,8.42402300503823,49,0.8427408896514882,1.0323246837659454,0.0171987936663569,9.376658742036762,9.287970316659576,0.16471562991617306,49,1.0323246837659454,0.0171987936663569,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25174,a8cfd7d6ee98a121,"{""23925"":0.75,""24877"":0.5,""24995"":0.75,""25048"":0.25}",4,2.25,ATTEMPT_ASCENDING,330,25.23025996941599,1.2286231790319153,0.07645533324065451,7.6240641129850815,81,2.4472551658452666,1.0897729970777854,0.030213026738830452,4.516851421731032,105,10.956969384744445,1.315549903698555,0.10435208937851853,3.230129193014726,96,8.094086366430213,1.2728636320716882,0.08431339965031472,7.2899769531195036,48,3.731949052396065,1.1994625692719054,0.07774893859158469,7.624064112985088,15.217843460172,0.04777107613874404,48,1.0897729970777854,0.030213026738830452,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25175,5b182021b20815a6,"{""23925"":0.75,""24877"":0.5,""24995"":0.75,""25048"":0.25}",4,2.25,ATTEMPT_DESCENDING,333,17.880080809343514,1.1630876896386924,0.053693936364394936,7.624064112985083,82,0.5691627369907071,1.0203947641382736,0.0069410089876915495,6.39494385058559,106,8.01972469504256,1.2344767596584019,0.07565778014191095,3.230129193014724,96,8.481512808100868,1.2971471381755086,0.08834909175105071,7.281245860118666,49,0.8096805692093811,1.0426558819731724,0.016524093249171045,7.624064112985089,7.870381272443722,0.11890085332676292,49,1.0203947641382736,0.0069410089876915495,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25176,7676450211026800,"{""23925"":0.75,""24877"":0.5,""24995"":0.75,""25048"":0.5}",4,2.5,ATTEMPT_ASCENDING,330,28.058487465462214,1.222916157429151,0.08502571959230974,6.838225972677936,81,4.206896757850769,1.1333915190721395,0.051936997010503326,5.701252872039902,105,10.915845393773631,1.2784751596926847,0.10396043232165364,4.14427491847691,96,9.22783356933865,1.263125151408752,0.0961232663472776,6.816480873002269,48,3.707911744499165,1.1848096330378954,0.07724816134373261,6.838225972677942,18.046070956218223,0.042894649423700006,48,1.1333915190721395,0.051936997010503326,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": true, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25177,f6a3500165a02efc,"{""23925"":0.75,""24877"":0.5,""24995"":0.75,""25048"":0.5}",4,2.5,ATTEMPT_DESCENDING,333,18.983428671424782,1.1473503605635298,0.057007293307581926,7.283209758751605,82,1.6819894225009404,1.0512308204352232,0.02051206612806025,6.699594830216116,106,7.31294132808489,1.1812394609493078,0.06899001252910274,3.9703644919625702,96,9.72229827185853,1.2817834367822811,0.1012739403318597,6.816480873002269,49,0.26619964898042087,1.0125874745462018,0.00543264589755961,7.0779969463588515,8.973729134524993,0.1278110878109698,49,1.0125874745462018,0.00543264589755961,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25178,064e7a0b40b07463,"{""23925"":0.75,""24877"":0.5,""24995"":0.75,""25048"":0.75}",4,2.75,ATTEMPT_ASCENDING,330,30.886714961508446,1.218461501387497,0.09359610594396499,7.077905817218873,81,5.966538349856268,1.16659121769514,0.07366096728217615,7.077905817218873,105,10.874721402802818,1.248998446543761,0.10356877526478875,6.163521174086429,96,10.361580772247088,1.2559882867403205,0.1079331330442405,7.052086209016884,48,3.6838744366022667,1.172008619734263,0.07674738409588056,6.052387832370796,20.859395109887508,0.045501489630403305,48,1.16659121769514,0.07366096728217615,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": true, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25179,4a576a12f35cf30e,"{""23925"":0.75,""24877"":0.5,""24995"":0.75,""25048"":0.75}",4,2.75,ATTEMPT_DESCENDING,333,20.08677653350605,1.1356948218740373,0.06032065025076892,7.6427229126605365,82,2.7948161080111724,1.0740233176236493,0.03408312326842893,7.548248106049067,106,6.606157961127226,1.1420783772613599,0.06232224491629459,5.5950970729479845,96,10.963083735616195,1.2709454945827978,0.1141987889126687,7.052086209016884,49,-0.2772812712485417,0.9881068012153247,-0.005658801454051871,7.29482125017379,10.059456681885118,0.14596854820669758,49,0.9881068012153247,-0.005658801454051871,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25180,9321f146c2712256,"{""23925"":0.75,""24877"":0.5,""24995"":0.75,""25048"":1.0}",4,3.0,ATTEMPT_ASCENDING,330,33.71494245755466,1.2148877355675223,0.10216649229562019,10.299466139562233,81,7.726179941861771,1.1927068197802462,0.09538493755384903,8.454558762397848,105,10.833597411832006,1.2250011651663788,0.10317711820792387,8.275291841291233,96,11.495327975155526,1.2505333584577862,0.1197429997412034,8.92586392770734,48,3.659837128705366,1.160729311658227,0.07624660684802846,5.685853420363092,20.42872197953896,0.052156302122385215,48,1.160729311658227,0.07624660684802846,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": true, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25181,564ee7f9f446e565,"{""23925"":0.75,""24877"":0.5,""24995"":0.75,""25048"":1.0}",4,3.0,ATTEMPT_DESCENDING,333,21.190124395587326,1.126715335924425,0.06363400719395593,9.519777181077218,82,3.907642793521407,1.0915563718808359,0.047654180408797646,8.510782820058655,106,5.899374594169559,1.1120626460318215,0.055654477303486403,7.495602882806195,96,12.203869199373859,1.2628902767572672,0.1271236374934777,8.92586392770734,49,-0.8207621914775034,0.9677886971299288,-0.016750248805663333,7.865715178374768,7.890646218298311,0.16739285337425894,49,0.9677886971299288,-0.016750248805663333,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25182,20474943aa0d6248,"{""23925"":0.75,""24877"":0.5,""24995"":1.0,""25048"":0.25}",4,2.5,ATTEMPT_ASCENDING,330,28.00899547195447,1.2260978053373375,0.08487574385440749,9.516840485043634,81,2.7311270441683684,1.0896037304089872,0.03371761782923911,4.445158941117275,105,11.223664925906652,1.2817464396960956,0.10689204691339668,4.243049340801374,96,8.877424156652804,1.273702250623307,0.0924731682984667,8.469858493274575,48,5.176779345226642,1.2450049522300097,0.1078495696922217,9.516840485043634,14.659106792962483,0.05855279380364915,48,1.0896037304089872,0.03371761782923911,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25183,922e2bf4dab9d75e,"{""23925"":0.75,""24877"":0.5,""24995"":1.0,""25048"":0.25}",4,2.5,ATTEMPT_DESCENDING,333,20.002300712030973,1.1635075313732566,0.06006696910519812,9.516840485043634,82,0.4426087745273768,1.0142195058578403,0.00539766798204118,6.50486756141707,106,8.425810265771156,1.2173162645807565,0.07948877609218072,4.24304934080137,96,9.54413241140873,1.3075512035681802,0.09941804595217428,8.73438108068946,49,1.5897492603237133,1.0742840550248232,0.03244386245558599,9.516840485043636,6.656034662831265,0.13060728415515768,49,1.0142195058578403,0.00539766798204118,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25184,0d55e8ad27a1d9cb,"{""23925"":0.75,""24877"":0.5,""24995"":1.0,""25048"":0.5}",4,2.75,ATTEMPT_ASCENDING,330,30.837222968000695,1.2212254700085217,0.09344613020606271,8.731002344736485,81,4.490768636173873,1.129202716419824,0.05544158810091201,5.821811886296247,105,11.182540934935835,1.2523633651522164,0.10650038985653176,5.52184858001875,96,10.011171359561242,1.264557100600142,0.10428303499542961,7.452268576454912,48,5.152742037329744,1.2291872394635304,0.10734879244436966,8.731002344736488,17.487334289008707,0.05115132012847657,48,1.129202716419824,0.05544158810091201,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": true, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25185,489705f27b1389b9,"{""23925"":0.75,""24877"":0.5,""24995"":1.0,""25048"":0.5}",4,2.75,ATTEMPT_DESCENDING,333,21.10564857411225,1.149125183573834,0.06338032604838514,9.236873283913713,82,1.5554354600376132,1.0431452141693913,0.018968725122409918,6.809518541047597,106,7.7190268988134925,1.1718429533451475,0.07282100847937258,4.790754753383592,96,10.784917875166395,1.2915453211597274,0.11234289453298328,7.600389968794923,49,1.0462683400947514,1.0443950273879568,0.02135241510397452,9.236873283913713,7.759382524912535,0.13532280385840978,49,1.0431452141693913,0.018968725122409918,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25186,7c43d52b36eb414e,"{""23925"":0.75,""24877"":0.5,""24995"":1.0,""25048"":0.75}",4,3.0,ATTEMPT_ASCENDING,330,33.66545046404692,1.217328997614984,0.10201651655771794,8.086739003147486,81,6.250410228179371,1.1601231416463893,0.07716555837258483,7.198464831475219,105,11.141416943965021,1.228370952167973,0.10610873279966687,7.252576855513886,96,11.144918562469678,1.2576985166981327,0.11609290169239249,7.137500450538345,48,5.128704729432844,1.215165756929012,0.10684801519651758,8.086739003147489,20.315561785054932,0.050759881690305216,48,1.1601231416463893,0.07716555837258483,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": true, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25187,57eeedc93f379368,"{""23925"":0.75,""24877"":0.5,""24995"":1.0,""25048"":0.75}",4,3.0,ATTEMPT_DESCENDING,333,22.208996436193523,1.1381784777592658,0.06669368299157215,9.244656523599582,82,2.668262145547846,1.0651185309529858,0.032539782262778615,7.3674756899481455,106,7.012243531855826,1.1373171486356624,0.06615324086656439,6.680733844118162,96,12.025703338924057,1.2799810875318103,0.12526774311379227,7.137500450538345,49,0.5027874198657906,1.0195382184681459,0.010260967752363072,9.244656523599582,8.8627303869938,0.14814888693861764,49,1.0195382184681459,0.010260967752363072,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25188,3222762c85be7a5f,"{""23925"":0.75,""24877"":0.5,""24995"":1.0,""25048"":1.0}",4,3.25,ATTEMPT_ASCENDING,330,36.49367796009315,1.2141418971858602,0.11058690290937319,9.77164699091358,81,8.010051820184872,1.1849362528669083,0.09888952864425768,8.575117776654196,105,11.100292952994211,1.2084103785813554,0.10571707574280201,9.36434752271869,96,12.278665765378118,1.252364227648585,0.1279027683893554,9.011278169228799,48,5.104667421535944,1.2026509787589146,0.1063472379486655,7.8447297579179525,23.123918157931904,0.054537500588754076,48,1.1849362528669083,0.09888952864425768,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": true, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25189,c8ddc0d205832ac3,"{""23925"":0.75,""24877"":0.5,""24995"":1.0,""25048"":1.0}",4,3.25,ATTEMPT_DESCENDING,333,23.312344298274795,1.1295677078332342,0.07000703993475914,9.361878145693996,82,3.7810888310580815,1.0823770908170094,0.046110839403147336,8.575117776654192,106,6.30546016489816,1.1102102497276416,0.05948547325375623,8.581239653976375,96,13.266488802681724,1.2712349309574438,0.1381925916946013,9.011278169228799,49,-0.04069350036317047,0.9985414425767504,-0.000830479599248377,9.361878145693996,9.942584496113545,0.16490013379026852,49,0.9985414425767504,-0.000830479599248377,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25190,988c958da8a222b5,"{""23925"":1.0,""24877"":0.0,""24995"":0.75,""25048"":0.25}",3,2.0,ATTEMPT_ASCENDING,246,23.378704307723154,1.2558603620771394,0.09503538336472828,7.342460351598703,65,2.1645182516028783,1.0883954590677105,0.033300280793890434,4.738455104379991,75,7.115189824185662,1.2539676614538782,0.09486919765580883,6.521395738946896,66,8.9985695514223,1.4118592031845705,0.13634196290033787,4.3854868425366496,40,5.1004266805123155,1.2996485019908968,0.1275106670128079,7.342460351598707,13.366287798479167,0.06489737987651167,40,1.0883954590677105,0.033300280793890434,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": true, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25191,12a0db969b8c43a0,"{""23925"":1.0,""24877"":0.0,""24995"":0.75,""25048"":0.25}",3,2.0,ATTEMPT_DESCENDING,247,20.592428584355357,1.2299969898234353,0.083370156211965,7.342460351598707,66,0.2864258227483205,1.0113961440750676,0.004339785193156372,6.6165475332345505,75,8.269335106711958,1.3102156236589912,0.11025780142282611,5.5517578897118245,66,9.200176906948158,1.449839177419814,0.13939661980224483,4.100591704786477,40,2.836490747946919,1.1640441858020874,0.07091226869867298,7.342460351598707,10.582729047455564,0.09293527585553156,40,1.0113961440750676,0.004339785193156372,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25192,22fe4cc4adf6c622,"{""23925"":1.0,""24877"":0.0,""24995"":0.75,""25048"":0.5}",3,2.25,ATTEMPT_ASCENDING,246,24.367218777247004,1.222198468185527,0.09905373486685774,8.214540604522679,65,3.652896529526342,1.1258079320699939,0.05619840814655911,4.975480516809967,75,6.317825187715164,1.1864051256830548,0.08423766916953553,8.214540604522679,66,9.569900172305488,1.344021766085439,0.14499848745917407,4.461342029926033,40,4.826596887700013,1.2551324155518284,0.12066492219250033,7.374270640903508,14.354802268003013,0.07019295313987561,40,1.1258079320699939,0.05619840814655911,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": true, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25193,b2dbc98e35dd35a7,"{""23925"":1.0,""24877"":0.0,""24995"":0.75,""25048"":0.5}",3,2.25,ATTEMPT_DESCENDING,247,21.507490474643614,1.1963001766508055,0.0870748602212292,7.500387852159794,66,1.1279891941765139,1.0371916077761232,0.017090745366310816,7.500387852159794,75,8.207945664068571,1.2502140224200287,0.10943927552091429,6.0657340880219035,66,9.878545788680576,1.3662226435311446,0.14967493619212993,4.1764468921758615,40,2.2930098277179587,1.117848247563735,0.057325245692948966,7.374270640903507,11.497790937743824,0.10341046044252787,40,1.0371916077761232,0.017090745366310816,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25194,940d425b7db3d9df,"{""23925"":1.0,""24877"":0.0,""24995"":0.75,""25048"":0.75}",3,2.5,ATTEMPT_ASCENDING,246,25.355733246770853,1.1981605427569921,0.10307208636898721,9.907685470098464,65,5.141274807449803,1.153085905528191,0.07909653549922774,5.42671057565808,75,5.520460551244664,1.138810246649097,0.07360614068326218,9.907685470098462,66,10.141230793188676,1.3001538162894994,0.15365501201801024,5.885264583951294,40,4.552767094887708,1.2187289873928893,0.11381917737219269,7.40608093020831,15.32841339514992,0.08434833660902848,40,1.138810246649097,0.07360614068326218,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": true, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25195,29d0367077675534,"{""23925"":1.0,""24877"":0.0,""24995"":0.75,""25048"":0.75}",3,2.5,ATTEMPT_DESCENDING,247,22.422552364931875,1.1730200361058476,0.09077956423049342,8.598432817503175,66,1.969552565604708,1.0554417924706556,0.02984170553946527,8.598432817503175,75,8.146556221425183,1.2091506254244044,0.10862074961900244,7.095602758053682,66,10.55691467041299,1.3151679069994842,0.159953252582015,5.885264583951294,40,1.7495289074889957,1.0809083000128787,0.043738222687224895,7.40608093020831,12.39523251331094,0.12308209183656638,40,1.0554417924706556,0.02984170553946527,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25196,6c78307957280761,"{""23925"":1.0,""24877"":0.0,""24995"":0.75,""25048"":1.0}",3,2.75,ATTEMPT_ASCENDING,246,26.344247716294703,1.1801355343393587,0.10709043787111668,12.078595798866445,65,6.629653085373264,1.1738561008861321,0.10199466285189637,6.059823041336882,75,4.723095914774167,1.1034707224281137,0.0629746121969889,11.863964739179,66,10.712561414071864,1.2694587998281468,0.1623115365768464,8.024357684241153,40,4.278937302075406,1.1884057298278456,0.10697343255188514,7.703783848657001,13.058027238278996,0.103737608883616,40,1.1034707224281137,0.0629746121969889,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": true, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25197,241a426b534b39e5,"{""23925"":1.0,""24877"":0.0,""24995"":0.75,""25048"":1.0}",3,2.75,ATTEMPT_DESCENDING,247,23.337614255220135,1.1559730447965046,0.09448426823975763,9.696477782846554,66,2.811115937032902,1.0690348392186213,0.04259266571261973,9.696477782846554,75,8.085166778781794,1.1792814003834158,0.10780222371709058,8.388605831590215,66,11.235283552145404,1.2807545789839176,0.17023156897190006,8.024357684241153,40,1.2060479872600354,1.0506958091232628,0.030151199681500884,7.703783848657002,10.038136077931124,0.1465972911487544,40,1.0506958091232628,0.030151199681500884,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
25198,fc4da734796b1d5c,"{""23925"":1.0,""24877"":0.0,""24995"":1.0,""25048"":0.25}",3,2.25,ATTEMPT_ASCENDING,246,26.662271491720283,1.2554085726641833,0.10838321744601741,9.463772119249393,65,2.448390129925982,1.0883693218137531,0.03766754046039972,5.021036626250518,75,7.325116055849839,1.2207322225183486,0.09766821407799785,8.055776459226035,66,10.34350833260157,1.4299374072893742,0.1567198232212359,5.19128364508996,40,6.5452569733428945,1.336679295884389,0.16363142433357236,9.463772119249395,13.312382812728297,0.07018347819952948,40,1.0883693218137531,0.03766754046039972,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": true, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
