entry_time,entry_date,entry_hour,entry_session,direction,entry_deal,volume,entry_price,entry_comment,exit_time,exit_date,exit_hour,exit_session,date,hour,session,exit_deal,exit_price,profit_aed,balance,exit_comment
2022.07.01 14:20:00,2022-07-01,14,afternoon,LONG,2,0.01,1803.15,A1_M5_MOM_NONUP_PRIO,2022.07.01 17:12:04,2022-07-01,17,evening,2022-07-01,14,afternoon,3,1798.61,-4.54,995.46,sl 1798.62
2022.07.01 17:45:00,2022-07-01,17,evening,LONG,4,0.01,1803.90,A1_M5_MOM_NONUP_PRIO,2022.07.01 18:46:37,2022-07-01,18,evening,2022-07-01,17,evening,5,1808.90,5.0,1000.46,tp 1808.90
2022.07.04 07:20:00,2022-07-04,7,morning,SHORT,6,0.01,1810.25,A1_M5_MOM_NONUP_PRIO,2022.07.04 09:47:36,2022-07-04,9,morning,2022-07-04,7,morning,7,1805.24,5.01,1005.47,tp 1805.25
2022.07.04 12:45:00,2022-07-04,12,afternoon,LONG,8,0.01,1809.61,A1_M5_MOM_NONUP_PRIO,2022.07.04 15:22:50,2022-07-04,15,afternoon,2022-07-04,12,afternoon,9,1807.11,-2.5,1002.97,sl 1807.11
2022.07.06 06:05:00,2022-07-06,6,morning,LONG,10,0.01,1765.36,A1_M5_MOM_NONUP_PRIO,2022.07.06 08:11:18,2022-07-06,8,morning,2022-07-06,6,morning,11,1770.36,5.0,1007.97,tp 1770.36
2022.07.06 12:50:00,2022-07-06,12,afternoon,LONG,12,0.01,1764.78,A1_M5_MOM_NONUP_PRIO,2022.07.06 13:48:38,2022-07-06,13,afternoon,2022-07-06,12,afternoon,13,1760.44,-4.34,1003.63,sl 1760.44
2022.07.08 08:05:00,2022-07-08,8,morning,LONG,14,0.01,1737.76,A1_M5_MOM_NONUP_PRIO,2022.07.08 08:09:39,2022-07-08,8,morning,2022-07-08,8,morning,15,1742.78,5.02,1008.65,tp 1742.76
2022.07.08 08:30:00,2022-07-08,8,morning,LONG,16,0.01,1737.58,A1_M5_MOM_NONUP_PRIO,2022.07.08 08:53:38,2022-07-08,8,morning,2022-07-08,8,morning,17,1735.08,-2.5,1006.15,sl 1735.08
2022.07.08 09:00:00,2022-07-08,9,morning,LONG,18,0.01,1737.97,A1_M5_MOM_NONUP_PRIO,2022.07.08 09:07:39,2022-07-08,9,morning,2022-07-08,9,morning,19,1735.45,-2.52,1003.63,sl 1735.47
2022.07.08 09:45:00,2022-07-08,9,morning,LONG,20,0.01,1737.06,A1_M5_MOM_NONUP_PRIO,2022.07.08 10:32:39,2022-07-08,10,morning,2022-07-08,9,morning,21,1742.06,5.0,1008.63,tp 1742.06
2022.07.08 12:55:00,2022-07-08,12,afternoon,LONG,22,0.01,1739.29,A1_M5_MOM_NONUP_PRIO,2022.07.08 14:45:26,2022-07-08,14,afternoon,2022-07-08,12,afternoon,23,1750.88,11.59,1020.22,tp 1750.87
2022.07.08 14:55:00,2022-07-08,14,afternoon,SHORT,24,0.01,1746.92,A1_M5_MOM_NONUP_PRIO,2022.07.11 00:16:37,2022-07-11,0,night,2022-07-08,14,afternoon,25,1740.50,6.42,1026.64,tp 1740.52
2022.07.11 06:20:00,2022-07-11,6,morning,LONG,26,0.01,1741.07,A1_M5_MOM_NONUP_PRIO,2022.07.11 07:03:40,2022-07-11,7,morning,2022-07-11,6,morning,27,1738.56,-2.51,1024.13,sl 1738.57
2022.07.12 06:35:00,2022-07-12,6,morning,LONG,28,0.01,1733.06,A1_M5_MOM_NONUP_PRIO,2022.07.12 13:17:39,2022-07-12,13,afternoon,2022-07-12,6,morning,29,1729.52,-3.54,1020.59,sl 1729.53
2022.07.13 06:30:00,2022-07-13,6,morning,LONG,30,0.01,1723.56,A1_M5_MOM_NONUP_PRIO,2022.07.13 09:11:18,2022-07-13,9,morning,2022-07-13,6,morning,31,1728.56,5.0,1025.59,tp 1728.56
2022.07.13 13:40:00,2022-07-13,13,afternoon,LONG,32,0.01,1724.32,A1_M5_MOM_NONUP_PRIO,2022.07.13 14:48:54,2022-07-13,14,afternoon,2022-07-13,13,afternoon,33,1737.17,12.85,1038.44,tp 1737.17
2022.07.13 15:20:00,2022-07-13,15,afternoon,SHORT,34,0.01,1742.74,A1_M5_MOM_NONUP_PRIO,2022.07.13 16:42:38,2022-07-13,16,evening,2022-07-13,15,afternoon,35,1736.15,6.59,1045.03,tp 1736.15
