entry_time,entry_date,entry_hour,entry_session,direction,entry_deal,volume,entry_price,entry_comment,exit_time,exit_date,exit_hour,exit_session,date,hour,session,exit_deal,exit_price,profit_aed,balance,exit_comment
2022.07.22 12:00:00,2022-07-22,12,afternoon,LONG,2,0.01,1728.60,A1_M5_MOM_NOOP_PARIT,2022.08.17 12:35:04,2022-08-17,12,afternoon,2022-07-22,12,afternoon,7,1765.08,-31.22,968.78,sl 1765.09
2022.08.01 12:00:00,2022-08-01,12,afternoon,LONG,3,0.01,1772.75,A1_M5_MOM_NOOP_PARIT,2022.08.19 01:32:29,2022-08-19,1,night,2022-08-01,12,afternoon,8,1754.37,-39.31,929.47,sl 1754.37
2022.08.02 12:00:00,2022-08-02,12,afternoon,LONG,4,0.01,1778.66,A1_M5_MOM_NOOP_PARIT,2022.08.19 04:17:28,2022-08-19,4,night,2022-08-02,12,afternoon,9,1752.00,-26.66,902.81,sl 1752.00
2022.08.04 20:00:00,2022-08-04,20,night,LONG,5,0.01,1793.68,A1_M5_MOM_NOOP_PARIT,2022.08.22 08:36:29,2022-08-22,8,morning,2022-08-04,20,night,10,1734.10,-38.65,864.16,sl 1734.11
2022.08.09 16:00:00,2022-08-09,16,evening,LONG,6,0.01,1796.30,A1_M5_MOM_NOOP_PARIT,2022.08.29 01:24:24,2022-08-29,1,night,2022-08-09,16,evening,13,1727.85,-28.68,835.48,sl 1727.87
2022.08.25 04:00:00,2022-08-25,4,night,LONG,11,0.01,1756.53,A1_M5_MOM_NOOP_PARIT,2022.08.29 01:24:24,2022-08-29,1,night,2022-08-25,4,night,14,1727.85,-34.73,800.75,sl 1727.87
2022.08.25 08:00:00,2022-08-25,8,morning,LONG,12,0.01,1762.58,A1_M5_MOM_NOOP_PARIT,2022.09.13 12:55:31,2022-09-13,12,afternoon,2022-08-25,8,morning,17,1704.05,-25.63,775.12,sl 1704.05
2022.09.12 12:00:00,2022-09-12,12,afternoon,LONG,15,0.01,1729.68,A1_M5_MOM_NOOP_PARIT,2022.09.13 12:55:32,2022-09-13,12,afternoon,2022-09-12,12,afternoon,18,1703.98,-30.32,744.8,sl 1703.99
2022.09.12 16:00:00,2022-09-12,16,evening,LONG,16,0.01,1734.30,A1_M5_MOM_NOOP_PARIT,2022.09.15 13:39:40,2022-09-15,13,afternoon,2022-09-12,16,evening,19,1680.89,-47.71,697.09,sl 1680.89
2022.11.08 16:00:00,2022-11-08,16,evening,LONG,20,0.01,1715.19,A1_M5_MOM_NOOP_PARIT,2022.12.05 16:01:39,2022-12-05,16,evening,2022-11-08,16,evening,27,1771.98,-36.86,660.23,sl 1772.00
2022.11.24 04:00:00,2022-11-24,4,night,LONG,21,0.01,1755.77,A1_M5_MOM_NOOP_PARIT,2022.12.13 13:00:42,2022-12-13,13,afternoon,2022-11-24,4,night,30,1812.77,57.0,717.23,tp 1812.77
2022.11.24 12:00:00,2022-11-24,12,afternoon,LONG,22,0.01,1757.46,A1_M5_MOM_NOOP_PARIT,2022.12.13 13:14:31,2022-12-13,13,afternoon,2022-11-24,12,afternoon,31,1817.68,60.22,777.45,tp 1817.68
2022.11.30 20:00:00,2022-11-30,20,night,LONG,23,0.01,1769.94,A1_M5_MOM_NOOP_PARIT,2022.12.15 07:30:20,2022-12-15,7,morning,2022-11-30,20,night,33,1777.68,-31.23,746.22,sl 1777.71
2022.12.01 12:00:00,2022-12-01,12,afternoon,LONG,24,0.01,1784.92,A1_M5_MOM_NOOP_PARIT,2022.12.27 14:35:31,2022-12-27,14,afternoon,2022-12-01,12,afternoon,36,1830.47,60.53,806.75,tp 1830.44
2022.12.01 16:00:00,2022-12-01,16,evening,LONG,25,0.01,1802.45,A1_M5_MOM_NOOP_PARIT,2023.01.04 06:32:31,2023-01-04,6,morning,2022-12-01,16,evening,40,1855.34,58.63,865.38,tp 1855.29
2022.12.05 04:00:00,2022-12-05,4,night,LONG,26,0.01,1808.84,A1_M5_MOM_NOOP_PARIT,2023.01.04 07:16:14,2023-01-04,7,morning,2022-12-05,4,night,41,1861.28,58.0,923.38,tp 1861.26
2022.12.09 04:00:00,2022-12-09,4,night,LONG,28,0.01,1796.71,A1_M5_MOM_NOOP_PARIT,2023.01.06 17:40:38,2023-01-06,17,evening,2022-12-09,4,night,44,1867.38,66.65,990.03,tp 1867.37
2022.12.09 12:00:00,2022-12-09,12,afternoon,LONG,29,0.01,1800.73,A1_M5_MOM_NOOP_PARIT,2023.01.09 00:52:38,2023-01-09,0,night,2022-12-09,12,afternoon,46,1875.26,90.34,1080.37,tp 1875.24
2022.12.13 16:00:00,2022-12-13,16,evening,LONG,32,0.01,1808.91,A1_M5_MOM_NOOP_PARIT,2023.01.11 08:31:15,2023-01-11,8,morning,2022-12-13,16,evening,49,1886.63,171.44,1251.81,tp 1886.61
2022.12.20 08:00:00,2022-12-20,8,morning,LONG,34,0.01,1803.28,A1_M5_MOM_NOOP_PARIT,2023.01.12 12:34:55,2023-01-12,12,afternoon,2022-12-20,8,morning,51,1893.21,72.34,1324.15,tp 1893.21
