entry_time,entry_date,entry_hour,entry_session,direction,entry_deal,volume,entry_price,entry_comment,exit_time,exit_date,exit_hour,exit_session,date,hour,session,exit_deal,exit_price,profit_aed,balance,exit_comment
2022.07.01 01:15:00,2022-07-01,1,night,SHORT,2,0.01,1805.42,A1_M5_MOM_BEAR_QUALI,2022.07.01 05:37:36,2022-07-01,5,night,2022-07-01,1,night,3,1798.40,7.02,1007.02,tp 1798.42
2022.07.01 06:35:00,2022-07-01,6,morning,SHORT,4,0.01,1797.10,A1_M5_MOM_BEAR_QUALI,2022.07.01 11:18:39,2022-07-01,11,morning,2022-07-01,6,morning,5,1788.39,8.71,1015.73,tp 1788.42
2022.07.05 13:25:00,2022-07-05,13,afternoon,SHORT,6,0.01,1794.89,A1_M5_MOM_BEAR_QUALI,2022.07.05 14:01:42,2022-07-05,14,afternoon,2022-07-05,13,afternoon,7,1778.99,15.9,1031.63,tp 1779.01
2022.07.05 16:45:00,2022-07-05,16,evening,SHORT,8,0.01,1766.51,A1_M5_MOM_BEAR_QUALI,2022.07.06 00:55:36,2022-07-06,0,night,2022-07-05,16,evening,9,1771.05,-4.54,1027.09,sl 1771.02
2022.07.06 03:55:00,2022-07-06,3,night,SHORT,10,0.01,1769.46,A1_M5_MOM_BEAR_QUALI,2022.07.06 10:09:16,2022-07-06,10,morning,2022-07-06,3,night,11,1762.44,7.02,1034.11,tp 1762.46
2022.07.06 11:35:00,2022-07-06,11,morning,SHORT,12,0.01,1760.89,A1_M5_MOM_BEAR_QUALI,2022.07.06 12:07:39,2022-07-06,12,afternoon,2022-07-06,11,morning,13,1764.39,-3.5,1030.61,sl 1764.39
2022.07.06 22:45:00,2022-07-06,22,night,SHORT,14,0.01,1739.13,A1_M5_MOM_BEAR_QUALI,2022.07.07 00:50:59,2022-07-07,0,night,2022-07-06,22,night,15,1742.64,-3.51,1027.1,sl 1742.63
2022.07.07 08:15:00,2022-07-07,8,morning,SHORT,16,0.01,1742.58,A1_M5_MOM_BEAR_QUALI,2022.07.07 13:41:42,2022-07-07,13,afternoon,2022-07-07,8,morning,17,1746.26,-3.68,1023.42,sl 1746.26
2022.07.07 18:20:00,2022-07-07,18,evening,SHORT,18,0.01,1739.69,A1_M5_MOM_BEAR_QUALI,2022.07.08 00:24:28,2022-07-08,0,night,2022-07-07,18,evening,19,1743.19,-3.5,1019.92,sl 1743.19
2022.07.08 09:20:00,2022-07-08,9,morning,SHORT,20,0.01,1735.39,A1_M5_MOM_BEAR_QUALI,2022.07.08 10:30:28,2022-07-08,10,morning,2022-07-08,9,morning,21,1740.92,-5.53,1014.39,sl 1740.92
2022.07.08 14:00:00,2022-07-08,14,afternoon,SHORT,22,0.01,1736.78,A1_M5_MOM_BEAR_QUALI,2022.07.08 14:13:26,2022-07-08,14,afternoon,2022-07-08,14,afternoon,23,1743.49,-6.71,1007.68,sl 1743.49
2022.07.11 18:35:00,2022-07-11,18,evening,SHORT,24,0.01,1734.14,A1_M5_MOM_BEAR_QUALI,2022.07.12 01:01:38,2022-07-12,1,night,2022-07-11,18,evening,25,1727.11,7.03,1014.71,tp 1727.14
2022.07.12 05:40:00,2022-07-12,5,night,SHORT,26,0.01,1727.10,A1_M5_MOM_BEAR_QUALI,2022.07.12 06:00:41,2022-07-12,6,morning,2022-07-12,5,night,27,1730.60,-3.5,1011.21,sl 1730.60
2022.07.12 14:35:00,2022-07-12,14,afternoon,SHORT,28,0.01,1728.19,A1_M5_MOM_BEAR_QUALI,2022.07.12 15:25:16,2022-07-12,15,afternoon,2022-07-12,14,afternoon,29,1733.32,-5.13,1006.08,sl 1733.32
2022.07.12 16:25:00,2022-07-12,16,evening,SHORT,30,0.01,1730.52,A1_M5_MOM_BEAR_QUALI,2022.07.13 00:53:37,2022-07-13,0,night,2022-07-12,16,evening,31,1723.49,7.03,1013.11,tp 1723.52
2022.07.13 06:10:00,2022-07-13,6,morning,SHORT,32,0.01,1725.07,A1_M5_MOM_BEAR_QUALI,2022.07.13 09:11:17,2022-07-13,9,morning,2022-07-13,6,morning,33,1728.57,-3.5,1009.61,sl 1728.57
2022.07.14 08:00:00,2022-07-14,8,morning,SHORT,34,0.01,1718.28,A1_M5_MOM_BEAR_QUALI,2022.07.14 13:01:38,2022-07-14,13,afternoon,2022-07-14,8,morning,35,1707.28,11.0,1020.61,tp 1707.28
2022.07.15 08:10:00,2022-07-15,8,morning,SHORT,36,0.01,1702.61,A1_M5_MOM_BEAR_QUALI,2022.07.15 10:52:37,2022-07-15,10,morning,2022-07-15,8,morning,37,1706.22,-3.61,1017.0,sl 1706.22
2022.07.20 08:10:00,2022-07-20,8,morning,SHORT,38,0.01,1707.39,A1_M5_MOM_BEAR_QUALI,2022.07.20 09:30:18,2022-07-20,9,morning,2022-07-20,8,morning,39,1710.89,-3.5,1013.5,sl 1710.89
2022.07.20 17:40:00,2022-07-20,17,evening,SHORT,40,0.01,1702.35,A1_M5_MOM_BEAR_QUALI,2022.07.20 20:00:29,2022-07-20,20,night,2022-07-20,17,evening,41,1694.61,7.74,1021.24,tp 1694.66
2022.07.20 23:50:00,2022-07-20,23,night,SHORT,42,0.01,1694.85,A1_M5_MOM_BEAR_QUALI,2022.07.21 07:11:22,2022-07-21,7,morning,2022-07-20,23,night,43,1687.85,7.0,1028.24,tp 1687.85
2022.07.21 10:55:00,2022-07-21,10,morning,SHORT,44,0.01,1682.30,A1_M5_MOM_BEAR_QUALI,2022.07.21 12:15:32,2022-07-21,12,afternoon,2022-07-21,10,morning,45,1685.98,-3.68,1024.56,sl 1685.97
2022.08.22 11:00:00,2022-08-22,11,morning,SHORT,46,0.01,1734.53,A1_M5_MOM_BEAR_QUALI,2022.08.22 13:35:57,2022-08-22,13,afternoon,2022-08-22,11,morning,47,1738.03,-3.5,1021.06,sl 1738.03
2022.08.22 23:50:00,2022-08-22,23,night,SHORT,48,0.01,1734.78,A1_M5_MOM_BEAR_QUALI,2022.08.23 00:33:25,2022-08-23,0,night,2022-08-22,23,night,49,1738.29,-3.51,1017.55,sl 1738.28
2022.08.26 16:45:00,2022-08-26,16,evening,SHORT,50,0.01,1734.57,A1_M5_MOM_BEAR_QUALI,2022.08.26 17:34:36,2022-08-26,17,evening,2022-08-26,16,evening,51,1738.22,-3.65,1013.9,sl 1738.21
