entry_time,entry_date,entry_hour,entry_session,direction,entry_deal,volume,entry_price,entry_comment,exit_time,exit_date,exit_hour,exit_session,date,hour,session,exit_deal,exit_price,profit_aed,balance,exit_comment
2022.07.01 12:35:00,2022-07-01,12,afternoon,LONG,2,0.01,1787.72,A1_M5_MOM_NONUP_DAIL,2022.07.01 13:05:42,2022-07-01,13,afternoon,2022-07-01,12,afternoon,3,1797.81,10.09,1010.09,tp 1797.81
2022.07.05 13:20:00,2022-07-05,13,afternoon,LONG,4,0.01,1795.89,A1_M5_MOM_NONUP_DAIL,2022.07.05 13:36:35,2022-07-05,13,afternoon,2022-07-05,13,afternoon,5,1791.75,-4.14,1005.95,sl 1791.75
2022.07.05 15:10:00,2022-07-05,15,afternoon,LONG,6,0.01,1768.85,A1_M5_MOM_NONUP_DAIL,2022.07.05 17:29:23,2022-07-05,17,evening,2022-07-05,15,afternoon,9,1764.81,-4.04,1001.91,sl 1764.81
2022.07.05 16:55:00,2022-07-05,16,evening,LONG,7,0.01,1767.27,A1_M5_MOM_NONUP_DAIL,2022.07.06 01:04:54,2022-07-06,1,night,2022-07-05,16,evening,12,1771.92,6.32,1008.23,tp 1771.92
2022.07.05 17:20:00,2022-07-05,17,evening,LONG,8,0.01,1766.85,A1_M5_MOM_NONUP_DAIL,2022.07.06 05:40:41,2022-07-06,5,night,2022-07-05,17,evening,13,1763.49,-3.78,1004.45,sl 1763.50
2022.07.05 17:45:00,2022-07-05,17,evening,LONG,10,0.01,1765.60,A1_M5_MOM_NONUP_DAIL,2022.07.06 05:40:41,2022-07-06,5,night,2022-07-05,17,evening,14,1763.48,-3.37,1001.08,sl 1763.48
2022.07.05 18:05:00,2022-07-05,18,evening,LONG,11,0.01,1765.97,A1_M5_MOM_NONUP_DAIL,2022.07.06 10:09:16,2022-07-06,10,morning,2022-07-05,18,evening,15,1762.43,-3.54,997.54,sl 1762.45
2022.07.06 16:15:00,2022-07-06,16,evening,LONG,16,0.01,1734.62,A1_M5_MOM_NONUP_DAIL,2022.07.06 19:17:27,2022-07-06,19,evening,2022-07-06,16,evening,17,1743.05,8.43,1005.97,tp 1743.05
2022.07.13 15:20:00,2022-07-13,15,afternoon,SHORT,18,0.01,1742.74,A1_M5_MOM_NONUP_DAIL,2022.07.13 19:28:36,2022-07-13,19,evening,2022-07-13,15,afternoon,19,1733.43,9.31,1015.28,tp 1733.44
2022.07.14 11:10:00,2022-07-14,11,morning,LONG,20,0.01,1712.45,A1_M5_MOM_NONUP_DAIL,2022.07.14 12:45:42,2022-07-14,12,afternoon,2022-07-14,11,morning,23,1707.90,-4.55,1010.73,sl 1707.91
2022.07.14 12:15:00,2022-07-14,12,afternoon,LONG,21,0.01,1713.30,A1_M5_MOM_NONUP_DAIL,2022.07.14 12:45:42,2022-07-14,12,afternoon,2022-07-14,12,afternoon,24,1707.90,-5.4,1005.33,sl 1707.92
2022.07.14 12:30:00,2022-07-14,12,afternoon,LONG,22,0.01,1712.67,A1_M5_MOM_NONUP_DAIL,2022.07.14 13:01:30,2022-07-14,13,afternoon,2022-07-14,12,afternoon,25,1707.76,-4.91,1000.42,sl 1707.76
2022.07.14 13:30:00,2022-07-14,13,afternoon,LONG,26,0.01,1706.04,A1_M5_MOM_NONUP_DAIL,2022.07.14 13:39:41,2022-07-14,13,afternoon,2022-07-14,13,afternoon,27,1701.62,-4.42,996.0,sl 1701.63
2022.07.14 14:10:00,2022-07-14,14,afternoon,LONG,28,0.01,1701.41,A1_M5_MOM_NONUP_DAIL,2022.07.14 15:46:27,2022-07-14,15,afternoon,2022-07-14,14,afternoon,29,1713.11,11.7,1007.7,tp 1713.11
2022.07.21 15:10:00,2022-07-21,15,afternoon,SHORT,30,0.01,1714.79,A1_M5_MOM_NONUP_DAIL,2022.07.22 09:12:42,2022-07-22,9,morning,2022-07-21,15,afternoon,31,1720.65,-5.86,1001.84,sl 1720.62
2022.07.27 19:20:00,2022-07-27,19,evening,SHORT,32,0.01,1737.14,A1_M5_MOM_NONUP_DAIL,2022.07.28 07:09:26,2022-07-28,7,morning,2022-07-27,19,evening,33,1742.40,-5.26,996.58,sl 1742.37
2022.08.22 12:15:00,2022-08-22,12,afternoon,LONG,34,0.01,1731.80,A1_M5_MOM_NONUP_DAIL,2022.08.22 12:46:02,2022-08-22,12,afternoon,2022-08-22,12,afternoon,36,1728.04,-3.76,992.82,sl 1728.05
2022.08.22 12:30:00,2022-08-22,12,afternoon,LONG,35,0.01,1731.39,A1_M5_MOM_NONUP_DAIL,2022.08.22 13:33:38,2022-08-22,13,afternoon,2022-08-22,12,afternoon,38,1737.21,7.3,1000.12,tp 1737.19
2022.08.22 12:55:00,2022-08-22,12,afternoon,LONG,37,0.01,1729.91,A1_M5_MOM_NONUP_DAIL,2022.08.22 14:16:30,2022-08-22,14,afternoon,2022-08-22,12,afternoon,39,1738.81,7.42,1007.54,tp 1738.81
2022.08.23 14:20:00,2022-08-23,14,afternoon,SHORT,40,0.01,1750.92,A1_M5_MOM_NONUP_DAIL,2022.08.24 15:15:37,2022-08-24,15,afternoon,2022-08-23,14,afternoon,41,1755.66,-4.74,1002.8,sl 1755.66
2022.08.26 15:00:00,2022-08-26,15,afternoon,LONG,42,0.01,1741.64,A1_M5_MOM_NONUP_DAIL,2022.08.26 15:11:30,2022-08-26,15,afternoon,2022-08-26,15,afternoon,43,1738.11,-3.53,999.27,sl 1738.11
2022.08.26 16:50:00,2022-08-26,16,evening,LONG,44,0.01,1736.70,A1_M5_MOM_NONUP_DAIL,2022.08.28 23:23:39,2022-08-28,23,night,2022-08-26,16,evening,45,1732.67,-4.03,995.24,sl 1732.68
2022.08.30 15:00:00,2022-08-30,15,afternoon,LONG,46,0.01,1724.12,A1_M5_MOM_NONUP_DAIL,2022.08.31 07:20:31,2022-08-31,7,morning,2022-08-30,15,afternoon,47,1719.76,-4.36,990.88,sl 1719.76
2022.09.01 14:25:00,2022-09-01,14,afternoon,LONG,48,0.01,1695.09,A1_M5_MOM_NONUP_DAIL,2022.09.01 14:45:39,2022-09-01,14,afternoon,2022-09-01,14,afternoon,49,1689.40,-5.69,985.19,sl 1689.41
2022.09.01 14:55:00,2022-09-01,14,afternoon,LONG,50,0.01,1691.15,A1_M5_MOM_NONUP_DAIL,2022.09.01 16:01:03,2022-09-01,16,evening,2022-09-01,14,afternoon,51,1699.06,7.91,993.1,tp 1699.04
2022.09.09 07:35:00,2022-09-09,7,morning,SHORT,52,0.01,1726.49,A1_M5_MOM_NONUP_DAIL,2022.09.09 12:21:04,2022-09-09,12,afternoon,2022-09-09,7,morning,58,1719.66,7.74,1000.84,tp 1719.66
2022.09.09 08:10:00,2022-09-09,8,morning,SHORT,53,0.01,1727.40,A1_M5_MOM_NONUP_DAIL,2022.09.09 12:54:37,2022-09-09,12,afternoon,2022-09-09,8,morning,59,1718.66,8.4,1009.24,tp 1718.66
2022.09.09 09:10:00,2022-09-09,9,morning,SHORT,54,0.01,1726.44,A1_M5_MOM_NONUP_DAIL,2022.09.09 13:00:41,2022-09-09,13,afternoon,2022-09-09,9,morning,60,1718.23,8.72,1017.96,tp 1718.23
2022.09.09 09:30:00,2022-09-09,9,morning,SHORT,55,0.01,1727.06,A1_M5_MOM_NONUP_DAIL,2022.09.09 13:22:40,2022-09-09,13,afternoon,2022-09-09,9,morning,61,1716.96,9.53,1027.49,tp 1716.97
2022.09.09 11:00:00,2022-09-09,11,morning,SHORT,56,0.01,1726.95,A1_M5_MOM_NONUP_DAIL,2022.09.09 13:23:39,2022-09-09,13,afternoon,2022-09-09,11,morning,62,1716.76,9.68,1037.17,tp 1716.76
