entry_time,entry_date,entry_hour,entry_session,direction,entry_deal,volume,entry_price,entry_comment,exit_time,exit_date,exit_hour,exit_session,date,hour,session,exit_deal,exit_price,profit_aed,balance,exit_comment
2022.07.01 17:00:00,2022-07-01,17,evening,SHORT,2,0.01,1799.38,A1_M5_MOM_R2_PULLBAC,2022.07.03 22:02:00,2022-07-03,22,night,2022-07-01,17,evening,3,1811.53,-12.15,987.85,sl 1810.35
2022.07.05 09:00:00,2022-07-05,9,morning,SHORT,4,0.01,1801.08,A1_M5_MOM_R2_PULLBAC,2022.07.05 14:03:41,2022-07-05,14,afternoon,2022-07-05,9,morning,5,1778.11,22.97,1010.82,tp 1778.12
2022.07.06 10:00:00,2022-07-06,10,morning,SHORT,6,0.01,1764.01,A1_M5_MOM_R2_PULLBAC,2022.07.06 14:57:31,2022-07-06,14,afternoon,2022-07-06,10,morning,8,1746.33,17.68,1028.5,tp 1746.34
2022.07.06 11:00:00,2022-07-06,11,morning,SHORT,7,0.01,1761.23,A1_M5_MOM_R2_PULLBAC,2022.07.06 15:09:39,2022-07-06,15,afternoon,2022-07-06,11,morning,9,1738.07,23.16,1051.66,tp 1738.09
2022.07.07 05:00:00,2022-07-07,5,night,SHORT,10,0.01,1744.41,A1_M5_MOM_R2_PULLBAC,2022.07.07 13:49:14,2022-07-07,13,afternoon,2022-07-07,5,night,13,1747.02,-7.43,1044.23,sl 1747.02
2022.07.07 07:00:00,2022-07-07,7,morning,SHORT,11,0.01,1743.52,A1_M5_MOM_R2_PULLBAC,2022.07.07 13:51:38,2022-07-07,13,afternoon,2022-07-07,7,morning,14,1748.45,-4.04,1040.19,sl 1748.45
2022.07.07 13:00:00,2022-07-07,13,afternoon,SHORT,12,0.01,1739.59,A1_M5_MOM_R2_PULLBAC,2022.07.07 13:51:42,2022-07-07,13,afternoon,2022-07-07,13,afternoon,15,1748.80,-5.28,1034.91,sl 1748.79
2022.07.07 15:00:00,2022-07-07,15,afternoon,SHORT,16,0.01,1741.81,A1_M5_MOM_R2_PULLBAC,2022.07.08 00:53:40,2022-07-08,0,night,2022-07-07,15,afternoon,19,1744.23,-3.78,1031.13,sl 1744.22
2022.07.07 16:00:00,2022-07-07,16,evening,SHORT,17,0.01,1739.83,A1_M5_MOM_R2_PULLBAC,2022.07.08 14:45:16,2022-07-08,14,afternoon,2022-07-07,16,evening,20,1750.39,-10.56,1020.57,sl 1750.38
2022.07.07 18:00:00,2022-07-07,18,evening,SHORT,18,0.01,1740.45,A1_M5_MOM_R2_PULLBAC,2022.07.08 14:45:17,2022-07-08,14,afternoon,2022-07-07,18,evening,21,1750.42,-8.61,1011.96,sl 1750.41
2022.07.11 06:00:00,2022-07-11,6,morning,SHORT,22,0.01,1740.44,A1_M5_MOM_R2_PULLBAC,2022.07.11 13:52:30,2022-07-11,13,afternoon,2022-07-11,6,morning,26,1741.53,-6.34,1005.62,sl 1741.51
