timestamp_broker	timestamp_local	run_id	account	symbol	magic	action	direction	lots	bid	ask	spread_points	entry_reference	sl	tp	stop_points	estimated_cost_r	retcode	retcode_description	order_ticket	deal_ticket	result_price	reason
2022.07.07 13:00:00	2022.07.07 13:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1739.59	1739.67	8	1739.59	1747.02	1724.73	743.21	0.0108	10009	done at 1739.59	12	12	1739.59	pass	
2022.07.07 15:00:00	2022.07.07 15:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1741.81	1741.82	1	1741.81	1750.41	1724.62	859.63	0.0012	10009	done at 1741.81	16	16	1741.81	pass	
2022.07.07 16:00:00	2022.07.07 16:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1739.83	1739.89	6	1739.83	1750.38	1718.72	1055.48	0.0057	10009	done at 1739.83	17	17	1739.83	pass	
2022.07.07 18:00:00	2022.07.07 18:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1740.45	1740.51	6	1740.45	1744.22	1732.91	377.13	0.0159	10009	done at 1740.45	18	18	1740.45	pass	
2022.07.08 08:00:00	2022.07.08 08:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1736.54	1736.61	7	1736.51	0.00	0.00	826.09	0.0085	0		0	0	0.00	regime_router_block_short_r2_downtrend_only_state_shock	
2022.07.11 06:00:00	2022.07.11 06:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1740.44	1740.52	8	1740.44	1743.94	1733.44	350.00	0.0229	10009	done at 1740.44	22	22	1740.44	pass	
2022.07.11 07:00:00	2022.07.11 07:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1739.53	1739.61	8	1739.53	1743.51	1731.56	398.27	0.0201	10009	done at 1739.53	23	23	1739.53	pass	
2022.07.11 08:00:00	2022.07.11 08:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1736.78	1736.79	1	1736.78	1743.20	1723.95	641.61	0.0016	10009	done at 1736.78	24	24	1736.78	pass	
2022.07.11 10:00:00	2022.07.11 10:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1735.19	1735.20	1	1735.19	1741.51	1722.56	631.52	0.0016	10009	done at 1735.19	25	25	1735.19	pass	
2022.07.11 16:00:00	2022.07.11 16:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1738.11	1738.13	2	1738.11	1743.67	1726.99	555.82	0.0036	10009	done at 1738.11	27	27	1738.11	pass	
2022.07.11 17:00:00	2022.07.11 17:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1735.05	1735.06	1	1735.05	1742.54	1720.06	749.38	0.0013	10009	done at 1735.05	28	28	1735.05	pass	
2022.07.11 20:00:00	2022.07.11 20:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1732.20	1732.24	4	1732.20	1737.77	1721.07	556.71	0.0072	10009	done at 1732.20	31	31	1732.20	pass	
2022.07.12 04:00:00	2022.07.12 04:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1733.41	1733.48	7	1733.41	1745.40	1709.43	1199.21	0.0058	10009	done at 1733.41	36	36	1733.41	pass	
2022.07.12 05:00:00	2022.07.12 05:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1728.94	1728.99	5	1728.94	1738.41	1710.00	946.84	0.0053	10009	done at 1728.94	37	37	1728.94	pass	
2022.07.12 13:00:00	2022.07.12 13:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1732.13	1732.18	5	1732.13	1740.79	1714.82	865.61	0.0058	10009	done at 1732.13	39	39	1732.13	pass	
2022.07.12 17:00:00	2022.07.12 17:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1729.48	1729.51	3	1729.48	1735.07	1718.30	558.77	0.0054	10009	done at 1729.48	40	40	1729.48	pass	
2022.07.13 13:00:00	2022.07.13 13:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1712.90	1712.94	4	1712.73	0.00	0.00	2030.57	0.0020	0		0	0	0.00	regime_router_block_short_r2_downtrend_only_state_shock	
2022.07.14 05:00:00	2022.07.14 05:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1728.01	1728.09	8	1728.01	1734.97	1714.09	696.00	0.0115	10009	done at 1728.01	44	44	1728.01	pass	
2022.07.14 07:00:00	2022.07.14 07:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1721.15	1721.17	2	1721.15	1733.33	1696.79	1217.86	0.0016	10009	done at 1721.15	45	45	1721.15	pass	
2022.07.15 04:00:00	2022.07.15 04:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1708.51	1708.59	8	1708.51	1718.00	1689.52	949.46	0.0084	10009	done at 1708.51	47	47	1708.51	pass	
2022.07.15 12:00:00	2022.07.15 12:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1704.52	1704.60	8	1704.52	1709.05	1695.46	453.00	0.0177	10009	done at 1704.52	48	48	1704.52	pass	
2022.07.15 14:00:00	2022.07.15 14:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1702.55	1702.63	8	1702.55	1715.47	1676.71	1291.88	0.0062	10009	done at 1702.55	50	50	1702.55	pass	
2022.07.18 18:00:00	2022.07.18 18:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1709.89	1709.96	7	1709.89	1716.40	1696.87	650.91	0.0108	10009	done at 1709.89	53	53	1709.89	pass	
2022.07.18 19:00:00	2022.07.18 19:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1707.74	1707.82	8	1707.74	1714.21	1694.79	647.48	0.0124	10009	done at 1707.74	54	54	1707.74	pass	
2022.07.20 00:00:00	2022.07.20 00:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1709.91	1710.04	13	1709.91	1713.41	1702.91	350.00	0.0371	10009	done at 1709.91	57	57	1709.91	pass	
2022.07.20 02:00:00	2022.07.20 02:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1709.91	1709.96	5	1709.91	1713.61	1702.51	370.14	0.0135	10009	done at 1709.91	58	58	1709.91	pass	
2022.07.20 06:00:00	2022.07.20 06:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1708.52	1708.53	1	1708.52	1714.02	1697.52	550.07	0.0018	10009	done at 1708.52	60	60	1708.52	pass	
2022.07.20 11:00:00	2022.07.20 11:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1708.73	1708.75	2	1708.73	1714.78	1696.63	604.89	0.0033	10009	done at 1708.73	63	63	1708.73	pass	
2022.07.20 17:00:00	2022.07.20 17:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1703.03	1703.05	2	1703.03	1711.61	1685.88	857.73	0.0023	10009	done at 1703.03	64	64	1703.03	pass	
2022.07.20 18:00:00	2022.07.20 18:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1700.13	1700.21	8	1700.13	1710.91	1678.57	1077.79	0.0074	10009	done at 1700.13	65	65	1700.13	pass	
2022.07.26 18:00:00	2022.07.26 18:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1717.41	1717.44	3	1717.39	0.00	0.00	432.30	0.0069	0		0	0	0.00	regime_router_block_short_r2_downtrend_only_state_chop	
2022.07.27 02:00:00	2022.07.27 02:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1717.14	1717.22	8	1717.14	1720.99	1709.44	384.91	0.0208	10009	done at 1717.14	70	70	1717.14	pass	
2022.07.27 03:00:00	2022.07.27 03:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1715.95	1716.03	8	1715.95	1720.96	1705.94	500.68	0.0160	10009	done at 1715.95	71	71	1715.95	pass	
2022.08.03 15:00:00	2022.08.03 15:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1757.43	1757.47	4	1757.43	0.00	0.00	1673.80	0.0024	0		0	0	0.00	regime_router_block_short_r2_downtrend_only_state_chop	
2022.08.03 23:00:00	2022.08.03 23:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1763.55	1763.79	24	1763.40	0.00	0.00	410.62	0.0584	0		0	0	0.00	regime_router_block_short_r2_downtrend_only_state_chop	
2022.08.08 09:00:00	2022.08.08 09:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1773.99	1774.09	10	1773.99	0.00	0.00	593.04	0.0169	0		0	0	0.00	regime_router_block_short_r2_downtrend_only_state_chop	
2022.08.11 23:00:00	2022.08.11 23:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1787.81	1787.97	16	1787.81	0.00	0.00	350.00	0.0457	0		0	0	0.00	regime_router_block_short_r2_downtrend_only_state_chop	
2022.08.12 02:00:00	2022.08.12 02:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1787.17	1787.27	10	1787.17	0.00	0.00	350.00	0.0286	0		0	0	0.00	regime_router_block_short_r2_downtrend_only_state_chop	
2022.08.12 12:00:00	2022.08.12 12:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1785.35	1785.45	10	1785.35	0.00	0.00	504.27	0.0198	0		0	0	0.00	regime_router_block_short_r2_downtrend_only_state_chop	
2022.08.15 10:00:00	2022.08.15 10:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1779.59	1779.69	10	1779.58	0.00	0.00	1319.20	0.0076	0		0	0	0.00	regime_router_block_short_r2_downtrend_only_state_compression	
2022.08.15 18:00:00	2022.08.15 18:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1780.19	1780.29	10	1780.18	0.00	0.00	523.95	0.0191	0		0	0	0.00	regime_router_block_short_r2_downtrend_only_state_compression	
2022.08.16 04:00:00	2022.08.16 04:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1781.29	1781.39	10	1781.29	0.00	0.00	350.00	0.0286	0		0	0	0.00	regime_router_block_short_r2_downtrend_only_state_chop	
2022.08.16 08:00:00	2022.08.16 08:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1775.99	1776.09	10	1776.00	0.00	0.00	673.55	0.0148	0		0	0	0.00	regime_router_block_short_r2_downtrend_only_state_chop	
2022.08.16 13:00:00	2022.08.16 13:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1771.79	1771.89	10	1771.76	0.00	0.00	754.07	0.0133	0		0	0	0.00	regime_router_block_short_r2_downtrend_only_state_chop	
2022.08.16 16:00:00	2022.08.16 16:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1774.31	1774.41	10	1774.33	0.00	0.00	517.46	0.0193	0		0	0	0.00	regime_router_block_short_r2_downtrend_only_state_chop	
2022.08.16 20:00:00	2022.08.16 20:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1775.82	1775.93	11	1775.84	0.00	0.00	350.00	0.0314	0		0	0	0.00	regime_router_block_short_r2_downtrend_only_state_chop	
2022.08.16 23:00:00	2022.08.16 23:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1775.25	1775.41	16	1775.25	0.00	0.00	350.00	0.0457	0		0	0	0.00	regime_router_block_short_r2_downtrend_only_state_chop	
2022.08.17 11:00:00	2022.08.17 11:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1772.21	1772.30	9	1772.19	0.00	0.00	549.61	0.0164	0		0	0	0.00	regime_router_block_short_r2_downtrend_only_state_chop	
2022.08.17 14:00:00	2022.08.17 14:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1767.78	1767.88	10	1767.69	0.00	0.00	701.04	0.0143	0		0	0	0.00	regime_router_block_short_r2_downtrend_only_state_chop	
2022.08.17 15:00:00	2022.08.17 15:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1766.04	1766.14	10	1766.07	0.00	0.00	867.66	0.0115	0		0	0	0.00	regime_router_block_short_r2_downtrend_only_state_chop	
2022.08.17 16:00:00	2022.08.17 16:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1762.15	1762.25	10	1762.14	0.00	0.00	1249.66	0.0080	0		0	0	0.00	regime_router_block_short_r2_downtrend_only_state_chop	
2022.08.17 20:00:00	2022.08.17 20:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1764.55	1764.66	11	1764.52	0.00	0.00	702.36	0.0157	0		0	0	0.00	regime_router_block_short_r2_downtrend_only_state_chop	
2022.08.17 22:02:00	2022.08.17 22:02:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1762.46	1762.63	17	1762.00	0.00	0.00	950.64	0.0179	0		0	0	0.00	regime_router_block_short_r2_downtrend_only_state_chop	
2022.08.18 04:00:00	2022.08.18 04:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1762.34	1762.44	10	1762.33	0.00	0.00	620.93	0.0161	0		0	0	0.00	regime_router_block_short_r2_downtrend_only_state_chop	
2022.08.18 07:00:00	2022.08.18 07:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1761.45	1761.55	10	1761.46	0.00	0.00	473.09	0.0211	0		0	0	0.00	regime_router_block_short_r2_downtrend_only_state_chop	
2022.08.18 17:00:00	2022.08.18 17:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1757.25	1757.35	10	1757.26	0.00	0.00	1026.64	0.0097	0		0	0	0.00	regime_router_block_short_r2_downtrend_only_state_chop	
2022.08.19 14:00:00	2022.08.19 14:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1751.61	1751.71	10	1751.62	0.00	0.00	749.52	0.0133	0		0	0	0.00	regime_router_block_short_r2_downtrend_only_state_compression	
2022.08.19 15:00:00	2022.08.19 15:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1748.08	1748.18	10	1748.09	0.00	0.00	1107.79	0.0090	0		0	0	0.00	regime_router_block_short_r2_downtrend_only_state_compression	
2022.08.22 04:00:00	2022.08.22 04:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1746.51	1746.56	5	1746.51	1750.01	1739.51	350.00	0.0143	10009	done at 1746.51	74	74	1746.51	pass	
2022.08.22 05:00:00	2022.08.22 05:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1744.75	1744.85	10	1744.75	1749.75	1734.75	499.82	0.0200	10009	done at 1744.75	75	75	1744.75	pass	
2022.08.22 06:00:00	2022.08.22 06:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1743.59	1743.69	10	1743.59	1749.64	1731.50	604.57	0.0165	10009	done at 1743.59	76	76	1743.59	pass	
2022.08.22 17:00:00	2022.08.22 17:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1735.14	1735.24	10	1735.14	1741.18	1723.06	604.05	0.0166	10009	done at 1735.14	80	80	1735.14	pass	
2022.08.22 20:00:00	2022.08.22 20:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1734.95	1735.11	16	1734.95	1738.92	1727.01	397.23	0.0403	10009	done at 1734.95	81	81	1734.95	pass	
2022.08.26 15:00:00	2022.08.26 15:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1741.54	1741.64	10	1741.59	0.00	0.00	1584.34	0.0063	0		0	0	0.00	regime_router_block_short_r2_downtrend_only_state_shock	
2022.08.30 07:00:00	2022.08.30 07:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1732.50	1732.60	10	1732.50	1737.65	1722.19	515.46	0.0194	10009	done at 1732.50	84	84	1732.50	pass	
2022.08.30 15:00:00	2022.08.30 15:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1724.02	1724.12	10	1724.02	1734.57	1702.91	1055.43	0.0095	10009	done at 1724.02	86	86	1724.02	pass	
2022.08.30 17:00:00	2022.08.30 17:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1724.17	1724.27	10	1724.17	1733.57	1705.36	940.36	0.0106	10009	done at 1724.17	87	87	1724.17	pass	
2022.08.31 07:00:00	2022.08.31 07:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1722.13	1722.23	10	1722.13	1727.01	1712.36	488.32	0.0205	10009	done at 1722.13	88	88	1722.13	pass	
2022.08.31 09:00:00	2022.08.31 09:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1714.11	1714.21	10	1714.11	1725.86	1690.62	1174.66	0.0085	10009	done at 1714.11	89	89	1714.11	pass	
2022.08.31 10:00:00	2022.08.31 10:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1711.03	1711.13	10	1711.03	1723.79	1685.50	1276.38	0.0078	10009	done at 1711.03	91	91	1711.03	pass	
2022.08.31 16:00:00	2022.08.31 16:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1718.74	1718.84	10	1718.74	1724.67	1706.88	592.96	0.0169	10009	done at 1718.74	92	92	1718.74	pass	
2022.08.31 17:00:00	2022.08.31 17:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1716.15	1716.25	10	1716.15	1724.72	1699.01	857.00	0.0117	10009	done at 1716.15	93	93	1716.15	pass	
2022.08.31 18:00:00	2022.08.31 18:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1712.79	1712.89	10	1712.79	1723.05	1692.27	1026.04	0.0097	10009	done at 1712.79	94	94	1712.79	pass	
2022.08.31 19:00:00	2022.08.31 19:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1710.97	1711.07	10	1710.97	1720.41	1692.09	944.00	0.0106	10009	done at 1710.97	95	95	1710.97	pass	
2022.09.01 15:00:00	2022.09.01 15:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1692.17	1692.27	10	1692.17	1705.29	1665.93	1312.23	0.0076	10009	done at 1692.17	103	103	1692.17	pass	
2022.09.07 03:00:00	2022.09.07 03:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_H1_CONFIRM	1025742	XAUUSD	932200	ORDER_SEND_OK	SHORT	0.01	1695.15	1695.25	10	1695.15	1704.97	1675.51	982.20	0.0102	10009	done at 1695.15	106	106	1695.15	pass	
