timestamp_broker	timestamp_local	run_id	account	symbol	magic	deal_ticket	position_id	entry_code	type_code	reason_code	direction	volume	price	profit	commission	swap	order_ticket	comment
2022.07.01 17:00:00	2022.07.01 17:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	2	2	0	1	3	SHORT	0.01	1799.38	0.00	0.00	0.00	2	A1_M5_MOM_R2_PULLBAC
2022.07.03 22:02:00	2022.07.03 22:02:00	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	3	2	1	0	4	SHORT	0.01	1811.53	-12.15	0.00	0.00	3	sl 1809.82
2022.07.04 12:00:00	2022.07.04 12:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	4	4	0	1	3	SHORT	0.01	1805.34	0.00	0.00	0.00	4	A1_M5_MOM_R2_PULLBAC
2022.07.04 12:25:40	2022.07.04 12:25:40	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	5	4	1	0	4	SHORT	0.01	1808.87	-3.53	0.00	0.00	5	sl 1808.84
2022.07.05 09:00:00	2022.07.05 09:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	6	6	0	1	3	SHORT	0.01	1801.08	0.00	0.00	0.00	6	A1_M5_MOM_R2_PULLBAC
2022.07.05 13:15:00	2022.07.05 13:15:00	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	7	7	0	1	3	SHORT	0.01	1794.32	0.00	0.00	0.00	7	A1_M5_MOM_R2_PULLBAC
2022.07.05 13:45:00	2022.07.05 13:45:00	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	8	8	0	1	3	SHORT	0.01	1789.25	0.00	0.00	0.00	8	A1_M5_MOM_R2_PULLBAC
2022.07.05 13:53:28	2022.07.05 13:53:28	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	9	6	1	0	5	SHORT	0.01	1786.81	14.27	0.00	0.00	9	tp 1786.81
2022.07.05 14:06:37	2022.07.05 14:06:37	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	10	7	1	0	5	SHORT	0.01	1772.09	22.23	0.00	0.00	10	tp 1772.11
2022.07.06 13:50:40	2022.07.06 13:50:40	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	11	8	1	0	5	SHORT	0.01	1756.60	32.65	0.00	0.00	11	tp 1756.61
2022.07.07 04:00:00	2022.07.07 04:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	12	12	0	1	3	SHORT	0.01	1745.83	0.00	0.00	0.00	12	A1_M5_MOM_R2_PULLBAC
2022.07.07 04:30:00	2022.07.07 04:30:00	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	13	13	0	1	3	SHORT	0.01	1745.32	0.00	0.00	0.00	13	A1_M5_MOM_R2_PULLBAC
2022.07.07 05:00:00	2022.07.07 05:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	14	14	0	1	3	SHORT	0.01	1744.41	0.00	0.00	0.00	14	A1_M5_MOM_R2_PULLBAC
2022.07.07 06:45:00	2022.07.07 06:45:00	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	15	15	0	1	3	SHORT	0.01	1744.74	0.00	0.00	0.00	15	A1_M5_MOM_R2_PULLBAC
2022.07.07 07:00:00	2022.07.07 07:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	16	16	0	1	3	SHORT	0.01	1743.52	0.00	0.00	0.00	16	A1_M5_MOM_R2_PULLBAC
2022.07.07 07:30:00	2022.07.07 07:30:00	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	17	17	0	1	3	SHORT	0.01	1741.36	0.00	0.00	0.00	17	A1_M5_MOM_R2_PULLBAC
2022.07.07 12:00:00	2022.07.07 12:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	18	18	0	1	3	SHORT	0.01	1743.75	0.00	0.00	0.00	18	A1_M5_MOM_R2_PULLBAC
2022.07.07 12:30:00	2022.07.07 12:30:00	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	19	19	0	1	3	SHORT	0.01	1741.37	0.00	0.00	0.00	19	A1_M5_MOM_R2_PULLBAC
2022.07.07 12:50:31	2022.07.07 12:50:31	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	20	12	1	0	5	SHORT	0.01	1738.82	7.01	0.00	0.00	20	tp 1738.83
2022.07.07 13:00:00	2022.07.07 13:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	21	21	0	1	3	SHORT	0.01	1739.59	0.00	0.00	0.00	21	A1_M5_MOM_R2_PULLBAC
2022.07.07 13:05:38	2022.07.07 13:05:38	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	22	13	1	0	5	SHORT	0.01	1738.31	7.01	0.00	0.00	22	tp 1738.32
2022.07.07 13:49:02	2022.07.07 13:49:02	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	23	19	1	0	4	SHORT	0.01	1746.56	-5.19	0.00	0.00	23	sl 1746.55
2022.07.07 13:49:02	2022.07.07 13:49:02	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	24	21	1	0	4	SHORT	0.01	1746.58	-6.99	0.00	0.00	24	sl 1746.58
2022.07.07 13:49:15	2022.07.07 13:49:15	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	25	17	1	0	4	SHORT	0.01	1747.04	-5.68	0.00	0.00	25	sl 1747.03
2022.07.07 13:49:24	2022.07.07 13:49:24	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	26	18	1	0	4	SHORT	0.01	1747.26	-3.51	0.00	0.00	26	sl 1747.25
2022.07.07 13:49:39	2022.07.07 13:49:39	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	27	14	1	0	4	SHORT	0.01	1747.92	-3.51	0.00	0.00	27	sl 1747.91
2022.07.07 13:50:13	2022.07.07 13:50:13	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	28	16	1	0	4	SHORT	0.01	1748.20	-4.68	0.00	0.00	28	sl 1748.19
2022.07.07 13:50:14	2022.07.07 13:50:14	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	29	15	1	0	4	SHORT	0.01	1748.25	-3.51	0.00	0.00	29	sl 1748.24
2022.07.07 15:00:00	2022.07.07 15:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	30	30	0	1	3	SHORT	0.01	1741.81	0.00	0.00	0.00	30	A1_M5_MOM_R2_PULLBAC
2022.07.07 15:30:00	2022.07.07 15:30:00	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	31	31	0	1	3	SHORT	0.01	1740.75	0.00	0.00	0.00	31	A1_M5_MOM_R2_PULLBAC
2022.07.07 16:00:00	2022.07.07 16:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	32	32	0	1	3	SHORT	0.01	1739.83	0.00	0.00	0.00	32	A1_M5_MOM_R2_PULLBAC
2022.07.08 11:00:00	2022.07.08 11:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	33	33	0	1	3	SHORT	0.01	1741.17	0.00	0.00	0.00	33	A1_M5_MOM_R2_PULLBAC
2022.07.08 11:15:00	2022.07.08 11:15:00	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	34	34	0	1	3	SHORT	0.01	1740.23	0.00	0.00	0.00	34	A1_M5_MOM_R2_PULLBAC
2022.07.08 12:00:00	2022.07.08 12:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	35	35	0	1	3	SHORT	0.01	1740.98	0.00	0.00	0.00	35	A1_M5_MOM_R2_PULLBAC
2022.07.08 12:12:26	2022.07.08 12:12:26	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	36	34	1	0	4	SHORT	0.01	1743.94	-3.71	0.00	0.00	36	sl 1743.94
2022.07.08 12:15:18	2022.07.08 12:15:18	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	37	35	1	0	4	SHORT	0.01	1744.48	-3.50	0.00	0.00	37	sl 1744.48
2022.07.08 12:15:27	2022.07.08 12:15:27	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	38	33	1	0	4	SHORT	0.01	1744.68	-3.51	0.00	0.00	38	sl 1744.67
2022.07.08 12:30:00	2022.07.08 12:30:00	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	39	39	0	1	3	SHORT	0.01	1741.02	0.00	0.00	0.00	39	A1_M5_MOM_R2_PULLBAC
2022.07.08 13:45:00	2022.07.08 13:45:00	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	40	40	0	1	3	SHORT	0.01	1739.08	0.00	0.00	0.00	40	A1_M5_MOM_R2_PULLBAC
2022.07.08 14:00:00	2022.07.08 14:00:00	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	41	41	0	1	3	SHORT	0.01	1736.78	0.00	0.00	0.00	41	A1_M5_MOM_R2_PULLBAC
2022.07.08 14:13:41	2022.07.08 14:13:41	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	42	41	1	0	4	SHORT	0.01	1744.54	-7.76	0.00	0.00	42	sl 1744.51
2022.07.08 14:31:38	2022.07.08 14:31:38	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	43	39	1	0	4	SHORT	0.01	1746.36	-5.34	0.00	0.00	43	sl 1746.36
2022.07.08 14:31:40	2022.07.08 14:31:40	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	44	40	1	0	4	SHORT	0.01	1746.66	-7.58	0.00	0.00	44	sl 1746.63
2022.07.08 14:44:37	2022.07.08 14:44:37	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	45	32	1	0	4	SHORT	0.01	1748.42	-8.59	0.00	0.00	45	sl 1748.42
2022.07.08 14:45:14	2022.07.08 14:45:14	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	46	30	1	0	4	SHORT	0.01	1749.95	-8.14	0.00	0.00	46	sl 1749.95
2022.07.08 14:45:14	2022.07.08 14:45:14	BT_A1_XAU_R2_PULLBACK_SHORT_M15_CONFIRM	1025742	XAUUSD	932200	47	31	1	0	4	SHORT	0.01	1749.97	-9.22	0.00	0.00	47	sl 1749.96
