schema_version	run_id	timestamp_broker	symbol	router_source_commit	router_source_blob	source_equivalence_sha256	h1_bar_count	h4_bar_count	d1_bar_count	h1_shift1_time	h1_shift1_high	h1_shift1_low	h1_shift1_range	h1_atr14_shift1	h1_shock_ratio	h4_shift1_time	h4_close_shift1	h4_ema20_shift1	h4_ema50_shift1	h4_ema20_shift6	h4_ema50_shift6	d1_shift1_time	d1_close_shift1	d1_close_shift2	d1_ema20_shift1	d1_ema50_shift1	d1_ema20_shift2	d1_ema50_shift2	d1_ema20_shift6	d1_ema50_shift6	d1_ema20_shift7	d1_ema50_shift7	d1_atr14_shift1	d1_atr_percentile_60_shift1	d1_atr_percentile_252_shift1	d1_box_high_5	d1_box_low_5	d1_box_width_5	d1_box_average_5	d1_median_range_20	d1_compression_box_to_median_ratio	data_available	state_code	state_name	native_error_code
a1_xau_r6_native_router_row_v1	run1	2016-07-04T12:00:00	XAUUSD	d51340574d90a39fe0032e54e4a8252370c19058	d59338facaa01032a47c71186e64e1ba9f1dba8f	9e7b893d4af9d44540117cff2ac0e782b1d535d242f40f2ff61a8156ff5382c1	6441	1741	339	2016-07-04T11:00:00	1352.8900000000001	1349.6400000000001	3.25	5.2100000000000062	0.62380038387715853	2016-07-04T08:00:00	1351.03	1333.2906700051294	1317.8676627476523	1324.482173951292	1311.5143605140142	2016-07-03T00:00:00	1342.77	1342.28	1301.0027417254764	1276.6830147919209	1296.6061882228951	1273.9855868242441	1282.825862998111	1265.324027103271	1278.4380591031754	1262.9082731074859	23.111428571428522	88.333333333333329	94.047619047619051	1344.8299999999999	1305.4000000000001	39.429999999999836	7.8859999999999673	14.634999999999991	0.5388452340280131	true	2	uptrend	0
a1_xau_r6_native_router_row_v1	run1	2016-07-04T16:00:00	XAUUSD	d51340574d90a39fe0032e54e4a8252370c19058	d59338facaa01032a47c71186e64e1ba9f1dba8f	9e7b893d4af9d44540117cff2ac0e782b1d535d242f40f2ff61a8156ff5382c1	6445	1742	339	2016-07-04T15:00:00	1351.78	1349.51	2.2699999999999818	4.7464285714285772	0.47825432656131989	2016-07-04T12:00:00	1350.74	1334.9525109570218	1319.1567740124503	1326.1772050035499	1312.7208561801315	2016-07-03T00:00:00	1342.77	1342.28	1301.0027417254764	1276.6830147919209	1296.6061882228951	1273.9855868242441	1282.825862998111	1265.324027103271	1278.4380591031754	1262.9082731074859	23.111428571428522	88.333333333333329	94.047619047619051	1344.8299999999999	1305.4000000000001	39.429999999999836	7.8859999999999673	14.634999999999991	0.5388452340280131	true	2	uptrend	0
a1_xau_r6_native_router_row_v1	run1	2016-07-04T20:00:00	XAUUSD	d51340574d90a39fe0032e54e4a8252370c19058	d59338facaa01032a47c71186e64e1ba9f1dba8f	9e7b893d4af9d44540117cff2ac0e782b1d535d242f40f2ff61a8156ff5382c1	6445	1743	339	2016-07-04T16:00:00	1351.6800000000001	1350.24	1.4400000000000546	3.8771428571428741	0.37140751658070514	2016-07-04T16:00:00	1350.8299999999999	1336.4646527706388	1320.3988613060799	1327.7574711936879	1313.8992539769893	2016-07-03T00:00:00	1342.77	1342.28	1301.0027417254764	1276.6830147919209	1296.6061882228951	1273.9855868242441	1282.825862998111	1265.324027103271	1278.4380591031754	1262.9082731074859	23.111428571428522	88.333333333333329	94.047619047619051	1344.8299999999999	1305.4000000000001	39.429999999999836	7.8859999999999673	14.634999999999991	0.5388452340280131	true	2	uptrend	0
a1_xau_r6_native_router_row_v1	run1	2016-07-05T00:00:00	XAUUSD	d51340574d90a39fe0032e54e4a8252370c19058	d59338facaa01032a47c71186e64e1ba9f1dba8f	9e7b893d4af9d44540117cff2ac0e782b1d535d242f40f2ff61a8156ff5382c1	6448	1744	340	2016-07-04T23:00:00	1350.4100000000001	1347.75	2.6600000000000819	3.6857142857142979	0.72170542635660895	2016-07-04T20:00:00	1349.5	1337.7061144115303	1321.5400824313317	1329.4805691752415	1315.1522244092641	2016-07-04T00:00:00	1349.5	1342.77	1305.621528227812	1279.5385828392966	1301.0027417254764	1276.6830147919209	1285.7872093792432	1267.2297515305936	1282.825862998111	1265.324027103271	22.682142857142807	86.666666666666671	92.857142857142861	1357.3099999999999	1312.73	44.579999999999927	8.9159999999999862	15.355000000000018	0.58065776619993326	true	2	uptrend	0
a1_xau_r6_native_router_row_v1	run1	2016-07-05T04:00:00	XAUUSD	d51340574d90a39fe0032e54e4a8252370c19058	d59338facaa01032a47c71186e64e1ba9f1dba8f	9e7b893d4af9d44540117cff2ac0e782b1d535d242f40f2ff61a8156ff5382c1	6452	1745	340	2016-07-05T03:00:00	1345.23	1342.4400000000001	2.7899999999999636	3.9085714285714492	0.71381578947367108	2016-07-05T00:00:00	1343.8399999999999	1338.2902939913845	1322.4145890026521	1331.4233721109326	1316.514097961842	2016-07-04T00:00:00	1349.5	1342.77	1305.621528227812	1279.5385828392966	1301.0027417254764	1276.6830147919209	1285.7872093792432	1267.2297515305936	1282.825862998111	1265.324027103271	22.682142857142807	86.666666666666671	92.857142857142861	1357.3099999999999	1312.73	44.579999999999927	8.9159999999999862	15.355000000000018	0.58065776619993326	true	2	uptrend	0
a1_xau_r6_native_router_row_v1	run1	2016-07-05T08:00:00	XAUUSD	d51340574d90a39fe0032e54e4a8252370c19058	d59338facaa01032a47c71186e64e1ba9f1dba8f	9e7b893d4af9d44540117cff2ac0e782b1d535d242f40f2ff61a8156ff5382c1	6456	1746	340	2016-07-05T07:00:00	1346.45	1343.0999999999999	3.3500000000001364	3.7550000000000145	0.89214380825569195	2016-07-05T04:00:00	1346.03	1339.0274088493479	1323.3406835515677	1333.2906700051294	1317.8676627476523	2016-07-04T00:00:00	1349.5	1342.77	1305.621528227812	1279.5385828392966	1301.0027417254764	1276.6830147919209	1285.7872093792432	1267.2297515305936	1282.825862998111	1265.324027103271	22.682142857142807	86.666666666666671	92.857142857142861	1357.3099999999999	1312.73	44.579999999999927	8.9159999999999862	15.355000000000018	0.58065776619993326	true	2	uptrend	0
a1_xau_r6_native_router_row_v1	run1	2016-07-05T12:00:00	XAUUSD	d51340574d90a39fe0032e54e4a8252370c19058	d59338facaa01032a47c71186e64e1ba9f1dba8f	9e7b893d4af9d44540117cff2ac0e782b1d535d242f40f2ff61a8156ff5382c1	6460	1747	340	2016-07-05T11:00:00	1349.96	1346.04	3.9200000000000728	3.9528571428571562	0.9916877484640555	2016-07-05T08:00:00	1348.8800000000001	1339.9657508636958	1324.3422253730751	1334.9525109570218	1319.1567740124503	2016-07-04T00:00:00	1349.5	1342.77	1305.621528227812	1279.5385828392966	1301.0027417254764	1276.6830147919209	1285.7872093792432	1267.2297515305936	1282.825862998111	1265.324027103271	22.682142857142807	86.666666666666671	92.857142857142861	1357.3099999999999	1312.73	44.579999999999927	8.9159999999999862	15.355000000000018	0.58065776619993326	true	2	uptrend	0
a1_xau_r6_native_router_row_v1	run1	2016-07-05T16:00:00	XAUUSD	d51340574d90a39fe0032e54e4a8252370c19058	d59338facaa01032a47c71186e64e1ba9f1dba8f	9e7b893d4af9d44540117cff2ac0e782b1d535d242f40f2ff61a8156ff5382c1	6464	1748	340	2016-07-05T15:00:00	1351.46	1341.99	9.4700000000000273	4.1885714285714224	2.2609140518417563	2016-07-05T12:00:00	1350.6800000000001	1340.9861555433438	1325.3750792800133	1336.4646527706388	1320.3988613060799	2016-07-04T00:00:00	1349.5	1342.77	1305.621528227812	1279.5385828392966	1301.0027417254764	1276.6830147919209	1285.7872093792432	1267.2297515305936	1282.825862998111	1265.324027103271	22.682142857142807	86.666666666666671	92.857142857142861	1357.3099999999999	1312.73	44.579999999999927	8.9159999999999862	15.355000000000018	0.58065776619993326	true	2	uptrend	0
a1_xau_r6_native_router_row_v1	run1	2016-07-05T20:00:00	XAUUSD	d51340574d90a39fe0032e54e4a8252370c19058	d59338facaa01032a47c71186e64e1ba9f1dba8f	9e7b893d4af9d44540117cff2ac0e782b1d535d242f40f2ff61a8156ff5382c1	6468	1749	340	2016-07-05T19:00:00	1356.5899999999999	1353.8699999999999	2.7200000000000273	4.4449999999999887	0.61192350956131247	2016-07-05T16:00:00	1355.25	1342.3446169201684	1326.5466447984443	1337.7061144115303	1321.5400824313317	2016-07-04T00:00:00	1349.5	1342.77	1305.621528227812	1279.5385828392966	1301.0027417254764	1276.6830147919209	1285.7872093792432	1267.2297515305936	1282.825862998111	1265.324027103271	22.682142857142807	86.666666666666671	92.857142857142861	1357.3099999999999	1312.73	44.579999999999927	8.9159999999999862	15.355000000000018	0.58065776619993326	true	2	uptrend	0
a1_xau_r6_native_router_row_v1	run1	2016-07-06T00:00:00	XAUUSD	d51340574d90a39fe0032e54e4a8252370c19058	d59338facaa01032a47c71186e64e1ba9f1dba8f	9e7b893d4af9d44540117cff2ac0e782b1d535d242f40f2ff61a8156ff5382c1	6471	1750	341	2016-07-05T23:00:00	1364.47	1358.6300000000001	5.8399999999999181	4.6242857142856861	1.2628977448254457	2016-07-05T20:00:00	1362.4400000000001	1344.2584629277715	1327.9542273553682	1338.2902939913845	1322.4145890026521	2016-07-05T00:00:00	1362.4400000000001	1349.5	1311.0328112537347	1282.789618806383	1305.621528227812	1279.5385828392966	1288.6550942002677	1269.1383887254722	1285.7872093792432	1267.2297515305936	23.308571428571394	88.333333333333329	94.444444444444443	1364.47	1312.73	51.740000000000009	10.348000000000003	16.490000000000009	0.62753183747725871	true	2	uptrend	0
a1_xau_r6_native_router_row_v1	run1	2016-07-06T04:00:00	XAUUSD	d51340574d90a39fe0032e54e4a8252370c19058	d59338facaa01032a47c71186e64e1ba9f1dba8f	9e7b893d4af9d44540117cff2ac0e782b1d535d242f40f2ff61a8156ff5382c1	6475	1751	341	2016-07-06T03:00:00	1368.4000000000001	1364.9100000000001	3.4900000000000091	4.9114285714285417	0.71058755090169323	2016-07-06T00:00:00	1366.8499999999999	1346.4100378870312	1329.4795517728046	1339.0274088493479	1323.3406835515677	2016-07-05T00:00:00	1362.4400000000001	1349.5	1311.0328112537347	1282.789618806383	1305.621528227812	1279.5385828392966	1288.6550942002677	1269.1383887254722	1285.7872093792432	1267.2297515305936	23.308571428571394	88.333333333333329	94.444444444444443	1364.47	1312.73	51.740000000000009	10.348000000000003	16.490000000000009	0.62753183747725871	true	2	uptrend	0
a1_xau_r6_native_router_row_v1	run1	2016-07-06T08:00:00	XAUUSD	d51340574d90a39fe0032e54e4a8252370c19058	d59338facaa01032a47c71186e64e1ba9f1dba8f	9e7b893d4af9d44540117cff2ac0e782b1d535d242f40f2ff61a8156ff5382c1	6479	1752	341	2016-07-06T07:00:00	1368.04	1364.0899999999999	3.9500000000000455	4.1392857142857205	0.95427092320967311	2016-07-06T04:00:00	1366.7	1348.3424152311234	1330.9391771934788	1339.9657508636958	1324.3422253730751	2016-07-05T00:00:00	1362.4400000000001	1349.5	1311.0328112537347	1282.789618806383	1305.621528227812	1279.5385828392966	1288.6550942002677	1269.1383887254722	1285.7872093792432	1267.2297515305936	23.308571428571394	88.333333333333329	94.444444444444443	1364.47	1312.73	51.740000000000009	10.348000000000003	16.490000000000009	0.62753183747725871	true	2	uptrend	0
a1_xau_r6_native_router_row_v1	run1	2016-07-06T12:00:00	XAUUSD	d51340574d90a39fe0032e54e4a8252370c19058	d59338facaa01032a47c71186e64e1ba9f1dba8f	9e7b893d4af9d44540117cff2ac0e782b1d535d242f40f2ff61a8156ff5382c1	6483	1753	341	2016-07-06T11:00:00	1374.3900000000001	1370.77	3.6200000000001182	4.4635714285714156	0.81100976156187876	2016-07-06T08:00:00	1371.52	1350.5498042567306	1332.5305820094209	1340.9861555433438	1325.3750792800133	2016-07-05T00:00:00	1362.4400000000001	1349.5	1311.0328112537347	1282.789618806383	1305.621528227812	1279.5385828392966	1288.6550942002677	1269.1383887254722	1285.7872093792432	1267.2297515305936	23.308571428571394	88.333333333333329	94.444444444444443	1364.47	1312.73	51.740000000000009	10.348000000000003	16.490000000000009	0.62753183747725871	true	2	uptrend	0
a1_xau_r6_native_router_row_v1	run1	2016-07-06T16:00:00	XAUUSD	d51340574d90a39fe0032e54e4a8252370c19058	d59338facaa01032a47c71186e64e1ba9f1dba8f	9e7b893d4af9d44540117cff2ac0e782b1d535d242f40f2ff61a8156ff5382c1	6487	1754	341	2016-07-06T15:00:00	1373.23	1365.3900000000001	7.8399999999999181	4.9828571428571449	1.5733944954128269	2016-07-06T12:00:00	1366.5599999999999	1352.0745848037086	1333.8650689894434	1342.3446169201684	1326.5466447984443	2016-07-05T00:00:00	1362.4400000000001	1349.5	1311.0328112537347	1282.789618806383	1305.621528227812	1279.5385828392966	1288.6550942002677	1269.1383887254722	1285.7872093792432	1267.2297515305936	23.308571428571394	88.333333333333329	94.444444444444443	1364.47	1312.73	51.740000000000009	10.348000000000003	16.490000000000009	0.62753183747725871	true	2	uptrend	0
a1_xau_r6_native_router_row_v1	run1	2016-07-06T20:00:00	XAUUSD	d51340574d90a39fe0032e54e4a8252370c19058	d59338facaa01032a47c71186e64e1ba9f1dba8f	9e7b893d4af9d44540117cff2ac0e782b1d535d242f40f2ff61a8156ff5382c1	6491	1755	341	2016-07-06T19:00:00	1366.53	1362.51	4.0199999999999818	5.3342857142856888	0.75361542581681862	2016-07-06T16:00:00	1363.73	1353.1846243462126	1335.0362427545633	1344.2584629277715	1327.9542273553682	2016-07-05T00:00:00	1362.4400000000001	1349.5	1311.0328112537347	1282.789618806383	1305.621528227812	1279.5385828392966	1288.6550942002677	1269.1383887254722	1285.7872093792432	1267.2297515305936	23.308571428571394	88.333333333333329	94.444444444444443	1364.47	1312.73	51.740000000000009	10.348000000000003	16.490000000000009	0.62753183747725871	true	2	uptrend	0
a1_xau_r6_native_router_row_v1	run1	2016-07-07T00:00:00	XAUUSD	d51340574d90a39fe0032e54e4a8252370c19058	d59338facaa01032a47c71186e64e1ba9f1dba8f	9e7b893d4af9d44540117cff2ac0e782b1d535d242f40f2ff61a8156ff5382c1	6494	1756	342	2016-07-06T23:00:00	1367.9100000000001	1365.99	1.9200000000000728	4.8721428571428467	0.39407711479256818	2016-07-06T20:00:00	1366.21	1354.4251363132398	1336.258743038698	1346.4100378870312	1329.4795517728046	2016-07-06T00:00:00	1366.21	1362.4400000000001	1316.287781610522	1286.061006304172	1311.0328112537347	1282.789618806383	1291.7984185621472	1271.1980597558459	1288.6550942002677	1269.1383887254722	23.468571428571394	90	94.841269841269835	1375.05	1320.47	54.579999999999927	10.915999999999986	16.490000000000009	0.66197695573074467	true	2	uptrend	0
a1_xau_r6_native_router_row_v1	run1	2016-07-07T04:00:00	XAUUSD	d51340574d90a39fe0032e54e4a8252370c19058	d59338facaa01032a47c71186e64e1ba9f1dba8f	9e7b893d4af9d44540117cff2ac0e782b1d535d242f40f2ff61a8156ff5382c1	6498	1757	342	2016-07-07T03:00:00	1368.8399999999999	1366.73	2.1099999999999	4.5707142857142582	0.46163463041098263	2016-07-07T00:00:00	1367.71	1355.6903614262646	1337.4921256646314	1348.3424152311234	1330.9391771934788	2016-07-06T00:00:00	1366.21	1362.4400000000001	1316.287781610522	1286.061006304172	1311.0328112537347	1282.789618806383	1291.7984185621472	1271.1980597558459	1288.6550942002677	1269.1383887254722	23.468571428571394	90	94.841269841269835	1375.05	1320.47	54.579999999999927	10.915999999999986	16.490000000000009	0.66197695573074467	true	2	uptrend	0
a1_xau_r6_native_router_row_v1	run1	2016-07-07T08:00:00	XAUUSD	d51340574d90a39fe0032e54e4a8252370c19058	d59338facaa01032a47c71186e64e1ba9f1dba8f	9e7b893d4af9d44540117cff2ac0e782b1d535d242f40f2ff61a8156ff5382c1	6502	1758	342	2016-07-07T07:00:00	1368.3399999999999	1365.73	2.6099999999999	3.2778571428571381	0.7962519067334638	2016-07-07T04:00:00	1367.2	1356.786517480906	1338.6571403444498	1350.5498042567306	1332.5305820094209	2016-07-06T00:00:00	1366.21	1362.4400000000001	1316.287781610522	1286.061006304172	1311.0328112537347	1282.789618806383	1291.7984185621472	1271.1980597558459	1288.6550942002677	1269.1383887254722	23.468571428571394	90	94.841269841269835	1375.05	1320.47	54.579999999999927	10.915999999999986	16.490000000000009	0.66197695573074467	true	2	uptrend	0
a1_xau_r6_native_router_row_v1	run1	2016-07-07T12:00:00	XAUUSD	d51340574d90a39fe0032e54e4a8252370c19058	d59338facaa01032a47c71186e64e1ba9f1dba8f	9e7b893d4af9d44540117cff2ac0e782b1d535d242f40f2ff61a8156ff5382c1	6506	1759	342	2016-07-07T11:00:00	1364.52	1360.05	4.4700000000000273	2.8014285714285938	1.5956144824069323	2016-07-07T08:00:00	1363.8699999999999	1357.461134863677	1339.6458799387851	1352.0745848037086	1333.8650689894434	2016-07-06T00:00:00	1366.21	1362.4400000000001	1316.287781610522	1286.061006304172	1311.0328112537347	1282.789618806383	1291.7984185621472	1271.1980597558459	1288.6550942002677	1269.1383887254722	23.468571428571394	90	94.841269841269835	1375.05	1320.47	54.579999999999927	10.915999999999986	16.490000000000009	0.66197695573074467	true	2	uptrend	0
a1_xau_r6_native_router_row_v1	run1	2016-07-07T16:00:00	XAUUSD	d51340574d90a39fe0032e54e4a8252370c19058	d59338facaa01032a47c71186e64e1ba9f1dba8f	9e7b893d4af9d44540117cff2ac0e782b1d535d242f40f2ff61a8156ff5382c1	6510	1760	342	2016-07-07T15:00:00	1357.6600000000001	1353.0599999999999	4.6000000000001364	3.5414285714285869	1.2989108511496901	2016-07-07T12:00:00	1356.1400000000001	1357.3353124957077	1340.2927081764799	1353.1846243462126	1335.0362427545633	2016-07-06T00:00:00	1366.21	1362.4400000000001	1316.287781610522	1286.061006304172	1311.0328112537347	1282.789618806383	1291.7984185621472	1271.1980597558459	1288.6550942002677	1269.1383887254722	23.468571428571394	90	94.841269841269835	1375.05	1320.47	54.579999999999927	10.915999999999986	16.490000000000009	0.66197695573074467	true	5	chop	0
