family,regime,eligible_date,decision_id,clock_minute,macro_family,macro_signal_time_utc,macro_age_hours,initial_value,rolling_median_initial_value,release_gap_from_rolling_median,side,window,entry_time_utc,exit_time_utc,entry_price,stop_price,target_price,exit_price,exit_reason,risk_distance,risk_pips,r,portfolio_r,extra_half_pip_stress_r,extra_half_pip_stress_portfolio_r,fixed_0p01_lot_usd
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2019-08-14,2019-08-14T0030,30,CPI,2019-08-13 12:30:00+00:00,12.0,0.3,0.15000000000000002,0.14999999999999997,SHORT,development_2019_2022,2019-08-14 00:30:00+00:00,2019-08-14 01:00:00+00:00,1.1175899999999999,1.1179899999999998,1.11699,1.1179999999999999,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2019-08-14,2019-08-14T0045,45,CPI,2019-08-13 12:30:00+00:00,12.25,0.3,0.15000000000000002,0.14999999999999997,SHORT,development_2019_2022,2019-08-14 00:45:00+00:00,2019-08-14 01:00:00+00:00,1.11748,1.11788,1.11688,1.11789,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2019-08-15,2019-08-15T0000,0,CPI,2019-08-13 12:30:00+00:00,35.5,0.3,0.15000000000000002,0.14999999999999997,SHORT,development_2019_2022,2019-08-15 00:00:00+00:00,2019-08-15 01:30:00+00:00,1.1142699999999999,1.1146699999999998,1.11367,1.11468,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2019-08-15,2019-08-15T0015,15,CPI,2019-08-13 12:30:00+00:00,35.75,0.3,0.15000000000000002,0.14999999999999997,SHORT,development_2019_2022,2019-08-15 00:15:00+00:00,2019-08-15 01:40:00+00:00,1.11436,1.11476,1.11376,1.11477,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2019-08-15,2019-08-15T0030,30,CPI,2019-08-13 12:30:00+00:00,36.0,0.3,0.15000000000000002,0.14999999999999997,SHORT,development_2019_2022,2019-08-15 00:30:00+00:00,2019-08-15 03:45:00+00:00,1.11438,1.1147799999999999,1.11378,1.11479,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2019-08-15,2019-08-15T0045,45,CPI,2019-08-13 12:30:00+00:00,36.25,0.3,0.15000000000000002,0.14999999999999997,SHORT,development_2019_2022,2019-08-15 00:45:00+00:00,2019-08-15 01:00:00+00:00,1.11407,1.1144699999999998,1.11347,1.11448,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2019-08-16,2019-08-16T0000,0,CPI,2019-08-13 12:30:00+00:00,59.5,0.3,0.15000000000000002,0.14999999999999997,SHORT,development_2019_2022,2019-08-16 00:00:00+00:00,2019-08-16 00:30:00+00:00,1.11104,1.11144,1.11044,1.1104500000000002,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2019-08-16,2019-08-16T0015,15,CPI,2019-08-13 12:30:00+00:00,59.75,0.3,0.15000000000000002,0.14999999999999997,SHORT,development_2019_2022,2019-08-16 00:15:00+00:00,2019-08-16 00:30:00+00:00,1.1108099999999999,1.1112099999999998,1.11021,1.11022,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2019-08-16,2019-08-16T0030,30,CPI,2019-08-13 12:30:00+00:00,60.0,0.3,0.15000000000000002,0.14999999999999997,SHORT,development_2019_2022,2019-08-16 00:30:00+00:00,2019-08-16 00:30:00+00:00,1.1107,1.1111,1.1101,1.1101100000000002,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2019-08-16,2019-08-16T0045,45,CPI,2019-08-13 12:30:00+00:00,60.25,0.3,0.15000000000000002,0.14999999999999997,SHORT,development_2019_2022,2019-08-16 00:45:00+00:00,2019-08-16 06:00:00+00:00,1.1101699999999999,1.1105699999999998,1.10957,1.11058,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2019-09-09,2019-09-09T0000,0,NFP,2019-09-06 12:30:00+00:00,59.5,130000.0,180000.0,-50000.0,LONG,development_2019_2022,2019-09-09 00:00:00+00:00,2019-09-09 00:45:00+00:00,1.1021,1.1017000000000001,1.1027,1.10169,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2019-09-09,2019-09-09T0015,15,NFP,2019-09-06 12:30:00+00:00,59.75,130000.0,180000.0,-50000.0,LONG,development_2019_2022,2019-09-09 00:15:00+00:00,2019-09-09 00:45:00+00:00,1.1023100000000001,1.1019100000000002,1.10291,1.1019,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2019-09-09,2019-09-09T0030,30,NFP,2019-09-06 12:30:00+00:00,60.0,130000.0,180000.0,-50000.0,LONG,development_2019_2022,2019-09-09 00:30:00+00:00,2019-09-09 00:45:00+00:00,1.1022500000000002,1.1018500000000002,1.10285,1.1018400000000002,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2019-09-09,2019-09-09T0045,45,NFP,2019-09-06 12:30:00+00:00,60.25,130000.0,180000.0,-50000.0,LONG,development_2019_2022,2019-09-09 00:45:00+00:00,2019-09-09 00:45:00+00:00,1.10213,1.10173,1.10273,1.10172,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2019-09-12,2019-09-12T0000,0,PPI,2019-09-11 12:30:00+00:00,11.5,0.1,0.15000000000000002,-0.05000000000000002,LONG,development_2019_2022,2019-09-12 00:00:00+00:00,2019-09-12 00:15:00+00:00,1.10142,1.10102,1.10202,1.10101,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2019-09-12,2019-09-12T0015,15,PPI,2019-09-11 12:30:00+00:00,11.75,0.1,0.15000000000000002,-0.05000000000000002,LONG,development_2019_2022,2019-09-12 00:15:00+00:00,2019-09-12 00:20:00+00:00,1.1012000000000002,1.1008000000000002,1.1018000000000001,1.1007900000000002,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2019-09-12,2019-09-12T0030,30,PPI,2019-09-11 12:30:00+00:00,12.0,0.1,0.15000000000000002,-0.05000000000000002,LONG,development_2019_2022,2019-09-12 00:30:00+00:00,2019-09-12 06:30:00+00:00,1.1011600000000001,1.1007600000000002,1.10176,1.1007500000000001,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2019-09-12,2019-09-12T0045,45,PPI,2019-09-11 12:30:00+00:00,12.25,0.1,0.15000000000000002,-0.05000000000000002,LONG,development_2019_2022,2019-09-12 00:45:00+00:00,2019-09-12 06:30:00+00:00,1.1011900000000001,1.1007900000000002,1.10179,1.10078,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2019-09-13,2019-09-13T0000,0,CPI,2019-09-12 12:30:00+00:00,11.5,0.1,0.25,-0.15,LONG,development_2019_2022,2019-09-13 00:00:00+00:00,2019-09-13 00:05:00+00:00,1.10568,1.10528,1.10628,1.1062699999999999,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2019-09-13,2019-09-13T0015,15,CPI,2019-09-12 12:30:00+00:00,11.75,0.1,0.25,-0.15,LONG,development_2019_2022,2019-09-13 00:15:00+00:00,2019-09-13 00:30:00+00:00,1.1062800000000002,1.1058800000000002,1.10688,1.1058700000000001,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2019-09-13,2019-09-13T0030,30,CPI,2019-09-12 12:30:00+00:00,12.0,0.1,0.25,-0.15,LONG,development_2019_2022,2019-09-13 00:30:00+00:00,2019-09-13 00:30:00+00:00,1.1062100000000001,1.1058100000000002,1.10681,1.1058000000000001,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2019-09-13,2019-09-13T0045,45,CPI,2019-09-12 12:30:00+00:00,12.25,0.1,0.25,-0.15,LONG,development_2019_2022,2019-09-13 00:45:00+00:00,2019-09-13 03:55:00+00:00,1.1062100000000001,1.1058100000000002,1.10681,1.1068,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2019-10-09,2019-10-09T0000,0,PPI,2019-10-08 12:30:00+00:00,11.5,-0.3,0.15000000000000002,-0.45,LONG,development_2019_2022,2019-10-09 00:00:00+00:00,2019-10-09 00:20:00+00:00,1.0960500000000002,1.0956500000000002,1.0966500000000001,1.0956400000000002,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2019-10-09,2019-10-09T0015,15,PPI,2019-10-08 12:30:00+00:00,11.75,-0.3,0.15000000000000002,-0.45,LONG,development_2019_2022,2019-10-09 00:15:00+00:00,2019-10-09 00:20:00+00:00,1.0960400000000001,1.0956400000000002,1.09664,1.09563,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2019-10-09,2019-10-09T0030,30,PPI,2019-10-08 12:30:00+00:00,12.0,-0.3,0.15000000000000002,-0.45,LONG,development_2019_2022,2019-10-09 00:30:00+00:00,2019-10-09 01:30:00+00:00,1.09558,1.09518,1.09618,1.0961699999999999,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2019-10-09,2019-10-09T0045,45,PPI,2019-10-08 12:30:00+00:00,12.25,-0.3,0.15000000000000002,-0.45,LONG,development_2019_2022,2019-10-09 00:45:00+00:00,2019-10-09 02:20:00+00:00,1.09575,1.09535,1.09635,1.0963399999999999,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2019-11-15,2019-11-15T0000,0,PPI,2019-11-14 13:30:00+00:00,10.5,0.4,0.1,0.30000000000000004,SHORT,development_2019_2022,2019-11-15 00:00:00+00:00,2019-11-15 00:00:00+00:00,1.10197,1.1023699999999999,1.10137,1.10238,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2019-11-15,2019-11-15T0015,15,PPI,2019-11-14 13:30:00+00:00,10.75,0.4,0.1,0.30000000000000004,SHORT,development_2019_2022,2019-11-15 00:15:00+00:00,2019-11-15 00:55:00+00:00,1.10219,1.10259,1.10159,1.1026,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2019-11-15,2019-11-15T0030,30,PPI,2019-11-14 13:30:00+00:00,11.0,0.4,0.1,0.30000000000000004,SHORT,development_2019_2022,2019-11-15 00:30:00+00:00,2019-11-15 00:55:00+00:00,1.10218,1.10258,1.10158,1.10259,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2019-11-15,2019-11-15T0045,45,PPI,2019-11-14 13:30:00+00:00,11.25,0.4,0.1,0.30000000000000004,SHORT,development_2019_2022,2019-11-15 00:45:00+00:00,2019-11-15 01:10:00+00:00,1.1023399999999999,1.1027399999999998,1.10174,1.10275,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2019-12-09,2019-12-09T0000,0,NFP,2019-12-06 13:30:00+00:00,58.5,266000.0,133000.0,133000.0,SHORT,development_2019_2022,2019-12-09 00:00:00+00:00,2019-12-09 06:20:00+00:00,1.1058,1.1061999999999999,1.1052,1.10621,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2019-12-09,2019-12-09T0015,15,NFP,2019-12-06 13:30:00+00:00,58.75,266000.0,133000.0,133000.0,SHORT,development_2019_2022,2019-12-09 00:15:00+00:00,2019-12-09 06:10:00+00:00,1.1056599999999999,1.1060599999999998,1.10506,1.1060699999999999,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2019-12-09,2019-12-09T0030,30,NFP,2019-12-06 13:30:00+00:00,59.0,266000.0,133000.0,133000.0,SHORT,development_2019_2022,2019-12-09 00:30:00+00:00,2019-12-09 06:20:00+00:00,1.1058,1.1061999999999999,1.1052,1.10621,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2019-12-09,2019-12-09T0045,45,NFP,2019-12-06 13:30:00+00:00,59.25,266000.0,133000.0,133000.0,SHORT,development_2019_2022,2019-12-09 00:45:00+00:00,2019-12-09 06:20:00+00:00,1.1058599999999998,1.1062599999999998,1.10526,1.1062699999999999,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-01-13,2020-01-13T0000,0,NFP,2020-01-10 13:30:00+00:00,58.5,145000.0,150000.0,-5000.0,LONG,development_2019_2022,2020-01-13 00:00:00+00:00,2020-01-13 02:40:00+00:00,1.11169,1.1112900000000001,1.11229,1.11228,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-01-13,2020-01-13T0015,15,NFP,2020-01-10 13:30:00+00:00,58.75,145000.0,150000.0,-5000.0,LONG,development_2019_2022,2020-01-13 00:15:00+00:00,2020-01-13 02:55:00+00:00,1.1119,1.1115000000000002,1.1125,1.11249,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-01-13,2020-01-13T0030,30,NFP,2020-01-10 13:30:00+00:00,59.0,145000.0,150000.0,-5000.0,LONG,development_2019_2022,2020-01-13 00:30:00+00:00,2020-01-13 02:40:00+00:00,1.11171,1.11131,1.11231,1.1122999999999998,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-01-13,2020-01-13T0045,45,NFP,2020-01-10 13:30:00+00:00,59.25,145000.0,150000.0,-5000.0,LONG,development_2019_2022,2020-01-13 00:45:00+00:00,2020-01-13 02:50:00+00:00,1.11175,1.11135,1.11235,1.1123399999999999,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-02-10,2020-02-10T0000,0,NFP,2020-02-07 13:30:00+00:00,58.5,225000.0,140500.0,84500.0,SHORT,development_2019_2022,2020-02-10 00:00:00+00:00,2020-02-10 00:50:00+00:00,1.0949,1.0953,1.0943,1.09531,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-02-10,2020-02-10T0015,15,NFP,2020-02-07 13:30:00+00:00,58.75,225000.0,140500.0,84500.0,SHORT,development_2019_2022,2020-02-10 00:15:00+00:00,2020-02-10 02:55:00+00:00,1.09504,1.09544,1.09444,1.09545,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-02-10,2020-02-10T0030,30,NFP,2020-02-07 13:30:00+00:00,59.0,225000.0,140500.0,84500.0,SHORT,development_2019_2022,2020-02-10 00:30:00+00:00,2020-02-10 04:35:00+00:00,1.0951,1.0955,1.0945,1.09551,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-02-10,2020-02-10T0045,45,NFP,2020-02-07 13:30:00+00:00,59.25,225000.0,140500.0,84500.0,SHORT,development_2019_2022,2020-02-10 00:45:00+00:00,2020-02-10 04:35:00+00:00,1.0951199999999999,1.0955199999999998,1.09452,1.09553,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-04-10,2020-04-10T0000,0,PPI,2020-04-09 12:30:00+00:00,11.5,-0.2,0.05,-0.25,LONG,development_2019_2022,2020-04-10 00:00:00+00:00,2020-04-10 00:20:00+00:00,1.09234,1.0919400000000001,1.09294,1.09193,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-04-10,2020-04-10T0015,15,PPI,2020-04-09 12:30:00+00:00,11.75,-0.2,0.05,-0.25,LONG,development_2019_2022,2020-04-10 00:15:00+00:00,2020-04-10 00:20:00+00:00,1.09232,1.09192,1.09292,1.09191,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-04-10,2020-04-10T0030,30,PPI,2020-04-09 12:30:00+00:00,12.0,-0.2,0.05,-0.25,LONG,development_2019_2022,2020-04-10 00:30:00+00:00,2020-04-10 01:55:00+00:00,1.09223,1.09183,1.09283,1.09282,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-04-10,2020-04-10T0045,45,PPI,2020-04-09 12:30:00+00:00,12.25,-0.2,0.05,-0.25,LONG,development_2019_2022,2020-04-10 00:45:00+00:00,2020-04-10 00:50:00+00:00,1.09261,1.0922100000000001,1.09321,1.0922,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-04-13,2020-04-13T0000,0,CPI,2020-04-10 12:30:00+00:00,59.5,-0.4,0.15000000000000002,-0.55,LONG,development_2019_2022,2020-04-13 00:00:00+00:00,2020-04-13 01:00:00+00:00,1.09322,1.0928200000000001,1.09382,1.09281,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-04-13,2020-04-13T0015,15,CPI,2020-04-10 12:30:00+00:00,59.75,-0.4,0.15000000000000002,-0.55,LONG,development_2019_2022,2020-04-13 00:15:00+00:00,2020-04-13 00:20:00+00:00,1.0936400000000002,1.0932400000000002,1.09424,1.0932300000000001,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-04-13,2020-04-13T0030,30,CPI,2020-04-10 12:30:00+00:00,60.0,-0.4,0.15000000000000002,-0.55,LONG,development_2019_2022,2020-04-13 00:30:00+00:00,2020-04-13 00:50:00+00:00,1.09345,1.09305,1.09405,1.09304,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-04-13,2020-04-13T0045,45,CPI,2020-04-10 12:30:00+00:00,60.25,-0.4,0.15000000000000002,-0.55,LONG,development_2019_2022,2020-04-13 00:45:00+00:00,2020-04-13 00:50:00+00:00,1.09356,1.0931600000000001,1.09416,1.09315,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-05-11,2020-05-11T0000,0,NFP,2020-05-08 12:30:00+00:00,59.5,-20500000.0,185000.0,-20685000.0,LONG,development_2019_2022,2020-05-11 00:00:00+00:00,2020-05-11 00:10:00+00:00,1.08385,1.08345,1.08445,1.08344,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-05-11,2020-05-11T0015,15,NFP,2020-05-08 12:30:00+00:00,59.75,-20500000.0,185000.0,-20685000.0,LONG,development_2019_2022,2020-05-11 00:15:00+00:00,2020-05-11 00:50:00+00:00,1.08393,1.08353,1.08453,1.08452,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-05-11,2020-05-11T0030,30,NFP,2020-05-08 12:30:00+00:00,60.0,-20500000.0,185000.0,-20685000.0,LONG,development_2019_2022,2020-05-11 00:30:00+00:00,2020-05-11 00:40:00+00:00,1.0844200000000002,1.0840200000000002,1.08502,1.0840100000000001,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-05-11,2020-05-11T0045,45,NFP,2020-05-08 12:30:00+00:00,60.25,-20500000.0,185000.0,-20685000.0,LONG,development_2019_2022,2020-05-11 00:45:00+00:00,2020-05-11 01:55:00+00:00,1.08412,1.08372,1.08472,1.0847099999999998,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-05-14,2020-05-14T0000,0,PPI,2020-05-13 12:30:00+00:00,11.5,-1.3,0.05,-1.35,LONG,development_2019_2022,2020-05-14 00:00:00+00:00,2020-05-14 00:00:00+00:00,1.0821800000000001,1.0817800000000002,1.08278,1.0817700000000001,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-05-14,2020-05-14T0015,15,PPI,2020-05-13 12:30:00+00:00,11.75,-1.3,0.05,-1.35,LONG,development_2019_2022,2020-05-14 00:15:00+00:00,2020-05-14 01:35:00+00:00,1.08216,1.08176,1.08276,1.08175,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-05-14,2020-05-14T0030,30,PPI,2020-05-13 12:30:00+00:00,12.0,-1.3,0.05,-1.35,LONG,development_2019_2022,2020-05-14 00:30:00+00:00,2020-05-14 01:35:00+00:00,1.0820500000000002,1.0816500000000002,1.0826500000000001,1.0816400000000002,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
N38_NEUTRAL_BLS_ROLLING_SURPRISE_CARRY,NEUTRAL,2020-05-14,2020-05-14T0045,45,PPI,2020-05-13 12:30:00+00:00,12.25,-1.3,0.05,-1.35,LONG,development_2019_2022,2020-05-14 00:45:00+00:00,2020-05-14 01:10:00+00:00,1.0823500000000001,1.0819500000000002,1.08295,1.0819400000000001,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146
