chop_episode_id,start_time,end_time,duration_hours,duration_days,h4_bars,average_adx,median_adx,average_er,median_er,average_atr,range_width_price,absolute_net_displacement,raw_signals,accepted_trades,net_r
11,2016-10-24T08:00:00+00:00,2016-10-26T08:00:00+00:00,48.0,2.0,12,18.575903189422878,16.263637972846983,0.058221737703607924,0.05433983405987056,4.21189910910399,16.230000000000018,9.570000000000164,65.0,12.0,-7.694413047947252
12,2016-10-27T04:00:00+00:00,2016-10-29T00:00:00+00:00,44.0,1.8333333333333333,11,23.838030090207045,23.543958889501724,0.11494758529860459,0.08721378955493103,4.101730625855934,22.189999999999827,8.409999999999854,70.0,15.0,5.496640457615866
13,2016-12-08T04:00:00+00:00,2016-12-10T00:00:00+00:00,44.0,1.8333333333333333,11,19.621073271893998,19.231581427233664,0.1175130621776863,0.11096801888817139,5.718776845371044,22.409999999999854,18.27000000000021,21.0,6.0,-5.999999999999748
14,2016-12-21T08:00:00+00:00,2016-12-23T04:00:00+00:00,44.0,1.8333333333333333,11,20.011841560692016,19.8532938832105,0.11236342885053122,0.09076620825147198,4.772631459747787,9.660000000000082,4.779999999999973,48.0,9.0,-5.176381997349511
15,2016-12-27T00:00:00+00:00,2016-12-27T08:00:00+00:00,8.0,0.3333333333333333,2,15.225667320998266,15.225667320998266,0.1073728023088614,0.1073728023088614,4.132540869770151,6.490000000000009,5.329999999999927,4.0,2.0,-2.000000000000343
16,2016-12-27T20:00:00+00:00,2016-12-29T00:00:00+00:00,28.0,1.1666666666666667,7,20.19348886998972,20.329644144142996,0.1713878012094292,0.17493975903614148,4.609002443739419,8.220000000000027,2.8599999999999,5.0,2.0,5.4385781548573195
17,2017-01-20T00:00:00+00:00,2017-01-26T12:00:00+00:00,156.0,6.5,28,21.338898668298697,21.59509834236617,0.0539279710634921,0.047829018262714816,5.69836380672806,26.180000000000064,5.800000000000182,103.0,33.0,-13.97637551588354
18,2017-01-31T08:00:00+00:00,2017-02-01T04:00:00+00:00,20.0,0.8333333333333334,5,22.613490867720238,22.48808375318744,0.13703654861793996,0.14063338701019804,5.763989438690656,19.110000000000127,14.789999999999964,20.0,11.0,-6.6822391762292535
19,2017-02-13T04:00:00+00:00,2017-02-14T12:00:00+00:00,32.0,1.3333333333333333,8,20.737973669146477,20.631142356471834,0.10793265323153714,0.11173948104819575,5.309358484797114,12.960000000000036,1.290000000000191,13.0,5.0,2.650615977424528
20,2017-02-15T16:00:00+00:00,2017-02-16T04:00:00+00:00,12.0,0.5,3,19.955576519942444,20.211884985466952,0.11043155145315246,0.12763276327633089,5.639119495369215,18.939999999999827,3.9600000000000364,8.0,2.0,-1.14302129243171
21,2017-02-16T16:00:00+00:00,2017-02-17T12:00:00+00:00,20.0,0.8333333333333334,5,17.151021752911625,17.02025730089159,0.14513190430596565,0.15110356536502906,4.998913784755132,6.589999999999918,1.9099999999998545,0.0,0.0,0.0
22,2017-02-20T04:00:00+00:00,2017-02-20T12:00:00+00:00,8.0,0.3333333333333333,2,11.774541865146738,11.774541865146738,0.09774397998325143,0.09774397998325143,4.391327252695586,3.589999999999918,0.9699999999997999,0.0,0.0,0.0
23,2017-02-21T16:00:00+00:00,2017-02-23T16:00:00+00:00,48.0,2.0,12,11.008342629238607,10.849156961204333,0.05867935727182946,0.04516596735572509,4.165752586287792,17.5,6.540000000000191,46.0,11.0,-3.1155740612982807
24,2017-03-01T12:00:00+00:00,2017-03-02T08:00:00+00:00,20.0,0.8333333333333334,5,22.91934004295618,23.05454421388047,0.06495238381629742,0.049442267108832254,5.445557933394507,13.710000000000036,4.5,11.0,6.0,14.447894497162434
25,2017-03-30T16:00:00+00:00,2017-03-31T04:00:00+00:00,12.0,0.5,3,21.214311824732064,21.178667905913493,0.08485093228003598,0.02357604840392011,4.161807645246367,8.759999999999991,4.960000000000036,0.0,0.0,0.0
26,2017-04-03T00:00:00+00:00,2017-04-03T08:00:00+00:00,8.0,0.3333333333333333,2,19.60932222924555,19.60932222924555,0.13012901749035238,0.13012901749035238,3.8599556833449027,2.369999999999891,0.5500000000001819,5.0,3.0,5.768507390629096
27,2017-04-03T20:00:00+00:00,2017-04-05T20:00:00+00:00,48.0,2.0,12,19.587083132964935,19.688644589651677,0.11234013660659582,0.1094578722829734,3.7662039148482793,17.569999999999936,5.0,37.0,16.0,5.093990880386561
28,2017-04-06T16:00:00+00:00,2017-04-07T04:00:00+00:00,12.0,0.5,3,16.721754008405643,16.72023305496023,0.06621081942388897,0.06402976307029928,4.26764347087552,4.440000000000055,0.2199999999997999,23.0,0.0,0.0
29,2017-04-08T00:00:00+00:00,2017-04-11T16:00:00+00:00,88.0,3.6666666666666665,11,15.99447227645792,16.109274254169026,0.05523278475362015,0.02896979085980046,5.1525966886961605,11.6400000000001,3.3199999999999363,46.0,9.0,-4.8910202397012155
30,2017-04-21T16:00:00+00:00,2017-04-24T12:00:00+00:00,68.0,2.8333333333333335,6,19.290552264449765,19.26241702543635,0.14810868931319057,0.1676970793486701,5.163684570978127,22.779999999999973,12.950000000000045,28.0,6.0,4.630200727553374
31,2017-05-12T08:00:00+00:00,2017-05-15T12:00:00+00:00,76.0,3.1666666666666665,8,23.46920661528252,23.507716634619545,0.06671103263760961,0.05778451836237977,3.8493085784016854,6.660000000000082,1.709999999999809,26.0,11.0,-4.319214533953211
32,2017-05-25T12:00:00+00:00,2017-05-29T12:00:00+00:00,96.0,4.0,13,19.50434883027502,19.152583043376158,0.12329285874479783,0.14353952710771373,4.258680439069919,16.27000000000021,9.150000000000091,18.0,5.0,-2.416162840844254
33,2017-05-31T00:00:00+00:00,2017-05-31T16:00:00+00:00,16.0,0.6666666666666666,4,17.934071173004924,18.194964478813098,0.12725400825580807,0.12772771317314965,3.560649667372147,5.680000000000064,1.800000000000182,10.0,5.0,-1.634621679023023
34,2017-06-01T12:00:00+00:00,2017-06-02T20:00:00+00:00,32.0,1.3333333333333333,8,16.55887013881738,16.220459686999842,0.09906590583738617,0.11086222924947686,4.045821787722824,20.079999999999927,9.830000000000155,48.0,10.0,-6.727406420957324
35,2017-06-22T20:00:00+00:00,2017-06-23T16:00:00+00:00,20.0,0.8333333333333334,5,20.934366896384052,20.902565547768944,0.09451386598562762,0.0892570817744548,3.8022032456018473,11.440000000000055,7.25,5.0,5.0,-3.173941077872405
36,2017-06-26T16:00:00+00:00,2017-06-29T12:00:00+00:00,68.0,2.8333333333333335,17,21.249579753562525,21.934445851746347,0.047146018335781234,0.026559604694254627,4.452449335501013,18.039999999999964,3.6299999999998818,37.0,16.0,-11.139278650371358
37,2017-06-30T16:00:00+00:00,2017-07-03T04:00:00+00:00,60.0,2.5,4,23.049007051537355,23.163165062513485,0.048624783110142386,0.054732926796764295,4.301983804526612,6.0,0.9900000000000091,1.0,1.0,-0.9999999999998279
38,2017-07-13T20:00:00+00:00,2017-07-14T08:00:00+00:00,12.0,0.5,3,20.82922142566862,20.651549536563206,0.12078139994398902,0.1283410647227759,4.249632478109803,4.619999999999891,1.2699999999999818,3.0,1.0,-1.0000000000001732
39,2017-08-03T00:00:00+00:00,2017-08-04T20:00:00+00:00,44.0,1.8333333333333333,11,18.268109639024928,17.88651917429892,0.04582207614035299,0.02846759539673066,4.8160713531185175,16.63000000000011,6.240000000000009,31.0,7.0,1.5454346825812115
40,2017-08-09T00:00:00+00:00,2017-08-10T12:00:00+00:00,36.0,1.5,9,21.674828931589772,21.448005954135915,0.0716087468602386,0.06664565936662992,4.7378831708763665,20.860000000000127,16.52000000000021,12.0,6.0,-6.000000000000251
41,2017-08-15T08:00:00+00:00,2017-08-15T20:00:00+00:00,12.0,0.5,3,24.79795825876884,24.494104485387066,0.06265748656996555,0.06235126130413832,4.5918635449196,8.86999999999989,1.349999999999909,5.0,2.0,-1.9999999999999325
42,2017-08-18T00:00:00+00:00,2017-08-18T12:00:00+00:00,12.0,0.5,3,22.578094403403156,22.318846029978538,0.06884821885045585,0.015056222603391648,4.80151069483534,8.889999999999873,4.460000000000036,4.0,1.0,0.12138875360179041
43,2017-08-18T20:00:00+00:00,2017-08-21T08:00:00+00:00,60.0,2.5,4,19.174649422952882,19.115830402068035,0.1343937432287005,0.12628436699860054,5.3657929119277075,10.1099999999999,0.44000000000005457,4.0,3.0,8.56566820969425
44,2017-08-22T20:00:00+00:00,2017-08-28T08:00:00+00:00,132.0,5.5,22,13.394528491836693,13.05364212178344,0.06104483763411203,0.03718321717325235,4.365022166333784,18.3900000000001,8.599999999999909,59.0,13.0,-2.1015077956133688
45,2017-09-15T20:00:00+00:00,2017-09-18T04:00:00+00:00,56.0,2.3333333333333335,3,25.136973984396732,24.894117048364244,0.11829420768235836,0.11054475947753953,5.496443160822198,9.090000000000146,4.569999999999936,0.0,0.0,0.0
46,2017-10-05T16:00:00+00:00,2017-10-06T00:00:00+00:00,8.0,0.3333333333333333,2,22.89417617003079,22.89417617003079,0.18362548548960003,0.18362548548960003,4.4998075061512255,11.509999999999991,4.319999999999936,3.0,2.0,-1.999999999999864
47,2017-10-06T08:00:00+00:00,2017-10-07T00:00:00+00:00,16.0,0.6666666666666666,4,24.05187374358865,23.815861172521092,0.0637581510619121,0.08003591974107913,4.399370488889523,15.049999999999955,6.25,27.0,5.0,1.0804164702929526
48,2017-10-17T00:00:00+00:00,2017-10-17T12:00:00+00:00,12.0,0.5,3,24.933707249173082,24.696105513807783,0.06778974368488304,0.06787330316742081,4.387652878052489,8.279999999999973,4.6099999999999,4.0,1.0,-1.0000000000000282
49,2017-10-26T12:00:00+00:00,2017-10-26T20:00:00+00:00,8.0,0.3333333333333333,2,23.901175465936728,23.901175465936728,0.12934174297240536,0.12934174297240536,4.409646005703913,8.069999999999936,2.0599999999999454,7.0,3.0,-2.999999999999804
50,2017-10-30T20:00:00+00:00,2017-10-31T20:00:00+00:00,24.0,1.0,6,20.277086869151894,19.92820354513147,0.07483319373271526,0.06536999318183519,3.952836227800013,10.75,6.75,7.0,4.0,-3.9999999999998406
51,2017-11-01T12:00:00+00:00,2017-11-02T04:00:00+00:00,16.0,0.6666666666666666,4,18.24001374754866,18.230673154938593,0.1476184189939869,0.1740342307024738,4.445389740790439,8.5,2.2799999999999727,16.0,10.0,-8.213904344747451
52,2017-11-02T16:00:00+00:00,2017-11-06T20:00:00+00:00,100.0,4.166666666666667,13,18.40127105051104,18.573745981922293,0.11438245283922265,0.1132114238750751,4.626192688382852,18.590000000000146,2.5800000000001546,60.0,10.0,-7.897688359532674
53,2017-11-07T12:00:00+00:00,2017-11-09T12:00:00+00:00,48.0,2.0,12,15.08192878183158,14.957319790221149,0.07900209765172032,0.06401242455520438,4.375732499406352,15.3599999999999,6.460000000000036,30.0,12.0,-11.169080135737165
54,2017-11-10T20:00:00+00:00,2017-11-14T12:00:00+00:00,88.0,3.6666666666666665,11,21.770522246108808,21.706893046736994,0.06788143301168151,0.0614663046161444,3.700533328437027,9.819999999999936,3.1299999999998818,23.0,7.0,-0.80438662037127
55,2017-11-14T20:00:00+00:00,2017-11-15T20:00:00+00:00,24.0,1.0,6,17.668824177665016,17.4500623775128,0.07408741580315618,0.0655453990531108,4.044901089424859,12.820000000000164,2.769999999999982,40.0,12.0,-0.6985961762930017
56,2017-11-16T04:00:00+00:00,2017-11-17T16:00:00+00:00,36.0,1.5,9,13.674005759682576,13.088624113696431,0.1251452346323249,0.11920707206000462,3.9776007815401866,9.129999999999882,5.5499999999999545,34.0,8.0,-2.9744522495700325
57,2017-11-20T20:00:00+00:00,2017-11-22T16:00:00+00:00,44.0,1.8333333333333333,11,20.914629063671143,21.44017809777769,0.0656315364800438,0.06787491115849105,4.316762952015083,11.649999999999864,7.310000000000173,41.0,14.0,-3.2053027266242378
58,2017-11-23T16:00:00+00:00,2017-11-24T20:00:00+00:00,28.0,1.1666666666666667,7,22.71038830624829,22.76093916667414,0.07073886124665828,0.06117737591380983,3.839908550226405,7.6400000000001,2.7899999999999636,27.0,6.0,-5.040512448126405
59,2018-01-18T00:00:00+00:00,2018-01-19T00:00:00+00:00,24.0,1.0,6,19.64159626170914,19.97848420329848,0.10735706297789499,0.06524376917105829,5.263403918307605,8.819999999999936,2.290000000000191,4.0,3.0,-1.9654041736254655
60,2018-01-19T12:00:00+00:00,2018-01-23T20:00:00+00:00,104.0,4.333333333333333,15,15.90438407630384,15.904005740391302,0.1101155058773772,0.1283547257876282,4.506417101373229,10.769999999999982,3.1799999999998363,39.0,12.0,10.679828055163682
61,2018-01-29T16:00:00+00:00,2018-01-30T08:00:00+00:00,16.0,0.6666666666666666,4,21.613448053941973,21.609387701381664,0.048599574574092586,0.021104102986315848,5.7773710459127265,10.799999999999955,3.8199999999999363,7.0,5.0,-3.3059928695739105
62,2018-01-31T20:00:00+00:00,2018-02-01T12:00:00+00:00,16.0,0.6666666666666666,4,16.127227452843997,15.99247330627346,0.12074073320075493,0.13372871360650737,6.059464740893447,14.819999999999936,5.7999999999999545,22.0,4.0,-4.000000000000146
63,2018-02-01T20:00:00+00:00,2018-02-06T20:00:00+00:00,120.0,5.0,19,18.182175206637904,18.27742628860686,0.06786199360403739,0.04656745079212491,6.162180744425341,25.079999999999927,20.539999999999964,53.0,17.0,3.6478094443809734
64,2018-02-07T08:00:00+00:00,2018-02-07T12:00:00+00:00,4.0,0.16666666666666666,1,20.924588970532508,20.924588970532508,0.12344720496894734,0.12344720496894734,6.499920646749963,3.4700000000000273,0.0,0.0,0.0,0.0
65,2018-02-12T20:00:00+00:00,2018-02-13T20:00:00+00:00,24.0,1.0,6,20.491050113074834,20.07846247019007,0.12306015018247855,0.09541729525142223,5.711132851302636,9.759999999999991,7.130000000000109,15.0,7.0,-1.507632340554804
66,2018-02-26T08:00:00+00:00,2018-02-28T16:00:00+00:00,56.0,2.3333333333333335,14,20.801543761255726,20.857024551507592,0.08848952511204519,0.09403918504817425,4.916744607439978,27.589999999999918,17.949999999999818,45.0,11.0,10.667319943766875
67,2018-03-05T04:00:00+00:00,2018-03-06T16:00:00+00:00,36.0,1.5,9,18.330651968255353,18.457389687800827,0.09029851924505068,0.09756475880254356,4.857753497193036,10.920000000000073,1.6400000000001,21.0,7.0,-1.7481825211685202
68,2018-03-07T20:00:00+00:00,2018-03-08T04:00:00+00:00,8.0,0.3333333333333333,2,18.288107629584005,18.288107629584005,0.14174933531547595,0.14174933531547595,5.3169223721069665,5.740000000000009,1.0600000000001728,5.0,3.0,-1.3862714479085123
69,2018-03-08T12:00:00+00:00,2018-03-12T12:00:00+00:00,96.0,4.0,13,17.205746250388753,16.270376210142675,0.06722740866991989,0.061921014139443085,4.6945206991192,15.279999999999973,3.6399999999998727,31.0,11.0,-3.614820021019474
70,2018-03-13T16:00:00+00:00,2018-03-15T04:00:00+00:00,36.0,1.5,9,18.710715488774994,18.179206364734092,0.05661386059586959,0.0344415687835955,5.10956359677553,11.509999999999991,0.009999999999990905,11.0,4.0,-3.9999999999998748
71,2018-03-15T12:00:00+00:00,2018-03-17T00:00:00+00:00,36.0,1.5,9,20.265756461013822,21.38524898289858,0.10410083442159052,0.1256010771302157,4.437691457458694,14.230000000000018,5.980000000000018,28.0,5.0,-0.6854850843090186
72,2018-03-21T16:00:00+00:00,2018-03-21T20:00:00+00:00,4.0,0.16666666666666666,1,24.279080796024683,24.279080796024683,0.1761449421238037,0.1761449421238037,4.461692904044986,8.289999999999964,0.0,19.0,3.0,-1.613367761165907
73,2018-04-04T08:00:00+00:00,2018-04-04T12:00:00+00:00,4.0,0.16666666666666666,1,20.179305296209396,20.179305296209396,0.043692509855450555,0.043692509855450555,4.888933591854115,6.8900000000001,0.0,19.0,1.0,-1.000000000000042
74,2018-04-04T20:00:00+00:00,2018-04-11T04:00:00+00:00,152.0,6.333333333333333,27,13.735057968498902,13.563257218847028,0.07808505508423996,0.08271503160208801,5.335915404197925,23.029999999999973,8.5,74.0,26.0,6.565919818460282
75,2018-04-12T20:00:00+00:00,2018-04-17T12:00:00+00:00,112.0,4.666666666666667,17,14.539818954128691,14.011717258344524,0.0862746442475724,0.08690079466803592,5.9438509427314985,17.430000000000064,7.510000000000218,56.0,24.0,-3.7353569573010006
76,2018-04-17T20:00:00+00:00,2018-04-18T16:00:00+00:00,20.0,0.8333333333333334,5,9.931749525319434,9.872632823783386,0.09261357063951217,0.0768741047270396,5.2391262286696545,8.710000000000036,2.8199999999999363,7.0,2.0,-2.0000000000001283
77,2018-04-19T16:00:00+00:00,2018-04-21T00:00:00+00:00,32.0,1.3333333333333333,8,12.95701749194076,12.229963606912397,0.07999718803817188,0.06240095715246955,5.315786016648408,15.720000000000027,7.029999999999973,18.0,7.0,-6.874247504910112
78,2018-05-04T08:00:00+00:00,2018-05-07T20:00:00+00:00,84.0,3.5,10,19.8493529174024,19.531451350076768,0.0817067670964371,0.0835595739254035,4.418008330477212,10.929999999999836,3.7200000000000273,38.0,12.0,5.4496838850046805
79,2018-05-08T04:00:00+00:00,2018-05-11T12:00:00+00:00,80.0,3.3333333333333335,20,14.232002351384466,14.541024670879793,0.08197155711032955,0.08308327696816858,4.66613388695296,18.539999999999964,9.490000000000009,55.0,22.0,3.648760193059108
80,2018-05-12T00:00:00+00:00,2018-05-14T08:00:00+00:00,56.0,2.3333333333333335,3,15.161633142182835,15.105813126654603,0.09216902754465384,0.10848733744010927,4.237526665342001,5.430000000000064,2.3299999999999272,8.0,2.0,-2.0000000000000977
81,2018-05-14T20:00:00+00:00,2018-05-15T16:00:00+00:00,20.0,0.8333333333333334,5,14.467943795585578,14.078003664382907,0.07968838201512055,0.054431776388379094,3.888328307019362,13.839999999999918,6.529999999999973,33.0,7.0,-6.299707728100389
82,2018-05-23T20:00:00+00:00,2018-05-24T16:00:00+00:00,20.0,0.8333333333333334,5,19.5249634535766,19.81122369657936,0.11266651133644401,0.11234567901234768,4.322203019650841,8.990000000000009,2.7999999999999545,20.0,6.0,-1.6355233013842216
83,2018-05-28T08:00:00+00:00,2018-05-29T12:00:00+00:00,28.0,1.1666666666666667,7,13.750574893939092,13.397799415081161,0.11595227626840908,0.12655774023815977,3.5956606258904142,5.809999999999945,0.2699999999999818,27.0,3.0,-3.000000000000192
84,2018-05-30T00:00:00+00:00,2018-06-04T20:00:00+00:00,140.0,5.833333333333333,24,13.571703694220611,11.780560164153702,0.086450569124367,0.06995888915556325,4.286616176317629,17.090000000000146,8.099999999999909,53.0,14.0,-4.803490612245543
85,2018-06-05T08:00:00+00:00,2018-06-05T12:00:00+00:00,4.0,0.16666666666666666,1,20.704923050702593,20.704923050702593,0.15878655370319547,0.15878655370319547,3.707213715466399,4.339999999999918,0.0,1.0,1.0,-0.9999999999996472
86,2018-06-05T20:00:00+00:00,2018-06-06T08:00:00+00:00,12.0,0.5,3,19.85853079665097,19.819105426632284,0.1764503680652839,0.1533000262950275,3.777310140792759,4.839999999999918,0.6800000000000637,4.0,2.0,-1.99999999999975
87,2018-06-06T16:00:00+00:00,2018-06-09T00:00:00+00:00,56.0,2.3333333333333335,14,21.30794525104011,21.011407139931222,0.10103491102291805,0.09594020791673026,3.7685011832531345,11.039999999999964,1.3799999999998818,68.0,15.0,6.3896874888613215
88,2018-06-11T12:00:00+00:00,2018-06-15T16:00:00+00:00,100.0,4.166666666666667,25,16.555386379297047,16.220477342581493,0.096889694760012,0.10279001468428611,3.355482037829973,17.460000000000036,1.2700000000002092,134.0,34.0,-0.3891899215166035
89,2018-07-05T16:00:00+00:00,2018-07-06T16:00:00+00:00,24.0,1.0,6,22.949890947204903,23.424260871552583,0.07977567133948903,0.07624583836012783,4.012462567803598,6.990000000000009,3.240000000000009,11.0,5.0,1.3500799682361584
90,2018-07-10T20:00:00+00:00,2018-07-11T16:00:00+00:00,20.0,0.8333333333333334,5,22.67055386382208,22.488241330817292,0.04942474278890198,0.02919570540591783,4.192419572156059,8.589999999999918,6.6599999999998545,20.0,6.0,-5.207300308407364
91,2018-07-23T16:00:00+00:00,2018-07-24T12:00:00+00:00,20.0,0.8333333333333334,5,24.579510791702397,24.48456300780638,0.041180976569498984,0.03862212943632568,4.761024822695447,13.75,0.849999999999909,16.0,5.0,0.5655905612487513
92,2018-07-24T20:00:00+00:00,2018-07-25T12:00:00+00:00,16.0,0.6666666666666666,4,23.367616920613003,23.53596616124323,0.08508082358900934,0.06914420770200713,4.489379809224524,4.8599999999999,0.9399999999998272,3.0,1.0,-0.9999999999997
93,2018-07-26T08:00:00+00:00,2018-07-27T00:00:00+00:00,16.0,0.6666666666666666,4,17.127949044791052,17.026500263609748,0.084732163236406,0.0734620320005426,4.502143011457658,9.38000000000011,5.139999999999873,14.0,6.0,-6.000000000000005
94,2018-07-27T20:00:00+00:00,2018-07-31T08:00:00+00:00,84.0,3.5,10,13.633163050477606,13.718572955013983,0.05066075529640655,0.0378005351837695,4.09473445576749,8.029999999999973,1.8999999999998636,20.0,7.0,-4.5337255833133305
95,2018-08-01T08:00:00+00:00,2018-08-02T12:00:00+00:00,28.0,1.1666666666666667,7,11.44888084590646,11.694785786418883,0.10773088024347859,0.09330628803245808,4.096187353263092,8.990000000000009,3.8300000000001546,29.0,9.0,-5.513740307767046
96,2018-08-03T20:00:00+00:00,2018-08-06T12:00:00+00:00,64.0,2.6666666666666665,5,15.520725085745502,15.510012667635275,0.11864471200029747,0.13295198474605868,4.547557377414066,6.930000000000064,1.2999999999999545,4.0,3.0,-2.087954654884965
97,2018-08-07T16:00:00+00:00,2018-08-09T04:00:00+00:00,36.0,1.5,9,12.730433210700289,12.882586135630302,0.06874177622753977,0.06896551724137676,4.188221540789081,9.470000000000027,0.8599999999999,26.0,8.0,-2.7885714051575334
98,2018-08-09T12:00:00+00:00,2018-08-13T08:00:00+00:00,92.0,3.8333333333333335,12,11.087557482817077,11.34037698895484,0.056200893367516526,0.05779145024724808,4.118465965962505,11.529999999999973,6.779999999999973,39.0,12.0,-0.530366240133804
99,2018-08-21T04:00:00+00:00,2018-08-21T12:00:00+00:00,8.0,0.3333333333333333,2,24.6342995904175,24.6342995904175,0.12177630408384457,0.12177630408384457,4.342759784220692,5.289999999999964,0.1799999999998363,9.0,3.0,-1.12407127667543
100,2018-08-23T20:00:00+00:00,2018-08-24T16:00:00+00:00,20.0,0.8333333333333334,5,16.196347630696316,16.447246509415763,0.03873471609891863,0.02174788562222957,4.449870223979877,10.11999999999989,6.720000000000027,26.0,10.0,4.578152091737962
101,2018-08-30T16:00:00+00:00,2018-08-31T20:00:00+00:00,28.0,1.1666666666666667,7,16.732544993379967,17.05166337545152,0.10931909112785923,0.11137917169280741,4.430486486639501,12.599999999999909,1.0,14.0,6.0,-0.9578588221223321
102,2018-09-03T20:00:00+00:00,2018-09-04T12:00:00+00:00,16.0,0.6666666666666666,4,11.943187165907215,11.630574353911243,0.07917294044894299,0.06959816475988068,3.840112062218341,8.060000000000173,6.490000000000009,7.0,2.0,-2.0
103,2018-09-05T16:00:00+00:00,2018-09-06T04:00:00+00:00,12.0,0.5,3,21.053013929575695,21.0966428676535,0.09269288267899395,0.0819089900110942,3.849539126461451,4.939999999999827,0.4099999999998545,11.0,3.0,-1.7474187933599312
104,2018-09-06T12:00:00+00:00,2018-09-14T04:00:00+00:00,184.0,7.666666666666667,35,17.49606225364401,17.70130107315066,0.08204613834707356,0.08359892130423867,4.165047877672251,24.939999999999827,2.6700000000000728,142.0,46.0,-8.813040989611304
105,2018-09-14T20:00:00+00:00,2018-09-20T16:00:00+00:00,140.0,5.833333333333333,24,18.663685315837586,17.153167830537434,0.06344574228406719,0.05079975973837998,4.112097428547751,13.789999999999964,11.639999999999873,81.0,24.0,-3.7963245822305653
106,2018-09-25T08:00:00+00:00,2018-09-26T16:00:00+00:00,32.0,1.3333333333333333,8,19.06702961110995,18.725037317578312,0.07813685760509843,0.06999748264054335,3.3697644124593005,6.470000000000027,2.1799999999998363,15.0,2.0,-1.9999999999997862
107,2018-10-02T12:00:00+00:00,2018-10-03T08:00:00+00:00,20.0,0.8333333333333334,5,22.99972351783186,22.98434152523605,0.13095009840920777,0.1213497728747563,4.524278841666309,19.180000000000064,16.11999999999989,26.0,5.0,-4.158984112864911
108,2018-10-08T08:00:00+00:00,2018-10-08T12:00:00+00:00,4.0,0.16666666666666666,1,18.32020763608276,18.32020763608276,0.05635281764087867,0.05635281764087867,4.163934080233112,3.3900000000001,0.0,1.0,1.0,-0.13570528946922808
109,2018-10-23T00:00:00+00:00,2018-10-23T16:00:00+00:00,16.0,0.6666666666666666,4,22.893718425778754,22.701082315869733,0.1015223645103984,0.0916283602665122,3.7777010006129266,16.689999999999827,14.430000000000064,25.0,2.0,-2.0
110,2018-10-25T20:00:00+00:00,2018-10-26T12:00:00+00:00,16.0,0.6666666666666666,4,21.661896235232103,21.40535584592724,0.10365400444965923,0.07722211266679721,4.379284758890671,8.63000000000011,6.169999999999845,6.0,3.0,1.712434479648576
111,2018-10-29T12:00:00+00:00,2018-10-30T20:00:00+00:00,32.0,1.3333333333333333,8,20.241399294138795,20.14375158399755,0.070263297263058,0.06672518665168495,4.719945577849257,12.080000000000155,7.019999999999982,14.0,6.0,-4.143099600615418
