row_type,policy_id,attempt_no,regime_owner,subset_search_count,selection_adjusted_pvalue,whole_trades,whole_stress_net_r,whole_stress_pf,whole_average_stress_r,whole_closed_drawdown_r,era_2010_2014_trades,era_2010_2014_stress_net_r,era_2010_2014_stress_pf,era_2010_2014_average_stress_r,era_2010_2014_closed_drawdown_r,era_2014_2018_trades,era_2014_2018_stress_net_r,era_2014_2018_stress_pf,era_2014_2018_average_stress_r,era_2014_2018_closed_drawdown_r,era_2018_2022_trades,era_2018_2022_stress_net_r,era_2018_2022_stress_pf,era_2018_2022_average_stress_r,era_2018_2022_closed_drawdown_r,era_2022_2026_trades,era_2022_2026_stress_net_r,era_2022_2026_stress_pf,era_2022_2026_average_stress_r,era_2022_2026_closed_drawdown_r,top_winners_removed_stress_net_r,daily_pvalue,minimum_era_trades,minimum_era_stress_pf,minimum_era_average_stress_r,gate_checks_json,economic_pass
COMPONENT,ORIGIN_11142,11142,DOWNTREND,1,0.04661005964445972,105,49.27254376392616,1.6581832244095855,0.4692623215612015,17.60066390683448,20,25.90070940922565,3.158687963033627,1.2950354704612825,3.435467100087771,42,13.478231080480349,1.4435046980867607,0.32091026382096066,13.701511683950443,17,-0.2044531255789095,0.9828499988003818,-0.012026654445818205,5.850415528378017,26,10.098056399799068,1.4913575614262398,0.38838678460765647,16.7758793420481,1.2280275723872753,0.04661005964445972,17,0.9828499988003818,-0.012026654445818205,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": true, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False
COMPONENT,ORIGIN_11266,11266,DOWNTREND,1,0.14889827488001414,26,21.894450330318847,2.107256494508952,0.8420942434738018,11.608693125279448,6,2.617638142252397,1.4585694126681101,0.43627302370873283,5.708270263867152,10,11.371319611561354,2.3526093459310498,1.1371319611561355,5.900422861412297,4,3.7371939724540537,2.5998619099507847,0.9342984931135134,1.2161508836563202,6,4.168298604051041,2.254591642423838,0.6947164340085069,2.2133670502469567,-14.467993878528597,0.14889827488001414,4,1.4585694126681101,0.43627302370873283,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": true, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": true, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False
COMPONENT,ORIGIN_12183,12183,COMPRESSION,1,0.09642910557290266,70,21.011735177508655,1.4457239261178252,0.3001676453929808,6.886696610278799,12,2.9503397419733046,1.3695481032669785,0.24586164516444206,2.345752531696802,11,4.384660216248079,1.5958956875799268,0.3986054742043708,3.289548492552659,24,11.080052955251196,1.6720604422045655,0.4616688731354665,3.973311946038536,23,2.596682264036069,1.1695819018280402,0.11289922887113343,3.456236171280164,-2.8441321638839607,0.09642910557290266,11,1.1695819018280402,0.11289922887113343,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": true, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": true, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False
COMPONENT,ORIGIN_12222,12222,COMPRESSION,1,0.08677075608523255,104,33.82486121584908,1.4383883613372075,0.325239050152395,9.0670977542252,17,1.126563928771801,1.0949191529395383,0.06626846639834123,9.0670977542252,13,14.381550040779263,3.3258314537461175,1.1062730800599434,2.465680668620374,38,13.8929669784224,1.4433247441025006,0.3656043941690105,8.960392966264463,36,4.423780267875622,1.1593173252829576,0.12288278521876728,8.82765698426441,-3.03324802067156,0.08677075608523255,13,1.0949191529395383,0.06626846639834123,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": true, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False
COMPONENT,ORIGIN_12389,12389,COMPRESSION,1,0.07777371013240215,74,22.76261648578454,1.5274255504574643,0.3076029254835749,8.1744127960892,17,4.805303990781307,1.380240876162477,0.28266494063419456,4.471210061359767,11,10.559675449204624,4.261481574044518,0.9599704953822386,1.335040661877839,25,3.6999398096625793,1.2011201477357027,0.14799759238650317,8.1744127960892,21,3.6976972361360247,1.4161220719677243,0.17608082076838213,2.3607923045107455,-1.3565045399517444,0.07777371013240215,11,1.2011201477357027,0.14799759238650317,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": true, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": true, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False
COMPOSITE,R2_DOWNTREND_FAILED_RALLY_DUAL_MODE_V1,15118,DOWNTREND,15,0.4603622850161749,118,65.9902567308215,1.7742863948865846,0.5592394638205211,19.6424219402264,24,30.841459297562743,3.004838148074774,1.2850608040651144,3.6130489473217864,47,23.49846131101954,1.6679966857677444,0.49996726193658597,16.029372992904612,19,1.3394360290037697,1.1027075534710893,0.07049663310546156,5.850415528378017,28,10.310900093235443,1.4768067199856305,0.3682464319012658,15.489470691413759,5.622422608850376,0.030690819001078326,19,1.1027075534710893,0.07049663310546156,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": true, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": true, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",True
COMPOSITE,R3_COMPRESSION_RELEASE_TRI_MODE_V1,15119,COMPRESSION,7,0.22399632104703843,118,44.65064714595399,1.5570727182983815,0.37839531479622024,8.332794299357818,21,8.05304035310681,1.5378910458859174,0.38347811205270527,4.470772247601967,15,13.516215147710408,2.5354165093505623,0.9010810098473605,4.554059668087915,45,12.860168878640781,1.3745092464459956,0.28578153063646183,6.62615146194753,37,10.221222766495986,1.463777116308,0.27624926395935095,4.63100100328238,8.408956568051295,0.031999474435291206,15,1.3745092464459956,0.27624926395935095,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": true, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": true, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",True
