expert,broker,cost_model,symbol,trade_count,win_rate,profit_factor,total_pnl_usd,total_return_pct,avg_trade_R,median_trade_R,max_drawdown_usd,max_drawdown_pct,worst_month_usd,best_month_usd,losing_month_pct,max_consecutive_zero_trade_months,max_consecutive_losing_months,largest_single_trade_pct_of_pnl,top5_trades_pct_of_pnl,p95_to_best_pf_ratio,cell_id,time_window,tick_source,time_window_start,time_window_end
h1_volatility_squeeze_breakout_v0,capital_com,p95,XAUUSD,300,0.4666666666666667,1.0819431285878256,547.2601226493105,5.472601226493104,0.0380010828299765,-0.14194989020921459,616.9561437755965,6.031144948935814,-319.0043338458445,268.0595961899371,47.22222222222222,0,3,15.07171881979777,73.32197189998615,,3,2016-01-01T00:00:00+00:00 to 2018-12-31T23:59:59+00:00,capital_com,2016-01-01T00:00:00+00:00,2018-12-31T23:59:59+00:00
