timestamp_broker,run_id,symbol,event,direction,reason,setup_bar_open,decision_tick_broker,bid,ask,symbol_spread_points,quoted_spread_points,atr,recent_low,recent_high,atr_component_points,floor_component_points,swing_component_points,selected_stop_component,requested_sl,requested_tp,stop_points,request_ok,fill_confirmed,retcode,order_ticket,deal_ticket,result_price,actual_position_price,actual_sl,actual_tp,free_margin,margin_level,account_leverage
2022.07.05 07:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,REQUEST_RESULT,LONG,entered,2022.07.05 07:00:00,2022.07.05 07:30:00,1.03854,1.03859,5,5.00,0.00112,1.03830,1.04488,156.40,30.00,29.00,ATR,1.03703,1.03984,156.00,true,true,10009,6,6,1.03859,1.03859,1.03703,1.03984,978.78,4812.4699,50
2022.07.05 08:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,DECISION_QUOTE,LONG,raw_setup,2022.07.05 07:30:00,2022.07.05 08:00:00,1.03750,1.03755,5,5.00,0.00122,0.00000,0.00000,0.00,30.00,0.00,,0.00000,0.00000,0.00,false,false,0,0,0,0.00000,0.00000,0.00000,0.00000,998.04,0.0000,50
2022.07.05 08:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,STOP_GEOMETRY,LONG,geometry_ready,2022.07.05 07:30:00,2022.07.05 08:00:00,1.03750,1.03755,5,5.00,0.00122,1.03659,1.04488,170.30,30.00,96.00,ATR,1.03585,1.03891,170.00,false,false,0,0,0,0.00000,0.00000,0.00000,0.00000,998.04,0.0000,50
2022.07.05 08:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,REQUEST_RESULT,LONG,entered,2022.07.05 07:30:00,2022.07.05 08:00:00,1.03750,1.03755,5,5.00,0.00122,1.03659,1.04488,170.30,30.00,96.00,ATR,1.03585,1.03891,170.00,true,true,10009,8,8,1.03755,1.03755,1.03585,1.03891,977.24,4809.5904,50
2022.07.05 08:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,DECISION_QUOTE,LONG,raw_setup,2022.07.05 08:00:00,2022.07.05 08:30:00,1.03348,1.03353,5,5.00,0.00145,0.00000,0.00000,0.00,30.00,0.00,,0.00000,0.00000,0.00,false,false,0,0,0,0.00000,0.00000,0.00000,0.00000,996.34,0.0000,50
2022.07.05 08:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,STOP_GEOMETRY,LONG,geometry_ready,2022.07.05 08:00:00,2022.07.05 08:30:00,1.03348,1.03353,5,5.00,0.00145,1.03308,1.04488,202.80,30.00,45.00,ATR,1.03150,1.03515,203.00,false,false,0,0,0,0.00000,0.00000,0.00000,0.00000,996.34,0.0000,50
2022.07.05 08:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,REQUEST_RESULT,LONG,entered,2022.07.05 08:00:00,2022.07.05 08:30:00,1.03348,1.03353,5,5.00,0.00145,1.03308,1.04488,202.80,30.00,45.00,ATR,1.03150,1.03515,203.00,true,true,10009,10,10,1.03353,1.03353,1.03150,1.03515,975.62,4819.9806,50
2022.07.05 09:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,DECISION_QUOTE,LONG,raw_setup,2022.07.05 08:30:00,2022.07.05 09:00:00,1.03073,1.03078,5,5.00,0.00163,0.00000,0.00000,0.00,30.00,0.00,,0.00000,0.00000,0.00,false,false,0,0,0,0.00000,0.00000,0.00000,0.00000,994.16,0.0000,50
2022.07.05 09:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,STOP_GEOMETRY,LONG,geometry_ready,2022.07.05 08:30:00,2022.07.05 09:00:00,1.03073,1.03078,5,5.00,0.00163,1.03057,1.04428,228.30,30.00,21.00,ATR,1.02850,1.03260,228.00,false,false,0,0,0,0.00000,0.00000,0.00000,0.00000,994.16,0.0000,50
2022.07.05 09:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,REQUEST_RESULT,LONG,entered,2022.07.05 08:30:00,2022.07.05 09:00:00,1.03073,1.03078,5,5.00,0.00163,1.03057,1.04428,228.30,30.00,21.00,ATR,1.02850,1.03260,228.00,true,true,10009,12,12,1.03078,1.03078,1.02850,1.03260,973.49,4821.0960,50
2022.07.05 10:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,DECISION_QUOTE,LONG,raw_setup,2022.07.05 09:30:00,2022.07.05 10:00:00,1.02956,1.02961,5,5.00,0.00196,0.00000,0.00000,0.00,30.00,0.00,,0.00000,0.00000,0.00,false,false,0,0,0,0.00000,0.00000,0.00000,0.00000,991.83,0.0000,50
2022.07.05 10:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,STOP_GEOMETRY,LONG,geometry_ready,2022.07.05 09:30:00,2022.07.05 10:00:00,1.02956,1.02961,5,5.00,0.00196,1.02802,1.04399,274.40,30.00,159.00,ATR,1.02687,1.03180,274.00,false,false,0,0,0,0.00000,0.00000,0.00000,0.00000,991.83,0.0000,50
2022.07.05 10:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,REQUEST_RESULT,LONG,entered,2022.07.05 09:30:00,2022.07.05 10:00:00,1.02956,1.02961,5,5.00,0.00196,1.02802,1.04399,274.40,30.00,159.00,ATR,1.02687,1.03180,274.00,true,true,10009,14,14,1.02961,1.02961,1.02687,1.03180,971.19,4816.8043,50
2022.07.06 05:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,DECISION_QUOTE,LONG,raw_setup,2022.07.06 04:30:00,2022.07.06 05:00:00,1.02469,1.02470,1,1.00,0.00096,0.00000,0.00000,0.00,30.00,0.00,,0.00000,0.00000,0.00,false,false,0,0,0,0.00000,0.00000,0.00000,0.00000,989.07,0.0000,50
2022.07.06 05:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,STOP_GEOMETRY,LONG,geometry_ready,2022.07.06 04:30:00,2022.07.06 05:00:00,1.02469,1.02470,1,1.00,0.00096,1.02393,1.02701,135.00,30.00,77.00,ATR,1.02335,1.02578,135.00,false,false,0,0,0,0.00000,0.00000,0.00000,0.00000,989.07,0.0000,50
2022.07.06 05:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,REQUEST_RESULT,LONG,entered,2022.07.06 04:30:00,2022.07.06 05:00:00,1.02469,1.02470,1,1.00,0.00096,1.02393,1.02701,135.00,30.00,77.00,ATR,1.02335,1.02578,135.00,true,true,10009,16,16,1.02470,1.02470,1.02335,1.02578,968.57,4827.0376,50
2022.07.06 09:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,DECISION_QUOTE,LONG,raw_setup,2022.07.06 09:00:00,2022.07.06 09:30:00,1.02311,1.02316,5,5.00,0.00163,0.00000,0.00000,0.00,30.00,0.00,,0.00000,0.00000,0.00,false,false,0,0,0,0.00000,0.00000,0.00000,0.00000,990.18,0.0000,50
2022.07.06 09:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,STOP_GEOMETRY,LONG,geometry_ready,2022.07.06 09:00:00,2022.07.06 09:30:00,1.02311,1.02316,5,5.00,0.00163,1.02250,1.02769,228.30,30.00,66.00,ATR,1.02088,1.02498,228.00,false,false,0,0,0,0.00000,0.00000,0.00000,0.00000,990.18,0.0000,50
2022.07.06 09:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,REQUEST_RESULT,LONG,entered,2022.07.06 09:00:00,2022.07.06 09:30:00,1.02311,1.02316,5,5.00,0.00163,1.02250,1.02769,228.30,30.00,66.00,ATR,1.02088,1.02498,228.00,true,true,10009,18,18,1.02316,1.02316,1.02088,1.02498,969.67,4839.3451,50
2022.07.06 10:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,DECISION_QUOTE,LONG,raw_setup,2022.07.06 09:30:00,2022.07.06 10:00:00,1.02233,1.02238,5,5.00,0.00165,0.00000,0.00000,0.00,30.00,0.00,,0.00000,0.00000,0.00,false,false,0,0,0,0.00000,0.00000,0.00000,0.00000,968.89,4835.5327,50
2022.07.06 11:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,DECISION_QUOTE,LONG,raw_setup,2022.07.06 10:30:00,2022.07.06 11:00:00,1.01955,1.01960,5,5.00,0.00192,0.00000,0.00000,0.00,30.00,0.00,,0.00000,0.00000,0.00,false,false,0,0,0,0.00000,0.00000,0.00000,0.00000,987.90,0.0000,50
2022.07.06 11:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,STOP_GEOMETRY,LONG,geometry_ready,2022.07.06 10:30:00,2022.07.06 11:00:00,1.01955,1.01960,5,5.00,0.00192,1.01862,1.02743,269.30,30.00,98.00,ATR,1.01691,1.02175,269.00,false,false,0,0,0,0.00000,0.00000,0.00000,0.00000,987.90,0.0000,50
2022.07.06 11:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,REQUEST_RESULT,LONG,entered,2022.07.06 10:30:00,2022.07.06 11:00:00,1.01955,1.01960,5,5.00,0.00192,1.01862,1.02743,269.30,30.00,98.00,ATR,1.01691,1.02175,269.00,true,true,10009,20,20,1.01960,1.01960,1.01691,1.02175,967.46,4844.7769,50
2022.07.06 12:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,DECISION_QUOTE,LONG,raw_setup,2022.07.06 12:00:00,2022.07.06 12:30:00,1.01689,1.01694,5,5.00,0.00208,0.00000,0.00000,0.00,30.00,0.00,,0.00000,0.00000,0.00,false,false,0,0,0,0.00000,0.00000,0.00000,0.00000,985.21,0.0000,50
2022.07.06 12:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,STOP_GEOMETRY,LONG,geometry_ready,2022.07.06 12:00:00,2022.07.06 12:30:00,1.01689,1.01694,5,5.00,0.00208,1.01662,1.02316,291.00,30.00,32.00,ATR,1.01403,1.01927,291.00,false,false,0,0,0,0.00000,0.00000,0.00000,0.00000,985.21,0.0000,50
2022.07.06 12:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,REQUEST_RESULT,LONG,entered,2022.07.06 12:00:00,2022.07.06 12:30:00,1.01689,1.01694,5,5.00,0.00208,1.01662,1.02316,291.00,30.00,32.00,ATR,1.01403,1.01927,291.00,true,true,10009,22,22,1.01694,1.01694,1.01403,1.01927,964.82,4843.4612,50
2022.07.07 06:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,DECISION_QUOTE,SHORT,raw_setup,2022.07.07 05:30:00,2022.07.07 06:00:00,1.02187,1.02192,5,5.00,0.00092,0.00000,0.00000,0.00,30.00,0.00,,0.00000,0.00000,0.00,false,false,0,0,0,0.00000,0.00000,0.00000,0.00000,987.54,0.0000,50
2022.07.08 04:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,DECISION_QUOTE,LONG,raw_setup,2022.07.08 04:00:00,2022.07.08 04:30:00,1.01421,1.01427,6,6.00,0.00090,0.00000,0.00000,0.00,30.00,0.00,,0.00000,0.00000,0.00,false,false,0,0,0,0.00000,0.00000,0.00000,0.00000,987.54,0.0000,50
2022.07.08 04:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,STOP_GEOMETRY,LONG,geometry_ready,2022.07.08 04:00:00,2022.07.08 04:30:00,1.01421,1.01427,6,6.00,0.00090,1.01393,1.01888,125.80,30.00,34.00,ATR,1.01301,1.01528,126.00,false,false,0,0,0,0.00000,0.00000,0.00000,0.00000,987.54,0.0000,50
2022.07.08 04:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,REQUEST_RESULT,LONG,entered,2022.07.08 04:00:00,2022.07.08 04:30:00,1.01421,1.01427,6,6.00,0.00090,1.01393,1.01888,125.80,30.00,34.00,ATR,1.01301,1.01528,126.00,true,true,10009,24,24,1.01427,1.01427,1.01301,1.01528,967.19,4866.8310,50
2022.07.08 07:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,DECISION_QUOTE,LONG,raw_setup,2022.07.08 07:00:00,2022.07.08 07:30:00,1.01134,1.01140,6,6.00,0.00152,0.00000,0.00000,0.00,30.00,0.00,,0.00000,0.00000,0.00,false,false,0,0,0,0.00000,0.00000,0.00000,0.00000,988.56,0.0000,50
2022.07.08 07:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,STOP_GEOMETRY,LONG,geometry_ready,2022.07.08 07:00:00,2022.07.08 07:30:00,1.01134,1.01140,6,6.00,0.00152,1.01103,1.01701,212.50,30.00,37.00,ATR,1.00928,1.01310,212.00,false,false,0,0,0,0.00000,0.00000,0.00000,0.00000,988.56,0.0000,50
2022.07.08 07:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,REQUEST_RESULT,LONG,entered,2022.07.08 07:00:00,2022.07.08 07:30:00,1.01134,1.01140,6,6.00,0.00152,1.01103,1.01701,212.50,30.00,37.00,ATR,1.00928,1.01310,212.00,true,true,10009,26,26,1.01140,1.01140,1.00928,1.01310,968.27,4886.3075,50
2022.07.11 02:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,DECISION_QUOTE,LONG,raw_setup,2022.07.11 01:30:00,2022.07.11 02:00:00,1.01396,1.01397,1,1.00,0.00081,0.00000,0.00000,0.00,30.00,0.00,,0.00000,0.00000,0.00,false,false,0,0,0,0.00000,0.00000,0.00000,0.00000,986.43,0.0000,50
2022.07.11 02:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,STOP_GEOMETRY,LONG,geometry_ready,2022.07.11 01:30:00,2022.07.11 02:00:00,1.01396,1.01397,1,1.00,0.00081,1.01349,1.01753,112.80,30.00,48.00,ATR,1.01284,1.01487,113.00,false,false,0,0,0,0.00000,0.00000,0.00000,0.00000,986.43,0.0000,50
2022.07.11 02:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,REQUEST_RESULT,LONG,entered,2022.07.11 01:30:00,2022.07.11 02:00:00,1.01396,1.01397,1,1.00,0.00081,1.01349,1.01753,112.80,30.00,48.00,ATR,1.01284,1.01487,113.00,true,true,10009,28,28,1.01397,1.01397,1.01284,1.01487,966.14,4864.0039,50
2022.07.11 07:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,DECISION_QUOTE,LONG,raw_setup,2022.07.11 07:00:00,2022.07.11 07:30:00,1.01177,1.01182,5,5.00,0.00106,0.00000,0.00000,0.00,30.00,0.00,,0.00000,0.00000,0.00,false,false,0,0,0,0.00000,0.00000,0.00000,0.00000,987.33,0.0000,50
2022.07.11 07:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,STOP_GEOMETRY,LONG,geometry_ready,2022.07.11 07:00:00,2022.07.11 07:30:00,1.01177,1.01182,5,5.00,0.00106,1.01150,1.01544,148.50,30.00,32.00,ATR,1.01034,1.01300,148.00,false,false,0,0,0,0.00000,0.00000,0.00000,0.00000,987.33,0.0000,50
2022.07.11 07:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,REQUEST_RESULT,LONG,entered,2022.07.11 07:00:00,2022.07.11 07:30:00,1.01177,1.01182,5,5.00,0.00106,1.01150,1.01544,148.50,30.00,32.00,ATR,1.01034,1.01300,148.00,true,true,10009,30,30,1.01182,1.01182,1.01034,1.01300,967.04,4877.8656,50
2022.07.11 10:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,DECISION_QUOTE,LONG,raw_setup,2022.07.11 09:30:00,2022.07.11 10:00:00,1.01030,1.01035,5,5.00,0.00128,0.00000,0.00000,0.00,30.00,0.00,,0.00000,0.00000,0.00,false,false,0,0,0,0.00000,0.00000,0.00000,0.00000,988.52,0.0000,50
2022.07.11 10:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,STOP_GEOMETRY,LONG,geometry_ready,2022.07.11 09:30:00,2022.07.11 10:00:00,1.01030,1.01035,5,5.00,0.00128,1.01021,1.01376,178.60,30.00,14.00,ATR,1.00856,1.01178,179.00,false,false,0,0,0,0.00000,0.00000,0.00000,0.00000,988.52,0.0000,50
2022.07.11 10:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,REQUEST_RESULT,LONG,entered,2022.07.11 09:30:00,2022.07.11 10:00:00,1.01030,1.01035,5,5.00,0.00128,1.01021,1.01376,178.60,30.00,14.00,ATR,1.00856,1.01178,179.00,true,true,10009,32,32,1.01035,1.01035,1.00856,1.01178,968.26,4890.9946,50
2022.07.11 13:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,DECISION_QUOTE,LONG,raw_setup,2022.07.11 13:00:00,2022.07.11 13:30:00,1.00638,1.00643,5,5.00,0.00185,0.00000,0.00000,0.00,30.00,0.00,,0.00000,0.00000,0.00,false,false,0,0,0,0.00000,0.00000,0.00000,0.00000,989.96,0.0000,50
2022.07.11 13:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,STOP_GEOMETRY,LONG,geometry_ready,2022.07.11 13:00:00,2022.07.11 13:30:00,1.00638,1.00643,5,5.00,0.00185,1.00562,1.01183,258.30,30.00,81.00,ATR,1.00385,1.00849,258.00,false,false,0,0,0,0.00000,0.00000,0.00000,0.00000,989.96,0.0000,50
2022.07.11 13:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,REQUEST_RESULT,LONG,entered,2022.07.11 13:00:00,2022.07.11 13:30:00,1.00638,1.00643,5,5.00,0.00185,1.00562,1.01183,258.30,30.00,81.00,ATR,1.00385,1.00849,258.00,true,true,10009,34,34,1.00643,1.00643,1.00385,1.00849,969.78,4917.5857,50
2022.07.12 01:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,DECISION_QUOTE,LONG,raw_setup,2022.07.12 01:00:00,2022.07.12 01:30:00,1.00127,1.00128,1,1.00,0.00121,0.00000,0.00000,0.00,30.00,0.00,,0.00000,0.00000,0.00,false,false,0,0,0,0.00000,0.00000,0.00000,0.00000,992.03,0.0000,50
2022.07.12 01:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,STOP_GEOMETRY,LONG,geometry_ready,2022.07.12 01:00:00,2022.07.12 01:30:00,1.00127,1.00128,1,1.00,0.00121,1.00054,1.00554,169.00,30.00,74.00,ATR,0.99959,1.00263,169.00,false,false,0,0,0,0.00000,0.00000,0.00000,0.00000,992.03,0.0000,50
2022.07.12 01:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,REQUEST_RESULT,LONG,entered,2022.07.12 01:00:00,2022.07.12 01:30:00,1.00127,1.00128,1,1.00,0.00121,1.00054,1.00554,169.00,30.00,74.00,ATR,0.99959,1.00263,169.00,true,true,10009,36,36,1.00128,1.00128,0.99959,1.00263,971.99,4952.6710,50
2022.07.12 15:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,DECISION_QUOTE,SHORT,raw_setup,2022.07.12 15:00:00,2022.07.12 15:30:00,1.00700,1.00706,6,6.00,0.00210,0.00000,0.00000,0.00,30.00,0.00,,0.00000,0.00000,0.00,false,false,0,0,0,0.00000,0.00000,0.00000,0.00000,993.38,0.0000,50
2022.07.13 07:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,DECISION_QUOTE,LONG,raw_setup,2022.07.13 07:00:00,2022.07.13 07:30:00,1.00105,1.00110,5,5.00,0.00134,0.00000,0.00000,0.00,30.00,0.00,,0.00000,0.00000,0.00,false,false,0,0,0,0.00000,0.00000,0.00000,0.00000,993.38,0.0000,50
2022.07.13 07:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,STOP_GEOMETRY,LONG,geometry_ready,2022.07.13 07:00:00,2022.07.13 07:30:00,1.00105,1.00110,5,5.00,0.00134,1.00075,1.00531,188.00,30.00,35.00,ATR,0.99922,1.00260,188.00,false,false,0,0,0,0.00000,0.00000,0.00000,0.00000,993.38,0.0000,50
2022.07.13 07:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,REQUEST_RESULT,LONG,entered,2022.07.13 07:00:00,2022.07.13 07:30:00,1.00105,1.00110,5,5.00,0.00134,1.00075,1.00531,188.00,30.00,35.00,ATR,0.99922,1.00260,188.00,true,true,10009,38,38,1.00110,1.00110,0.99922,1.00260,973.31,4961.6883,50
2022.07.13 15:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_UNMASKED_CONTRACT,EURUSD,DECISION_QUOTE,SHORT,raw_setup,2022.07.13 14:30:00,2022.07.13 15:00:00,1.01072,1.01077,5,5.00,0.00310,0.00000,0.00000,0.00,30.00,0.00,,0.00000,0.00000,0.00,false,false,0,0,0,0.00000,0.00000,0.00000,0.00000,994.94,0.0000,50
