entry_time,entry_date,entry_hour,direction,entry_deal,volume,entry_price,entry_comment,exit_time,exit_date,exit_hour,exit_deal,exit_price,profit,balance,exit_comment,commission,swap,price_profit,net
2024.10.04 14:00:00,2024-10-04,14,LONG,1290,0.01,1.09738,EU_M30_V1R,2024.10.04 15:49:28,2024-10-04,15,1291,1.09556,-1.82,1030.63,sl 1.09558,0.0,0.0,-1.82,-1.82
2024.10.08 15:30:00,2024-10-08,15,LONG,1292,0.01,1.09656,EU_M30_V1R,2024.10.08 16:18:37,2024-10-08,16,1293,1.09752,0.96,1031.59,tp 1.09751,0.0,0.0,0.96,0.96
2024.10.09 05:00:00,2024-10-09,5,LONG,1294,0.01,1.09635,EU_M30_V1R,2024.10.09 05:01:17,2024-10-09,5,1295,1.09683,0.48,1032.07,tp 1.09682,0.0,0.0,0.48,0.48
2024.10.09 12:00:00,2024-10-09,12,LONG,1296,0.01,1.09543,EU_M30_V1R,2024.10.09 14:45:16,2024-10-09,14,1297,1.09435,-1.08,1030.99,sl 1.09436,0.0,0.0,-1.08,-1.08
2024.10.09 17:00:00,2024-10-09,17,LONG,1298,0.01,1.09417,EU_M30_V1R,2024.10.10 08:10:29,2024-10-10,8,1299,1.09308,-1.09,1029.79,sl 1.09309,0.0,-0.11,-1.09,-1.2000000000000002
2024.10.10 08:30:00,2024-10-10,8,LONG,1300,0.01,1.09329,EU_M30_V1R,2024.10.10 10:55:36,2024-10-10,10,1301,1.09388,0.59,1030.38,tp 1.09387,0.0,0.0,0.59,0.59
2024.10.10 17:00:00,2024-10-10,17,LONG,1302,0.01,1.09067,EU_M30_V1R,2024.10.10 18:06:40,2024-10-10,18,1303,1.09211,1.44,1031.82,tp 1.09209,0.0,0.0,1.44,1.44
2024.10.14 00:00:00,2024-10-14,0,LONG,1304,0.01,1.09235,EU_M30_V1R,2024.10.14 00:02:36,2024-10-14,0,1305,1.09165,-0.7,1031.12,sl 1.09172,0.0,0.0,-0.7,-0.7
2024.10.14 11:30:00,2024-10-14,11,LONG,1306,0.01,1.09157,EU_M30_V1R,2024.10.14 12:40:33,2024-10-14,12,1307,1.09078,-0.79,1030.33,sl 1.09078,0.0,0.0,-0.79,-0.79
2024.10.14 13:00:00,2024-10-14,13,LONG,1308,0.01,1.09097,EU_M30_V1R,2024.10.14 13:44:27,2024-10-14,13,1309,1.09171,0.74,1031.07,tp 1.09171,0.0,0.0,0.74,0.74
2024.10.15 04:00:00,2024-10-15,4,LONG,1310,0.01,1.08968,EU_M30_V1R,2024.10.15 05:05:37,2024-10-15,5,1311,1.08911,-0.57,1030.5,sl 1.08911,0.0,0.0,-0.57,-0.57
2024.10.15 05:30:00,2024-10-15,5,LONG,1312,0.01,1.08898,EU_M30_V1R,2024.10.15 06:38:59,2024-10-15,6,1313,1.08944,0.46,1030.96,tp 1.08944,0.0,0.0,0.46,0.46
2024.10.15 17:30:00,2024-10-15,17,LONG,1314,0.01,1.08849,EU_M30_V1R,2024.10.15 21:44:10,2024-10-15,21,1315,1.08946,0.97,1031.93,tp 1.08939,0.0,0.0,0.97,0.97
2024.10.16 07:00:00,2024-10-16,7,LONG,1316,0.01,1.08779,EU_M30_V1R,2024.10.16 07:08:35,2024-10-16,7,1317,1.08827,0.48,1032.41,tp 1.08826,0.0,0.0,0.48,0.48
2024.10.16 17:30:00,2024-10-16,17,LONG,1318,0.01,1.08636,EU_M30_V1R,2024.10.16 22:00:36,2024-10-16,22,1319,1.08738,1.02,1033.43,tp 1.08733,0.0,0.0,1.02,1.02
2024.10.17 03:30:00,2024-10-17,3,LONG,1320,0.01,1.08542,EU_M30_V1R,2024.10.17 09:40:41,2024-10-17,9,1321,1.08606,0.64,1034.07,tp 1.08605,0.0,0.0,0.64,0.64
2024.10.17 13:00:00,2024-10-17,13,LONG,1322,0.01,1.08431,EU_M30_V1R,2024.10.17 13:08:13,2024-10-17,13,1323,1.08316,-1.15,1032.92,sl 1.08317,0.0,0.0,-1.15,-1.15
2024.10.17 13:30:00,2024-10-17,13,LONG,1324,0.01,1.08142,EU_M30_V1R,2024.10.17 13:40:12,2024-10-17,13,1325,1.08258,1.16,1034.08,tp 1.08257,0.0,0.0,1.16,1.16
2024.10.17 14:30:00,2024-10-17,14,LONG,1326,0.01,1.08211,EU_M30_V1R,2024.10.17 15:27:03,2024-10-17,15,1327,1.08349,1.38,1035.46,tp 1.08348,0.0,0.0,1.38,1.38
2024.10.21 08:00:00,2024-10-21,8,LONG,1328,0.01,1.08483,EU_M30_V1R,2024.10.21 08:24:28,2024-10-21,8,1329,1.08533,0.5,1035.96,tp 1.08533,0.0,0.0,0.5,0.5
2024.10.21 14:30:00,2024-10-21,14,LONG,1330,0.01,1.08407,EU_M30_V1R,2024.10.21 15:03:25,2024-10-21,15,1331,1.08314,-0.93,1035.03,sl 1.08314,0.0,0.0,-0.93,-0.93
2024.10.21 15:30:00,2024-10-21,15,LONG,1332,0.01,1.08258,EU_M30_V1R,2024.10.21 17:16:59,2024-10-21,17,1333,1.08160,-0.98,1034.05,sl 1.08161,0.0,0.0,-0.98,-0.98
2024.10.23 07:30:00,2024-10-23,7,LONG,1334,0.01,1.07852,EU_M30_V1R,2024.10.23 08:51:36,2024-10-23,8,1335,1.07912,0.6,1034.65,tp 1.07911,0.0,0.0,0.6,0.6
2024.10.23 12:00:00,2024-10-23,12,LONG,1336,0.01,1.07635,EU_M30_V1R,2024.10.23 12:34:35,2024-10-23,12,1337,1.07711,0.76,1035.41,tp 1.07710,0.0,0.0,0.76,0.76
2024.10.25 17:30:00,2024-10-25,17,LONG,1338,0.01,1.08037,EU_M30_V1R,2024.10.27 21:00:05,2024-10-27,21,1339,1.07918,-1.19,1033.89,sl 1.07920,0.0,-0.33,-1.19,-1.52
2024.10.28 03:00:00,2024-10-28,3,LONG,1340,0.01,1.07832,EU_M30_V1R,2024.10.28 05:05:05,2024-10-28,5,1341,1.07893,0.61,1034.5,tp 1.07893,0.0,0.0,0.61,0.61
2024.10.29 11:30:00,2024-10-29,11,LONG,1342,0.01,1.07884,EU_M30_V1R,2024.10.29 11:38:36,2024-10-29,11,1343,1.07773,-1.11,1033.39,sl 1.07773,0.0,0.0,-1.11,-1.11
2024.10.29 12:00:00,2024-10-29,12,LONG,1344,0.01,1.07776,EU_M30_V1R,2024.10.29 12:49:40,2024-10-29,12,1345,1.07876,1.0,1034.39,tp 1.07875,0.0,0.0,1.0,1.0
2024.11.01 07:30:00,2024-11-01,7,LONG,1346,0.01,1.08608,EU_M30_V1R,2024.11.01 08:07:50,2024-11-01,8,1347,1.08662,0.54,1034.93,tp 1.08662,0.0,0.0,0.54,0.54
2024.11.01 17:00:00,2024-11-01,17,LONG,1348,0.01,1.08362,EU_M30_V1R,2024.11.03 21:00:00,2024-11-03,21,1349,1.08755,3.93,1038.53,tp 1.08506,0.0,-0.33,3.93,3.6
2024.11.05 23:30:00,2024-11-05,23,LONG,1350,0.01,1.08791,EU_M30_V1R,2024.11.05 23:32:37,2024-11-05,23,1351,1.08637,-1.54,1036.99,sl 1.08640,0.0,0.0,-1.54,-1.54
2024.11.06 00:00:00,2024-11-06,0,LONG,1352,0.01,1.08372,EU_M30_V1R,2024.11.06 00:16:24,2024-11-06,0,1353,1.08528,1.56,1038.55,tp 1.08527,0.0,0.0,1.56,1.56
2024.11.06 01:30:00,2024-11-06,1,LONG,1354,0.01,1.07827,EU_M30_V1R,2024.11.06 02:00:37,2024-11-06,2,1355,1.07538,-2.89,1035.66,sl 1.07539,0.0,0.0,-2.89,-2.89
2024.11.06 11:00:00,2024-11-06,11,LONG,1356,0.01,1.07080,EU_M30_V1R,2024.11.06 14:08:35,2024-11-06,14,1357,1.07363,2.83,1038.49,tp 1.07358,0.0,0.0,2.83,2.83
2024.11.08 13:00:00,2024-11-08,13,LONG,1358,0.01,1.07531,EU_M30_V1R,2024.11.08 15:12:28,2024-11-08,15,1359,1.07351,-1.8,1036.69,sl 1.07351,0.0,0.0,-1.8,-1.8
2024.11.08 15:30:00,2024-11-08,15,LONG,1360,0.01,1.07296,EU_M30_V1R,2024.11.08 15:59:39,2024-11-08,15,1361,1.07096,-2.0,1034.69,sl 1.07096,0.0,0.0,-2.0,-2.0
2024.11.08 16:00:00,2024-11-08,16,LONG,1362,0.01,1.07100,EU_M30_V1R,2024.11.08 16:12:39,2024-11-08,16,1363,1.06893,-2.07,1032.62,sl 1.06893,0.0,0.0,-2.07,-2.07
2024.11.08 16:30:00,2024-11-08,16,LONG,1364,0.01,1.06979,EU_M30_V1R,2024.11.08 17:06:59,2024-11-08,17,1365,1.07156,1.77,1034.39,tp 1.07156,0.0,0.0,1.77,1.77
2024.11.11 07:00:00,2024-11-11,7,LONG,1366,0.01,1.06903,EU_M30_V1R,2024.11.11 07:35:59,2024-11-11,7,1367,1.06785,-1.18,1033.21,sl 1.06785,0.0,0.0,-1.18,-1.18
2024.11.11 08:30:00,2024-11-11,8,LONG,1368,0.01,1.06710,EU_M30_V1R,2024.11.11 08:58:26,2024-11-11,8,1369,1.06824,1.14,1034.35,tp 1.06824,0.0,0.0,1.14,1.14
2024.11.11 10:30:00,2024-11-11,10,LONG,1370,0.01,1.06625,EU_M30_V1R,2024.11.11 12:17:36,2024-11-11,12,1371,1.06446,-1.79,1032.56,sl 1.06449,0.0,0.0,-1.79,-1.79
2024.11.12 06:30:00,2024-11-12,6,LONG,1372,0.01,1.06296,EU_M30_V1R,2024.11.12 07:30:00,2024-11-12,7,1373,1.06187,-1.09,1031.47,sl 1.06188,0.0,0.0,-1.09,-1.09
2024.11.12 07:30:00,2024-11-12,7,LONG,1374,0.01,1.06191,EU_M30_V1R,2024.11.12 07:54:30,2024-11-12,7,1375,1.06293,1.02,1032.49,tp 1.06293,0.0,0.0,1.02,1.02
2024.11.12 16:00:00,2024-11-12,16,LONG,1376,0.01,1.05982,EU_M30_V1R,2024.11.12 17:02:32,2024-11-12,17,1377,1.06115,1.33,1033.82,tp 1.06112,0.0,0.0,1.33,1.33
2024.11.13 14:30:00,2024-11-13,14,LONG,1378,0.01,1.05721,EU_M30_V1R,2024.11.13 14:52:37,2024-11-13,14,1379,1.05925,2.04,1035.86,tp 1.05923,0.0,0.0,2.04,2.04
2024.11.13 16:00:00,2024-11-13,16,LONG,1380,0.01,1.05664,EU_M30_V1R,2024.11.14 04:15:10,2024-11-14,4,1381,1.05386,-2.78,1032.97,sl 1.05386,0.0,-0.11,-2.78,-2.8899999999999997
2024.11.14 04:30:00,2024-11-14,4,LONG,1382,0.01,1.05387,EU_M30_V1R,2024.11.14 04:57:08,2024-11-14,4,1383,1.05462,0.75,1033.72,tp 1.05460,0.0,0.0,0.75,0.75
2024.11.14 08:30:00,2024-11-14,8,LONG,1384,0.01,1.05237,EU_M30_V1R,2024.11.14 09:22:37,2024-11-14,9,1385,1.05094,-1.43,1032.29,sl 1.05094,0.0,0.0,-1.43,-1.43
2024.11.14 09:30:00,2024-11-14,9,LONG,1386,0.01,1.05093,EU_M30_V1R,2024.11.14 10:45:17,2024-11-14,10,1387,1.05212,1.19,1033.48,tp 1.05212,0.0,0.0,1.19,1.19
2024.11.19 08:30:00,2024-11-19,8,LONG,1388,0.01,1.05349,EU_M30_V1R,2024.11.19 08:56:26,2024-11-19,8,1389,1.05488,1.39,1034.87,tp 1.05488,0.0,0.0,1.39,1.39
2024.11.20 07:30:00,2024-11-20,7,LONG,1390,0.01,1.05725,EU_M30_V1R,2024.11.20 07:52:03,2024-11-20,7,1391,1.05627,-0.98,1033.89,sl 1.05628,0.0,0.0,-0.98,-0.98
2024.11.20 08:00:00,2024-11-20,8,LONG,1392,0.01,1.05642,EU_M30_V1R,2024.11.20 08:34:25,2024-11-20,8,1393,1.05536,-1.06,1032.83,sl 1.05536,0.0,0.0,-1.06,-1.06
2024.11.20 14:00:00,2024-11-20,14,LONG,1394,0.01,1.05253,EU_M30_V1R,2024.11.20 15:11:37,2024-11-20,15,1395,1.05073,-1.8,1031.03,sl 1.05076,0.0,0.0,-1.8,-1.8
2024.11.20 15:30:00,2024-11-20,15,LONG,1396,0.01,1.05137,EU_M30_V1R,2024.11.20 16:19:51,2024-11-20,16,1397,1.05290,1.53,1032.56,tp 1.05290,0.0,0.0,1.53,1.53
2024.11.21 07:30:00,2024-11-21,7,LONG,1398,0.01,1.05292,EU_M30_V1R,2024.11.21 07:48:35,2024-11-21,7,1399,1.05360,0.68,1033.24,tp 1.05359,0.0,0.0,0.68,0.68
2024.11.21 09:00:00,2024-11-21,9,LONG,1400,0.01,1.05173,EU_M30_V1R,2024.11.21 09:42:41,2024-11-21,9,1401,1.05276,1.03,1034.27,tp 1.05276,0.0,0.0,1.03,1.03
2024.11.21 15:30:00,2024-11-21,15,LONG,1402,0.01,1.04890,EU_M30_V1R,2024.11.21 16:03:29,2024-11-21,16,1403,1.04668,-2.22,1032.05,sl 1.04668,0.0,0.0,-2.22,-2.22
2024.11.22 08:00:00,2024-11-22,8,LONG,1404,0.01,1.04445,EU_M30_V1R,2024.11.22 08:09:14,2024-11-22,8,1405,1.04284,-1.61,1030.44,sl 1.04284,0.0,0.0,-1.61,-1.61
2024.11.25 23:00:00,2024-11-25,23,LONG,1406,0.01,1.04441,EU_M30_V1R,2024.11.25 23:15:37,2024-11-25,23,1407,1.04277,-1.64,1028.8,sl 1.04281,0.0,0.0,-1.64,-1.64
2024.11.26 00:00:00,2024-11-26,0,LONG,1408,0.01,1.04353,EU_M30_V1R,2024.11.26 00:19:19,2024-11-26,0,1409,1.04507,1.54,1030.34,tp 1.04507,0.0,0.0,1.54,1.54
2024.12.01 22:30:00,2024-12-01,22,LONG,1410,0.01,1.05343,EU_M30_V1R,2024.12.02 03:50:38,2024-12-02,3,1411,1.05189,-1.54,1028.8,sl 1.05190,0.0,0.0,-1.54,-1.54
2024.12.02 13:30:00,2024-12-02,13,LONG,1412,0.01,1.04942,EU_M30_V1R,2024.12.02 13:58:40,2024-12-02,13,1413,1.04724,-2.18,1026.62,sl 1.04726,0.0,0.0,-2.18,-2.18
2024.12.02 14:00:00,2024-12-02,14,LONG,1414,0.01,1.04713,EU_M30_V1R,2024.12.02 15:22:16,2024-12-02,15,1415,1.04890,1.77,1028.39,tp 1.04890,0.0,0.0,1.77,1.77
2024.12.09 03:00:00,2024-12-09,3,LONG,1416,0.01,1.05377,EU_M30_V1R,2024.12.09 06:01:05,2024-12-09,6,1417,1.05459,0.82,1029.21,tp 1.05459,0.0,0.0,0.82,0.82
2024.12.10 08:00:00,2024-12-10,8,LONG,1418,0.01,1.05379,EU_M30_V1R,2024.12.10 08:26:53,2024-12-10,8,1419,1.05268,-1.11,1028.1,sl 1.05269,0.0,0.0,-1.11,-1.11
2024.12.10 08:30:00,2024-12-10,8,LONG,1420,0.01,1.05259,EU_M30_V1R,2024.12.10 08:39:36,2024-12-10,8,1421,1.05352,0.93,1029.03,tp 1.05350,0.0,0.0,0.93,0.93
2024.12.10 09:00:00,2024-12-10,9,LONG,1422,0.01,1.05313,EU_M30_V1R,2024.12.10 12:17:11,2024-12-10,12,1423,1.05192,-1.21,1027.82,sl 1.05193,0.0,0.0,-1.21,-1.21
2024.12.11 06:30:00,2024-12-11,6,LONG,1424,0.01,1.05073,EU_M30_V1R,2024.12.11 06:37:13,2024-12-11,6,1425,1.04981,-0.92,1026.9,sl 1.04981,0.0,0.0,-0.92,-0.92
2024.12.11 07:00:00,2024-12-11,7,LONG,1426,0.01,1.04902,EU_M30_V1R,2024.12.11 07:08:17,2024-12-11,7,1427,1.04991,0.89,1027.79,tp 1.04990,0.0,0.0,0.89,0.89
2024.12.17 08:30:00,2024-12-17,8,LONG,1428,0.01,1.04841,EU_M30_V1R,2024.12.17 10:02:16,2024-12-17,10,1429,1.04919,0.78,1028.57,tp 1.04919,0.0,0.0,0.78,0.78
2024.12.18 15:00:00,2024-12-18,15,LONG,1430,0.01,1.04741,EU_M30_V1R,2024.12.18 17:30:42,2024-12-18,17,1431,1.04863,1.22,1029.79,tp 1.04863,0.0,0.0,1.22,1.22
2024.12.18 18:30:00,2024-12-18,18,LONG,1432,0.01,1.04145,EU_M30_V1R,2024.12.18 18:44:23,2024-12-18,18,1433,1.03917,-2.28,1027.51,sl 1.03919,0.0,0.0,-2.28,-2.28
2024.12.18 19:00:00,2024-12-18,19,LONG,1434,0.01,1.03776,EU_M30_V1R,2024.12.18 19:18:04,2024-12-18,19,1435,1.03513,-2.63,1024.88,sl 1.03515,0.0,0.0,-2.63,-2.63
2024.12.18 19:30:00,2024-12-18,19,LONG,1436,0.01,1.03560,EU_M30_V1R,2024.12.18 23:52:32,2024-12-18,23,1437,1.03787,2.27,1027.15,tp 1.03785,0.0,0.0,2.27,2.27
2024.12.19 16:00:00,2024-12-19,16,LONG,1438,0.01,1.03569,EU_M30_V1R,2024.12.19 16:24:36,2024-12-19,16,1439,1.03744,1.75,1028.9,tp 1.03743,0.0,0.0,1.75,1.75
2024.12.23 07:00:00,2024-12-23,7,LONG,1440,0.01,1.04131,EU_M30_V1R,2024.12.23 09:06:24,2024-12-23,9,1441,1.04047,-0.84,1028.06,sl 1.04047,0.0,0.0,-0.84,-0.84
2024.12.23 09:30:00,2024-12-23,9,LONG,1442,0.01,1.04047,EU_M30_V1R,2024.12.23 09:45:35,2024-12-23,9,1443,1.03937,-1.1,1026.96,sl 1.03939,0.0,0.0,-1.1,-1.1
2024.12.23 10:00:00,2024-12-23,10,LONG,1444,0.01,1.03901,EU_M30_V1R,2024.12.23 10:15:37,2024-12-23,10,1445,1.03999,0.98,1027.94,tp 1.03998,0.0,0.0,0.98,0.98
2024.12.30 08:00:00,2024-12-30,8,LONG,1446,0.01,1.04129,EU_M30_V1R,2024.12.30 08:10:04,2024-12-30,8,1447,1.04184,0.55,1028.49,tp 1.04183,0.0,0.0,0.55,0.55
2024.12.30 13:00:00,2024-12-30,13,LONG,1448,0.01,1.03883,EU_M30_V1R,2024.12.30 13:15:24,2024-12-30,13,1449,1.04052,1.69,1030.18,tp 1.04048,0.0,0.0,1.69,1.69
2024.12.30 15:00:00,2024-12-30,15,LONG,1450,0.01,1.03807,EU_M30_V1R,2024.12.30 17:36:11,2024-12-30,17,1451,1.04018,2.11,1032.29,tp 1.04017,0.0,0.0,2.11,2.11
2024.12.31 13:30:00,2024-12-31,13,LONG,1452,0.01,1.03810,EU_M30_V1R,2024.12.31 14:38:26,2024-12-31,14,1453,1.03657,-1.53,1030.76,sl 1.03657,0.0,0.0,-1.53,-1.53
2024.12.31 15:00:00,2024-12-31,15,LONG,1454,0.01,1.03550,EU_M30_V1R,2025.01.02 01:49:23,2025-01-02,1,1455,1.03694,1.44,1031.98,tp 1.03693,0.0,-0.22,1.44,1.22
2025.01.02 10:00:00,2025-01-02,10,LONG,1456,0.01,1.03164,EU_M30_V1R,2025.01.02 10:10:29,2025-01-02,10,1457,1.03290,1.26,1033.24,tp 1.03290,0.0,0.0,1.26,1.26
2025.01.02 14:30:00,2025-01-02,14,LONG,1458,0.01,1.02855,EU_M30_V1R,2025.01.02 15:02:38,2025-01-02,15,1459,1.02613,-2.42,1030.82,sl 1.02613,0.0,0.0,-2.42,-2.42
2025.01.02 15:30:00,2025-01-02,15,LONG,1460,0.01,1.02534,EU_M30_V1R,2025.01.03 05:52:31,2025-01-03,5,1461,1.02771,2.37,1033.08,tp 1.02770,0.0,-0.11,2.37,2.2600000000000002
2025.01.08 07:00:00,2025-01-08,7,LONG,1462,0.01,1.03326,EU_M30_V1R,2025.01.08 07:08:36,2025-01-08,7,1463,1.03244,-0.82,1032.26,sl 1.03244,0.0,0.0,-0.82,-0.82
2025.01.08 08:00:00,2025-01-08,8,LONG,1464,0.01,1.03187,EU_M30_V1R,2025.01.08 10:19:41,2025-01-08,10,1465,1.03081,-1.06,1031.2,sl 1.03082,0.0,0.0,-1.06,-1.06
2025.01.08 10:30:00,2025-01-08,10,LONG,1466,0.01,1.03009,EU_M30_V1R,2025.01.08 10:33:23,2025-01-08,10,1467,1.02863,-1.46,1029.74,sl 1.02864,0.0,0.0,-1.46,-1.46
2025.01.08 11:30:00,2025-01-08,11,LONG,1468,0.01,1.02891,EU_M30_V1R,2025.01.08 12:27:36,2025-01-08,12,1469,1.03035,1.44,1031.18,tp 1.03033,0.0,0.0,1.44,1.44
2025.01.09 07:00:00,2025-01-09,7,LONG,1470,0.01,1.02914,EU_M30_V1R,2025.01.09 07:21:40,2025-01-09,7,1471,1.02995,0.81,1031.99,tp 1.02993,0.0,0.0,0.81,0.81
2025.01.10 05:00:00,2025-01-10,5,LONG,1472,0.01,1.02861,EU_M30_V1R,2025.01.10 06:33:34,2025-01-10,6,1473,1.02919,0.58,1032.57,tp 1.02919,0.0,0.0,0.58,0.58
2025.01.10 13:00:00,2025-01-10,13,LONG,1474,0.01,1.02566,EU_M30_V1R,2025.01.13 02:57:04,2025-01-13,2,1475,1.02128,-4.38,1027.86,sl 1.02128,0.0,-0.33,-4.38,-4.71
2025.01.13 03:00:00,2025-01-13,3,LONG,1476,0.01,1.02156,EU_M30_V1R,2025.01.13 07:07:35,2025-01-13,7,1477,1.02254,0.98,1028.84,tp 1.02253,0.0,0.0,0.98,0.98
2025.01.13 08:30:00,2025-01-13,8,LONG,1478,0.01,1.01871,EU_M30_V1R,2025.01.13 09:10:33,2025-01-13,9,1479,1.02019,1.48,1030.32,tp 1.02019,0.0,0.0,1.48,1.48
2025.01.16 12:30:00,2025-01-16,12,LONG,1480,0.01,1.02646,EU_M30_V1R,2025.01.16 12:30:36,2025-01-16,12,1481,1.02764,1.18,1031.5,tp 1.02764,0.0,0.0,1.18,1.18
2025.01.17 06:30:00,2025-01-17,6,LONG,1482,0.01,1.02817,EU_M30_V1R,2025.01.17 07:01:36,2025-01-17,7,1483,1.02883,0.66,1032.16,tp 1.02883,0.0,0.0,0.66,0.66
2025.01.27 22:30:00,2025-01-27,22,LONG,1484,0.01,1.04460,EU_M30_V1R,2025.01.27 22:34:34,2025-01-27,22,1485,1.04307,-1.53,1030.63,sl 1.04311,0.0,0.0,-1.53,-1.53
2025.01.27 23:30:00,2025-01-27,23,LONG,1486,0.01,1.04452,EU_M30_V1R,2025.01.28 01:05:05,2025-01-28,1,1487,1.04277,-1.75,1028.77,sl 1.04277,0.0,-0.11,-1.75,-1.86
2025.01.29 07:00:00,2025-01-29,7,LONG,1488,0.01,1.04173,EU_M30_V1R,2025.01.29 07:10:15,2025-01-29,7,1489,1.04248,0.75,1029.52,tp 1.04247,0.0,0.0,0.75,0.75
2025.01.29 09:00:00,2025-01-29,9,LONG,1490,0.01,1.04040,EU_M30_V1R,2025.01.29 12:11:12,2025-01-29,12,1491,1.03917,-1.23,1028.29,sl 1.03917,0.0,0.0,-1.23,-1.23
2025.01.30 10:30:00,2025-01-30,10,LONG,1492,0.01,1.03946,EU_M30_V1R,2025.01.30 11:50:25,2025-01-30,11,1493,1.04047,1.01,1029.3,tp 1.04047,0.0,0.0,1.01,1.01
2025.01.31 08:30:00,2025-01-31,8,LONG,1494,0.01,1.03679,EU_M30_V1R,2025.01.31 08:40:14,2025-01-31,8,1495,1.03779,1.0,1030.3,tp 1.03776,0.0,0.0,1.0,1.0
2025.02.06 04:00:00,2025-02-06,4,LONG,1496,0.01,1.03873,EU_M30_V1R,2025.02.06 06:54:23,2025-02-06,6,1497,1.03786,-0.87,1029.43,sl 1.03786,0.0,0.0,-0.87,-0.87
2025.02.06 07:00:00,2025-02-06,7,LONG,1498,0.01,1.03804,EU_M30_V1R,2025.02.06 07:12:34,2025-02-06,7,1499,1.03718,-0.86,1028.57,sl 1.03719,0.0,0.0,-0.86,-0.86
2025.02.06 07:30:00,2025-02-06,7,LONG,1500,0.01,1.03642,EU_M30_V1R,2025.02.06 11:36:28,2025-02-06,11,1501,1.03544,-0.98,1027.59,sl 1.03546,0.0,0.0,-0.98,-0.98
2025.02.07 15:30:00,2025-02-07,15,LONG,1502,0.01,1.03356,EU_M30_V1R,2025.02.07 16:08:40,2025-02-07,16,1503,1.03567,2.11,1029.7,tp 1.03564,0.0,0.0,2.11,2.11
2025.02.11 02:00:00,2025-02-11,2,LONG,1504,0.01,1.02934,EU_M30_V1R,2025.02.11 02:35:07,2025-02-11,2,1505,1.02985,0.51,1030.21,tp 1.02985,0.0,0.0,0.51,0.51
2025.02.12 13:00:00,2025-02-12,13,LONG,1506,0.01,1.03326,EU_M30_V1R,2025.02.12 13:16:36,2025-02-12,13,1507,1.03461,1.35,1031.56,tp 1.03460,0.0,0.0,1.35,1.35
2025.02.13 12:30:00,2025-02-13,12,LONG,1508,0.01,1.03845,EU_M30_V1R,2025.02.13 12:35:36,2025-02-13,12,1509,1.03983,1.38,1032.94,tp 1.03983,0.0,0.0,1.38,1.38
2025.02.17 07:30:00,2025-02-17,7,LONG,1510,0.01,1.04750,EU_M30_V1R,2025.02.17 09:15:05,2025-02-17,9,1511,1.04828,0.78,1033.72,tp 1.04828,0.0,0.0,0.78,0.78
2025.02.18 00:30:00,2025-02-18,0,LONG,1512,0.01,1.04649,EU_M30_V1R,2025.02.18 02:33:29,2025-02-18,2,1513,1.04709,0.6,1034.32,tp 1.04708,0.0,0.0,0.6,0.6
2025.02.18 12:30:00,2025-02-18,12,LONG,1514,0.01,1.04491,EU_M30_V1R,2025.02.18 14:14:04,2025-02-18,14,1515,1.04585,0.94,1035.26,tp 1.04585,0.0,0.0,0.94,0.94
2025.02.18 17:30:00,2025-02-18,17,LONG,1516,0.01,1.04396,EU_M30_V1R,2025.02.18 22:00:03,2025-02-18,22,1517,1.04512,1.16,1036.42,tp 1.04511,0.0,0.0,1.16,1.16
2025.02.19 09:00:00,2025-02-19,9,LONG,1518,0.01,1.04295,EU_M30_V1R,2025.02.19 09:48:22,2025-02-19,9,1519,1.04194,-1.01,1035.41,sl 1.04195,0.0,0.0,-1.01,-1.01
2025.02.19 15:30:00,2025-02-19,15,LONG,1520,0.01,1.04070,EU_M30_V1R,2025.02.19 17:39:35,2025-02-19,17,1521,1.04188,1.18,1036.59,tp 1.04188,0.0,0.0,1.18,1.18
2025.02.26 05:30:00,2025-02-26,5,LONG,1522,0.01,1.04886,EU_M30_V1R,2025.02.26 05:56:32,2025-02-26,5,1523,1.04953,0.67,1037.26,tp 1.04953,0.0,0.0,0.67,0.67
2025.02.26 12:00:00,2025-02-26,12,LONG,1524,0.01,1.04769,EU_M30_V1R,2025.02.26 12:14:05,2025-02-26,12,1525,1.04889,1.2,1038.46,tp 1.04888,0.0,0.0,1.2,1.2
2025.02.27 13:00:00,2025-02-27,13,LONG,1526,0.01,1.04233,EU_M30_V1R,2025.02.27 13:16:05,2025-02-27,13,1527,1.04376,1.43,1039.89,tp 1.04376,0.0,0.0,1.43,1.43
2025.02.27 13:30:00,2025-02-27,13,LONG,1528,0.01,1.04360,EU_M30_V1R,2025.02.27 13:53:38,2025-02-27,13,1529,1.04166,-1.94,1037.95,sl 1.04166,0.0,0.0,-1.94,-1.94
2025.02.27 14:00:00,2025-02-27,14,LONG,1530,0.01,1.04202,EU_M30_V1R,2025.02.27 20:07:40,2025-02-27,20,1531,1.03991,-2.11,1035.84,sl 1.03993,0.0,0.0,-2.11,-2.11
2025.02.28 01:00:00,2025-02-28,1,LONG,1532,0.01,1.03848,EU_M30_V1R,2025.02.28 06:37:38,2025-02-28,6,1533,1.03926,0.78,1036.62,tp 1.03926,0.0,0.0,0.78,0.78
2025.02.28 17:30:00,2025-02-28,17,LONG,1534,0.01,1.03730,EU_M30_V1R,2025.03.02 21:01:00,2025-03-02,21,1535,1.04025,2.95,1039.24,tp 1.03880,0.0,-0.33,2.95,2.62
