specialist,symbol,signal_time_utc,entry_time_utc,exit_time_utc,side,entry_price,stop_price,target_price,exit_price,exit_reason,risk_distance,r,extra_half_pip_stress_r
s4_neutral_normal_breakout,USDJPY,2019-08-01 11:15:00+00:00,2019-08-01 11:30:00+00:00,2019-08-01 13:10:00+00:00,SHORT,108.91,109.255,108.565,108.566,TARGET,0.34499999999999886,0.9971014492753485,0.98260869565216
s4_neutral_normal_breakout,USDJPY,2019-08-05 09:15:00+00:00,2019-08-05 09:30:00+00:00,2019-08-05 21:55:00+00:00,LONG,106.176,105.814,106.53800000000001,105.81299999999999,STOP,0.362000000000009,-1.0027624309392396,-1.0165745856353718
s4_neutral_normal_breakout,USDJPY,2019-09-12 08:00:00+00:00,2019-09-12 08:15:00+00:00,2019-09-12 11:50:00+00:00,SHORT,107.866,108.0375,107.6945,107.69550000000001,TARGET,0.17149999999999466,0.9941690962098845,0.9650145772594463
s4_neutral_normal_breakout,USDJPY,2019-09-27 11:45:00+00:00,2019-09-27 12:00:00+00:00,2019-10-01 08:45:00+00:00,LONG,108.095,107.7295,108.4605,108.45949999999999,TARGET,0.36549999999999727,0.9972640218878118,0.9835841313269362
s4_neutral_normal_breakout,USDJPY,2019-10-09 09:45:00+00:00,2019-10-09 10:00:00+00:00,2019-10-09 16:50:00+00:00,LONG,107.345,107.11699999999999,107.57300000000001,107.572,TARGET,0.22800000000000864,0.9956140350876985,0.9736842105262958
s4_neutral_normal_breakout,USDJPY,2019-10-17 11:00:00+00:00,2019-10-17 11:15:00+00:00,2019-10-17 13:55:00+00:00,SHORT,108.70599999999999,108.85149999999999,108.56049999999999,108.5615,TARGET,0.1454999999999984,0.9931271477662902,0.958762886597905
s4_neutral_normal_breakout,USDJPY,2019-10-21 10:15:00+00:00,2019-10-21 10:30:00+00:00,2019-10-21 13:30:00+00:00,LONG,108.587,108.457,108.71700000000001,108.45599999999999,STOP,0.13000000000000966,-1.0076923076923439,-1.0461538461538795
s4_neutral_normal_breakout,USDJPY,2019-10-23 10:00:00+00:00,2019-10-23 10:15:00+00:00,2019-10-23 15:05:00+00:00,LONG,108.462,108.28999999999999,108.63400000000001,108.63300000000001,TARGET,0.17200000000001125,0.9941860465116005,0.965116279069742
s4_neutral_normal_breakout,USDJPY,2019-11-05 08:00:00+00:00,2019-11-05 08:15:00+00:00,2019-11-05 15:00:00+00:00,LONG,108.87400000000001,108.749,108.99900000000002,108.99800000000002,TARGET,0.1250000000000142,0.9919999999999627,0.9519999999999672
s4_neutral_normal_breakout,USDJPY,2020-01-27 08:15:00+00:00,2020-01-27 08:30:00+00:00,2020-01-27 08:55:00+00:00,LONG,109.125,109.01050000000001,109.23949999999999,109.0095,STOP,0.1144999999999925,-1.0087336244541907,-1.0524017467249358
s4_neutral_normal_breakout,USDJPY,2020-01-27 09:00:00+00:00,2020-01-27 09:15:00+00:00,2020-01-27 14:50:00+00:00,SHORT,108.914,109.09899999999999,108.72900000000001,109.1,STOP,0.18499999999998806,-1.0054054054054316,-1.0324324324324603
s4_neutral_normal_breakout,USDJPY,2020-02-04 11:00:00+00:00,2020-02-04 11:15:00+00:00,2020-02-04 14:50:00+00:00,LONG,109.028,108.78999999999999,109.26600000000002,109.26500000000001,TARGET,0.23800000000001376,0.9957983193277112,0.9747899159663679
s4_neutral_normal_breakout,USDJPY,2020-02-13 10:00:00+00:00,2020-02-13 10:15:00+00:00,2020-02-13 14:45:00+00:00,SHORT,109.651,109.85050000000001,109.45149999999998,109.85150000000002,STOP,0.19950000000001467,-1.0050125313283444,-1.0300751879699466
s4_neutral_normal_breakout,USDJPY,2020-02-19 08:30:00+00:00,2020-02-19 08:45:00+00:00,2020-02-19 10:25:00+00:00,LONG,110.16900000000001,110.023,110.31500000000003,110.31400000000002,TARGET,0.146000000000015,0.9931506849314748,0.9589041095890126
s4_neutral_normal_breakout,USDJPY,2020-02-19 11:45:00+00:00,2020-02-19 12:00:00+00:00,2020-02-19 14:55:00+00:00,LONG,110.44800000000001,110.023,110.87300000000002,110.87200000000001,TARGET,0.42500000000001137,0.9976470588235182,0.9858823529411656
s4_neutral_normal_breakout,USDJPY,2020-03-24 11:15:00+00:00,2020-03-24 11:30:00+00:00,2020-03-24 14:30:00+00:00,LONG,110.771,110.24000000000001,111.30199999999999,111.30099999999999,TARGET,0.5309999999999917,0.9981167608286162,0.9887005649717423
s4_neutral_normal_breakout,USDJPY,2020-04-28 09:15:00+00:00,2020-04-28 09:30:00+00:00,2020-04-30 19:10:00+00:00,SHORT,106.716,107.2585,106.17349999999999,107.2595,STOP,0.542500000000004,-1.001843317972359,-1.01105990783411
s4_neutral_normal_breakout,USDJPY,2020-05-19 11:45:00+00:00,2020-05-19 12:00:00+00:00,2020-05-20 15:25:00+00:00,LONG,107.747,107.37700000000001,108.11699999999999,107.376,STOP,0.36999999999999034,-1.0027027027027158,-1.0162162162162296
s4_neutral_normal_breakout,USDJPY,2020-05-22 08:45:00+00:00,2020-05-22 09:00:00+00:00,2020-05-24 23:35:00+00:00,LONG,107.539,107.3235,107.75450000000001,107.7535,TARGET,0.2155000000000058,0.9953596287702796,0.9721577726217884
s4_neutral_normal_breakout,USDJPY,2020-06-01 08:00:00+00:00,2020-06-01 08:15:00+00:00,2020-06-01 10:05:00+00:00,SHORT,107.429,107.64699999999999,107.21100000000001,107.648,STOP,0.2179999999999893,-1.0045871559633248,-1.0275229357798397
s4_neutral_normal_breakout,USDJPY,2020-06-02 11:45:00+00:00,2020-06-02 12:00:00+00:00,2020-06-02 12:05:00+00:00,LONG,107.90700000000001,107.6875,108.12650000000002,108.12550000000002,TARGET,0.2195000000000107,0.995444191343942,0.9726651480637609
s4_neutral_normal_breakout,USDJPY,2020-06-04 09:15:00+00:00,2020-06-04 09:30:00+00:00,2020-06-04 12:40:00+00:00,SHORT,108.94699999999999,109.14949999999999,108.74449999999999,108.74549999999999,TARGET,0.20250000000000057,0.9950617283950381,0.9703703703703469
s4_neutral_normal_breakout,USDJPY,2020-07-01 08:00:00+00:00,2020-07-01 08:15:00+00:00,2020-07-02 13:05:00+00:00,SHORT,107.5,107.709,107.291,107.71000000000001,STOP,0.20900000000000318,-1.004784688995238,-1.0287081339713142
s4_neutral_normal_breakout,USDJPY,2020-07-07 08:15:00+00:00,2020-07-07 08:30:00+00:00,2020-07-07 14:55:00+00:00,LONG,107.67500000000001,107.5015,107.84850000000003,107.50049999999999,STOP,0.17350000000001842,-1.0057636887608339,-1.0345821325648654
s4_neutral_normal_breakout,USDJPY,2020-07-20 11:00:00+00:00,2020-07-20 11:15:00+00:00,2020-07-20 17:00:00+00:00,SHORT,107.083,107.29599999999999,106.87,107.297,STOP,0.21299999999999386,-1.0046948356807737,-1.0281690140845303
s4_neutral_normal_breakout,USDJPY,2020-08-14 10:15:00+00:00,2020-08-14 10:30:00+00:00,2020-08-14 13:05:00+00:00,SHORT,106.69999999999999,106.876,106.52399999999997,106.52499999999998,TARGET,0.17600000000001614,0.9943181818181552,0.965909090909067
s4_neutral_normal_breakout,USDJPY,2020-08-19 08:00:00+00:00,2020-08-19 08:15:00+00:00,2020-08-19 11:15:00+00:00,SHORT,105.395,105.583,105.207,105.208,TARGET,0.1880000000000024,0.9946808510638044,0.9680851063829538
s4_neutral_normal_breakout,USDJPY,2020-08-19 11:00:00+00:00,2020-08-19 11:15:00+00:00,2020-08-19 14:35:00+00:00,SHORT,105.217,105.583,104.851,105.584,STOP,0.36599999999999966,-1.0027322404371715,-1.0163934426229637
s4_neutral_normal_breakout,USDJPY,2020-08-21 11:15:00+00:00,2020-08-21 11:30:00+00:00,2020-08-21 13:50:00+00:00,LONG,105.711,105.461,105.961,105.96,TARGET,0.25,0.9959999999999809,0.9759999999999809
s4_neutral_normal_breakout,USDJPY,2020-08-28 08:15:00+00:00,2020-08-28 08:30:00+00:00,2020-08-28 09:15:00+00:00,SHORT,105.973,106.3475,105.5985,105.5995,TARGET,0.3744999999999976,0.9973297730306948,0.9839786381842328
s4_neutral_normal_breakout,USDJPY,2020-10-09 08:15:00+00:00,2020-10-09 08:30:00+00:00,2020-10-09 14:00:00+00:00,SHORT,105.869,105.98400000000001,105.75399999999999,105.755,TARGET,0.1150000000000091,0.9913043478260462,0.9478260869564844
s4_neutral_normal_breakout,USDJPY,2020-10-12 08:00:00+00:00,2020-10-12 08:15:00+00:00,2020-10-12 12:00:00+00:00,LONG,105.577,105.449,105.705,105.448,STOP,0.1280000000000001,-1.0078125000000373,-1.0468750000000373
s4_neutral_normal_breakout,USDJPY,2020-10-23 09:15:00+00:00,2020-10-23 09:30:00+00:00,2020-10-23 11:55:00+00:00,SHORT,104.594,104.785,104.40299999999999,104.786,STOP,0.1910000000000025,-1.0052356020942659,-1.0314136125654698
s4_neutral_normal_breakout,USDJPY,2020-10-28 10:45:00+00:00,2020-10-28 11:00:00+00:00,2020-10-28 11:45:00+00:00,SHORT,104.157,104.2875,104.0265,104.2885,STOP,0.13049999999999784,-1.0076628352490788,-1.0459770114942901
s4_neutral_normal_breakout,USDJPY,2020-10-29 09:45:00+00:00,2020-10-29 10:00:00+00:00,2020-10-29 14:10:00+00:00,SHORT,104.122,104.405,103.839,104.406,STOP,0.28300000000000125,-1.0035335689046105,-1.0212014134275786
s4_neutral_normal_breakout,USDJPY,2020-12-02 08:45:00+00:00,2020-12-02 09:00:00+00:00,2020-12-02 15:30:00+00:00,LONG,104.641,104.4265,104.8555,104.4255,STOP,0.21450000000000102,-1.004662004662027,-1.0279720279720501
s4_neutral_normal_breakout,USDJPY,2020-12-10 08:00:00+00:00,2020-12-10 08:15:00+00:00,2020-12-10 13:30:00+00:00,LONG,104.561,104.41499999999999,104.70700000000002,104.41399999999999,STOP,0.146000000000015,-1.0068493150685252,-1.0410958904109875
s4_neutral_normal_breakout,USDJPY,2020-12-18 08:00:00+00:00,2020-12-18 08:15:00+00:00,2020-12-18 12:10:00+00:00,LONG,103.568,103.3075,103.82849999999999,103.3065,STOP,0.2604999999999933,-1.0038387715931087,-1.0230326295585603
s4_neutral_normal_breakout,USDJPY,2020-12-30 09:15:00+00:00,2020-12-30 09:30:00+00:00,2020-12-30 12:10:00+00:00,SHORT,103.238,103.387,103.089,103.08800000000001,TARGET,0.1490000000000009,1.0067114093959098,0.9731543624160441
s4_neutral_normal_breakout,USDJPY,2021-01-07 11:45:00+00:00,2021-01-07 12:00:00+00:00,2021-01-11 01:15:00+00:00,LONG,103.68100000000001,103.1805,104.18150000000003,104.18050000000002,TARGET,0.5005000000000166,0.9980019980019885,0.9880119880119789
s4_neutral_normal_breakout,USDJPY,2021-01-29 08:15:00+00:00,2021-01-29 08:30:00+00:00,2021-01-29 09:30:00+00:00,LONG,104.631,104.4645,104.7975,104.7965,TARGET,0.1664999999999992,0.9939939939939653,0.9639639639639351
s4_neutral_normal_breakout,USDJPY,2021-01-29 11:00:00+00:00,2021-01-29 11:15:00+00:00,2021-02-01 18:00:00+00:00,LONG,104.748,104.4645,105.03150000000001,105.0305,TARGET,0.28350000000000364,0.996472663139313,0.9788359788359623
s4_neutral_normal_breakout,USDJPY,2021-02-09 11:15:00+00:00,2021-02-09 11:30:00+00:00,2021-02-10 08:45:00+00:00,SHORT,104.68599999999999,104.922,104.44999999999999,104.451,TARGET,0.2360000000000042,0.9957627118643866,0.9745762711864209
s4_neutral_normal_breakout,USDJPY,2021-02-10 10:45:00+00:00,2021-02-10 11:00:00+00:00,2021-02-12 08:15:00+00:00,LONG,104.72800000000001,104.503,104.95300000000002,104.95200000000001,TARGET,0.22500000000000853,0.9955555555555345,0.9733333333333132
s4_neutral_normal_breakout,USDJPY,2021-02-12 09:30:00+00:00,2021-02-12 09:45:00+00:00,2021-02-16 00:00:00+00:00,LONG,105.10600000000001,104.789,105.42300000000002,105.42200000000001,TARGET,0.3170000000000073,0.9968454258674929,0.9810725552050327
s4_neutral_normal_breakout,USDJPY,2021-02-16 11:00:00+00:00,2021-02-16 11:15:00+00:00,2021-02-16 13:00:00+00:00,SHORT,105.205,105.5655,104.8445,105.5665,STOP,0.3605000000000018,-1.0027739251040355,-1.0166435506241465
s4_neutral_normal_breakout,USDJPY,2021-02-19 10:15:00+00:00,2021-02-19 10:30:00+00:00,2021-02-22 02:05:00+00:00,SHORT,105.329,105.69800000000001,104.95999999999998,105.69900000000001,STOP,0.369000000000014,-1.0027100271002838,-1.0162601626016383
s4_neutral_normal_breakout,USDJPY,2021-02-24 11:00:00+00:00,2021-02-24 11:15:00+00:00,2021-02-25 15:45:00+00:00,LONG,105.84700000000001,105.467,106.22700000000002,106.22600000000001,TARGET,0.38000000000000966,0.997368421052619,0.9842105263157772
s4_neutral_normal_breakout,USDJPY,2021-03-25 08:30:00+00:00,2021-03-25 08:45:00+00:00,2021-03-26 07:45:00+00:00,LONG,109.13000000000001,108.93450000000001,109.3255,109.3245,TARGET,0.19549999999999557,0.994884910485909,0.969309462915576
s4_neutral_normal_breakout,USDJPY,2021-03-26 08:45:00+00:00,2021-03-26 09:00:00+00:00,2021-03-26 11:55:00+00:00,LONG,109.476,109.21799999999999,109.73400000000001,109.733,TARGET,0.2580000000000098,0.9961240310077336,0.976744186046494
s4_neutral_normal_breakout,USDJPY,2021-03-26 11:45:00+00:00,2021-03-26 12:00:00+00:00,2021-03-30 08:25:00+00:00,LONG,109.75800000000001,109.21799999999999,110.29800000000003,110.29700000000003,TARGET,0.5400000000000205,0.9981481481481393,0.9888888888888805
s4_neutral_normal_breakout,USDJPY,2021-04-30 11:30:00+00:00,2021-04-30 11:45:00+00:00,2021-04-30 14:05:00+00:00,LONG,108.899,108.737,109.061,109.06,TARGET,0.16200000000000614,0.9938271604937979,0.9629629629629349
s4_neutral_normal_breakout,USDJPY,2021-05-06 10:15:00+00:00,2021-05-06 10:30:00+00:00,2021-05-06 13:00:00+00:00,SHORT,109.089,109.35900000000001,108.81899999999999,109.36000000000001,STOP,0.27000000000001023,-1.0037037037037213,-1.022222222222239
s4_neutral_normal_breakout,USDJPY,2021-06-01 08:00:00+00:00,2021-06-01 08:15:00+00:00,2021-06-01 14:10:00+00:00,LONG,109.595,109.418,109.77199999999999,109.417,STOP,0.1769999999999925,-1.0056497175141514,-1.033898305084774
s4_neutral_normal_breakout,USDJPY,2021-06-02 08:30:00+00:00,2021-06-02 08:45:00+00:00,2021-06-02 13:30:00+00:00,LONG,109.837,109.68350000000001,109.9905,109.6825,STOP,0.15349999999999397,-1.0065146579804873,-1.0390879478827688
s4_neutral_normal_breakout,USDJPY,2021-06-11 11:45:00+00:00,2021-06-11 12:00:00+00:00,2021-06-11 14:35:00+00:00,LONG,109.57000000000001,109.318,109.82200000000002,109.82100000000001,TARGET,0.25200000000000955,0.9960317460317273,0.9761904761904582
s4_neutral_normal_breakout,USDJPY,2021-06-21 09:15:00+00:00,2021-06-21 09:30:00+00:00,2021-06-22 02:25:00+00:00,LONG,110.12100000000001,109.8295,110.41250000000002,110.41150000000002,TARGET,0.2915000000000134,0.9965694682675652,0.9794168096054734
s4_neutral_normal_breakout,USDJPY,2021-06-23 10:45:00+00:00,2021-06-23 11:00:00+00:00,2021-06-23 11:35:00+00:00,LONG,111.04100000000001,110.769,111.31300000000002,110.768,STOP,0.27200000000000557,-1.0036764705882528,-1.022058823529429
s4_neutral_normal_breakout,USDJPY,2021-07-01 10:00:00+00:00,2021-07-01 10:15:00+00:00,2021-07-02 17:35:00+00:00,LONG,111.62400000000001,111.1185,112.12950000000002,111.11749999999999,STOP,0.505500000000012,-1.0019782393669727,-1.0118694362017895
s4_neutral_normal_breakout,USDJPY,2021-08-23 09:00:00+00:00,2021-08-23 09:15:00+00:00,2021-08-23 13:10:00+00:00,LONG,110.04700000000001,109.83949999999999,110.25450000000004,109.83849999999998,STOP,0.20750000000002444,-1.004819277108456,-1.028915662650622
s4_neutral_normal_breakout,USDJPY,2021-08-31 08:45:00+00:00,2021-08-31 09:00:00+00:00,2021-08-31 12:05:00+00:00,LONG,109.906,109.77950000000001,110.0325,109.77850000000001,STOP,0.12649999999999295,-1.007905138339959,-1.047430830039566
s4_neutral_normal_breakout,USDJPY,2021-09-03 09:45:00+00:00,2021-09-03 10:00:00+00:00,2021-09-03 12:30:00+00:00,SHORT,109.91799999999999,110.053,109.78299999999999,109.78399999999999,TARGET,0.13500000000000512,0.9925925925925575,0.9555555555555219
s4_neutral_normal_breakout,USDJPY,2021-09-10 08:15:00+00:00,2021-09-10 08:30:00+00:00,2021-09-13 05:15:00+00:00,SHORT,109.866,109.9915,109.7405,109.9925,STOP,0.1255000000000024,-1.0079681274900778,-1.0478087649402763
s4_neutral_normal_breakout,USDJPY,2021-11-02 09:45:00+00:00,2021-11-02 10:00:00+00:00,2021-11-02 12:00:00+00:00,SHORT,113.524,113.709,113.339,113.71000000000001,STOP,0.18500000000000227,-1.005405405405431,-1.0324324324324579
s4_neutral_normal_breakout,USDJPY,2022-01-03 08:30:00+00:00,2022-01-03 08:45:00+00:00,2022-01-03 09:15:00+00:00,SHORT,115.26299999999999,115.3635,115.16249999999998,115.16349999999998,TARGET,0.10050000000001091,0.9900497512437346,0.9402985074626455
s4_neutral_normal_breakout,USDJPY,2022-01-03 09:00:00+00:00,2022-01-03 09:15:00+00:00,2022-01-03 11:10:00+00:00,SHORT,115.18299999999999,115.3635,115.00249999999998,115.00349999999999,TARGET,0.1805000000000092,0.9944598337949877,0.9667590027700583
s4_neutral_normal_breakout,USDJPY,2022-01-18 08:15:00+00:00,2022-01-18 08:30:00+00:00,2022-01-19 04:20:00+00:00,SHORT,114.714,114.98949999999999,114.4385,114.43950000000001,TARGET,0.27549999999999386,0.9963702359346468,0.9782214156079676
s4_neutral_normal_breakout,USDJPY,2022-01-24 10:00:00+00:00,2022-01-24 10:15:00+00:00,2022-01-24 14:35:00+00:00,SHORT,113.53999999999999,113.8625,113.21749999999999,113.8635,STOP,0.3225000000000051,-1.0031007751938132,-1.0186046511628053
s4_neutral_normal_breakout,USDJPY,2022-01-26 09:45:00+00:00,2022-01-26 10:00:00+00:00,2022-01-26 19:00:00+00:00,LONG,114.13000000000001,113.872,114.38800000000002,114.38700000000001,TARGET,0.2580000000000098,0.9961240310077336,0.976744186046494
s4_neutral_normal_breakout,USDJPY,2022-02-01 11:15:00+00:00,2022-02-01 11:30:00+00:00,2022-02-02 13:15:00+00:00,SHORT,114.61999999999999,115.071,114.16899999999998,114.16999999999999,TARGET,0.4510000000000076,0.9977827050997677,0.9866962305986593
s4_neutral_normal_breakout,USDJPY,2022-02-10 10:45:00+00:00,2022-02-10 11:00:00+00:00,2022-02-10 13:30:00+00:00,LONG,115.836,115.5635,116.10849999999999,116.10749999999999,TARGET,0.27249999999999375,0.9963302752293401,0.9779816513761287
s4_neutral_normal_breakout,USDJPY,2022-02-17 08:30:00+00:00,2022-02-17 08:45:00+00:00,2022-02-21 21:35:00+00:00,SHORT,115.079,115.408,114.74999999999999,114.75099999999999,TARGET,0.32900000000000773,0.996960486322174,0.9817629179331167
s4_neutral_normal_breakout,USDJPY,2022-02-22 10:30:00+00:00,2022-02-22 10:45:00+00:00,2022-02-22 13:45:00+00:00,LONG,114.888,114.62299999999999,115.15300000000002,115.15200000000002,TARGET,0.2650000000000148,0.9962264150943219,0.977358490566021
s4_neutral_normal_breakout,USDJPY,2022-02-24 09:00:00+00:00,2022-02-24 09:15:00+00:00,2022-02-24 14:15:00+00:00,LONG,114.742,114.408,115.07600000000001,115.075,TARGET,0.3340000000000032,0.9970059880239378,0.9820359281436984
s4_neutral_normal_breakout,USDJPY,2022-03-02 09:00:00+00:00,2022-03-02 09:15:00+00:00,2022-03-02 13:30:00+00:00,LONG,115.223,115.0265,115.4195,115.4185,TARGET,0.19650000000000034,0.9949109414758027,0.9694656488549376
s4_neutral_normal_breakout,USDJPY,2022-03-17 09:30:00+00:00,2022-03-17 09:45:00+00:00,2022-03-17 15:55:00+00:00,SHORT,118.639,118.8545,118.42349999999999,118.4245,TARGET,0.2155000000000058,0.9953596287702796,0.9721577726217884
s4_neutral_normal_breakout,USDJPY,2022-04-29 11:15:00+00:00,2022-04-29 11:30:00+00:00,2022-05-02 06:05:00+00:00,SHORT,129.896,130.48250000000002,129.30949999999996,130.48350000000002,STOP,0.5865000000000293,-1.0017050298380301,-1.0102301790281405
s4_neutral_normal_breakout,USDJPY,2022-06-17 10:45:00+00:00,2022-06-17 11:00:00+00:00,2022-06-21 10:55:00+00:00,LONG,134.686,133.78949999999998,135.58250000000004,135.58150000000003,TARGET,0.8965000000000316,0.998884551031785,0.9933073061907366
s4_neutral_normal_breakout,USDJPY,2022-07-08 09:30:00+00:00,2022-07-08 09:45:00+00:00,2022-07-08 12:35:00+00:00,LONG,135.94,135.5635,136.3165,136.3155,TARGET,0.37649999999999295,0.9973439575033073,0.9840637450199073
s4_neutral_normal_breakout,USDJPY,2022-07-19 09:00:00+00:00,2022-07-19 09:15:00+00:00,2022-07-19 16:40:00+00:00,SHORT,137.653,138.02100000000002,137.28499999999997,138.02200000000002,STOP,0.3680000000000234,-1.0027173913043606,-1.016304347826099
s4_neutral_normal_breakout,USDJPY,2022-09-20 08:45:00+00:00,2022-09-20 09:00:00+00:00,2022-09-21 05:55:00+00:00,LONG,143.663,143.256,144.07000000000002,144.06900000000002,TARGET,0.4070000000000107,0.9975429975429859,0.9852579852579739
s4_neutral_normal_breakout,USDJPY,2022-10-18 08:45:00+00:00,2022-10-18 09:00:00+00:00,2022-10-18 09:00:00+00:00,LONG,149.282,148.849,149.71500000000003,148.84799999999998,STOP,0.43300000000002115,-1.0023094688221819,-1.0138568129330359
s4_neutral_normal_breakout,USDJPY,2022-10-19 11:00:00+00:00,2022-10-19 11:15:00+00:00,2022-10-20 18:05:00+00:00,LONG,149.70600000000002,149.22899999999998,150.18300000000005,150.18200000000004,TARGET,0.4770000000000323,0.9979035639412899,0.9874213836477895
s4_neutral_normal_breakout,USDJPY,2022-10-24 09:15:00+00:00,2022-10-24 09:30:00+00:00,2022-10-24 11:45:00+00:00,LONG,149.422,148.9015,149.9425,148.9005,STOP,0.5204999999999984,-1.0019212295869449,-1.0115273775216231
s4_neutral_normal_breakout,USDJPY,2022-11-02 09:15:00+00:00,2022-11-02 09:30:00+00:00,2022-11-02 18:00:00+00:00,SHORT,147.076,147.5675,146.5845,146.5855,TARGET,0.49150000000000205,0.9979654120040594,0.9877924720244053
s4_neutral_normal_breakout,USDJPY,2022-12-19 11:45:00+00:00,2022-12-19 12:00:00+00:00,2022-12-19 15:45:00+00:00,LONG,136.329,135.8075,136.8505,136.8495,TARGET,0.5215000000000032,0.9980824544582843,0.9884947267497513
s4_neutral_normal_breakout,USDJPY,2022-12-30 10:00:00+00:00,2022-12-30 10:15:00+00:00,2022-12-30 17:55:00+00:00,SHORT,131.87699999999998,132.655,131.09899999999996,131.09999999999997,TARGET,0.77800000000002,0.9987146529562921,0.9922879177377834
s4_neutral_normal_breakout,USDJPY,2023-01-23 08:30:00+00:00,2023-01-23 08:45:00+00:00,2023-01-23 11:55:00+00:00,SHORT,129.689,130.318,129.05999999999997,130.31900000000002,STOP,0.6290000000000191,-1.0015898251192443,-1.0095389507154284
s4_neutral_normal_breakout,USDJPY,2023-03-09 10:30:00+00:00,2023-03-09 10:45:00+00:00,2023-03-10 02:30:00+00:00,SHORT,136.144,136.85199999999998,135.43600000000004,136.85299999999998,STOP,0.70799999999997,-1.0014124293785378,-1.0084745762711935
s4_neutral_normal_breakout,USDJPY,2023-03-10 10:45:00+00:00,2023-03-10 11:00:00+00:00,2023-03-10 13:30:00+00:00,LONG,136.98600000000002,136.30849999999998,137.66350000000006,136.30749999999998,STOP,0.6775000000000375,-1.0014760147601545,-1.0088560885608922
s4_neutral_normal_breakout,USDJPY,2023-03-29 09:15:00+00:00,2023-03-29 09:30:00+00:00,2023-03-29 11:35:00+00:00,SHORT,131.696,132.05599999999998,131.336,132.057,STOP,0.3599999999999852,-1.002777777777791,-1.0166666666666806
s4_neutral_normal_breakout,USDJPY,2023-03-29 11:30:00+00:00,2023-03-29 11:45:00+00:00,2023-03-29 12:50:00+00:00,LONG,132.136,131.7425,132.52949999999998,132.52849999999998,TARGET,0.39349999999998886,0.9974587039389967,0.9847522236340408
s4_neutral_normal_breakout,USDJPY,2023-04-03 08:45:00+00:00,2023-04-03 09:00:00+00:00,2023-04-03 11:15:00+00:00,SHORT,133.438,133.75799999999998,133.118,133.119,TARGET,0.3199999999999932,0.996874999999985,0.9812499999999846
