family_id,stage,decision_eligible,raw_gate_pass,promoted,status,trades,source_days,trades_per_source_day,stress_net_r,stress_pf,average_stress_r,positive_active_month_share,closed_drawdown_r,top_winners_removed_stress_net_r,current_account_feasible_share
COMEX_SESSION_VALUE_MIGRATION_SWING_V1,fit,True,False,False,FAIL,0.0,310.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
COMEX_SESSION_VALUE_MIGRATION_SWING_V1,development,False,False,False,INELIGIBLE,0.0,310.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
COMEX_SESSION_VALUE_MIGRATION_SWING_V1,exam,False,False,False,NOT_OPENED_PRIOR_STAGE_FAIL,,,,,,,,,,
COMEX_SESSION_TREND_DAY_CARRY_V1,fit,True,False,False,FAIL,0.0,310.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
COMEX_SESSION_TREND_DAY_CARRY_V1,development,False,False,False,INELIGIBLE,0.0,310.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
COMEX_SESSION_TREND_DAY_CARRY_V1,exam,False,False,False,NOT_OPENED_PRIOR_STAGE_FAIL,,,,,,,,,,
COMEX_SESSION_BALANCED_EXCESS_REVERSAL_V1,fit,True,False,False,FAIL,17.0,310.0,0.054838709677419356,-5.397855248402408,0.5582640610031555,-0.31752089696484753,0.4,4.450634043973758,-12.219642487456662,1.0
COMEX_SESSION_BALANCED_EXCESS_REVERSAL_V1,development,False,False,False,INELIGIBLE,13.0,310.0,0.041935483870967745,-0.31313913897675294,0.9607625101838406,-0.02408762607513484,0.2857142857142857,3.3394039374976194,-7.1243115239433195,1.0
COMEX_SESSION_BALANCED_EXCESS_REVERSAL_V1,exam,False,False,False,NOT_OPENED_PRIOR_STAGE_FAIL,,,,,,,,,,
