family_id,stage,decision_eligible,raw_gate_pass,promoted,status,trades,source_days,trades_per_source_day,stress_net_r,stress_pf,average_stress_r,positive_active_month_share,closed_drawdown_r,top_winners_removed_stress_net_r,current_account_feasible_share
COMEX_INITIAL_BALANCE_EXPANSION_V1,fit,True,False,False,FAIL,0.0,310.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
COMEX_INITIAL_BALANCE_EXPANSION_V1,development,False,False,False,INELIGIBLE,0.0,310.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
COMEX_INITIAL_BALANCE_EXPANSION_V1,exam,False,False,False,NOT_OPENED_PRIOR_STAGE_FAIL,,,,,,,,,,
COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,fit,True,False,False,FAIL,54.0,310.0,0.17419354838709677,-27.228236091519413,0.3896108622873014,-0.5042265942873966,0.09090909090909091,26.063743540864465,-32.76839137915984,1.0
COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,development,False,False,False,INELIGIBLE,68.0,310.0,0.21935483870967742,-31.572045333752282,0.42231543927846266,-0.4642947843198865,0.0,32.64219375132186,-37.21448294322914,1.0
COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,exam,False,False,False,NOT_OPENED_PRIOR_STAGE_FAIL,,,,,,,,,,
COMEX_DEVELOPING_POC_MIGRATION_V1,fit,True,False,False,FAIL,0.0,310.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
COMEX_DEVELOPING_POC_MIGRATION_V1,development,False,False,False,INELIGIBLE,0.0,310.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
COMEX_DEVELOPING_POC_MIGRATION_V1,exam,False,False,False,NOT_OPENED_PRIOR_STAGE_FAIL,,,,,,,,,,
