timestamp_utc,bar_start_utc,bar_end_utc,broker,symbol,timeframe,open,high,low,close,mid_open,mid_high,mid_low,mid_close,bid_open,bid_high,bid_low,bid_close,ask_open,ask_high,ask_low,ask_close,spread_open_points,spread_close_points,spread_median_points,spread_p95_points,tick_count,volume_sum
2022-01-01T04:00:00Z,2022-01-01T00:00:00Z,2022-01-01T04:00:00Z,dukascopy,XAUUSD,H4,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,,,,,,,,,,,,,1.0,0.0
2022-01-01T08:00:00Z,2022-01-01T04:00:00Z,2022-01-01T08:00:00Z,dukascopy,XAUUSD,H4,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,,,,,,,,,,,,,1.0,0.0
2022-01-01T12:00:00Z,2022-01-01T08:00:00Z,2022-01-01T12:00:00Z,dukascopy,XAUUSD,H4,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,,,,,,,,,,,,,1.0,0.0
2022-01-01T16:00:00Z,2022-01-01T12:00:00Z,2022-01-01T16:00:00Z,dukascopy,XAUUSD,H4,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,,,,,,,,,,,,,1.0,0.0
2022-01-01T20:00:00Z,2022-01-01T16:00:00Z,2022-01-01T20:00:00Z,dukascopy,XAUUSD,H4,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,,,,,,,,,,,,,1.0,0.0
2022-01-02T00:00:00Z,2022-01-01T20:00:00Z,2022-01-02T00:00:00Z,dukascopy,XAUUSD,H4,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,,,,,,,,,,,,,1.0,0.0
2022-01-02T04:00:00Z,2022-01-02T00:00:00Z,2022-01-02T04:00:00Z,dukascopy,XAUUSD,H4,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,,,,,,,,,,,,,1.0,0.0
2022-01-02T08:00:00Z,2022-01-02T04:00:00Z,2022-01-02T08:00:00Z,dukascopy,XAUUSD,H4,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,,,,,,,,,,,,,1.0,0.0
2022-01-02T12:00:00Z,2022-01-02T08:00:00Z,2022-01-02T12:00:00Z,dukascopy,XAUUSD,H4,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,,,,,,,,,,,,,1.0,0.0
2022-01-02T16:00:00Z,2022-01-02T12:00:00Z,2022-01-02T16:00:00Z,dukascopy,XAUUSD,H4,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,,,,,,,,,,,,,1.0,0.0
2022-01-02T20:00:00Z,2022-01-02T16:00:00Z,2022-01-02T20:00:00Z,dukascopy,XAUUSD,H4,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,1829.058,,,,,,,,,,,,,1.0,0.0
2022-01-03T00:00:00Z,2022-01-02T20:00:00Z,2022-01-03T00:00:00Z,dukascopy,XAUUSD,H4,1829.058,1831.624,1827.898,1828.354,1829.058,1831.624,1827.898,1828.354,,,,,,,,,,,,,1.0,0.0
2022-01-03T04:00:00Z,2022-01-03T00:00:00Z,2022-01-03T04:00:00Z,dukascopy,XAUUSD,H4,1828.294,1831.458,1824.068,1825.618,1828.294,1831.458,1824.068,1825.618,,,,,,,,,,,,,1.0,0.0
2022-01-03T08:00:00Z,2022-01-03T04:00:00Z,2022-01-03T08:00:00Z,dukascopy,XAUUSD,H4,1825.618,1825.854,1820.908,1824.148,1825.618,1825.854,1820.908,1824.148,,,,,,,,,,,,,1.0,0.0
2022-01-03T12:00:00Z,2022-01-03T08:00:00Z,2022-01-03T12:00:00Z,dukascopy,XAUUSD,H4,1824.138,1827.414,1821.238,1822.875,1824.138,1827.414,1821.238,1822.875,,,,,,,,,,,,,1.0,0.0
2022-01-03T16:00:00Z,2022-01-03T12:00:00Z,2022-01-03T16:00:00Z,dukascopy,XAUUSD,H4,1822.875,1823.108,1799.678,1801.838,1822.875,1823.108,1799.678,1801.838,,,,,,,,,,,,,1.0,0.0
2022-01-03T20:00:00Z,2022-01-03T16:00:00Z,2022-01-03T20:00:00Z,dukascopy,XAUUSD,H4,1801.808,1802.914,1798.189,1801.618,1801.808,1802.914,1798.189,1801.618,,,,,,,,,,,,,1.0,0.0
2022-01-04T00:00:00Z,2022-01-03T20:00:00Z,2022-01-04T00:00:00Z,dukascopy,XAUUSD,H4,1801.618,1804.494,1800.404,1804.028,1801.618,1804.494,1800.404,1804.028,,,,,,,,,,,,,1.0,0.0
2022-01-04T04:00:00Z,2022-01-04T00:00:00Z,2022-01-04T04:00:00Z,dukascopy,XAUUSD,H4,1804.024,1806.994,1802.808,1804.078,1804.024,1806.994,1802.808,1804.078,,,,,,,,,,,,,1.0,0.0
2022-01-04T08:00:00Z,2022-01-04T04:00:00Z,2022-01-04T08:00:00Z,dukascopy,XAUUSD,H4,1804.088,1807.275,1803.078,1805.658,1804.088,1807.275,1803.078,1805.658,,,,,,,,,,,,,1.0,0.0
2022-01-04T12:00:00Z,2022-01-04T08:00:00Z,2022-01-04T12:00:00Z,dukascopy,XAUUSD,H4,1805.658,1808.498,1801.808,1803.898,1805.658,1808.498,1801.808,1803.898,,,,,,,,,,,,,1.0,0.0
2022-01-04T16:00:00Z,2022-01-04T12:00:00Z,2022-01-04T16:00:00Z,dukascopy,XAUUSD,H4,1803.938,1816.688,1798.388,1814.458,1803.938,1816.688,1798.388,1814.458,,,,,,,,,,,,,1.0,0.0
2022-01-04T20:00:00Z,2022-01-04T16:00:00Z,2022-01-04T20:00:00Z,dukascopy,XAUUSD,H4,1814.458,1815.488,1811.518,1814.428,1814.458,1815.488,1811.518,1814.428,,,,,,,,,,,,,1.0,0.0
2022-01-05T00:00:00Z,2022-01-04T20:00:00Z,2022-01-05T00:00:00Z,dukascopy,XAUUSD,H4,1814.415,1815.355,1812.918,1813.788,1814.415,1815.355,1812.918,1813.788,,,,,,,,,,,,,1.0,0.0
2022-01-05T04:00:00Z,2022-01-05T00:00:00Z,2022-01-05T04:00:00Z,dukascopy,XAUUSD,H4,1813.815,1816.368,1812.608,1815.308,1813.815,1816.368,1812.608,1815.308,,,,,,,,,,,,,1.0,0.0
2022-01-05T08:00:00Z,2022-01-05T04:00:00Z,2022-01-05T08:00:00Z,dukascopy,XAUUSD,H4,1815.298,1816.924,1812.368,1813.338,1815.298,1816.924,1812.368,1813.338,,,,,,,,,,,,,1.0,0.0
2022-01-05T12:00:00Z,2022-01-05T08:00:00Z,2022-01-05T12:00:00Z,dukascopy,XAUUSD,H4,1813.348,1820.644,1813.218,1818.528,1813.348,1820.644,1813.218,1818.528,,,,,,,,,,,,,1.0,0.0
2022-01-05T16:00:00Z,2022-01-05T12:00:00Z,2022-01-05T16:00:00Z,dukascopy,XAUUSD,H4,1818.538,1829.584,1814.898,1823.238,1818.538,1829.584,1814.898,1823.238,,,,,,,,,,,,,1.0,0.0
2022-01-05T20:00:00Z,2022-01-05T16:00:00Z,2022-01-05T20:00:00Z,dukascopy,XAUUSD,H4,1823.208,1825.524,1812.388,1812.838,1823.208,1825.524,1812.388,1812.838,,,,,,,,,,,,,1.0,0.0
2022-01-06T00:00:00Z,2022-01-05T20:00:00Z,2022-01-06T00:00:00Z,dukascopy,XAUUSD,H4,1812.858,1814.208,1808.168,1810.178,1812.858,1814.208,1808.168,1810.178,,,,,,,,,,,,,1.0,0.0
2022-01-06T04:00:00Z,2022-01-06T00:00:00Z,2022-01-06T04:00:00Z,dukascopy,XAUUSD,H4,1810.228,1811.438,1806.434,1806.894,1810.228,1811.438,1806.434,1806.894,,,,,,,,,,,,,1.0,0.0
2022-01-06T08:00:00Z,2022-01-06T04:00:00Z,2022-01-06T08:00:00Z,dukascopy,XAUUSD,H4,1806.914,1807.398,1799.319,1800.848,1806.914,1807.398,1799.319,1800.848,,,,,,,,,,,,,1.0,0.0
2022-01-06T12:00:00Z,2022-01-06T08:00:00Z,2022-01-06T12:00:00Z,dukascopy,XAUUSD,H4,1800.848,1807.068,1793.638,1797.308,1800.848,1807.068,1793.638,1797.308,,,,,,,,,,,,,1.0,0.0
2022-01-06T16:00:00Z,2022-01-06T12:00:00Z,2022-01-06T16:00:00Z,dukascopy,XAUUSD,H4,1797.308,1800.328,1786.738,1790.528,1797.308,1800.328,1786.738,1790.528,,,,,,,,,,,,,1.0,0.0
2022-01-06T20:00:00Z,2022-01-06T16:00:00Z,2022-01-06T20:00:00Z,dukascopy,XAUUSD,H4,1790.588,1793.415,1786.288,1787.848,1790.588,1793.415,1786.288,1787.848,,,,,,,,,,,,,1.0,0.0
2022-01-07T00:00:00Z,2022-01-06T20:00:00Z,2022-01-07T00:00:00Z,dukascopy,XAUUSD,H4,1787.848,1791.518,1787.268,1791.278,1787.848,1791.518,1787.268,1791.278,,,,,,,,,,,,,1.0,0.0
2022-01-07T04:00:00Z,2022-01-07T00:00:00Z,2022-01-07T04:00:00Z,dukascopy,XAUUSD,H4,1791.255,1793.168,1789.628,1792.658,1791.255,1793.168,1789.628,1792.658,,,,,,,,,,,,,1.0,0.0
2022-01-07T08:00:00Z,2022-01-07T04:00:00Z,2022-01-07T08:00:00Z,dukascopy,XAUUSD,H4,1792.658,1792.828,1787.915,1789.768,1792.658,1792.828,1787.915,1789.768,,,,,,,,,,,,,1.0,0.0
2022-01-07T12:00:00Z,2022-01-07T08:00:00Z,2022-01-07T12:00:00Z,dukascopy,XAUUSD,H4,1789.778,1793.828,1787.688,1793.238,1789.778,1793.828,1787.688,1793.238,,,,,,,,,,,,,1.0,0.0
2022-01-07T16:00:00Z,2022-01-07T12:00:00Z,2022-01-07T16:00:00Z,dukascopy,XAUUSD,H4,1793.238,1796.088,1782.495,1789.048,1793.238,1796.088,1782.495,1789.048,,,,,,,,,,,,,1.0,0.0
