timestamp_utc,bar_start_utc,bar_end_utc,broker,symbol,timeframe,open,high,low,close,mid_open,mid_high,mid_low,mid_close,bid_open,bid_high,bid_low,bid_close,ask_open,ask_high,ask_low,ask_close,spread_open_points,spread_close_points,spread_median_points,spread_p95_points,tick_count,volume_sum
2025-01-01T04:00:00Z,2025-01-01T00:00:00Z,2025-01-01T04:00:00Z,dukascopy,XAUUSD,H4,2624.255,2624.255,2624.255,2624.255,2624.255,2624.255,2624.255,2624.255,,,,,,,,,,,,,1.0,0.0
2025-01-01T08:00:00Z,2025-01-01T04:00:00Z,2025-01-01T08:00:00Z,dukascopy,XAUUSD,H4,2624.255,2624.255,2624.255,2624.255,2624.255,2624.255,2624.255,2624.255,,,,,,,,,,,,,1.0,0.0
2025-01-01T12:00:00Z,2025-01-01T08:00:00Z,2025-01-01T12:00:00Z,dukascopy,XAUUSD,H4,2624.255,2624.255,2624.255,2624.255,2624.255,2624.255,2624.255,2624.255,,,,,,,,,,,,,1.0,0.0
2025-01-01T16:00:00Z,2025-01-01T12:00:00Z,2025-01-01T16:00:00Z,dukascopy,XAUUSD,H4,2624.255,2624.255,2624.255,2624.255,2624.255,2624.255,2624.255,2624.255,,,,,,,,,,,,,1.0,0.0
2025-01-01T20:00:00Z,2025-01-01T16:00:00Z,2025-01-01T20:00:00Z,dukascopy,XAUUSD,H4,2624.255,2624.255,2624.255,2624.255,2624.255,2624.255,2624.255,2624.255,,,,,,,,,,,,,1.0,0.0
2025-01-02T00:00:00Z,2025-01-01T20:00:00Z,2025-01-02T00:00:00Z,dukascopy,XAUUSD,H4,2624.255,2626.005,2621.475,2623.555,2624.255,2626.005,2621.475,2623.555,,,,,,,,,,,,,1.0,0.0
2025-01-02T04:00:00Z,2025-01-02T00:00:00Z,2025-01-02T04:00:00Z,dukascopy,XAUUSD,H4,2623.655,2636.298,2622.448,2633.448,2623.655,2636.298,2622.448,2633.448,,,,,,,,,,,,,1.0,0.0
2025-01-02T08:00:00Z,2025-01-02T04:00:00Z,2025-01-02T08:00:00Z,dukascopy,XAUUSD,H4,2633.468,2636.284,2630.858,2635.848,2633.468,2636.284,2630.858,2635.848,,,,,,,,,,,,,1.0,0.0
2025-01-02T12:00:00Z,2025-01-02T08:00:00Z,2025-01-02T12:00:00Z,dukascopy,XAUUSD,H4,2635.704,2646.098,2630.985,2641.665,2635.704,2646.098,2630.985,2641.665,,,,,,,,,,,,,1.0,0.0
2025-01-02T16:00:00Z,2025-01-02T12:00:00Z,2025-01-02T16:00:00Z,dukascopy,XAUUSD,H4,2641.704,2655.715,2635.865,2653.948,2641.704,2655.715,2635.865,2653.948,,,,,,,,,,,,,1.0,0.0
