attempt_no,router_id,mechanic,parameters_json,whole_trades,whole_stress_net_r,whole_stress_pf,whole_average_stress_r,whole_closed_drawdown_r,era_2019_2021_trades,era_2019_2021_stress_net_r,era_2019_2021_stress_pf,era_2019_2021_average_stress_r,era_2019_2021_closed_drawdown_r,era_2021_2023_trades,era_2021_2023_stress_net_r,era_2021_2023_stress_pf,era_2021_2023_average_stress_r,era_2021_2023_closed_drawdown_r,era_2023_2024_trades,era_2023_2024_stress_net_r,era_2023_2024_stress_pf,era_2023_2024_average_stress_r,era_2023_2024_closed_drawdown_r,era_2024_2026_trades,era_2024_2026_stress_net_r,era_2024_2026_stress_pf,era_2024_2026_average_stress_r,era_2024_2026_closed_drawdown_r,top_winners_removed_stress_net_r,daily_pvalue,minimum_era_trades,minimum_era_stress_pf,minimum_era_average_stress_r,gate_checks_json,economic_pass,daily_fdr_qvalue,statistical_pass
27135,16df08f0e24d9d95,TRAILING_DRAWDOWN_GATE,"{""cold_start"":""HALF"",""lookback_days"":180,""minimum_history"":5,""threshold"":2.0,""weak_multiplier"":0.25}",330,14.241946994545739,1.2889085789745187,0.04315741513498709,3.8212990394853783,81,2.3805846214907094,1.2053314678048812,0.029389933598650733,2.2430390526276405,105,5.725139175734346,1.4066912234418392,0.05452513500699377,3.7868670856129745,96,3.4769198913441812,1.2517713204686574,0.03621791553483522,2.7306122708664264,48,2.6593033059765046,1.2709529374893567,0.05540215220784384,3.675976590313227,4.411986075798836,0.04363034996850473,48,1.2053314678048812,0.029389933598650733,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": true, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": true, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",True,0.2712659435549115,False
27150,1a4628390369dcaa,TRAILING_DRAWDOWN_GATE,"{""cold_start"":""BASE"",""lookback_days"":180,""minimum_history"":10,""threshold"":2.0,""weak_multiplier"":0.25}",330,29.702370425470107,1.3264813416021213,0.09000718310748518,6.653745528534223,81,4.45905425892948,1.177626081870633,0.05505005257937629,5.654789757426434,105,12.254786961300347,1.5804363910942558,0.11671225677428902,2.45464299221708,96,8.711644542687981,1.3766628942361308,0.09074629731966648,4.324776740111496,48,4.276884662552295,1.1977102176587917,0.0891017638031728,6.6537455285342215,19.67469450965119,0.023893720937364818,48,1.177626081870633,0.05505005257937629,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": true, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": true, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",True,0.2712659435549115,False
26966,10bcdffff6b76cc5,COMPONENT_RANK_GATE,"{""cold_start"":""BASE"",""lookback_days"":1460,""minimum_history"":20,""rank_metric"":""BAYESIAN_MEAN"",""top_k"":2,""weak_multiplier"":0.25}",330,24.899937551112426,1.2631002804959157,0.07545435621549221,7.87369377026511,81,5.483455587132586,1.1573476923498525,0.06769698255719242,7.224584647853302,105,8.570920464475016,1.403566790846825,0.0816278139473811,3.228306580962064,96,5.964301319876771,1.2763552557080018,0.062128138748716366,4.890338880110223,48,4.881260179628046,1.2876191927145761,0.10169292040891763,7.8736937702651115,14.887154431569336,0.050797432659562665,48,1.1573476923498525,0.062128138748716366,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": true, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": true, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",True,0.2712659435549115,False
26424,24de880a8e96bb2a,TRAILING_MEAN_GATE,"{""cold_start"":""BASE"",""lookback_days"":730,""minimum_history"":20,""threshold"":0.025,""weak_multiplier"":0.25}",330,25.566812356303323,1.2568695836136294,0.07747518895849492,7.224584647853302,81,5.26612313233811,1.1568343622019728,0.06501386583133469,7.224584647853302,105,7.064815381909633,1.3080792285455303,0.06728395601818699,3.212923693469044,96,7.648864171796448,1.331782971355082,0.079675668456213,5.332597737914177,48,5.587009670259137,1.2797837745046008,0.11639603479706535,6.441806609027356,15.539136440484409,0.05223619562288351,48,1.1568343622019728,0.06501386583133469,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": true, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": true, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",True,0.2712659435549115,False
27138,177ac84e9a4ae57b,TRAILING_DRAWDOWN_GATE,"{""cold_start"":""HALF"",""lookback_days"":730,""minimum_history"":30,""threshold"":3.0,""weak_multiplier"":0.25}",330,11.986119933961255,1.2618068945669063,0.03632157555745835,2.5644067005329414,81,2.6495206962139926,1.1556053406688165,0.0327101320520246,2.5644067005329414,105,4.501225810184647,1.3862929176516394,0.04286881723985378,1.64204349502856,96,3.3075000097378306,1.3335492321592524,0.034453125101435736,1.6497209003189612,48,1.5278734178247877,1.2125983135256624,0.031830696204683075,2.243574966436841,6.998372624974065,0.03786044595707269,48,1.1556053406688165,0.031830696204683075,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": true, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": true, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",True,0.2712659435549115,False
26948,0edca7dbc5a2e0f0,COMPONENT_RANK_GATE,"{""cold_start"":""HALF"",""lookback_days"":730,""minimum_history"":15,""rank_metric"":""MEAN"",""top_k"":2,""weak_multiplier"":0.0}",206,21.876317665479256,1.2872818239091341,0.10619571682271484,7.865572079846164,72,3.395442722682036,1.1715301569356606,0.047158926703917164,5.537291499417672,65,9.198813058386056,1.4328789774030803,0.14152020089824702,3.8796815127725974,41,3.4771807000866883,1.152385248591931,0.084809285367968,5.505058243493765,28,5.804881184324474,1.472493109841865,0.2073171851544455,4.819934215949457,11.872853898660715,0.06506055314983981,28,1.152385248591931,0.047158926703917164,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": true, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": true, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",True,0.2712659435549115,False
26902,0854835f7d6d9c33,COMPONENT_RANK_GATE,"{""cold_start"":""HALF"",""lookback_days"":3650,""minimum_history"":15,""rank_metric"":""PF"",""top_k"":3,""weak_multiplier"":0.25}",330,28.076721168891257,1.283057600175288,0.08508097323906441,8.220970554439106,81,3.6314291656185675,1.1501509579240157,0.04483245883479713,6.672494564063215,105,10.924760820504932,1.388160480869308,0.10404534114766602,4.2623609191933785,96,9.521954149918447,1.3364940057770665,0.09918702239498382,6.033132458355613,48,3.9985770328493104,1.2154040335611866,0.08330368818436064,8.220970554439111,18.073257402072713,0.03786892407182616,48,1.1501509579240157,0.04483245883479713,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": true, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": true, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",True,0.2712659435549115,False
26324,1226e3e60c38137b,TRAILING_MEAN_GATE,"{""cold_start"":""BASE"",""lookback_days"":3650,""minimum_history"":10,""threshold"":0.05,""weak_multiplier"":0.25}",330,23.318077315084103,1.2650503313718953,0.0706608403487397,7.8736937702651115,81,4.027336560984394,1.144009344027753,0.04972020445659746,5.9938555581139985,105,8.063206692292272,1.3454676825925587,0.07679244468849783,3.8762109653778376,96,6.346273882179389,1.3221622222823002,0.06610701960603531,3.7184460200647673,48,4.881260179628046,1.2876191927145761,0.10169292040891763,7.8736937702651115,13.30529419554102,0.055057718552446164,48,1.144009344027753,0.04972020445659746,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": true, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": true, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",True,0.2712659435549115,False
26442,00a0fe7062420e0b,TRAILING_PF_GATE,"{""cold_start"":""BASE"",""lookback_days"":1460,""minimum_history"":10,""threshold"":1.05,""weak_multiplier"":0.25}",330,23.81514855444994,1.2627236973422962,0.07216711683166649,7.873693770265115,81,3.8107376770032415,1.135216936210244,0.04704614416053385,6.210454442095151,105,7.659203561497397,1.322279930669099,0.07294479582378473,3.8762109653778376,96,7.880909585255144,1.369807899064189,0.08209280817974109,4.697457542124978,48,4.464297730694158,1.2567426126054826,0.09300620272279496,7.873693770265112,13.80236543490686,0.055320597820353486,48,1.135216936210244,0.04704614416053385,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": true, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": true, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",True,0.2712659435549115,False
26487,0886f500e41217a4,TRAILING_PF_GATE,"{""cold_start"":""BASE"",""lookback_days"":730,""minimum_history"":10,""threshold"":1.05,""weak_multiplier"":0.25}",330,24.161846042002534,1.2625518413504038,0.07321771527879556,7.071356098975549,81,3.8107376770032415,1.135216936210244,0.04704614416053385,6.210454442095151,105,6.5040779724710545,1.303462819249796,0.061943599737819564,3.2619324087777724,96,7.648864171796448,1.331782971355082,0.079675668456213,5.332597737914177,48,6.198166220731789,1.3201884383406441,0.12912846293191227,6.242379620379259,14.13417012618362,0.05391438980954708,48,1.135216936210244,0.04704614416053385,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": true, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": true, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",True,0.2712659435549115,False
