family,regime,side,signal_time_utc,completion_time_utc,entry_time_utc,exit_time_utc,entry_price,stop_price,target_price,exit_price,exit_reason,predicted_probability,risk_distance,r,extra_half_pip_stress_r,fixed_0p01_lot_usd
N5_WALKFORWARD_LOGIT,NEUTRAL,SHORT,2024-03-27 03:10:00+00:00,2024-03-27 03:15:00+00:00,2024-03-27 03:15:00+00:00,2024-03-27 04:20:00+00:00,1.0826,1.083,1.082,1.08301,STOP,0.40640707793415387,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N5_WALKFORWARD_LOGIT,NEUTRAL,LONG,2024-08-28 10:10:00+00:00,2024-08-28 10:15:00+00:00,2024-08-28 10:15:00+00:00,2024-08-28 10:20:00+00:00,1.11288,1.1124800000000001,1.11348,1.11247,STOP,0.40476494457147916,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N5_WALKFORWARD_LOGIT,NEUTRAL,LONG,2024-08-28 10:40:00+00:00,2024-08-28 10:45:00+00:00,2024-08-28 10:45:00+00:00,2024-08-28 10:45:00+00:00,1.1126200000000002,1.1122200000000002,1.11322,1.1122100000000001,STOP,0.4047009207776966,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N5_WALKFORWARD_LOGIT,NEUTRAL,LONG,2024-08-28 11:25:00+00:00,2024-08-28 11:30:00+00:00,2024-08-28 11:30:00+00:00,2024-08-28 11:55:00+00:00,1.1125500000000001,1.1121500000000002,1.11315,1.1121400000000001,STOP,0.4006454788998788,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N5_WALKFORWARD_LOGIT,NEUTRAL,LONG,2024-08-28 11:55:00+00:00,2024-08-28 12:00:00+00:00,2024-08-28 12:00:00+00:00,2024-08-28 12:05:00+00:00,1.1121400000000001,1.1117400000000002,1.11274,1.11173,STOP,0.4133962080873,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N5_WALKFORWARD_LOGIT,NEUTRAL,LONG,2025-04-23 03:10:00+00:00,2025-04-23 03:15:00+00:00,2025-04-23 03:15:00+00:00,2025-04-23 03:15:00+00:00,1.13957,1.13917,1.14017,1.13916,STOP,0.40149297914230336,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N5_WALKFORWARD_LOGIT,NEUTRAL,SHORT,2025-10-13 05:10:00+00:00,2025-10-13 05:15:00+00:00,2025-10-13 05:15:00+00:00,2025-10-13 05:15:00+00:00,1.162,1.1623999999999999,1.1614,1.16241,STOP,0.4254328460446197,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N5_WALKFORWARD_LOGIT,NEUTRAL,SHORT,2025-10-13 05:40:00+00:00,2025-10-13 05:45:00+00:00,2025-10-13 05:45:00+00:00,2025-10-13 06:10:00+00:00,1.16186,1.1622599999999998,1.16126,1.16227,STOP,0.43705864959281643,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N5_WALKFORWARD_LOGIT,NEUTRAL,LONG,2025-12-17 06:10:00+00:00,2025-12-17 06:15:00+00:00,2025-12-17 06:15:00+00:00,2025-12-17 06:40:00+00:00,1.1724400000000001,1.1720400000000002,1.17304,1.1720300000000001,STOP,0.4099355673308268,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N5_WALKFORWARD_LOGIT,NEUTRAL,SHORT,2026-02-08 23:25:00+00:00,2026-02-08 23:30:00+00:00,2026-02-08 23:30:00+00:00,2026-02-08 23:30:00+00:00,1.1814099999999998,1.1818099999999998,1.18081,1.1818199999999999,STOP,0.4016522920445758,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N5_WALKFORWARD_LOGIT,NEUTRAL,SHORT,2026-02-08 23:55:00+00:00,2026-02-09 00:00:00+00:00,2026-02-09 00:00:00+00:00,2026-02-09 00:00:00+00:00,1.18266,1.18306,1.18206,1.18307,STOP,0.40149799861280094,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N5_WALKFORWARD_LOGIT,NEUTRAL,SHORT,2026-02-22 23:10:00+00:00,2026-02-22 23:15:00+00:00,2026-02-22 23:15:00+00:00,2026-02-22 23:20:00+00:00,1.18082,1.18122,1.18022,1.18123,STOP,0.40157337445882474,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
