timestamp_broker,hour,old_mask_hour,v1_action,v1_reason,unmasked_action,unmasked_reason,action_changed
2023.04.10 13:00:00,13,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2023.04.10 14:00:00,14,False,ORDER_SEND_OK,entered,GUARD_BLOCK,own_position_exists,True
2023.04.11 09:30:00,9,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.04.11 11:00:00,11,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.04.12 01:00:00,1,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.04.12 06:00:00,6,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.04.12 13:00:00,13,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.04.12 13:30:00,13,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.04.12 14:30:00,14,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.04.13 01:00:00,1,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.04.13 08:30:00,8,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.04.13 09:30:00,9,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.04.13 13:00:00,13,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.04.13 13:30:00,13,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.04.13 14:00:00,14,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.04.14 01:30:00,1,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.04.14 02:00:00,2,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.04.14 02:30:00,2,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.04.14 13:00:00,13,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2023.04.14 13:30:00,13,True,GUARD_BLOCK,blocked_entry_hour,GUARD_BLOCK,own_position_exists,True
2023.04.14 14:00:00,14,False,ORDER_SEND_OK,entered,GUARD_BLOCK,own_position_exists,True
2023.04.14 14:30:00,14,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.04.14 15:30:00,15,False,GUARD_BLOCK,own_position_exists,GUARD_BLOCK,own_position_exists,False
2023.04.14 16:00:00,16,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.04.17 01:00:00,1,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.04.17 09:00:00,9,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.04.17 13:00:00,13,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2023.04.17 13:30:00,13,True,GUARD_BLOCK,blocked_entry_hour,GUARD_BLOCK,own_position_exists,True
2023.04.17 14:00:00,14,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.04.17 14:30:00,14,False,GUARD_BLOCK,own_position_exists,GUARD_BLOCK,own_position_exists,False
2023.04.17 15:00:00,15,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.04.18 07:30:00,7,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.04.18 08:00:00,8,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.04.18 09:00:00,9,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.04.19 01:00:00,1,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.04.19 09:30:00,9,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.04.19 10:00:00,10,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2023.04.19 10:30:00,10,True,GUARD_BLOCK,blocked_entry_hour,GUARD_BLOCK,own_position_exists,True
2023.04.19 11:30:00,11,False,ORDER_SEND_OK,entered,GUARD_BLOCK,own_position_exists,True
2023.04.21 07:00:00,7,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2023.04.21 12:00:00,12,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.04.21 13:00:00,13,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.04.24 09:00:00,9,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.04.24 09:30:00,9,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.04.24 18:30:00,18,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.04.25 01:30:00,1,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.04.25 14:00:00,14,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.04.25 14:30:00,14,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.04.25 15:00:00,15,False,GUARD_BLOCK,own_position_exists,GUARD_BLOCK,own_position_exists,False
2023.04.25 16:00:00,16,False,GUARD_BLOCK,own_position_exists,GUARD_BLOCK,own_position_exists,False
2023.04.26 07:00:00,7,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.04.26 07:30:00,7,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.04.26 08:30:00,8,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.04.26 09:00:00,9,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.04.26 09:30:00,9,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.04.26 13:30:00,13,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.04.27 13:00:00,13,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2023.04.27 13:30:00,13,True,GUARD_BLOCK,blocked_entry_hour,GUARD_BLOCK,own_position_exists,True
2023.04.28 08:30:00,8,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.05.01 13:00:00,13,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.05.01 15:30:00,15,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.05.02 09:30:00,9,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.05.03 01:00:00,1,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.05.03 02:00:00,2,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.05.03 03:00:00,3,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.05.03 07:30:00,7,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.05.03 09:30:00,9,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.05.03 15:00:00,15,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.05.03 22:30:00,22,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.05.04 00:30:00,0,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.05.04 08:30:00,8,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.05.04 13:00:00,13,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2023.05.04 15:00:00,15,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.05.05 12:00:00,12,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.05.05 13:00:00,13,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2023.05.05 13:30:00,13,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2023.05.08 05:00:00,5,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.05.09 00:30:00,0,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.05.09 08:00:00,8,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.05.09 12:00:00,12,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.05.09 13:00:00,13,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2023.05.09 22:00:00,22,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.05.10 13:00:00,13,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.05.11 07:00:00,7,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2023.05.12 11:30:00,11,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.05.12 12:30:00,12,False,GUARD_BLOCK,own_position_exists,GUARD_BLOCK,own_position_exists,False
2023.05.12 15:00:00,15,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.05.16 08:30:00,8,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.05.16 09:30:00,9,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.05.17 06:00:00,6,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2023.05.17 07:00:00,7,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2023.05.17 08:00:00,8,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.05.17 09:00:00,9,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.05.18 07:30:00,7,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2023.05.18 09:30:00,9,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.05.18 13:00:00,13,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2023.05.18 14:00:00,14,False,ORDER_SEND_OK,entered,GUARD_BLOCK,own_position_exists,True
2023.05.18 15:00:00,15,False,GUARD_BLOCK,own_position_exists,ORDER_SEND_OK,entered,True
2023.05.19 10:00:00,10,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.05.19 12:30:00,12,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.05.23 07:30:00,7,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2023.05.23 10:00:00,10,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2023.05.23 10:30:00,10,True,GUARD_BLOCK,blocked_entry_hour,GUARD_BLOCK,own_position_exists,True
2023.05.23 13:00:00,13,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2023.05.24 10:30:00,10,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2023.05.25 03:30:00,3,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.05.25 07:30:00,7,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2023.05.25 14:00:00,14,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.05.26 12:00:00,12,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.05.26 12:30:00,12,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.05.26 15:00:00,15,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.05.29 06:30:00,6,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.05.29 20:30:00,20,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.05.30 05:30:00,5,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.05.30 07:30:00,7,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2023.05.30 12:00:00,12,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.05.31 03:00:00,3,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.05.31 03:30:00,3,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.05.31 15:30:00,15,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.05.31 16:30:00,16,False,GUARD_BLOCK,own_position_exists,GUARD_BLOCK,own_position_exists,False
2023.05.31 17:00:00,17,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.06.01 10:00:00,10,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.01 14:00:00,14,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.01 16:00:00,16,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.02 03:30:00,3,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.02 06:00:00,6,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.02 07:30:00,7,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.02 16:30:00,16,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.06.05 13:00:00,13,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2023.06.06 09:30:00,9,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.06.06 10:30:00,10,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2023.06.06 12:00:00,12,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.06.07 06:30:00,6,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2023.06.07 10:30:00,10,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.07 11:00:00,11,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.07 11:30:00,11,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.07 14:00:00,14,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.08 09:00:00,9,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.08 11:30:00,11,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.08 13:00:00,13,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.08 14:00:00,14,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.08 14:30:00,14,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.09 10:00:00,10,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2023.06.09 16:00:00,16,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.06.12 02:00:00,2,False,GUARD_BLOCK,own_position_exists,GUARD_BLOCK,own_position_exists,False
2023.06.12 08:00:00,8,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.12 08:30:00,8,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.12 09:30:00,9,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.12 10:00:00,10,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.13 03:00:00,3,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.13 03:30:00,3,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.13 04:00:00,4,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.13 05:00:00,5,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.13 05:30:00,5,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.13 06:30:00,6,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.14 12:30:00,12,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.14 13:00:00,13,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.14 13:30:00,13,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.14 14:00:00,14,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.14 15:00:00,15,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.15 10:00:00,10,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.15 13:30:00,13,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.15 14:00:00,14,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.15 14:30:00,14,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.15 15:30:00,15,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.16 06:30:00,6,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.16 12:30:00,12,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.19 10:00:00,10,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2023.06.20 08:00:00,8,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.20 14:30:00,14,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.06.21 14:30:00,14,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.21 15:00:00,15,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.21 16:30:00,16,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.21 17:00:00,17,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.21 18:30:00,18,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.22 10:00:00,10,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.22 10:30:00,10,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.22 15:00:00,15,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.06.22 15:30:00,15,False,GUARD_BLOCK,own_position_exists,GUARD_BLOCK,own_position_exists,False
2023.06.23 02:00:00,2,False,GUARD_BLOCK,own_position_exists,GUARD_BLOCK,own_position_exists,False
2023.06.23 02:30:00,2,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.06.23 04:00:00,4,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.06.23 04:30:00,4,False,GUARD_BLOCK,own_position_exists,GUARD_BLOCK,own_position_exists,False
2023.06.23 05:30:00,5,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.06.23 07:30:00,7,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2023.06.23 08:00:00,8,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.06.23 09:00:00,9,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.06.26 12:00:00,12,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.26 12:30:00,12,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.27 02:00:00,2,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.27 03:30:00,3,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.27 11:00:00,11,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.27 12:30:00,12,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.27 13:30:00,13,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.28 14:30:00,14,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.06.28 15:00:00,15,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.06.28 16:00:00,16,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.06.29 03:00:00,3,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.06.29 05:00:00,5,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.06.29 11:30:00,11,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.30 08:30:00,8,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.06.30 09:00:00,9,False,GUARD_BLOCK,own_position_exists,GUARD_BLOCK,own_position_exists,False
2023.06.30 13:00:00,13,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.30 13:30:00,13,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.06.30 14:30:00,14,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.07.03 07:30:00,7,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2023.07.03 08:00:00,8,False,ORDER_SEND_OK,entered,GUARD_BLOCK,own_position_exists,True
2023.07.04 05:30:00,5,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.07.04 19:30:00,19,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.07.04 21:00:00,21,False,ORDER_SEND_FAIL,order_send_failed,ORDER_SEND_FAIL,order_send_failed,False
2023.07.05 17:00:00,17,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.07.06 01:30:00,1,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.07.06 03:30:00,3,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.07.06 04:00:00,4,False,GUARD_BLOCK,own_position_exists,GUARD_BLOCK,own_position_exists,False
2023.07.06 04:30:00,4,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.07.06 10:30:00,10,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.07.06 11:30:00,11,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.07.07 13:00:00,13,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.07.07 14:00:00,14,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.07.07 14:30:00,14,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.07.07 15:00:00,15,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.07.07 16:00:00,16,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.07.07 16:30:00,16,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.07.10 09:30:00,9,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.07.10 15:30:00,15,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.07.10 16:00:00,16,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.07.11 01:30:00,1,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.07.11 03:00:00,3,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.07.11 12:00:00,12,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.07.12 00:30:00,0,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.07.12 01:30:00,1,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.07.12 02:30:00,2,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.07.12 13:00:00,13,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.07.12 13:30:00,13,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.07.12 14:00:00,14,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.07.12 15:00:00,15,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.07.13 02:00:00,2,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.07.13 08:00:00,8,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.07.13 08:30:00,8,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.07.13 10:00:00,10,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.07.13 18:00:00,18,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.07.14 03:30:00,3,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.07.14 04:00:00,4,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.07.18 01:30:00,1,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.07.18 07:30:00,7,True,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.07.19 14:30:00,14,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.07.19 16:30:00,16,False,GUARD_BLOCK,own_position_exists,GUARD_BLOCK,own_position_exists,False
2023.07.20 01:30:00,1,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.07.20 02:00:00,2,False,GUARD_BLOCK,direction_mode_block,GUARD_BLOCK,direction_mode_block,False
2023.07.20 12:30:00,12,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.07.20 13:00:00,13,True,GUARD_BLOCK,blocked_entry_hour,ORDER_SEND_OK,entered,True
2023.07.20 14:30:00,14,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
2023.07.20 15:30:00,15,False,GUARD_BLOCK,own_position_exists,GUARD_BLOCK,own_position_exists,False
2023.07.20 16:00:00,16,False,GUARD_BLOCK,own_position_exists,GUARD_BLOCK,own_position_exists,False
2023.07.20 16:30:00,16,False,ORDER_SEND_OK,entered,ORDER_SEND_OK,entered,False
