attempt_no,policy_id,mechanic,raw_discovery_signal_count,raw_discovery_long_count,raw_discovery_short_count,parameters_json
125020,ef106fb32e8836dc,M5_RISK_PULSE_CATCHUP,10373,5331,5042,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""hold_hours"":1,""maximum_response_atr"":0.5,""maximum_source_staleness_minutes"":1,""minimum_agreeing_legs"":1,""minimum_opposite_response_atr"":0.0,""minimum_tick_count"":5,""sequence_multiplier"":2,""session"":""ASIA"",""source_horizon"":6,""source_lookback"":1152,""source_threshold_z"":0.6,""stop_atr"":1.0,""target_r"":1.25}"
125021,17bccb8ddbfb1213,M5_RISK_PULSE_CATCHUP,12674,6478,6196,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""hold_hours"":4,""maximum_response_atr"":0.25,""maximum_source_staleness_minutes"":1,""minimum_agreeing_legs"":1,""minimum_opposite_response_atr"":0.0,""minimum_tick_count"":5,""sequence_multiplier"":2,""session"":""LONDON"",""source_horizon"":1,""source_lookback"":1152,""source_threshold_z"":0.6,""stop_atr"":1.5,""target_r"":2.0}"
125022,ea8538f241a3985e,M5_RISK_PULSE_CATCHUP,1727,841,886,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""hold_hours"":1,""maximum_response_atr"":0.25,""maximum_source_staleness_minutes"":1,""minimum_agreeing_legs"":1,""minimum_opposite_response_atr"":0.0,""minimum_tick_count"":20,""sequence_multiplier"":2,""session"":""LONDON"",""source_horizon"":3,""source_lookback"":576,""source_threshold_z"":1.5,""stop_atr"":0.8,""target_r"":1.0}"
125023,62cde0a232020042,M5_RISK_PULSE_CATCHUP,39920,20260,19660,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""hold_hours"":4,""maximum_response_atr"":0.5,""maximum_source_staleness_minutes"":1,""minimum_agreeing_legs"":1,""minimum_opposite_response_atr"":0.0,""minimum_tick_count"":5,""sequence_multiplier"":2,""session"":""ALL"",""source_horizon"":6,""source_lookback"":1152,""source_threshold_z"":0.6,""stop_atr"":1.5,""target_r"":2.0}"
125024,b1a037ed7b9c4321,M5_RISK_PULSE_CATCHUP,3981,1964,2017,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""hold_hours"":1,""maximum_response_atr"":0.0,""maximum_source_staleness_minutes"":1,""minimum_agreeing_legs"":1,""minimum_opposite_response_atr"":0.0,""minimum_tick_count"":20,""sequence_multiplier"":2,""session"":""ALL"",""source_horizon"":3,""source_lookback"":576,""source_threshold_z"":1.8,""stop_atr"":0.8,""target_r"":1.25}"
125025,23b7eacd94b61849,M5_RISK_PULSE_CATCHUP,3740,1915,1825,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""hold_hours"":4,""maximum_response_atr"":0.25,""maximum_source_staleness_minutes"":3,""minimum_agreeing_legs"":1,""minimum_opposite_response_atr"":0.0,""minimum_tick_count"":20,""sequence_multiplier"":2,""session"":""NY"",""source_horizon"":3,""source_lookback"":576,""source_threshold_z"":1.5,""stop_atr"":1.5,""target_r"":1.5}"
125026,e0ba3807ade04c21,M5_RISK_PULSE_CATCHUP,3466,1760,1706,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""hold_hours"":1,""maximum_response_atr"":0.75,""maximum_source_staleness_minutes"":3,""minimum_agreeing_legs"":1,""minimum_opposite_response_atr"":0.0,""minimum_tick_count"":5,""sequence_multiplier"":2,""session"":""LONDON"",""source_horizon"":6,""source_lookback"":1152,""source_threshold_z"":1.2,""stop_atr"":0.8,""target_r"":1.25}"
125027,758538e81afa8acd,M5_RISK_PULSE_CATCHUP,6950,3615,3335,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""hold_hours"":1,""maximum_response_atr"":0.0,""maximum_source_staleness_minutes"":5,""minimum_agreeing_legs"":1,""minimum_opposite_response_atr"":0.0,""minimum_tick_count"":20,""sequence_multiplier"":2,""session"":""LONDON"",""source_horizon"":6,""source_lookback"":1152,""source_threshold_z"":0.9,""stop_atr"":0.8,""target_r"":1.25}"
125028,ec9d9aa927a51867,M5_RISK_PULSE_CATCHUP,2230,1147,1083,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""hold_hours"":2,""maximum_response_atr"":0.25,""maximum_source_staleness_minutes"":3,""minimum_agreeing_legs"":1,""minimum_opposite_response_atr"":0.0,""minimum_tick_count"":5,""sequence_multiplier"":2,""session"":""NY"",""source_horizon"":1,""source_lookback"":1152,""source_threshold_z"":1.8,""stop_atr"":1.2,""target_r"":2.0}"
125029,ae74c3bb5d225c86,M5_RISK_PULSE_CATCHUP,13848,7304,6544,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""hold_hours"":2,""maximum_response_atr"":0.0,""maximum_source_staleness_minutes"":5,""minimum_agreeing_legs"":1,""minimum_opposite_response_atr"":0.0,""minimum_tick_count"":5,""sequence_multiplier"":2,""session"":""LONDON"",""source_horizon"":12,""source_lookback"":576,""source_threshold_z"":0.6,""stop_atr"":1.0,""target_r"":1.5}"
125030,0a419ff147e46487,M5_RISK_PULSE_CATCHUP,4178,1990,2188,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""hold_hours"":2,""maximum_response_atr"":0.0,""maximum_source_staleness_minutes"":3,""minimum_agreeing_legs"":1,""minimum_opposite_response_atr"":0.0,""minimum_tick_count"":20,""sequence_multiplier"":2,""session"":""ALL"",""source_horizon"":12,""source_lookback"":576,""source_threshold_z"":1.8,""stop_atr"":1.2,""target_r"":2.0}"
125031,ca4f64412d96d102,M5_RISK_PULSE_CATCHUP,12550,6257,6293,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""hold_hours"":4,""maximum_response_atr"":0.5,""maximum_source_staleness_minutes"":5,""minimum_agreeing_legs"":1,""minimum_opposite_response_atr"":0.0,""minimum_tick_count"":5,""sequence_multiplier"":2,""session"":""ALL"",""source_horizon"":6,""source_lookback"":1152,""source_threshold_z"":1.2,""stop_atr"":1.5,""target_r"":2.0}"
125032,bdb9d818fd6da1d6,M5_RISK_PULSE_CATCHUP,6462,3320,3142,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""hold_hours"":1,""maximum_response_atr"":0.25,""maximum_source_staleness_minutes"":1,""minimum_agreeing_legs"":1,""minimum_opposite_response_atr"":0.0,""minimum_tick_count"":5,""sequence_multiplier"":2,""session"":""LONDON"",""source_horizon"":1,""source_lookback"":1152,""source_threshold_z"":0.9,""stop_atr"":0.8,""target_r"":1.25}"
125033,02713a637d0904b0,M5_RISK_PULSE_CATCHUP,938,452,486,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""hold_hours"":2,""maximum_response_atr"":0.5,""maximum_source_staleness_minutes"":3,""minimum_agreeing_legs"":1,""minimum_opposite_response_atr"":0.0,""minimum_tick_count"":20,""sequence_multiplier"":2,""session"":""LONDON"",""source_horizon"":3,""source_lookback"":576,""source_threshold_z"":1.8,""stop_atr"":1.2,""target_r"":2.0}"
125034,db33b8f8ac477feb,M5_RISK_PULSE_CATCHUP,1025,513,512,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""hold_hours"":2,""maximum_response_atr"":0.0,""maximum_source_staleness_minutes"":5,""minimum_agreeing_legs"":1,""minimum_opposite_response_atr"":0.0,""minimum_tick_count"":20,""sequence_multiplier"":2,""session"":""LONDON"",""source_horizon"":3,""source_lookback"":288,""source_threshold_z"":1.8,""stop_atr"":1.2,""target_r"":1.5}"
125035,d5aa9f06bf82849b,M5_RISK_PULSE_CATCHUP,5428,2665,2763,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""hold_hours"":2,""maximum_response_atr"":0.5,""maximum_source_staleness_minutes"":3,""minimum_agreeing_legs"":1,""minimum_opposite_response_atr"":0.0,""minimum_tick_count"":5,""sequence_multiplier"":2,""session"":""ASIA"",""source_horizon"":6,""source_lookback"":1152,""source_threshold_z"":0.9,""stop_atr"":1.2,""target_r"":2.0}"
125036,ef8164c785333953,M5_RISK_PULSE_CATCHUP,7043,3688,3355,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""hold_hours"":2,""maximum_response_atr"":0.25,""maximum_source_staleness_minutes"":5,""minimum_agreeing_legs"":1,""minimum_opposite_response_atr"":0.0,""minimum_tick_count"":5,""sequence_multiplier"":2,""session"":""LONDON"",""source_horizon"":12,""source_lookback"":1152,""source_threshold_z"":0.9,""stop_atr"":1.0,""target_r"":1.5}"
125037,21f5f02a49807a38,M5_RISK_PULSE_CATCHUP,6789,3514,3275,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""hold_hours"":2,""maximum_response_atr"":0.25,""maximum_source_staleness_minutes"":3,""minimum_agreeing_legs"":1,""minimum_opposite_response_atr"":0.0,""minimum_tick_count"":20,""sequence_multiplier"":2,""session"":""LONDON"",""source_horizon"":3,""source_lookback"":1152,""source_threshold_z"":0.9,""stop_atr"":1.2,""target_r"":1.5}"
125038,8bf2ab80f9521d8c,M5_RISK_PULSE_CATCHUP,13236,6491,6745,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""hold_hours"":4,""maximum_response_atr"":0.0,""maximum_source_staleness_minutes"":1,""minimum_agreeing_legs"":1,""minimum_opposite_response_atr"":0.0,""minimum_tick_count"":20,""sequence_multiplier"":2,""session"":""ALL"",""source_horizon"":12,""source_lookback"":576,""source_threshold_z"":1.2,""stop_atr"":1.5,""target_r"":2.0}"
125039,8ab04c2e7fbffbaf,M5_RISK_PULSE_CATCHUP,4175,2086,2089,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""hold_hours"":1,""maximum_response_atr"":0.5,""maximum_source_staleness_minutes"":1,""minimum_agreeing_legs"":1,""minimum_opposite_response_atr"":0.0,""minimum_tick_count"":20,""sequence_multiplier"":2,""session"":""LONDON"",""source_horizon"":12,""source_lookback"":288,""source_threshold_z"":1.2,""stop_atr"":1.0,""target_r"":1.25}"
125040,8a2c9af060b37ac3,M5_RISK_PULSE_CATCHUP,3482,1764,1718,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""hold_hours"":2,""maximum_response_atr"":0.0,""maximum_source_staleness_minutes"":3,""minimum_agreeing_legs"":1,""minimum_opposite_response_atr"":0.0,""minimum_tick_count"":5,""sequence_multiplier"":2,""session"":""LONDON"",""source_horizon"":3,""source_lookback"":1152,""source_threshold_z"":1.2,""stop_atr"":1.2,""target_r"":1.5}"
125041,67660331be89d423,M5_RISK_PULSE_CATCHUP,6407,3224,3183,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""hold_hours"":2,""maximum_response_atr"":0.75,""maximum_source_staleness_minutes"":1,""minimum_agreeing_legs"":1,""minimum_opposite_response_atr"":0.0,""minimum_tick_count"":20,""sequence_multiplier"":2,""session"":""NY"",""source_horizon"":6,""source_lookback"":576,""source_threshold_z"":1.2,""stop_atr"":1.2,""target_r"":1.5}"
125042,9927983b6c6ed6cc,M5_RISK_PULSE_CATCHUP,6900,3526,3374,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""hold_hours"":2,""maximum_response_atr"":0.75,""maximum_source_staleness_minutes"":5,""minimum_agreeing_legs"":1,""minimum_opposite_response_atr"":0.0,""minimum_tick_count"":5,""sequence_multiplier"":2,""session"":""LONDON"",""source_horizon"":1,""source_lookback"":288,""source_threshold_z"":0.9,""stop_atr"":1.2,""target_r"":2.0}"
125043,86894eb8c37ed79d,M5_RISK_PULSE_CATCHUP,12940,6630,6310,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""hold_hours"":2,""maximum_response_atr"":0.0,""maximum_source_staleness_minutes"":5,""minimum_agreeing_legs"":1,""minimum_opposite_response_atr"":0.0,""minimum_tick_count"":5,""sequence_multiplier"":2,""session"":""LONDON"",""source_horizon"":1,""source_lookback"":576,""source_threshold_z"":0.6,""stop_atr"":1.2,""target_r"":1.5}"
125044,3e0d39e7bfd8cef3,M5_RISK_PULSE_CATCHUP,5446,2688,2758,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""hold_hours"":4,""maximum_response_atr"":0.25,""maximum_source_staleness_minutes"":5,""minimum_agreeing_legs"":1,""minimum_opposite_response_atr"":0.0,""minimum_tick_count"":5,""sequence_multiplier"":2,""session"":""ASIA"",""source_horizon"":3,""source_lookback"":576,""source_threshold_z"":0.9,""stop_atr"":1.5,""target_r"":1.5}"
125045,c42c0bf3465f356a,M5_RISK_PULSE_CATCHUP,13352,7074,6278,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""hold_hours"":2,""maximum_response_atr"":0.25,""maximum_source_staleness_minutes"":3,""minimum_agreeing_legs"":1,""minimum_opposite_response_atr"":0.0,""minimum_tick_count"":20,""sequence_multiplier"":2,""session"":""LONDON"",""source_horizon"":12,""source_lookback"":1152,""source_threshold_z"":0.6,""stop_atr"":1.2,""target_r"":2.0}"
125046,7bdc7ccb227bf313,M5_RISK_PULSE_CATCHUP,4324,2120,2204,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""hold_hours"":4,""maximum_response_atr"":0.75,""maximum_source_staleness_minutes"":5,""minimum_agreeing_legs"":1,""minimum_opposite_response_atr"":0.0,""minimum_tick_count"":5,""sequence_multiplier"":2,""session"":""ALL"",""source_horizon"":6,""source_lookback"":288,""source_threshold_z"":1.8,""stop_atr"":1.5,""target_r"":2.0}"
125047,b36b73eccc3fbf7e,M5_RISK_PULSE_CATCHUP,11622,5844,5778,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""hold_hours"":4,""maximum_response_atr"":0.5,""maximum_source_staleness_minutes"":1,""minimum_agreeing_legs"":1,""minimum_opposite_response_atr"":0.0,""minimum_tick_count"":5,""sequence_multiplier"":2,""session"":""ALL"",""source_horizon"":1,""source_lookback"":576,""source_threshold_z"":1.2,""stop_atr"":1.5,""target_r"":1.5}"
125048,fbafa6d6b306f76f,M5_RISK_PULSE_CATCHUP,16817,8240,8577,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""hold_hours"":1,""maximum_response_atr"":0.75,""maximum_source_staleness_minutes"":5,""minimum_agreeing_legs"":1,""minimum_opposite_response_atr"":0.0,""minimum_tick_count"":20,""sequence_multiplier"":2,""session"":""NY"",""source_horizon"":12,""source_lookback"":1152,""source_threshold_z"":0.6,""stop_atr"":0.8,""target_r"":1.25}"
125049,953cb75cbf28fa4d,M5_RISK_PULSE_CATCHUP,13421,7097,6324,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""hold_hours"":1,""maximum_response_atr"":0.5,""maximum_source_staleness_minutes"":5,""minimum_agreeing_legs"":1,""minimum_opposite_response_atr"":0.0,""minimum_tick_count"":5,""sequence_multiplier"":2,""session"":""LONDON"",""source_horizon"":12,""source_lookback"":1152,""source_threshold_z"":0.6,""stop_atr"":0.8,""target_r"":1.25}"
125050,fda3769aa6bfe802,M5_RISK_PULSE_CATCHUP,761,351,410,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""hold_hours"":1,""maximum_response_atr"":0.75,""maximum_source_staleness_minutes"":5,""minimum_agreeing_legs"":1,""minimum_opposite_response_atr"":0.0,""minimum_tick_count"":20,""sequence_multiplier"":2,""session"":""ASIA"",""source_horizon"":3,""source_lookback"":288,""source_threshold_z"":1.8,""stop_atr"":1.0,""target_r"":1.25}"
125051,57235c209a212d0b,M5_RISK_PULSE_CATCHUP,7138,3538,3600,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""hold_hours"":2,""maximum_response_atr"":0.25,""maximum_source_staleness_minutes"":3,""minimum_agreeing_legs"":1,""minimum_opposite_response_atr"":0.0,""minimum_tick_count"":5,""sequence_multiplier"":2,""session"":""ALL"",""source_horizon"":3,""source_lookback"":288,""source_threshold_z"":1.5,""stop_atr"":1.2,""target_r"":2.0}"
125052,2dc91196584f53cd,M5_RISK_PULSE_CATCHUP,11968,6072,5896,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""hold_hours"":1,""maximum_response_atr"":0.25,""maximum_source_staleness_minutes"":3,""minimum_agreeing_legs"":1,""minimum_opposite_response_atr"":0.0,""minimum_tick_count"":20,""sequence_multiplier"":2,""session"":""ALL"",""source_horizon"":1,""source_lookback"":288,""source_threshold_z"":1.2,""stop_atr"":0.8,""target_r"":1.0}"
125053,519a72e336e84f57,M5_RISK_PULSE_CATCHUP,25008,12634,12374,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""hold_hours"":1,""maximum_response_atr"":0.0,""maximum_source_staleness_minutes"":1,""minimum_agreeing_legs"":1,""minimum_opposite_response_atr"":0.0,""minimum_tick_count"":20,""sequence_multiplier"":2,""session"":""ALL"",""source_horizon"":12,""source_lookback"":288,""source_threshold_z"":0.9,""stop_atr"":1.0,""target_r"":1.25}"
125054,2216dbf154409d3b,M5_RISK_PULSE_CATCHUP,6461,3319,3142,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""hold_hours"":2,""maximum_response_atr"":0.75,""maximum_source_staleness_minutes"":5,""minimum_agreeing_legs"":1,""minimum_opposite_response_atr"":0.0,""minimum_tick_count"":20,""sequence_multiplier"":2,""session"":""LONDON"",""source_horizon"":1,""source_lookback"":1152,""source_threshold_z"":0.9,""stop_atr"":1.2,""target_r"":2.0}"
125055,f4acf067b411a615,M5_RISK_PULSE_CATCHUP,12957,6684,6273,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""hold_hours"":1,""maximum_response_atr"":0.5,""maximum_source_staleness_minutes"":1,""minimum_agreeing_legs"":1,""minimum_opposite_response_atr"":0.0,""minimum_tick_count"":5,""sequence_multiplier"":2,""session"":""LONDON"",""source_horizon"":3,""source_lookback"":1152,""source_threshold_z"":0.6,""stop_atr"":0.8,""target_r"":1.0}"
125056,a63bcc6c0081eac2,M5_RISK_PULSE_CATCHUP,1263,596,667,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""hold_hours"":1,""maximum_response_atr"":0.75,""maximum_source_staleness_minutes"":1,""minimum_agreeing_legs"":1,""minimum_opposite_response_atr"":0.0,""minimum_tick_count"":20,""sequence_multiplier"":2,""session"":""ASIA"",""source_horizon"":1,""source_lookback"":576,""source_threshold_z"":1.5,""stop_atr"":0.8,""target_r"":1.25}"
