attempt_no,policy_id,mechanic,raw_discovery_signal_count,raw_discovery_long_count,raw_discovery_short_count,parameters_json
129026,c8b8748eed77be9c,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.4,""target_r"":1.5}"
129027,1b52e559ad11fbc3,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.5,""target_r"":1.5}"
129028,7d5a8b5278225e32,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.6,""target_r"":1.5}"
129029,5df5a7bc9fad9c8d,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.7,""target_r"":1.5}"
129030,0cbb87716f6ef92e,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.8,""target_r"":1.5}"
129031,cfb9a0a2504393f6,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":6,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.9,""target_r"":2.0}"
129032,961b69695e2663a6,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":6,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.0,""target_r"":2.0}"
129033,f16dd76e407dab78,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":6,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.1,""target_r"":2.0}"
129034,5913211dde8db22c,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":6,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.2,""target_r"":2.0}"
129035,fb495d14d222c281,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":6,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.3,""target_r"":2.0}"
129036,59b2cccfb32b9b2e,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":6,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.4,""target_r"":2.0}"
129037,9c5a07146a926cc3,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":6,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.5,""target_r"":2.0}"
129038,41df728197e42cd9,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":6,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.6,""target_r"":2.0}"
129039,677128503a5269f1,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":6,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.7,""target_r"":2.0}"
129040,c0fd7de619867d70,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":6,""model_id"":0,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.8,""target_r"":2.0}"
129041,8bf48f60f240405f,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":12,""model_id"":0,""stop_atr"":1.2,""target_addon_trades_per_weekday"":0.9,""target_r"":2.0}"
129042,ec74d46d72a3ca73,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":12,""model_id"":0,""stop_atr"":1.2,""target_addon_trades_per_weekday"":1.0,""target_r"":2.0}"
129043,d25a8a5bd9acf6e1,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":12,""model_id"":0,""stop_atr"":1.2,""target_addon_trades_per_weekday"":1.1,""target_r"":2.0}"
129044,6e798c87791c0ec0,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":12,""model_id"":0,""stop_atr"":1.2,""target_addon_trades_per_weekday"":1.2,""target_r"":2.0}"
129045,63e3a4f6bfd8dae4,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":12,""model_id"":0,""stop_atr"":1.2,""target_addon_trades_per_weekday"":1.3,""target_r"":2.0}"
129046,acf49c74cdd52fe9,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":12,""model_id"":0,""stop_atr"":1.2,""target_addon_trades_per_weekday"":1.4,""target_r"":2.0}"
129047,7a83e3698e3fd83d,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":12,""model_id"":0,""stop_atr"":1.2,""target_addon_trades_per_weekday"":1.5,""target_r"":2.0}"
129048,320432687dd39ca2,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":12,""model_id"":0,""stop_atr"":1.2,""target_addon_trades_per_weekday"":1.6,""target_r"":2.0}"
129049,3a56218613d61cf9,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":12,""model_id"":0,""stop_atr"":1.2,""target_addon_trades_per_weekday"":1.7,""target_r"":2.0}"
129050,c425364fbb877d56,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":12,""model_id"":0,""stop_atr"":1.2,""target_addon_trades_per_weekday"":1.8,""target_r"":2.0}"
129051,38718338e469dbfd,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":1,""model_id"":1,""stop_atr"":0.6,""target_addon_trades_per_weekday"":0.9,""target_r"":1.0}"
129052,967ce185c4a0ca38,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":1,""model_id"":1,""stop_atr"":0.6,""target_addon_trades_per_weekday"":1.0,""target_r"":1.0}"
129053,d301bae2fe30d452,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":1,""model_id"":1,""stop_atr"":0.6,""target_addon_trades_per_weekday"":1.1,""target_r"":1.0}"
129054,c0bf0936655ef820,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":1,""model_id"":1,""stop_atr"":0.6,""target_addon_trades_per_weekday"":1.2,""target_r"":1.0}"
129055,3aacaa7927849051,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":1,""model_id"":1,""stop_atr"":0.6,""target_addon_trades_per_weekday"":1.3,""target_r"":1.0}"
129056,5c5120f1ab49d99b,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":1,""model_id"":1,""stop_atr"":0.6,""target_addon_trades_per_weekday"":1.4,""target_r"":1.0}"
129057,d9f01e958c535a4b,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":1,""model_id"":1,""stop_atr"":0.6,""target_addon_trades_per_weekday"":1.5,""target_r"":1.0}"
129058,6adeb955b538828f,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":1,""model_id"":1,""stop_atr"":0.6,""target_addon_trades_per_weekday"":1.6,""target_r"":1.0}"
129059,24c1ff767a0878ec,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":1,""model_id"":1,""stop_atr"":0.6,""target_addon_trades_per_weekday"":1.7,""target_r"":1.0}"
129060,17becf9d0bc95152,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":1,""model_id"":1,""stop_atr"":0.6,""target_addon_trades_per_weekday"":1.8,""target_r"":1.0}"
129061,f58984e794748bd6,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":2,""model_id"":1,""stop_atr"":0.8,""target_addon_trades_per_weekday"":0.9,""target_r"":1.25}"
129062,f3e1f1f0a96924ed,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":2,""model_id"":1,""stop_atr"":0.8,""target_addon_trades_per_weekday"":1.0,""target_r"":1.25}"
129063,c6409f841e1d453e,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":2,""model_id"":1,""stop_atr"":0.8,""target_addon_trades_per_weekday"":1.1,""target_r"":1.25}"
129064,a030d7017806e8f0,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":2,""model_id"":1,""stop_atr"":0.8,""target_addon_trades_per_weekday"":1.2,""target_r"":1.25}"
129065,b9334ba561ba2f4a,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":2,""model_id"":1,""stop_atr"":0.8,""target_addon_trades_per_weekday"":1.3,""target_r"":1.25}"
129066,7f8f34480bac95eb,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":2,""model_id"":1,""stop_atr"":0.8,""target_addon_trades_per_weekday"":1.4,""target_r"":1.25}"
129067,904d0b507f71ea5f,PRICE_EVENT_STATE,27811,16176,15870,"{""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":2,""model_id"":1,""stop_atr"":0.8,""target_addon_trades_per_weekday"":1.5,""target_r"":1.25}"
