signal_id,signal_index,signal_time_utc,signal_regime,direction,side_sign,macro_available_utc,entry_time_utc,exit_time_utc,entry_index,exit_index,entry,stop,target,exit,entry_spread_pips,stop_pips,net_pips,r,stress_r,pnl_usd_001_lot,exit_reason,target_hit,range_atr,atr_ratio_126,efficiency_24,hour_sin,hour_cos,weekday_sin,weekday_cos,side_return_1_atr,side_return_3_atr,side_return_6_atr,side_return_24_atr,side_body_atr,side_ema20_distance_atr,side_ema_slope_6_atr,side_rsi_centered,side_prior24_location,side_macro_pressure_clipped,side_real_yield_delta_clipped,side_dollar_delta_clipped,subregime,expert_id,training_profit_factor,training_stress_profit_factor,training_early_profit_factor,training_late_profit_factor
2020-01-06T08:00:00+00:00,5278,2020-01-06 08:00:00+00:00,chop,LONG,1.0,2020-01-04 00:00:00+00:00,2020-01-06 12:00:00+00:00,2020-01-06 14:45:00+00:00,262503,262536,1.1204,1.1186691071428572,1.1229963392857143,1.118659107142857,0.700000000000145,17.308928571428485,-17.408928571429616,-1.0057773651089068,-1.0346641906531142,-1.7408928571429616,STOP,False,1.835035592695764,1.3635788140957417,0.0156751652502294,0.8660254037844387,-0.4999999999999998,0.0,1.0,1.6747137109253254,1.5533890436396296,2.168678427731235,0.1798204890126177,1.6725471990095917,1.2454521252289144,-0.2042121435728392,-0.0660287081339798,0.3721541155866592,-1.3742455923856511,-0.08,-1.4613683885784767,6,H4_SIX_BAR_FOLLOW,1.3092044303434516,1.255492139270182,1.654427242563397,1.0288816585777119
2020-01-07T12:00:00+00:00,5285,2020-01-07 12:00:00+00:00,chop,SHORT,-1.0,2020-01-07 00:00:00+00:00,2020-01-07 16:00:00+00:00,2020-01-08 00:10:00+00:00,262839,262937,1.11416,1.11593,1.111505,1.1159400000000002,0.700000000000145,17.70000000000009,-17.80000000000115,-1.005649717514184,-1.0338983050848052,-1.7800000000001148,STOP,False,2.076271186440532,1.3791088385682628,0.1917004961659863,1.2246467991473532e-16,-1.0,0.9510565162951536,0.3090169943749474,1.692796610169376,2.1398305084744704,1.9872881355931509,2.701271186440578,1.6949152542372805,1.4635525182218858,-0.0165627297358306,0.1436006624083173,0.7057793345008532,1.168040540579242,0.07,1.227060810868863,6,H4_SIX_BAR_FOLLOW,1.3092044303434516,1.255492139270182,1.654427242563397,1.0288816585777119
2020-01-08T00:00:00+00:00,5288,2020-01-08 00:00:00+00:00,chop,SHORT,-1.0,2020-01-08 00:00:00+00:00,2020-01-08 04:00:00+00:00,2020-01-08 08:15:00+00:00,262983,263034,1.11544,1.116923125,1.1132153125,1.1132253125,0.700000000000145,14.831249999999978,22.14687499999979,1.4932574799831315,1.4595448798988502,2.214687499999979,TARGET,True,0.7914032869785289,1.1384805181453257,0.199743918053784,0.0,1.0,0.5877852522924732,-0.8090169943749473,-0.0303413400758275,-0.6548672566370801,1.8988621997471344,3.155499367888765,-0.0379266750947283,0.7659739101422799,0.5304943064234289,0.0580731789191112,0.440789473684219,1.0953908063829192,0.06,1.1930862095743788,5,H4_SIX_BAR_FOLLOW,1.2553286831671469,1.1982288549177953,1.3023683817568439,1.214723222584291
2020-01-08T08:00:00+00:00,5290,2020-01-08 08:00:00+00:00,chop,SHORT,-1.0,2020-01-08 00:00:00+00:00,2020-01-08 12:00:00+00:00,2020-01-08 21:55:00+00:00,263079,263198,1.1127,1.1142723214285717,1.110341517857143,1.110351517857143,0.700000000000145,15.723214285714038,23.48482142856989,1.4936399772855589,1.4618398637137242,2.348482142856989,TARGET,True,1.6027257240203765,1.1918781725887813,0.2484593416503848,0.8660254037844387,-0.4999999999999998,0.5877852522924732,-0.8090169943749473,1.1448040885859223,1.2831345826234624,2.599659284497358,3.942419080068083,1.151959114139632,1.763891230672554,0.7511294440213786,0.2261277094317628,0.9496644295301694,1.0953908063829192,0.06,1.1930862095743788,5,H4_SIX_BAR_FOLLOW,1.2553286831671469,1.1982288549177953,1.3023683817568439,1.214723222584291
2020-01-08T20:00:00+00:00,5293,2020-01-08 20:00:00+00:00,chop,SHORT,-1.0,2020-01-08 00:00:00+00:00,2020-01-09 00:00:00+00:00,2020-01-10 10:50:00+00:00,263223,263641,1.11129,1.1127404464285713,1.109114330357143,1.109124330357143,0.700000000000145,14.504464285713787,21.656696428569155,1.493105570944801,1.45863342566933,2.1656696428569155,TARGET,True,0.7187442289934475,1.0633284241531415,0.1936069742099654,-0.8660254037844386,0.5000000000000001,0.5877852522924732,-0.8090169943749473,-0.0904893813480141,0.7342566943676258,2.12520775623279,2.7560480147739006,-0.0879039704524517,1.9797979416347296,1.042111455747078,0.5647629712579709,0.9014373716632812,1.0953908063829192,0.06,1.1930862095743788,5,H4_SIX_BAR_FOLLOW,1.2553286831671469,1.1982288549177953,1.3023683817568439,1.214723222584291
2020-01-13T12:00:00+00:00,5308,2020-01-13 12:00:00+00:00,chop,LONG,1.0,2020-01-11 00:00:00+00:00,2020-01-13 16:00:00+00:00,2020-01-14 12:15:00+00:00,263991,264234,1.11338,1.1121116964285716,1.115282455357143,1.1121016964285717,0.700000000000145,12.683035714285657,-12.783035714285518,-1.007884547694463,-1.047307286166832,-1.2783035714285518,STOP,False,1.2211193241817535,0.9195067482279738,0.2494220395581804,1.2246467991473532e-16,-1.0,0.0,1.0,0.7480464625132455,0.2247096092924001,2.371277719112909,-2.8709609292503093,0.7510031678985611,0.5289171114320452,-0.0008014049827836,0.1889596602971873,-0.0803059273422718,-0.7699572154329832,-0.03,-0.9299358231494748,5,H4_SIX_BAR_FOLLOW,1.2553286831671469,1.1982288549177953,1.3023683817568439,1.214723222584291
2020-01-15T08:00:00+00:00,5319,2020-01-15 08:00:00+00:00,compression,LONG,1.0,2020-01-15 00:00:00+00:00,2020-01-15 12:00:00+00:00,2020-01-16 12:30:00+00:00,264519,264813,1.1148600000000002,1.1137341964285716,1.116548705357143,1.116538705357143,0.700000000000145,11.258035714285835,16.787053571427624,1.49111745578545,1.4467047347132005,1.6787053571427624,TARGET,True,2.424934570544881,0.8161957471599227,0.2029702970296671,0.8660254037844387,-0.4999999999999998,0.5877852522924732,-0.8090169943749473,1.3057339995241095,1.362360218891155,1.1824886985485497,2.185105876754494,1.3157268617652833,1.1867948658195049,0.0917690922520623,0.210112359550517,1.0371867421179832,-0.737680317012795,-0.0699999999999999,-0.5815204755191927,6,H4_SIX_BAR_FOLLOW,1.3092044303434516,1.255492139270182,1.654427242563397,1.0288816585777119
2020-01-17T08:00:00+00:00,5331,2020-01-17 08:00:00+00:00,compression,SHORT,-1.0,2020-01-17 00:00:00+00:00,2020-01-17 12:00:00+00:00,2020-01-17 15:35:00+00:00,265095,265138,1.11123,1.112503125,1.1093203125,1.1093303125,0.700000000000145,12.7312499999999,18.996874999999136,1.4921453117328844,1.4528718703975871,1.8996874999999136,TARGET,True,1.961708394698133,0.984771573604035,0.0490520613902924,0.8660254037844387,-0.4999999999999998,-0.9510565162951536,0.3090169943749472,1.4138438880706783,1.4521354933725823,2.745213549337215,0.4801178203238848,1.4167893961708449,1.3964587194150555,0.2535804994906336,0.1670544439273933,0.7697947214076157,0.6700199385056336,0.07,0.4800299077584502,6,H4_SIX_BAR_FOLLOW,1.3092044303434516,1.255492139270182,1.654427242563397,1.0288816585777119
2020-01-17T12:00:00+00:00,5332,2020-01-17 12:00:00+00:00,chop,SHORT,-1.0,2020-01-17 00:00:00+00:00,2020-01-17 16:00:00+00:00,2020-01-21 10:25:00+00:00,265143,265652,1.10937,1.1107438392857143,1.1073092410714285,1.1107538392857144,0.700000000000145,13.738392857142813,-13.838392857143944,-1.0072788717749577,-1.0436732306493322,-1.3838392857143944,STOP,False,1.5585884187951202,1.0647706041104033,0.2284883720930006,1.2246467991473532e-16,-1.0,-0.9510565162951536,0.3090169943749472,1.0099434587639655,2.0308052251900723,2.5576135698967017,2.1454474556443763,1.0126730356795617,2.08459829331085,0.4561930216370465,0.2788074133762903,1.3123167155425473,0.6700199385056336,0.07,0.4800299077584502,5,H4_SIX_BAR_FOLLOW,1.2553286831671469,1.1982288549177953,1.3023683817568439,1.214723222584291
2020-01-21T08:00:00+00:00,5342,2020-01-21 08:00:00+00:00,chop,LONG,1.0,2020-01-18 00:00:00+00:00,2020-01-21 12:00:00+00:00,2020-01-21 15:35:00+00:00,265671,265714,1.1106200000000002,1.1095914285714288,1.1121628571428572,1.1095814285714287,0.700000000000145,10.28571428571446,-10.385714285714442,-1.0097222222222202,-1.0583333333333305,-1.0385714285714442,STOP,False,1.7937499999999014,0.8264284945658167,0.1320103537532269,0.8660254037844387,-0.4999999999999998,0.9510565162951536,0.3090169943749474,0.969791666666689,0.6708333333333452,1.4473958333334005,-1.6734374999999249,0.9624999999999748,-0.1961967415848645,-0.7749556345660331,-0.3043478260869529,-0.4000000000000046,-0.6936455827824444,-0.07,-0.5154683741736665,6,H4_SIX_BAR_FOLLOW,1.3092044303434516,1.255492139270182,1.654427242563397,1.0288816585777119
