month,subregime,expert_id,training_trades,training_early_trades,training_late_trades,training_profit_factor,training_stress_profit_factor,training_early_profit_factor,training_late_profit_factor,training_net_r,training_overlap_rejections,admitted
2020-11,6,H4_BODY_FOLLOW,162,88,74,1.0976719121589567,1.0518230097749819,1.2351464141020552,0.9514369601314487,9.177604675300522,1,False
2020-11,6,H4_MACRO_PRESSURE_FOLLOW,19,7,12,0.6874214227598032,0.6636063174982877,0.5957632710943204,0.7446982287441527,-4.081046197887455,0,False
2020-11,6,H4_MACRO_PRESSURE_FADE,19,7,12,1.3404994045706071,1.2941368866113407,1.9856334286810506,1.0638424561223025,3.4189538021127626,0,False
2020-12,1,H4_ONE_BAR_FADE,119,59,60,0.6862851817684354,0.6551755253339655,0.7397592650424795,0.6366446790897669,-25.55064780848906,40,False
2020-12,1,H4_THREE_BAR_FADE,145,68,77,0.6817194333820176,0.651432853769188,0.7403069236086566,0.6329016514844171,-31.683241610688146,72,False
2020-12,1,H4_THREE_BAR_FOLLOW,132,62,70,1.0863548828092555,1.038582839296984,1.2247315356904436,0.974403750366672,6.599348747276166,85,False
2020-12,1,H4_SIX_BAR_FOLLOW,123,62,61,1.1926476693505774,1.1418180979418053,1.1476767556866725,1.2403149469344377,13.169310343852274,116,True
2020-12,1,H4_PRIOR24_EXTREME_FADE,33,16,17,0.7036572027102168,0.6751533993487646,0.5959412216166198,0.8113806104931623,-6.552730168769175,18,False
2020-12,1,H4_PRIOR24_EXTREME_FOLLOW,10,6,4,2.2302203907100933,2.1343021484234805,2.9771011937110328,1.4852118754345713,4.946360316090269,1,False
2020-12,1,H4_BODY_FADE,120,60,60,0.6779267179268474,0.647246177604187,0.7212898907639268,0.6366417060501198,-26.554825572695023,40,False
2020-12,1,H4_BODY_FOLLOW,126,65,61,1.0443806836078224,0.9976301072482154,0.9916647243779437,1.1030543084050541,3.3023316263336278,34,False
2020-12,1,H4_MACRO_PRESSURE_FOLLOW,31,6,25,0.8190145100378416,0.7898825651386341,0.743991400816944,0.8377817047376616,-3.6361836788801183,37,False
2020-12,1,H4_MACRO_PRESSURE_FADE,33,6,27,1.0970521619506195,1.0570631177264085,1.4879071102241248,1.0237325206374777,1.8521832189412455,35,False
2020-12,2,H4_ONE_BAR_FADE,83,47,36,0.9830082508111555,0.9489204010727721,0.9246245626354456,1.0636438802501131,-0.8532050851770301,36,False
2020-12,2,H4_THREE_BAR_FADE,90,54,36,0.8219068430200045,0.7941987934576501,0.8765299833038129,0.7445328288057893,-10.372198016016034,48,False
2020-12,2,H4_THREE_BAR_FOLLOW,82,49,33,1.1861473696151932,1.1450425494319127,1.0564284122581784,1.4012493190647053,8.450432952577536,56,True
2020-12,2,H4_SIX_BAR_FOLLOW,74,43,31,1.0342789196869373,0.9987491489343248,0.8214707439752403,1.3959016590516555,1.4872282347146186,57,False
2020-12,2,H4_PRIOR24_EXTREME_FADE,19,12,7,0.8691750287986746,0.840727935859181,0.7451708152450721,1.117154149898227,-1.5761335661832236,7,False
2020-12,2,H4_PRIOR24_EXTREME_FOLLOW,3,3,0,1.2342664425867962,1.179841884115021,1.2342664425867962,0.0,0.28402607313011763,1,False
2020-12,2,H4_BODY_FADE,82,46,36,1.0550015027676596,1.0184456840148286,0.9576544252697792,1.1912987455216668,2.6513465327817207,35,False
2020-12,2,H4_BODY_FOLLOW,81,48,33,0.7638728305923378,0.7372393788467102,0.7887479844356505,0.7284712280559462,-12.512360909003228,36,False
2020-12,2,H4_MACRO_PRESSURE_FOLLOW,18,4,14,0.5737509003443427,0.5581995919137076,1.4901507452766198,0.40697852931416867,-5.559622877943289,23,False
2020-12,2,H4_MACRO_PRESSURE_FADE,18,5,13,0.9492027759728788,0.9230168239124601,0.3724753142564364,1.2789653489921868,-0.5606452653249985,23,False
2020-12,3,H4_ONE_BAR_FADE,149,84,65,0.7969856042688362,0.7623784447920575,0.6305735109753475,1.055062720891722,-19.795141345748586,52,False
2020-12,3,H4_THREE_BAR_FADE,170,96,74,0.7902694433006646,0.7561800311618447,0.7441171777726345,0.8530457449001352,-23.39958533256908,85,False
2020-12,3,H4_THREE_BAR_FOLLOW,156,90,66,1.2028668717857847,1.1509773268038714,1.2888938692789562,1.0943239113669279,17.54219107776706,99,True
2020-12,3,H4_SIX_BAR_FOLLOW,149,85,64,1.5813526104254623,1.513307952413282,1.6583551855892158,1.485197894955067,42.079350633408154,143,True
2020-12,3,H4_PRIOR24_EXTREME_FADE,60,41,19,0.4957146959498992,0.47495112244824406,0.6156760431924883,0.2785653667025791,-22.813596184349443,26,False
2020-12,3,H4_PRIOR24_EXTREME_FOLLOW,20,12,8,1.424229102310834,1.3629778329425628,1.3835303389162923,1.4851952218654354,4.263144894576639,4,False
2020-12,3,H4_BODY_FADE,148,84,64,0.8052727598499565,0.7702372231260203,0.6305735109753475,1.0835057251371398,-18.79169476770819,49,False
2020-12,3,H4_BODY_FOLLOW,150,85,65,0.9044083511291223,0.8649052786861767,0.8866381926505302,0.92791539632479,-8.937760765241142,47,False
2020-12,3,H4_MACRO_PRESSURE_FOLLOW,28,16,12,1.1174924285833496,1.0808200642646397,1.1586490526706366,1.0645742419241353,1.8872732608082012,17,False
2020-12,3,H4_MACRO_PRESSURE_FADE,30,15,15,0.6386512111938153,0.6181205923640318,0.9931133636385988,0.3726733772353999,-7.619066239331058,15,False
2020-12,4,H4_ONE_BAR_FADE,133,70,63,0.7103549396648281,0.6798176966358452,0.8787073381579817,0.5493399250297508,-26.21337362804251,38,False
2020-12,4,H4_THREE_BAR_FADE,131,70,61,0.6533958314715795,0.624626410905516,0.6815644018698492,0.6219623038440955,-31.715428251474933,64,False
2020-12,4,H4_THREE_BAR_FOLLOW,134,71,63,1.1341381572152613,1.0838768172572044,1.026447554900135,1.267091634498814,10.25385561672715,61,False
2020-12,4,H4_SIX_BAR_FOLLOW,123,64,59,1.2673000493276838,1.2093850774319672,1.2319342084894516,1.3071951444100736,17.74571437964719,78,True
2020-12,4,H4_PRIOR24_EXTREME_FADE,91,49,42,0.6953023521699225,0.6647696524078309,0.6561059425940723,0.7428766281695036,-18.996442636554004,57,False
2020-12,4,H4_PRIOR24_EXTREME_FOLLOW,42,21,21,1.227912681343043,1.1734961270731796,1.1154859796557928,1.3503926334909921,5.268839279906127,8,True
2020-12,4,H4_BODY_FADE,131,69,62,0.7016197212090169,0.6714056959060943,0.8449125190572252,0.5615307850801325,-26.704267512677582,37,False
2020-12,4,H4_BODY_FOLLOW,132,66,66,0.9061577274708287,0.8659180004268332,0.9662764782360717,0.8489483834637219,-7.738844271372696,36,False
2020-12,4,H4_MACRO_PRESSURE_FOLLOW,24,7,17,1.4900469562679295,1.4414654745734734,3.723353671589786,1.0433196694706768,5.90444445523948,18,False
2020-12,4,H4_MACRO_PRESSURE_FADE,29,9,20,0.7843085269865906,0.7590654965124546,0.4255385009655279,0.9937462506476046,-4.113906122078929,13,False
2020-12,5,H4_ONE_BAR_FADE,151,86,65,0.953797306398972,0.9142229108988352,1.1776872707126127,0.7096412632009446,-4.272517745356179,59,False
2020-12,5,H4_THREE_BAR_FADE,149,86,63,0.8211416403815204,0.7872534313275624,0.8817214389464462,0.7433075821854379,-17.257263058403645,74,False
2020-12,5,H4_THREE_BAR_FOLLOW,151,85,66,0.9372006753536517,0.898211970035024,1.1702916576441575,0.6936560202182172,-5.810112325788678,72,False
2020-12,5,H4_SIX_BAR_FOLLOW,132,80,52,0.8046153324505931,0.771783111679161,1.0666183705594636,0.4955225574421932,-16.70054084547135,93,False
2020-12,5,H4_PRIOR24_EXTREME_FADE,92,55,37,0.8320671006159258,0.798472730401149,0.9190409914098372,0.7138083489157326,-9.956477725225746,69,False
2020-12,5,H4_PRIOR24_EXTREME_FOLLOW,38,25,13,0.6062321211257915,0.5825601308665401,0.5786869326029047,0.6612979850623617,-10.68584952806386,7,False
2020-12,5,H4_BODY_FADE,152,87,65,0.9699783494102118,0.9298035297797498,1.208710855661327,0.7096412632009446,-2.7761746245855665,59,False
2020-12,5,H4_BODY_FOLLOW,166,93,73,0.7570925495324646,0.7253654973459867,0.7438304441511616,0.774214367458384,-26.85906219042895,45,False
2020-12,5,H4_MACRO_PRESSURE_FOLLOW,29,10,19,0.7838656769864103,0.7565266804453608,0.6384013394931696,0.868712712692266,-4.1241024984467165,27,False
2020-12,5,H4_MACRO_PRESSURE_FADE,30,12,18,1.138915882692164,1.0992784311850943,1.063888632141254,1.1914178546039782,2.3722669919017694,26,False
2020-12,6,H4_ONE_BAR_FADE,163,90,73,0.7783174742282778,0.7455139348410942,0.5411949244941202,1.1595990587356106,-23.842450562617376,3,False
2020-12,6,H4_THREE_BAR_FADE,127,69,58,0.7346981865087032,0.7032664964514971,0.4867366403728055,1.1248266221217835,-22.66541384171217,0,False
2020-12,6,H4_THREE_BAR_FOLLOW,127,69,58,1.096738321984169,1.0502230016799352,1.356729010135053,0.8426880303684673,7.119809525986129,0,False
2020-12,6,H4_SIX_BAR_FOLLOW,101,55,46,1.2824156800549733,1.2266593311920573,1.531426272673185,1.0342702329816231,15.469040638240985,0,True
2020-12,6,H4_PRIOR24_EXTREME_FADE,41,17,24,0.6900583471649901,0.65922994698138,0.4578760715639248,0.8909254390326831,-8.726349894872,0,False
2020-12,6,H4_PRIOR24_EXTREME_FOLLOW,23,10,13,0.9555526119931902,0.9132724673073985,1.4888849730822677,0.6597577782772162,-0.6256616508553539,0,False
2020-12,6,H4_BODY_FADE,163,90,73,0.7783174742282778,0.7455139348410942,0.5411949244941202,1.1595990587356106,-23.842450562617376,3,False
2020-12,6,H4_BODY_FOLLOW,165,92,73,1.0634990911643771,1.0188734344408548,1.3003973544747607,0.8171056030858173,6.158244862405331,1,False
2020-12,6,H4_MACRO_PRESSURE_FOLLOW,19,7,12,0.6874214227598032,0.6636063174982877,0.5957632710943204,0.7446982287441527,-4.081046197887455,0,False
2020-12,6,H4_MACRO_PRESSURE_FADE,19,7,12,1.3404994045706071,1.2941368866113407,1.9856334286810506,1.0638424561223025,3.4189538021127626,0,False
2021-01,1,H4_ONE_BAR_FADE,122,62,60,0.7692383782592348,0.7347151923031391,0.8541442899679857,0.6884883970585034,-18.562667740181148,42,False
2021-01,1,H4_THREE_BAR_FADE,150,72,78,0.8031004489036164,0.7677173117670592,0.8211981701133028,0.7867753030803853,-19.203732965905978,79,False
2021-01,1,H4_THREE_BAR_FOLLOW,139,67,72,1.0561073666846277,1.010175642054374,1.1350183727084484,0.9864167260535581,4.569600531280219,90,False
2021-01,1,H4_SIX_BAR_FOLLOW,129,66,63,1.0960880157927437,1.0500390872679257,1.1660974834179771,1.0261148539844749,7.147408712317901,120,False
2021-01,1,H4_PRIOR24_EXTREME_FADE,38,18,20,0.6524999532228424,0.6255003351466089,0.5043342562621191,0.8006276360136508,-9.081218347491964,20,False
2021-01,1,H4_PRIOR24_EXTREME_FOLLOW,10,6,4,2.2302203907100933,2.1343021484234805,2.9771011937110328,1.4852118754345713,4.946360316090269,1,False
2021-01,1,H4_BODY_FADE,123,63,60,0.7056285265471751,0.6739870960674098,0.7223675697662103,0.6884851033706143,-24.566881650564994,40,False
2021-01,1,H4_BODY_FOLLOW,129,69,60,1.0365439342456202,0.9905715567681259,0.899428928745314,1.215013239989909,2.79252430456902,34,False
2021-01,1,H4_MACRO_PRESSURE_FOLLOW,34,9,25,0.9217320348094911,0.8884487704880154,0.7436827811522934,0.9930393746976259,-1.651147512997774,37,False
2021-01,1,H4_MACRO_PRESSURE_FADE,37,11,26,0.9062056787541222,0.8729161687966107,1.238853835783085,0.788673966504855,-2.1669843459875278,34,False
2021-01,2,H4_ONE_BAR_FADE,79,37,42,0.9874640200965794,0.9523124973544866,1.0154833022528145,0.9628023130916529,-0.5917356067418074,26,False
2021-01,2,H4_THREE_BAR_FADE,79,37,42,0.7934085306200042,0.7660575286181023,0.6304018054226352,0.9629286777542424,-10.580100444069263,46,False
2021-01,2,H4_THREE_BAR_FOLLOW,76,35,41,1.1030956787432702,1.0645602656283362,1.163508153059508,1.0547680580452645,4.473356815705083,49,False
2021-01,2,H4_SIX_BAR_FOLLOW,69,35,34,1.037341775813075,1.0016290537569101,1.032202538379549,1.0425317435357409,1.5076558898643948,48,False
2021-01,2,H4_PRIOR24_EXTREME_FADE,16,10,6,0.8940883605108922,0.8652015698939064,0.638716908720106,1.4901613758062087,-1.0632191812302074,3,False
2021-01,2,H4_PRIOR24_EXTREME_FOLLOW,3,3,0,1.2342664425867962,1.179841884115021,1.2342664425867962,0.0,0.28402607313011763,0,False
2021-01,2,H4_BODY_FADE,76,35,41,1.113968922580418,1.0743992527725954,1.117006691528742,1.1113268042603983,4.9218631807768976,27,False
2021-01,2,H4_BODY_FOLLOW,73,35,38,0.9002996454763912,0.8685815851857335,0.9513683489903628,0.8552031580928043,-4.482592691029797,30,False
2021-01,2,H4_MACRO_PRESSURE_FOLLOW,26,4,22,0.8541064833076788,0.828367509952977,1.4901507452766198,0.763179982804525,-2.3424531372355077,40,False
2021-01,2,H4_MACRO_PRESSURE_FADE,25,5,20,0.701782996579956,0.6817139471102687,0.3724753142564364,0.8031348513265552,-5.087697467461043,41,False
2021-01,3,H4_ONE_BAR_FADE,150,84,66,0.812348422410182,0.7772503152224244,0.7439808338509475,0.9056350545349762,-18.297102044113114,55,False
2021-01,3,H4_THREE_BAR_FADE,175,100,75,0.7757429525554532,0.7424320978084156,0.7329366505303436,0.8354403028558487,-25.92089993087511,85,False
2021-01,3,H4_THREE_BAR_FOLLOW,161,94,67,1.1957856429050289,1.144462049418868,1.3535870122847886,1.0026840862216921,17.52005045669505,99,True
2021-01,3,H4_SIX_BAR_FOLLOW,148,86,62,1.5607080903237,1.4935815417320215,1.695387076394361,1.3925216580390678,40.58538927042066,140,True
2021-01,3,H4_PRIOR24_EXTREME_FADE,57,39,18,0.5311486813105921,0.5090206881429133,0.6613107422049951,0.29715498704857407,-19.795581616770527,24,False
2021-01,3,H4_PRIOR24_EXTREME_FOLLOW,18,12,6,1.41727235987102,1.356340194546929,1.3832386340983553,1.4852643639025396,3.7741555055582183,4,False
2021-01,3,H4_BODY_FADE,148,84,64,0.8294339209502446,0.7935207490951675,0.7439808338509475,0.9520033494329038,-16.288583002304595,52,False
2021-01,3,H4_BODY_FOLLOW,149,86,63,0.8384680905002473,0.8020582172046475,0.8272657187729466,0.8538489003918452,-15.427423371831395,51,False
2021-01,3,H4_MACRO_PRESSURE_FOLLOW,31,16,15,1.226866961880154,1.1857168617801823,1.1586490526706366,1.3036059721653397,3.872135256498953,18,True
2021-01,3,H4_MACRO_PRESSURE_FADE,33,15,18,0.558750608060382,0.5404618405137634,0.9931133636385988,0.2980670133600151,-10.634204243640294,16,False
2021-01,4,H4_ONE_BAR_FADE,125,66,59,0.6996426040269519,0.669461805292358,0.7953094963392058,0.6016892708405518,-25.67389453393907,35,False
2021-01,4,H4_THREE_BAR_FADE,124,67,57,0.6321426201080034,0.6041359691996384,0.6787972086281494,0.5798046717348321,-32.18174515588065,58,False
2021-01,4,H4_THREE_BAR_FOLLOW,125,67,58,1.2060349243944435,1.1522893219025285,1.0671214459672818,1.3865202708928888,14.299869250316721,57,True
2021-01,4,H4_SIX_BAR_FOLLOW,114,60,54,1.3196233354822346,1.2588023449590626,1.3563270300959895,1.2804137155590165,19.291462003639445,77,True
2021-01,4,H4_PRIOR24_EXTREME_FADE,86,48,38,0.7175751488249157,0.6858344941044421,0.6758272184666331,0.7726768595178266,-16.472955295651776,58,False
2021-01,4,H4_PRIOR24_EXTREME_FOLLOW,41,21,20,1.41571454956525,1.3533551845813216,1.6363495036339506,1.2154274194853727,8.774921336534863,8,True
2021-01,4,H4_BODY_FADE,124,66,58,0.7079604683282806,0.6773689606933796,0.7953094963392058,0.6163452877791439,-24.669611223552018,34,False
2021-01,4,H4_BODY_FOLLOW,126,64,62,0.9145204461533828,0.8739408826665865,1.0846709721800196,0.7610816902457815,-6.705389778800237,32,False
2021-01,4,H4_MACRO_PRESSURE_FOLLOW,25,8,17,1.614047752160459,1.5605890874290598,2.4801318795554548,1.3249789912675387,7.398496815708844,18,True
2021-01,4,H4_MACRO_PRESSURE_FADE,30,10,20,0.745015173670339,0.7206684443161879,0.6379442415396552,0.8027010119175356,-5.119853761609506,13,False
2021-01,5,H4_ONE_BAR_FADE,154,85,69,0.9494100598535071,0.9104206392445111,1.1467840478885576,0.7435306550165155,-4.7797325279748595,60,False
2021-01,5,H4_THREE_BAR_FADE,148,81,67,0.8544770232303426,0.8194135224952571,0.9225849771415843,0.7771387377777254,-13.748213392018167,74,False
2021-01,5,H4_THREE_BAR_FOLLOW,150,80,70,0.8450761344173748,0.8101695554049198,1.0665737627492486,0.6370615461548851,-14.79980694720606,72,False
2021-01,5,H4_SIX_BAR_FOLLOW,134,77,57,0.7603619429614231,0.729620414749177,0.9697531794711862,0.530980003343474,-21.20478513126523,94,False
2021-01,5,H4_PRIOR24_EXTREME_FADE,92,53,39,0.8321135255974893,0.798735449970391,0.9765790482088298,0.6609444429151626,-9.953256081020948,68,False
2021-01,5,H4_PRIOR24_EXTREME_FOLLOW,37,24,13,0.5512337157085864,0.5302630812954017,0.4961758462214967,0.6612979850623617,-12.178182743014803,7,False
2021-01,5,H4_BODY_FADE,155,86,69,0.965247405196027,0.9256730470427927,1.1778085525089992,0.7435306550165155,-3.2833894072042558,60,False
2021-01,5,H4_BODY_FOLLOW,170,93,77,0.7305973476700423,0.7003120960669882,0.7084797086640516,0.7579077367576432,-30.870528735443955,45,False
2021-01,5,H4_MACRO_PRESSURE_FOLLOW,35,11,24,0.6825696201193435,0.6585436143727749,0.5584816132913897,0.7446222803847987,-7.651406219216478,29,False
2021-01,5,H4_MACRO_PRESSURE_FADE,37,13,24,1.1346546202454448,1.0947375171076126,0.930716875286438,1.2601473868688342,2.840681434529925,27,False
2021-01,6,H4_ONE_BAR_FADE,163,88,75,0.8436609789153539,0.8080883369342206,0.6240319089186321,1.1675525822687498,-16.34368079279907,3,False
2021-01,6,H4_THREE_BAR_FADE,126,69,57,0.7703158971254558,0.7373639926790306,0.5253934919886661,1.1601078135177756,-19.161242085154242,0,False
2021-01,6,H4_THREE_BAR_FOLLOW,126,69,57,1.0764136972697362,1.0306904686403964,1.4373431651047306,0.7424353583323056,5.6239812825440225,0,False
2021-01,6,H4_SIX_BAR_FOLLOW,101,55,46,1.2325256844341224,1.1790131401908635,1.5312154370222306,0.9453406633460172,12.969915986476844,0,False
2021-01,6,H4_PRIOR24_EXTREME_FADE,40,16,24,0.715592918040442,0.6835167712056038,0.4960356945945306,0.8909254390326831,-7.721698925227845,0,False
2021-01,6,H4_PRIOR24_EXTREME_FOLLOW,22,9,13,0.8493220983170381,0.8114589422892706,1.191115716261569,0.6597577782772162,-2.1210106812112146,0,False
2021-01,6,H4_BODY_FADE,163,88,75,0.8436609789153539,0.8080883369342206,0.6240319089186321,1.1675525822687498,-16.34368079279907,3,False
2021-01,6,H4_BODY_FOLLOW,165,90,75,1.0116880194483453,0.9691671463696158,1.2397563930459439,0.7840619344479135,1.1570146322236887,1,False
2021-01,6,H4_MACRO_PRESSURE_FOLLOW,24,9,15,1.0637360486506926,1.0262507429850372,0.42529493722862216,1.7027563763557143,0.8961820080034992,0,False
2021-01,6,H4_MACRO_PRESSURE_FADE,24,9,15,0.893531431649845,0.8619930665053214,2.976953230832907,0.3724925306880925,-1.6038179919962396,0,False
2021-02,1,H4_ONE_BAR_FADE,116,61,55,0.7411555703691121,0.7071679122918428,0.8155630992377106,0.6647823283642866,-20.0409242528418,38,False
2021-02,1,H4_THREE_BAR_FADE,145,71,74,0.7494533642817975,0.7160752792779628,0.8390510134882068,0.6703759162775094,-24.185862476862248,67,False
2021-02,1,H4_THREE_BAR_FOLLOW,133,66,67,1.0394003466572825,0.9934810619410979,1.0953081024055236,0.986287620430644,3.0901642752697676,79,False
2021-02,1,H4_SIX_BAR_FOLLOW,121,64,57,1.188276970307727,1.1377232137437636,1.1566468227596947,1.2250043648078262,12.680594959033467,110,True
2021-02,1,H4_PRIOR24_EXTREME_FADE,31,17,14,0.6662184051877995,0.6387079486797133,0.7307331164893852,0.5952241425256036,-7.045564228494529,14,False
2021-02,1,H4_PRIOR24_EXTREME_FOLLOW,7,5,2,1.980555974279441,1.8866228454256537,2.226435987807762,1.4882013037495554,2.958824208806909,0,False
2021-02,1,H4_BODY_FADE,116,62,54,0.7411652417361657,0.7072218052263631,0.7952053211911414,0.6827407463216058,-20.039913949602813,38,False
2021-02,1,H4_BODY_FOLLOW,120,65,55,0.9237422097799713,0.8817564514296665,0.8141281113966474,1.0675112758813292,-5.674612070606454,34,False
2021-02,1,H4_MACRO_PRESSURE_FOLLOW,34,8,26,0.9216682244404099,0.8880744329794619,0.4957881896741469,1.0922298626774207,-1.6524936618590007,37,False
2021-02,1,H4_MACRO_PRESSURE_FADE,36,10,26,0.9473262960745527,0.912195511209122,1.486391383996681,0.7885974371630694,-1.164126764037704,35,False
2021-02,2,H4_ONE_BAR_FADE,83,39,44,0.9579652434482898,0.9237127530905271,0.8337277200794116,1.082310072601855,-2.110950279597665,32,False
2021-02,2,H4_THREE_BAR_FADE,86,44,42,0.9977314143085892,0.9628050078079228,0.8509434023555564,1.1765390434130951,-0.11619821876430181,48,False
2021-02,2,H4_THREE_BAR_FOLLOW,83,40,43,0.93881021683766,0.9053387442738418,1.0265957318636683,0.8633510813683581,-3.085225058126527,51,False
2021-02,2,H4_SIX_BAR_FOLLOW,74,37,37,0.9653512733477819,0.9317747708026243,0.9388623542060393,0.9920880086847539,-1.5381227390022736,55,False
2021-02,2,H4_PRIOR24_EXTREME_FADE,19,11,8,1.0833953357478894,1.046760534287486,0.8509792540138114,1.490616926544819,0.9212465358564497,6,False
2021-02,2,H4_PRIOR24_EXTREME_FOLLOW,4,4,0,2.466424312462529,2.347444286104465,2.466424312462529,0.0,1.777901838659413,1,False
2021-02,2,H4_BODY_FADE,81,37,44,1.050785710308613,1.0131784714673446,0.9061771848570134,1.1894927718164794,2.3974604404760975,31,False
2021-02,2,H4_BODY_FOLLOW,77,35,42,0.9676348621118543,0.9334625246813781,1.0853449382471247,0.8798049718995038,-1.5038964268412978,35,False
2021-02,2,H4_MACRO_PRESSURE_FOLLOW,25,3,22,0.9111098622033746,0.8839486166443469,0.7449803783361156,0.9366888379074714,-1.3378892308473633,38,False
2021-02,2,H4_MACRO_PRESSURE_FADE,25,3,22,0.5799042000034392,0.563119346018965,0.7449063182581537,0.5592736357752176,-7.588815946622811,38,False
2021-02,3,H4_ONE_BAR_FADE,155,88,67,0.8410469589533457,0.8049807995681904,0.7695900685831062,0.9420335275749538,-15.818036401975277,52,False
2021-02,3,H4_THREE_BAR_FADE,180,105,75,0.8404099460903361,0.804428772832234,0.8438854402379412,0.8355635060797735,-18.446328858760157,88,False
2021-02,3,H4_THREE_BAR_FOLLOW,166,98,68,1.2185583365046468,1.166435986254273,1.30397630404413,1.1047562959125945,19.99703207624474,102,True
2021-02,3,H4_SIX_BAR_FOLLOW,156,90,66,1.5568549620048389,1.4900739891025725,1.685206864552698,1.398406682992888,42.545830939881846,146,True
2021-02,3,H4_PRIOR24_EXTREME_FADE,60,40,20,0.4957818071293484,0.4753272226803008,0.6377328105993872,0.2622467420079372,-22.80747237413024,25,False
2021-02,3,H4_PRIOR24_EXTREME_FOLLOW,18,12,6,1.41727235987102,1.356340194546929,1.3832386340983553,1.4852643639025396,3.7741555055582183,4,False
2021-02,3,H4_BODY_FADE,154,89,65,0.873714064359524,0.8362393665866319,0.7952596770379468,0.9902668382637264,-12.313557764207196,49,False
2021-02,3,H4_BODY_FOLLOW,155,92,63,0.8346911103688178,0.798761299642195,0.7830305988218186,0.9140875459960593,-16.45213997124957,48,False
2021-02,3,H4_MACRO_PRESSURE_FOLLOW,31,16,15,1.2268653373981209,1.1857073048948383,1.1586490526706366,1.3036025202871742,3.872107530054775,18,True
2021-02,3,H4_MACRO_PRESSURE_FADE,33,15,18,0.5586980943173148,0.5401634153562332,0.9931133636385988,0.2980221898797137,-10.636469496369305,16,False
2021-02,4,H4_ONE_BAR_FADE,134,73,61,0.726921502893985,0.6958966925548175,0.728310075332826,0.7252616724296528,-24.713627953054115,37,False
2021-02,4,H4_THREE_BAR_FADE,134,73,61,0.6786738133051962,0.6491049411878649,0.6004080464525551,0.7804381915500439,-29.724488928039865,61,False
2021-02,4,H4_THREE_BAR_FOLLOW,138,76,62,1.2124710593565633,1.1592883462827543,1.2686333978281041,1.14669068462586,16.240855680249155,57,True
2021-02,4,H4_SIX_BAR_FOLLOW,129,71,58,1.2769825107846966,1.219446741212501,1.498368553619859,1.049138654313548,19.22215990105854,77,True
2021-02,4,H4_PRIOR24_EXTREME_FADE,94,55,39,0.6968836610127278,0.6666805586816387,0.6099885543762233,0.8324318050509165,-19.50688024517026,57,False
2021-02,4,H4_PRIOR24_EXTREME_FOLLOW,44,25,19,1.357351348356461,1.2980725629192267,1.6109280485979764,1.080995825082287,8.260458253155392,8,True
2021-02,4,H4_BODY_FADE,132,72,60,0.7183720287993887,0.6876631132630356,0.697967509749712,0.7433716137865957,-25.204521837689175,36,False
2021-02,4,H4_BODY_FOLLOW,134,72,62,0.9724575165543129,0.9296232950682555,1.1237150369639968,0.8174793099442051,-2.243528355546925,34,False
2021-02,4,H4_MACRO_PRESSURE_FOLLOW,25,8,17,1.614047752160459,1.5605890874290598,2.4801318795554548,1.3249789912675387,7.398496815708844,19,True
2021-02,4,H4_MACRO_PRESSURE_FADE,30,10,20,0.745015173670339,0.7206684443161879,0.6379442415396552,0.8027010119175356,-5.119853761609506,14,False
2021-02,5,H4_ONE_BAR_FADE,154,85,69,0.9493964145144149,0.9103440793134523,1.261184987527484,0.6506871893983679,-4.781090454194624,59,False
2021-02,5,H4_THREE_BAR_FADE,150,84,66,0.8611467590033762,0.825843334314965,0.9626605523192744,0.7435409400165549,-13.257569964159337,76,False
2021-02,5,H4_THREE_BAR_FOLLOW,153,85,68,0.8430018191620845,0.8082559556391705,1.0617526158342823,0.6195296715221547,-15.313430673688686,73,False
2021-02,5,H4_SIX_BAR_FOLLOW,135,76,59,0.7518221243861372,0.7214246585693048,0.991204309712561,0.5068974582586957,-22.209890583691735,94,False
2021-02,5,H4_PRIOR24_EXTREME_FADE,94,54,40,0.8048412171896288,0.7726042195224553,1.0229992500753564,0.564175500186834,-11.962169219479538,69,False
2021-02,5,H4_PRIOR24_EXTREME_FOLLOW,38,24,14,0.5315441428277368,0.5113101708802082,0.4961758462214967,0.5951784131747341,-13.183398352589222,7,False
2021-02,5,H4_BODY_FADE,155,86,69,0.9652335320991531,0.9255952000110874,1.293559271917148,0.6506871893983679,-3.2847473334240185,59,False
2021-02,5,H4_BODY_FOLLOW,169,92,77,0.737043566992447,0.7063974929970471,0.6847846300870472,0.8028739319856482,-29.867635541949138,45,False
2021-02,5,H4_MACRO_PRESSURE_FOLLOW,35,11,24,0.6825663797802256,0.6585245836872322,0.5584816132913897,0.7446174196500636,-7.6514843250073845,28,False
2021-02,5,H4_MACRO_PRESSURE_FADE,36,13,23,1.1913653892161071,1.149350097615549,0.930716875286438,1.3651151785304358,3.844885165341057,27,False
2021-02,6,H4_ONE_BAR_FADE,175,101,74,0.7759442863211298,0.7434628550270471,0.5992353003428741,1.0716414498827829,-25.898835645518474,3,False
2021-02,6,H4_THREE_BAR_FADE,135,76,59,0.7189485762969167,0.688255646153249,0.5314768282506125,1.0186367355437338,-25.705922630840643,0,False
2021-02,6,H4_THREE_BAR_FOLLOW,135,76,59,1.0836787399064343,1.0377996065284487,1.4041893874002662,0.7618140098399963,6.579300736857669,0,False
