candidate_id,family,regime,side,signal_time_utc,completion_time_utc,entry_time_utc,exit_time_utc,entry_price,stop_price,target_price,exit_price,exit_reason,risk_distance,risk_pips,target_first,fixed_0p01_lot_usd,r,extra_half_pip_stress_r,report_date_utc,availability_utc,vote_sum,vote_dealer,dealer_flow_change,vote_asset,asset_flow_change,vote_leveraged,leveraged_flow_change,oracle_member
20200422T000000Z_LONG,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,LONG,2020-04-21 23:55:00+00:00,2020-04-22 00:00:00+00:00,2020-04-22 00:00:00+00:00,2020-04-22 00:25:00+00:00,1.0857100000000002,1.0853100000000002,1.08631,1.0853000000000002,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2020-04-14 00:00:00+00:00,2020-04-22 00:00:00+00:00,3.0,1.0,-0.009261015976770093,1.0,0.001829337793846808,1.0,0.010082820064630835,0
20200429T000000Z_SHORT,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,SHORT,2020-04-28 23:55:00+00:00,2020-04-29 00:00:00+00:00,2020-04-29 00:00:00+00:00,2020-04-29 00:05:00+00:00,1.08323,1.0836299999999999,1.08263,1.08364,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2020-04-21 00:00:00+00:00,2020-04-29 00:00:00+00:00,-1.0,-1.0,0.007805383249444575,-1.0,-0.0036998198080034905,1.0,0.0041697552235970894,0
20200514T000000Z_SHORT,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,SHORT,2020-05-13 23:55:00+00:00,2020-05-14 00:00:00+00:00,2020-05-14 00:00:00+00:00,2020-05-14 01:40:00+00:00,1.08209,1.08249,1.08149,1.0815000000000001,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,2020-05-05 00:00:00+00:00,2020-05-13 00:00:00+00:00,-3.0,-1.0,0.014181345735730821,-1.0,-0.010866757794331827,-1.0,-0.008839600373242343,1
20200521T000000Z_SHORT,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,SHORT,2020-05-20 23:55:00+00:00,2020-05-21 00:00:00+00:00,2020-05-21 00:00:00+00:00,2020-05-21 00:20:00+00:00,1.0979299999999999,1.0983299999999998,1.09733,1.09734,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,2020-05-12 00:00:00+00:00,2020-05-20 00:00:00+00:00,-3.0,-1.0,0.017322549400233922,-1.0,-0.010281952152424112,-1.0,-0.004365609355024849,1
20200528T000000Z_SHORT,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,SHORT,2020-05-27 23:55:00+00:00,2020-05-28 00:00:00+00:00,2020-05-28 00:00:00+00:00,2020-05-28 00:10:00+00:00,1.10164,1.10204,1.10104,1.10105,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,2020-05-19 00:00:00+00:00,2020-05-27 00:00:00+00:00,-3.0,-1.0,0.007400262460844298,-1.0,-0.01082919601347121,-1.0,-0.008589133935741948,1
20200604T000000Z_LONG,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,LONG,2020-06-03 23:55:00+00:00,2020-06-04 00:00:00+00:00,2020-06-04 00:00:00+00:00,2020-06-04 00:00:00+00:00,1.12358,1.12318,1.12418,1.12317,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2020-05-26 00:00:00+00:00,2020-06-03 00:00:00+00:00,3.0,1.0,-0.010199815531201584,1.0,0.0061827200789523196,1.0,0.0022172763344838822,0
20200610T000000Z_LONG,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,LONG,2020-06-09 23:55:00+00:00,2020-06-10 00:00:00+00:00,2020-06-10 00:00:00+00:00,2020-06-10 00:10:00+00:00,1.13328,1.13288,1.13388,1.13387,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,2020-06-02 00:00:00+00:00,2020-06-10 00:00:00+00:00,3.0,1.0,-0.012377476660851261,1.0,0.006018304819946918,1.0,0.0021315832407275345,1
20200617T000000Z_LONG,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,LONG,2020-06-16 23:55:00+00:00,2020-06-17 00:00:00+00:00,2020-06-17 00:00:00+00:00,2020-06-17 00:00:00+00:00,1.12657,1.1261700000000001,1.12717,1.12616,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2020-06-09 00:00:00+00:00,2020-06-17 00:00:00+00:00,1.0,1.0,-0.0338493448728826,1.0,0.025947404268267138,-1.0,-0.0024770389247534413,0
20200624T000000Z_LONG,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,LONG,2020-06-23 23:55:00+00:00,2020-06-24 00:00:00+00:00,2020-06-24 00:00:00+00:00,2020-06-24 00:05:00+00:00,1.13132,1.1309200000000001,1.13192,1.13191,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,2020-06-16 00:00:00+00:00,2020-06-24 00:00:00+00:00,3.0,1.0,-0.045917823382826184,1.0,0.016974565052556567,1.0,0.02275654740626471,1
20200701T000000Z_LONG,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,LONG,2020-06-30 23:55:00+00:00,2020-07-01 00:00:00+00:00,2020-07-01 00:00:00+00:00,2020-07-01 00:00:00+00:00,1.12344,1.12304,1.12404,1.12303,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2020-06-23 00:00:00+00:00,2020-07-01 00:00:00+00:00,1.0,1.0,-0.004635307231452446,-1.0,-0.008885912014324704,1.0,0.0073731169936312214,0
20200715T000000Z_LONG,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,LONG,2020-07-14 23:55:00+00:00,2020-07-15 00:00:00+00:00,2020-07-15 00:00:00+00:00,2020-07-15 00:05:00+00:00,1.14108,1.1406800000000001,1.14168,1.14167,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,2020-07-07 00:00:00+00:00,2020-07-15 00:00:00+00:00,3.0,1.0,-0.020119470731180367,1.0,0.00475034936642349,1.0,0.008800900900968987,1
20200814T000000Z_LONG,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,LONG,2020-08-13 23:55:00+00:00,2020-08-14 00:00:00+00:00,2020-08-14 00:00:00+00:00,2020-08-14 00:00:00+00:00,1.18161,1.18121,1.18221,1.1812,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2020-08-04 00:00:00+00:00,2020-08-12 00:00:00+00:00,1.0,1.0,-0.019340666876488943,-1.0,-0.01356132795234205,1.0,0.025118272024583197,0
20200819T000000Z_LONG,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,LONG,2020-08-18 23:55:00+00:00,2020-08-19 00:00:00+00:00,2020-08-19 00:00:00+00:00,2020-08-19 00:20:00+00:00,1.1947100000000002,1.1943100000000002,1.19531,1.1943000000000001,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2020-08-11 00:00:00+00:00,2020-08-19 00:00:00+00:00,1.0,1.0,-0.019598033673610682,-1.0,-0.000631580339033655,1.0,0.02661287293930544,0
20200827T000000Z_LONG,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,LONG,2020-08-26 23:55:00+00:00,2020-08-27 00:00:00+00:00,2020-08-27 00:00:00+00:00,2020-08-27 00:40:00+00:00,1.18411,1.18371,1.18471,1.1837,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2020-08-18 00:00:00+00:00,2020-08-26 00:00:00+00:00,3.0,1.0,-0.005412746317044359,1.0,0.007743865946137074,1.0,0.001724055302696828,0
20200902T000000Z_LONG,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,LONG,2020-09-01 23:55:00+00:00,2020-09-02 00:00:00+00:00,2020-09-02 00:00:00+00:00,2020-09-02 00:00:00+00:00,1.19232,1.19192,1.19292,1.19191,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2020-08-25 00:00:00+00:00,2020-09-02 00:00:00+00:00,1.0,1.0,-0.0010794983456059448,-1.0,-0.007423813283106873,1.0,0.00784685388542223,0
20200911T000000Z_SHORT,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,SHORT,2020-09-10 23:55:00+00:00,2020-09-11 00:00:00+00:00,2020-09-11 00:00:00+00:00,2020-09-11 00:00:00+00:00,1.1823599999999999,1.1827599999999998,1.18176,1.1827699999999999,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2020-09-01 00:00:00+00:00,2020-09-09 00:00:00+00:00,-3.0,-1.0,0.02105932812166944,-1.0,-0.0142092320704999,-1.0,-0.007129569615558148,0
20200918T000000Z_SHORT,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,SHORT,2020-09-17 23:55:00+00:00,2020-09-18 00:00:00+00:00,2020-09-18 00:00:00+00:00,2020-09-18 00:00:00+00:00,1.18467,1.1850699999999998,1.18407,1.18508,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2020-09-08 00:00:00+00:00,2020-09-16 00:00:00+00:00,-3.0,-1.0,0.008314502949574254,-1.0,-0.002387648442384649,-1.0,-0.002230169991903723,0
20200923T000000Z_SHORT,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,SHORT,2020-09-22 23:55:00+00:00,2020-09-23 00:00:00+00:00,2020-09-23 00:00:00+00:00,2020-09-23 00:25:00+00:00,1.17059,1.17099,1.16999,1.1700000000000002,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,2020-09-15 00:00:00+00:00,2020-09-23 00:00:00+00:00,-1.0,-1.0,0.0002526502131068309,1.0,0.007906437611505168,-1.0,-0.014340003310962596,1
20201001T000000Z_SHORT,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,SHORT,2020-09-30 23:55:00+00:00,2020-10-01 00:00:00+00:00,2020-10-01 00:00:00+00:00,2020-10-01 00:05:00+00:00,1.1723299999999999,1.1727299999999998,1.17173,1.17274,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2020-09-22 00:00:00+00:00,2020-09-30 00:00:00+00:00,-1.0,-1.0,0.005682051968824764,-1.0,-0.011788840109568599,1.0,0.005534430988307127,0
20201007T000000Z_SHORT,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,SHORT,2020-10-06 23:55:00+00:00,2020-10-07 00:00:00+00:00,2020-10-07 00:00:00+00:00,2020-10-07 00:20:00+00:00,1.17369,1.1740899999999999,1.17309,1.1741,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2020-09-29 00:00:00+00:00,2020-10-07 00:00:00+00:00,-1.0,-1.0,0.00021318784227342125,-1.0,-0.013409182828154065,1.0,0.009884660156355071,0
20201015T000000Z_LONG,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,LONG,2020-10-14 23:55:00+00:00,2020-10-15 00:00:00+00:00,2020-10-15 00:00:00+00:00,2020-10-15 00:30:00+00:00,1.17452,1.17412,1.17512,1.1751099999999999,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,2020-10-06 00:00:00+00:00,2020-10-14 00:00:00+00:00,1.0,1.0,-0.014607287356645626,1.0,0.027979777282435336,-1.0,-0.017688486286059017,1
20201021T000000Z_SHORT,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,SHORT,2020-10-20 23:55:00+00:00,2020-10-21 00:00:00+00:00,2020-10-21 00:00:00+00:00,2020-10-21 00:15:00+00:00,1.18288,1.1832799999999999,1.18228,1.18329,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2020-10-13 00:00:00+00:00,2020-10-21 00:00:00+00:00,-1.0,-1.0,0.006875117874142966,1.0,0.005136055322461253,-1.0,-0.010759636224783181,0
20201029T000000Z_SHORT,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,SHORT,2020-10-28 23:55:00+00:00,2020-10-29 00:00:00+00:00,2020-10-29 00:00:00+00:00,2020-10-29 00:10:00+00:00,1.17481,1.1752099999999999,1.17421,1.17522,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2020-10-20 00:00:00+00:00,2020-10-28 00:00:00+00:00,-3.0,-1.0,0.0016211728903456901,-1.0,-0.007654431779888615,-1.0,-0.000733861168056113,0
20201125T000000Z_LONG,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,LONG,2020-11-24 23:55:00+00:00,2020-11-25 00:00:00+00:00,2020-11-25 00:00:00+00:00,2020-11-25 01:15:00+00:00,1.18984,1.18944,1.19044,1.1904299999999999,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,2020-11-17 00:00:00+00:00,2020-11-25 00:00:00+00:00,1.0,1.0,-0.004967832740959244,1.0,0.012727480130456215,-1.0,-0.0035887854793469915,1
20201202T000000Z_LONG,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,LONG,2020-12-01 23:55:00+00:00,2020-12-02 00:00:00+00:00,2020-12-02 00:00:00+00:00,2020-12-02 00:05:00+00:00,1.2071500000000002,1.2067500000000002,1.20775,1.2067400000000001,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2020-11-24 00:00:00+00:00,2020-12-02 00:00:00+00:00,3.0,1.0,-0.012646305740660613,1.0,0.0062517264760640345,1.0,0.006415519355958704,0
20201210T000000Z_SHORT,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,SHORT,2020-12-09 23:55:00+00:00,2020-12-10 00:00:00+00:00,2020-12-10 00:00:00+00:00,2020-12-10 00:00:00+00:00,1.20783,1.20823,1.20723,1.20824,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2020-12-01 00:00:00+00:00,2020-12-09 00:00:00+00:00,-1.0,-1.0,0.017088279053620092,-1.0,-0.02084680494113067,1.0,0.010856687160332078,0
20201217T000000Z_SHORT,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,SHORT,2020-12-16 23:55:00+00:00,2020-12-17 00:00:00+00:00,2020-12-17 00:00:00+00:00,2020-12-17 01:15:00+00:00,1.2196,1.22,1.219,1.22001,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2020-12-08 00:00:00+00:00,2020-12-16 00:00:00+00:00,-1.0,-1.0,0.008130758857748388,-1.0,-0.018434219445422728,1.0,0.011335867271642217,0
20201223T000000Z_LONG,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,LONG,2020-12-22 23:55:00+00:00,2020-12-23 00:00:00+00:00,2020-12-23 00:00:00+00:00,2020-12-23 00:00:00+00:00,1.21879,1.21839,1.21939,1.21838,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2020-12-15 00:00:00+00:00,2020-12-23 00:00:00+00:00,3.0,1.0,-0.04181450875737536,1.0,0.025077186288369968,1.0,0.007669435597956766,0
20201229T000000Z_LONG,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,LONG,2020-12-28 23:55:00+00:00,2020-12-29 00:00:00+00:00,2020-12-29 00:00:00+00:00,2020-12-29 00:00:00+00:00,1.22204,1.22164,1.22264,1.2226299999999999,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,2020-12-21 00:00:00+00:00,2020-12-29 00:00:00+00:00,3.0,1.0,-0.004793950508536149,1.0,0.006127857561178729,1.0,0.000358736591219707,1
20210106T000000Z_LONG,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,LONG,2021-01-05 23:55:00+00:00,2021-01-06 00:00:00+00:00,2021-01-06 00:00:00+00:00,2021-01-06 00:05:00+00:00,1.2299300000000002,1.2295300000000002,1.2305300000000001,1.2295200000000002,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2020-12-29 00:00:00+00:00,2021-01-06 00:00:00+00:00,1.0,1.0,-0.017115394539510498,1.0,0.017352046498150087,-1.0,-0.0031104307614516075,0
20210128T000000Z_LONG,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,LONG,2021-01-27 23:55:00+00:00,2021-01-28 00:00:00+00:00,2021-01-28 00:00:00+00:00,2021-01-28 00:00:00+00:00,1.21036,1.2099600000000001,1.21096,1.20995,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2021-01-19 00:00:00+00:00,2021-01-27 00:00:00+00:00,3.0,1.0,-0.019360917860081428,1.0,0.005865187680034911,1.0,0.011290424763896661,0
20210212T000000Z_SHORT,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,SHORT,2021-02-11 23:55:00+00:00,2021-02-12 00:00:00+00:00,2021-02-12 00:00:00+00:00,2021-02-12 02:10:00+00:00,1.21305,1.21345,1.21245,1.21246,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,2021-02-02 00:00:00+00:00,2021-02-10 00:00:00+00:00,-3.0,-1.0,0.024278425656119373,-1.0,-0.00866111803130759,-1.0,-0.010853323216706103,1
20210217T000000Z_LONG,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,LONG,2021-02-16 23:55:00+00:00,2021-02-17 00:00:00+00:00,2021-02-17 00:00:00+00:00,2021-02-17 01:05:00+00:00,1.2088700000000001,1.2084700000000002,1.20947,1.20846,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2021-02-09 00:00:00+00:00,2021-02-17 00:00:00+00:00,3.0,1.0,-0.010682668049535105,1.0,0.011207017130232866,1.0,0.0006250377142616587,0
20210225T000000Z_LONG,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,LONG,2021-02-24 23:55:00+00:00,2021-02-25 00:00:00+00:00,2021-02-25 00:00:00+00:00,2021-02-25 00:00:00+00:00,1.2170400000000001,1.2166400000000002,1.21764,1.21663,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2021-02-16 00:00:00+00:00,2021-02-24 00:00:00+00:00,1.0,1.0,-0.0032030700389238387,1.0,0.007431891557485082,-1.0,-0.004621853062561115,0
20210312T000000Z_SHORT,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,SHORT,2021-03-11 23:55:00+00:00,2021-03-12 00:00:00+00:00,2021-03-12 00:00:00+00:00,2021-03-12 00:05:00+00:00,1.19808,1.19848,1.19748,1.19849,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2021-03-02 00:00:00+00:00,2021-03-10 00:00:00+00:00,-1.0,-1.0,0.028282114448404894,-1.0,-0.011851946528042168,1.0,0.0001545706492306169,0
20210318T000000Z_SHORT,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,SHORT,2021-03-17 23:55:00+00:00,2021-03-18 00:00:00+00:00,2021-03-18 00:00:00+00:00,2021-03-18 00:15:00+00:00,1.1982599999999999,1.1986599999999998,1.19766,1.19867,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2021-03-09 00:00:00+00:00,2021-03-17 00:00:00+00:00,-3.0,-1.0,0.05577868680794562,-1.0,-0.033767250398280435,-1.0,-0.026003572685169805,0
20210324T000000Z_LONG,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,LONG,2021-03-23 23:55:00+00:00,2021-03-24 00:00:00+00:00,2021-03-24 00:00:00+00:00,2021-03-24 00:20:00+00:00,1.1840700000000002,1.1836700000000002,1.1846700000000001,1.18466,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,2021-03-16 00:00:00+00:00,2021-03-24 00:00:00+00:00,1.0,1.0,-0.06306367767972831,1.0,0.07947799853093768,-1.0,-0.018605489027533114,1
20210402T000000Z_SHORT,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,SHORT,2021-04-01 23:55:00+00:00,2021-04-02 00:00:00+00:00,2021-04-02 00:00:00+00:00,2021-04-02 00:05:00+00:00,1.17771,1.17811,1.17711,1.17812,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2021-03-23 00:00:00+00:00,2021-03-31 00:00:00+00:00,-1.0,-1.0,0.002547512056622625,-1.0,-0.01470965315285977,1.0,0.008116812621009889,0
20210429T000000Z_LONG,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,LONG,2021-04-28 23:55:00+00:00,2021-04-29 00:00:00+00:00,2021-04-29 00:00:00+00:00,2021-04-29 00:55:00+00:00,1.21358,1.2131800000000001,1.21418,1.21417,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,2021-04-20 00:00:00+00:00,2021-04-28 00:00:00+00:00,3.0,1.0,-0.030206492266893537,1.0,0.005207311436257522,1.0,0.015771521936241803,1
20210513T000000Z_LONG,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,LONG,2021-05-12 23:55:00+00:00,2021-05-13 00:00:00+00:00,2021-05-13 00:00:00+00:00,2021-05-13 00:00:00+00:00,1.20784,1.20744,1.20844,1.20743,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2021-05-04 00:00:00+00:00,2021-05-12 00:00:00+00:00,1.0,1.0,-0.00017407448092832123,1.0,0.00025946463570436507,-1.0,-0.005582692152736949,0
20210520T000000Z_LONG,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,LONG,2021-05-19 23:55:00+00:00,2021-05-20 00:00:00+00:00,2021-05-20 00:00:00+00:00,2021-05-20 00:15:00+00:00,1.21712,1.21672,1.21772,1.2177099999999998,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,2021-05-11 00:00:00+00:00,2021-05-19 00:00:00+00:00,1.0,1.0,-0.018601430500920224,-1.0,-0.004491561969490798,1.0,0.009120245918100036,1
20210527T000000Z_LONG,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,LONG,2021-05-26 23:55:00+00:00,2021-05-27 00:00:00+00:00,2021-05-27 00:00:00+00:00,2021-05-27 00:15:00+00:00,1.2192800000000001,1.2188800000000002,1.21988,1.2188700000000001,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2021-05-18 00:00:00+00:00,2021-05-26 00:00:00+00:00,1.0,1.0,-0.015485500388721096,1.0,0.027561274024593352,-1.0,-0.00804239015552666,0
20210602T000000Z_LONG,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,LONG,2021-06-01 23:55:00+00:00,2021-06-02 00:00:00+00:00,2021-06-02 00:00:00+00:00,2021-06-02 00:20:00+00:00,1.2218,1.2214,1.2224,1.2223899999999999,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,2021-05-25 00:00:00+00:00,2021-06-02 00:00:00+00:00,1.0,1.0,-0.0032028536308313926,-1.0,-0.0016574062563708969,1.0,0.0011704131180526136,1
20210610T000000Z_LONG,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,LONG,2021-06-09 23:55:00+00:00,2021-06-10 00:00:00+00:00,2021-06-10 00:00:00+00:00,2021-06-10 00:00:00+00:00,1.2179,1.2175,1.2185,1.21749,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2021-06-01 00:00:00+00:00,2021-06-09 00:00:00+00:00,3.0,1.0,-0.004143065213293551,1.0,0.005129924041702094,1.0,0.003171311669522223,0
20210623T000000Z_LONG,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,LONG,2021-06-22 23:55:00+00:00,2021-06-23 00:00:00+00:00,2021-06-23 00:00:00+00:00,2021-06-23 00:30:00+00:00,1.1937200000000001,1.1933200000000002,1.19432,1.19331,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2021-06-15 00:00:00+00:00,2021-06-23 00:00:00+00:00,3.0,1.0,-0.03337405897574619,1.0,0.03573788382445153,1.0,0.00547359873472096,0
20210701T000000Z_SHORT,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,SHORT,2021-06-30 23:55:00+00:00,2021-07-01 00:00:00+00:00,2021-07-01 00:00:00+00:00,2021-07-01 00:20:00+00:00,1.1855799999999999,1.1859799999999998,1.18498,1.18499,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,2021-06-22 00:00:00+00:00,2021-06-30 00:00:00+00:00,-3.0,-1.0,0.06715887010657151,-1.0,-0.0317652494825571,-1.0,-0.019259641907591222,1
20210707T000000Z_SHORT,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,SHORT,2021-07-06 23:55:00+00:00,2021-07-07 00:00:00+00:00,2021-07-07 00:00:00+00:00,2021-07-07 04:00:00+00:00,1.18221,1.18261,1.18161,1.18262,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2021-06-29 00:00:00+00:00,2021-07-07 00:00:00+00:00,-1.0,-1.0,0.00831621001267513,-1.0,-0.003715081931636277,1.0,0.004926448185295442,0
20210715T000000Z_SHORT,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,SHORT,2021-07-14 23:55:00+00:00,2021-07-15 00:00:00+00:00,2021-07-15 00:00:00+00:00,2021-07-15 00:55:00+00:00,1.1832799999999999,1.1836799999999998,1.18268,1.18369,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2021-07-06 00:00:00+00:00,2021-07-14 00:00:00+00:00,-3.0,-1.0,0.0262563944864026,-1.0,-0.018631999117907472,-1.0,-0.004524280334522384,0
20210721T000000Z_SHORT,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,SHORT,2021-07-20 23:55:00+00:00,2021-07-21 00:00:00+00:00,2021-07-21 00:00:00+00:00,2021-07-21 01:55:00+00:00,1.1781,1.1784999999999999,1.1775,1.17751,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,2021-07-13 00:00:00+00:00,2021-07-21 00:00:00+00:00,-3.0,-1.0,0.032909898539558835,-1.0,-0.022910075635538485,-1.0,-0.009331401123044952,1
20210818T000000Z_SHORT,N10_NEUTRAL_CFTC_PARTICIPANT_FLOW,NEUTRAL,SHORT,2021-08-17 23:55:00+00:00,2021-08-18 00:00:00+00:00,2021-08-18 00:00:00+00:00,2021-08-18 00:10:00+00:00,1.17091,1.1713099999999999,1.17031,1.17132,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,2021-08-10 00:00:00+00:00,2021-08-18 00:00:00+00:00,-1.0,-1.0,0.028820509261718585,-1.0,-0.02030937200443156,1.0,0.0017985292579533949,0
